===2023-07-26 18:20:28===
===Setting===
    dataset: digit
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 5
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[225,338,507,761,1142,417,626,939,528,792,352,528,587,
client_nums=[5,3,2,2,1,]
len_dataset=[3719,2479,1652,1101,734,]
domain number = 5
============ Train epoch 0 ============
denominator: 38786.4375
 Site-MNIST                         | Train Loss: 2.1745 | Train Acc: 0.4844
 Site-SVHN                          | Val  Loss: 2.2527 | Val  Acc: 0.1986
Average Valid Accuracy: 0.4440
 Best site-MNIST                     | Epoch:2 | Val Acc: 0.5536
 Best site-MNIST                     | Epoch:2 | Val Acc: 0.5476
 Best site-MNIST                     | Epoch:2 | Val Acc: 0.6270
 Best site-MNIST                     | Epoch:2 | Val Acc: 0.5263
 Best site-MNIST                     | Epoch:2 | Val Acc: 0.5614
 Best site-USPS                      | Epoch:2 | Val Acc: 0.5577
 Best site-USPS                      | Epoch:2 | Val Acc: 0.5577
 Best site-USPS                      | Epoch:2 | Val Acc: 0.5897
 Best site-SynthDigits               | Epoch:2 | Val Acc: 0.3106
 Best site-SynthDigits               | Epoch:2 | Val Acc: 0.2980
 Best site-MNIST_M                   | Epoch:2 | Val Acc: 0.2386
 Best site-MNIST_M                   | Epoch:2 | Val Acc: 0.2045
 Best site-SVHN                      | Epoch:2 | Val Acc: 0.1986
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.5_0/q-ffl...
============ Train epoch 3 ============
denominator: 35110.0
 Site-MNIST                         | Train Loss: 1.7791 | Train Acc: 0.6444
 Site-MNIST                         | Train Loss: 1.8104 | Train Acc: 0.6183
 Site-MNIST                         | Train Loss: 1.8417 | Train Acc: 0.5680
 Site-MNIST                         | Train Loss: 1.8128 | Train Acc: 0.5598
 Site-MNIST                         | Train Loss: 1.8090 | Train Acc: 0.5893
 Site-USPS                          | Train Loss: 1.7588 | Train Acc: 0.6115
 Site-USPS                          | Train Loss: 1.7506 | Train Acc: 0.6310
 Site-USPS                          | Train Loss: 1.7246 | Train Acc: 0.6539
 Site-SynthDigits                   | Train Loss: 2.1200 | Train Acc: 0.3485
 Site-SynthDigits                   | Train Loss: 2.0968 | Train Acc: 0.3662
 Site-MNIST_M                       | Train Loss: 2.1976 | Train Acc: 0.2812
 Site-MNIST_M                       | Train Loss: 2.2133 | Train Acc: 0.2614
 Site-SVHN                          | Train Loss: 2.2353 | Train Acc: 0.2198
Average Train Accuracy: 0.4887
 Site-MNIST                         | Val  Loss: 1.8378 | Val  Acc: 0.5893
 Site-MNIST                         | Val  Loss: 1.8446 | Val  Acc: 0.5714
 Site-MNIST                         | Val  Loss: 1.7918 | Val  Acc: 0.6111
 Site-MNIST                         | Val  Loss: 1.8410 | Val  Acc: 0.5368
 Site-MNIST                         | Val  Loss: 1.8292 | Val  Acc: 0.5965
 Site-USPS                          | Val  Loss: 1.7776 | Val  Acc: 0.6442
 Site-USPS                          | Val  Loss: 1.7888 | Val  Acc: 0.6026
 Site-USPS                          | Val  Loss: 1.7428 | Val  Acc: 0.6111
 Site-SynthDigits                   | Val  Loss: 2.1788 | Val  Acc: 0.3258
 Site-SynthDigits                   | Val  Loss: 2.1108 | Val  Acc: 0.3434
 Site-MNIST_M                       | Val  Loss: 2.1719 | Val  Acc: 0.2955
 Site-MNIST_M                       | Val  Loss: 2.1838 | Val  Acc: 0.2500
 Site-SVHN                          | Val  Loss: 2.2377 | Val  Acc: 0.2055
Average Valid Accuracy: 0.4756
 Best site-MNIST                     | Epoch:3 | Val Acc: 0.5893
 Best site-MNIST                     | Epoch:3 | Val Acc: 0.5714
 Best site-MNIST                     | Epoch:3 | Val Acc: 0.6111
 Best site-MNIST                     | Epoch:3 | Val Acc: 0.5368
 Best site-MNIST                     | Epoch:3 | Val Acc: 0.5965
 Best site-USPS                      | Epoch:3 | Val Acc: 0.6442
 Best site-USPS                      | Epoch:3 | Val Acc: 0.6026
 Best site-USPS                      | Epoch:3 | Val Acc: 0.6111
 Best site-SynthDigits               | Epoch:3 | Val Acc: 0.3258
 Best site-SynthDigits               | Epoch:3 | Val Acc: 0.3434
 Best site-MNIST_M                   | Epoch:3 | Val Acc: 0.2955
 Best site-MNIST_M                   | Epoch:3 | Val Acc: 0.2500
 Best site-SVHN                      | Epoch:3 | Val Acc: 0.2055
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.5_0/q-ffl...
============ Train epoch 4 ============
denominator: 33847.328125
 Site-MNIST                         | Train Loss: 1.6551 | Train Acc: 0.6800
 Site-MNIST                         | Train Loss: 1.6842 | Train Acc: 0.6805
 Site-MNIST                         | Train Loss: 1.7248 | Train Acc: 0.6371
 Site-MNIST                         | Train Loss: 1.6893 | Train Acc: 0.6189
 Site-MNIST                         | Train Loss: 1.6872 | Train Acc: 0.6637
 Site-USPS                          | Train Loss: 1.6085 | Train Acc: 0.6523
 Site-USPS                          | Train Loss: 1.6057 | Train Acc: 0.6821
 Site-USPS                          | Train Loss: 1.5778 | Train Acc: 0.6997
 Site-SynthDigits                   | Train Loss: 2.0695 | Train Acc: 0.3617
 Site-SynthDigits                   | Train Loss: 2.0440 | Train Acc: 0.3952
 Site-MNIST_M                       | Train Loss: 2.1531 | Train Acc: 0.3267
 Site-MNIST_M                       | Train Loss: 2.1837 | Train Acc: 0.2822
 Site-SVHN                          | Train Loss: 2.2108 | Train Acc: 0.2470
Average Train Accuracy: 0.5329
 Site-MNIST                         | Val  Loss: 1.7175 | Val  Acc: 0.6429
 Site-MNIST                         | Val  Loss: 1.7243 | Val  Acc: 0.6310
 Site-MNIST                         | Val  Loss: 1.6687 | Val  Acc: 0.6746
 Site-MNIST                         | Val  Loss: 1.7178 | Val  Acc: 0.6263
 Site-MNIST                         | Val  Loss: 1.7068 | Val  Acc: 0.6632
 Site-USPS                          | Val  Loss: 1.6401 | Val  Acc: 0.6923
 Site-USPS                          | Val  Loss: 1.6471 | Val  Acc: 0.6410
 Site-USPS                          | Val  Loss: 1.5981 | Val  Acc: 0.6581
 Site-SynthDigits                   | Val  Loss: 2.1440 | Val  Acc: 0.3485
 Site-SynthDigits                   | Val  Loss: 2.0477 | Val  Acc: 0.3535
 Site-MNIST_M                       | Val  Loss: 2.1216 | Val  Acc: 0.3636
 Site-MNIST_M                       | Val  Loss: 2.1452 | Val  Acc: 0.3106
 Site-SVHN                          | Val  Loss: 2.2224 | Val  Acc: 0.2260
Average Valid Accuracy: 0.5255
 Best site-MNIST                     | Epoch:4 | Val Acc: 0.6429
 Best site-MNIST                     | Epoch:4 | Val Acc: 0.6310
 Best site-MNIST                     | Epoch:4 | Val Acc: 0.6746
 Best site-MNIST                     | Epoch:4 | Val Acc: 0.6263
 Best site-MNIST                     | Epoch:4 | Val Acc: 0.6632
 Best site-USPS                      | Epoch:4 | Val Acc: 0.6923
 Best site-USPS                      | Epoch:4 | Val Acc: 0.6410
 Best site-USPS                      | Epoch:4 | Val Acc: 0.6581
 Best site-SynthDigits               | Epoch:4 | Val Acc: 0.3485
 Best site-SynthDigits               | Epoch:4 | Val Acc: 0.3535
 Best site-MNIST_M                   | Epoch:4 | Val Acc: 0.3636
 Best site-MNIST_M                   | Epoch:4 | Val Acc: 0.3106
 Best site-SVHN                      | Epoch:4 | Val Acc: 0.2260
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.5_0/q-ffl...
============ Train epoch 5 ============
denominator: 32445.150390625
 Site-MNIST                         | Train Loss: 1.5325 | Train Acc: 0.7556
 Site-MNIST                         | Train Loss: 1.5730 | Train Acc: 0.7249
 Site-MNIST                         | Train Loss: 1.6144 | Train Acc: 0.6667
 Site-MNIST                         | Train Loss: 1.5706 | Train Acc: 0.6951
 Site-MNIST                         | Train Loss: 1.5691 | Train Acc: 0.7014
 Site-USPS                          | Train Loss: 1.4782 | Train Acc: 0.6882
 Site-USPS                          | Train Loss: 1.4740 | Train Acc: 0.7188
 Site-USPS                          | Train Loss: 1.4471 | Train Acc: 0.7444
 Site-SynthDigits                   | Train Loss: 2.0189 | Train Acc: 0.3712
 Site-SynthDigits                   | Train Loss: 1.9933 | Train Acc: 0.4091
 Site-MNIST_M                       | Train Loss: 2.1208 | Train Acc: 0.3352
 Site-MNIST_M                       | Train Loss: 2.1494 | Train Acc: 0.3049
 Site-SVHN                          | Train Loss: 2.1951 | Train Acc: 0.2862
Average Train Accuracy: 0.5694
 Site-MNIST                         | Val  Loss: 1.6014 | Val  Acc: 0.6429
 Site-MNIST                         | Val  Loss: 1.6088 | Val  Acc: 0.6667
 Site-MNIST                         | Val  Loss: 1.5507 | Val  Acc: 0.6984
 Site-MNIST                         | Val  Loss: 1.5974 | Val  Acc: 0.6842
 Site-MNIST                         | Val  Loss: 1.5887 | Val  Acc: 0.7123
 Site-USPS                          | Val  Loss: 1.5053 | Val  Acc: 0.7308
 Site-USPS                          | Val  Loss: 1.5138 | Val  Acc: 0.6859
 Site-USPS                          | Val  Loss: 1.4659 | Val  Acc: 0.6923
 Site-SynthDigits                   | Val  Loss: 2.1111 | Val  Acc: 0.3636
 Site-SynthDigits                   | Val  Loss: 1.9948 | Val  Acc: 0.3737
 Site-MNIST_M                       | Val  Loss: 2.0771 | Val  Acc: 0.3750
 Site-MNIST_M                       | Val  Loss: 2.1158 | Val  Acc: 0.3333
 Site-SVHN                          | Val  Loss: 2.2066 | Val  Acc: 0.2466
Average Valid Accuracy: 0.5543
 Best site-MNIST                     | Epoch:5 | Val Acc: 0.6429
 Best site-MNIST                     | Epoch:5 | Val Acc: 0.6667
 Best site-MNIST                     | Epoch:5 | Val Acc: 0.6984
 Best site-MNIST                     | Epoch:5 | Val Acc: 0.6842
 Best site-MNIST                     | Epoch:5 | Val Acc: 0.7123
 Best site-USPS                      | Epoch:5 | Val Acc: 0.7308
 Best site-USPS                      | Epoch:5 | Val Acc: 0.6859
 Best site-USPS                      | Epoch:5 | Val Acc: 0.6923
 Best site-SynthDigits               | Epoch:5 | Val Acc: 0.3636
 Best site-SynthDigits               | Epoch:5 | Val Acc: 0.3737
 Best site-MNIST_M                   | Epoch:5 | Val Acc: 0.3750
 Best site-MNIST_M                   | Epoch:5 | Val Acc: 0.3333
 Best site-SVHN                      | Epoch:5 | Val Acc: 0.2466
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.5_0/q-ffl...
============ Train epoch 6 ============
denominator: 31222.755859375
 Site-MNIST                         | Train Loss: 1.4300 | Train Acc: 0.7733
 Site-MNIST                         | Train Loss: 1.4631 | Train Acc: 0.7722
 Site-MNIST                         | Train Loss: 1.5110 | Train Acc: 0.7081
 Site-MNIST                         | Train Loss: 1.4628 | Train Acc: 0.7385
 Site-MNIST                         | Train Loss: 1.4654 | Train Acc: 0.7478
 Site-USPS                          | Train Loss: 1.3661 | Train Acc: 0.7242
 Site-USPS                          | Train Loss: 1.3584 | Train Acc: 0.7524
 Site-USPS                          | Train Loss: 1.3353 | Train Acc: 0.7753
 Site-SynthDigits                   | Train Loss: 1.9723 | Train Acc: 0.3883
 Site-SynthDigits                   | Train Loss: 1.9405 | Train Acc: 0.4306
 Site-MNIST_M                       | Train Loss: 2.0853 | Train Acc: 0.3409
 Site-MNIST_M                       | Train Loss: 2.1318 | Train Acc: 0.3011
 Site-SVHN                          | Train Loss: 2.1756 | Train Acc: 0.2964
Average Train Accuracy: 0.5961
 Site-MNIST                         | Val  Loss: 1.4950 | Val  Acc: 0.7500
 Site-MNIST                         | Val  Loss: 1.5030 | Val  Acc: 0.7381
 Site-MNIST                         | Val  Loss: 1.4460 | Val  Acc: 0.7540
 Site-MNIST                         | Val  Loss: 1.4927 | Val  Acc: 0.7421
 Site-MNIST                         | Val  Loss: 1.4836 | Val  Acc: 0.7614
 Site-USPS                          | Val  Loss: 1.3847 | Val  Acc: 0.7596
 Site-USPS                          | Val  Loss: 1.3951 | Val  Acc: 0.7436
 Site-USPS                          | Val  Loss: 1.3516 | Val  Acc: 0.7308
 Site-SynthDigits                   | Val  Loss: 2.0787 | Val  Acc: 0.3712
 Site-SynthDigits                   | Val  Loss: 1.9395 | Val  Acc: 0.3788
 Site-MNIST_M                       | Val  Loss: 2.0312 | Val  Acc: 0.3864
 Site-MNIST_M                       | Val  Loss: 2.0898 | Val  Acc: 0.3333
 Site-SVHN                          | Val  Loss: 2.1940 | Val  Acc: 0.2740
Average Valid Accuracy: 0.5941
 Best site-MNIST                     | Epoch:6 | Val Acc: 0.7500
 Best site-MNIST                     | Epoch:6 | Val Acc: 0.7381
 Best site-MNIST                     | Epoch:6 | Val Acc: 0.7540
 Best site-MNIST                     | Epoch:6 | Val Acc: 0.7421
 Best site-MNIST                     | Epoch:6 | Val Acc: 0.7614
 Best site-USPS                      | Epoch:6 | Val Acc: 0.7596
 Best site-USPS                      | Epoch:6 | Val Acc: 0.7436
 Best site-USPS                      | Epoch:6 | Val Acc: 0.7308
 Best site-SynthDigits               | Epoch:6 | Val Acc: 0.3712
 Best site-SynthDigits               | Epoch:6 | Val Acc: 0.3788
 Best site-MNIST_M                   | Epoch:6 | Val Acc: 0.3864
 Best site-MNIST_M                   | Epoch:6 | Val Acc: 0.3333
 Best site-SVHN                      | Epoch:6 | Val Acc: 0.2740
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.5_0/q-ffl...
============ Train epoch 7 ============
denominator: 30200.86328125
 Site-MNIST                         | Train Loss: 1.3148 | Train Acc: 0.7778
 Site-MNIST                         | Train Loss: 1.3744 | Train Acc: 0.8018
 Site-MNIST                         | Train Loss: 1.4116 | Train Acc: 0.7377
 Site-MNIST                         | Train Loss: 1.3611 | Train Acc: 0.7503
 Site-MNIST                         | Train Loss: 1.3658 | Train Acc: 0.7618
 Site-USPS                          | Train Loss: 1.2643 | Train Acc: 0.7482
 Site-USPS                          | Train Loss: 1.2499 | Train Acc: 0.7812
 Site-USPS                          | Train Loss: 1.2314 | Train Acc: 0.7945
 Site-SynthDigits                   | Train Loss: 1.9315 | Train Acc: 0.4072
 Site-SynthDigits                   | Train Loss: 1.8954 | Train Acc: 0.4482
 Site-MNIST_M                       | Train Loss: 2.0600 | Train Acc: 0.3551
 Site-MNIST_M                       | Train Loss: 2.1004 | Train Acc: 0.3106
 Site-SVHN                          | Train Loss: 2.1510 | Train Acc: 0.2998
Average Train Accuracy: 0.6134
 Site-MNIST                         | Val  Loss: 1.3898 | Val  Acc: 0.7679
 Site-MNIST                         | Val  Loss: 1.3978 | Val  Acc: 0.7738
 Site-MNIST                         | Val  Loss: 1.3445 | Val  Acc: 0.7857
 Site-MNIST                         | Val  Loss: 1.3932 | Val  Acc: 0.7684
 Site-MNIST                         | Val  Loss: 1.3836 | Val  Acc: 0.7930
 Site-USPS                          | Val  Loss: 1.2740 | Val  Acc: 0.7788
 Site-USPS                          | Val  Loss: 1.2867 | Val  Acc: 0.7692
 Site-USPS                          | Val  Loss: 1.2481 | Val  Acc: 0.7564
 Site-SynthDigits                   | Val  Loss: 2.0523 | Val  Acc: 0.3864
 Site-SynthDigits                   | Val  Loss: 1.8889 | Val  Acc: 0.3889
 Site-MNIST_M                       | Val  Loss: 1.9898 | Val  Acc: 0.4091
 Site-MNIST_M                       | Val  Loss: 2.0623 | Val  Acc: 0.3409
 Site-SVHN                          | Val  Loss: 2.1800 | Val  Acc: 0.2740
Average Valid Accuracy: 0.6148
 Best site-MNIST                     | Epoch:7 | Val Acc: 0.7679
 Best site-MNIST                     | Epoch:7 | Val Acc: 0.7738
 Best site-MNIST                     | Epoch:7 | Val Acc: 0.7857
 Best site-MNIST                     | Epoch:7 | Val Acc: 0.7684
 Best site-MNIST                     | Epoch:7 | Val Acc: 0.7930
 Best site-USPS                      | Epoch:7 | Val Acc: 0.7788
 Best site-USPS                      | Epoch:7 | Val Acc: 0.7692
 Best site-USPS                      | Epoch:7 | Val Acc: 0.7564
 Best site-SynthDigits               | Epoch:7 | Val Acc: 0.3864
 Best site-SynthDigits               | Epoch:7 | Val Acc: 0.3889
 Best site-MNIST_M                   | Epoch:7 | Val Acc: 0.4091
 Best site-MNIST_M                   | Epoch:7 | Val Acc: 0.3409
 Best site-SVHN                      | Epoch:7 | Val Acc: 0.2740
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.5_0/q-ffl...
============ Train epoch 8 ============
denominator: 29117.23828125
 Site-MNIST                         | Train Loss: 1.2491 | Train Acc: 0.7911
 Site-MNIST                         | Train Loss: 1.2465 | Train Acc: 0.8166
 Site-MNIST                         | Train Loss: 1.3220 | Train Acc: 0.7633
 Site-MNIST                         | Train Loss: 1.2669 | Train Acc: 0.7687
 Site-MNIST                         | Train Loss: 1.2739 | Train Acc: 0.7846
 Site-USPS                          | Train Loss: 1.1708 | Train Acc: 0.7674
 Site-USPS                          | Train Loss: 1.1502 | Train Acc: 0.8099
 Site-USPS                          | Train Loss: 1.1379 | Train Acc: 0.8136
 Site-SynthDigits                   | Train Loss: 1.8850 | Train Acc: 0.4261
 Site-SynthDigits                   | Train Loss: 1.8530 | Train Acc: 0.4672
 Site-MNIST_M                       | Train Loss: 2.0143 | Train Acc: 0.3750
 Site-MNIST_M                       | Train Loss: 2.0672 | Train Acc: 0.3258
 Site-SVHN                          | Train Loss: 2.1401 | Train Acc: 0.3101
Average Train Accuracy: 0.6323
 Site-MNIST                         | Val  Loss: 1.2954 | Val  Acc: 0.7857
 Site-MNIST                         | Val  Loss: 1.2967 | Val  Acc: 0.8095
 Site-MNIST                         | Val  Loss: 1.2498 | Val  Acc: 0.8175
 Site-MNIST                         | Val  Loss: 1.2957 | Val  Acc: 0.8105
 Site-MNIST                         | Val  Loss: 1.2905 | Val  Acc: 0.8140
 Site-USPS                          | Val  Loss: 1.1694 | Val  Acc: 0.7788
 Site-USPS                          | Val  Loss: 1.1853 | Val  Acc: 0.7949
 Site-USPS                          | Val  Loss: 1.1522 | Val  Acc: 0.7949
 Site-SynthDigits                   | Val  Loss: 2.0227 | Val  Acc: 0.4091
 Site-SynthDigits                   | Val  Loss: 1.8384 | Val  Acc: 0.4192
 Site-MNIST_M                       | Val  Loss: 1.9457 | Val  Acc: 0.4091
 Site-MNIST_M                       | Val  Loss: 2.0365 | Val  Acc: 0.3409
 Site-SVHN                          | Val  Loss: 2.1661 | Val  Acc: 0.3014
Average Valid Accuracy: 0.6373
 Best site-MNIST                     | Epoch:8 | Val Acc: 0.7857
 Best site-MNIST                     | Epoch:8 | Val Acc: 0.8095
 Best site-MNIST                     | Epoch:8 | Val Acc: 0.8175
 Best site-MNIST                     | Epoch:8 | Val Acc: 0.8105
 Best site-MNIST                     | Epoch:8 | Val Acc: 0.8140
 Best site-USPS                      | Epoch:8 | Val Acc: 0.7788
 Best site-USPS                      | Epoch:8 | Val Acc: 0.7949
 Best site-USPS                      | Epoch:8 | Val Acc: 0.7949
 Best site-SynthDigits               | Epoch:8 | Val Acc: 0.4091
 Best site-SynthDigits               | Epoch:8 | Val Acc: 0.4192
 Best site-MNIST_M                   | Epoch:8 | Val Acc: 0.4091
 Best site-MNIST_M                   | Epoch:8 | Val Acc: 0.3409
 Best site-SVHN                      | Epoch:8 | Val Acc: 0.3014
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.5_0/q-ffl...
============ Train epoch 9 ============
denominator: 28176.84375
