===2023-05-25 01:52:52===
===Setting===
    dataset: fairface
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 7
data_number=[18,26,39,57,85,125,183,270,397,584,41,60,89,131,192,283,416,66,97,143,210,309,121,178,262,154,227,259,176,]
client_nums=[10,7,5,3,2,1,1,]
len_dataset=[2980,2027,1378,937,637,433,294,]
domain number = 7
multiply 100 for Ea!
use train loss for Ea
============ Train epoch 0 ============
cnt=[2, 7, 1, 8, 9, 1, 1, ]
power_decay: 0.9, powerI: 0.9500, powerC: 0.0500
sum of wi : 1.0000
 Site-White                    | Train Loss: 1.7050 | Train Acc: 0.3889
 Site-Latino_Hispanic           (4) | Val  Loss: 1.9541 | Val  Acc: 0.3051
 Site-Latino_Hispanic           (4) | Val  Loss: 1.9158 | Val  Acc: 0.2989
 Site-Latino_Hispanic           (4) | Val  Loss: 2.0123 | Val  Acc: 0.2656
 Site-Latino_Hispanic           (4) | Val  Loss: 1.9778 | Val  Acc: 0.2606
 Site-Latino_Hispanic           (4) | Val  Loss: 1.9537 | Val  Acc: 0.2780
 Site-Black                     (1) | Val  Loss: 2.0783 | Val  Acc: 0.2500
 Site-Black                     (1) | Val  Loss: 2.0747 | Val  Acc: 0.1875
 Site-Black                     (1) | Val  Loss: 2.0947 | Val  Acc: 0.2421
 Site-Black                     (1) | Val  Loss: 1.8241 | Val  Acc: 0.2786
 Site-Black                     (1) | Val  Loss: 1.9233 | Val  Acc: 0.2573
 Site-East_Asian                (4) | Val  Loss: 1.9343 | Val  Acc: 0.4125
 Site-East_Asian                (4) | Val  Loss: 1.7446 | Val  Acc: 0.4068
 Site-East_Asian                (4) | Val  Loss: 1.8606 | Val  Acc: 0.3793
 Site-Indian                    (1) | Val  Loss: 2.1470 | Val  Acc: 0.2353
 Site-Indian                    (1) | Val  Loss: 2.1707 | Val  Acc: 0.2185
 Site-Southeast_Asian           (4) | Val  Loss: 2.0651 | Val  Acc: 0.3353
 Site-Middle_Eastern            (3) | Val  Loss: 1.9866 | Val  Acc: 0.2479
Average Valid Accuracy: 0.3125
Aggregated Acc | Val Acc: 0.3378
 Best site-White                    (0)  | Epoch:0 | Val Acc: 0.0833
 Best site-White                    (0)  | Epoch:0 | Val Acc: 0.4118
 Best site-White                    (5)  | Epoch:0 | Val Acc: 0.5000
 Best site-White                    (3)  | Epoch:0 | Val Acc: 0.3684
 Best site-White                    (3)  | Epoch:0 | Val Acc: 0.3929
 Best site-White                    (3)  | Epoch:0 | Val Acc: 0.3614
 Best site-White                    (3)  | Epoch:0 | Val Acc: 0.3689
 Best site-White                    (3)  | Epoch:0 | Val Acc: 0.3389
 Best site-White                    (3)  | Epoch:0 | Val Acc: 0.3371
 Best site-White                    (3)  | Epoch:0 | Val Acc: 0.3316
 Best site-Latino_Hispanic          (2)  | Epoch:0 | Val Acc: 0.3333
 Best site-Latino_Hispanic          (6)  | Epoch:0 | Val Acc: 0.3750
 Best site-Latino_Hispanic          (4)  | Epoch:0 | Val Acc: 0.3051
 Best site-Latino_Hispanic          (4)  | Epoch:0 | Val Acc: 0.2989
 Best site-Latino_Hispanic          (4)  | Epoch:0 | Val Acc: 0.2656
 Best site-Latino_Hispanic          (4)  | Epoch:0 | Val Acc: 0.2606
 Best site-Latino_Hispanic          (4)  | Epoch:0 | Val Acc: 0.2780
 Best site-Black                    (1)  | Epoch:0 | Val Acc: 0.2500
 Best site-Black                    (1)  | Epoch:0 | Val Acc: 0.1875
 Best site-Black                    (1)  | Epoch:0 | Val Acc: 0.2421
 Best site-Black                    (1)  | Epoch:0 | Val Acc: 0.2786
 Best site-Black                    (1)  | Epoch:0 | Val Acc: 0.2573
 Best site-East_Asian               (4)  | Epoch:0 | Val Acc: 0.4125
 Best site-East_Asian               (4)  | Epoch:0 | Val Acc: 0.4068
 Best site-East_Asian               (4)  | Epoch:0 | Val Acc: 0.3793
 Best site-Indian                   (1)  | Epoch:0 | Val Acc: 0.2353
 Best site-Indian                   (1)  | Epoch:0 | Val Acc: 0.2185
 Best site-Southeast_Asian          (4)  | Epoch:0 | Val Acc: 0.3353
 Best site-Middle_Eastern           (3)  | Epoch:0 | Val Acc: 0.2479
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven_1.47_1_random_dis_cluster_7/ccop_q=1...
============ Train epoch 1 ============
cnt=[1, 3, 3, 5, 9, 7, 1, ]
power_decay: 0.9, powerI: 0.9050, powerC: 0.0950
sum of wi : 1.0000
 Site-White                    | Train Loss: 1.6197 | Train Acc: 0.3889
 Site-White                    | Train Loss: 2.0245 | Train Acc: 0.3077
 Site-White                    | Train Loss: 1.8006 | Train Acc: 0.3333
 Site-White                    | Train Loss: 1.7989 | Train Acc: 0.3509
 Site-White                    | Train Loss: 1.8721 | Train Acc: 0.3765
 Site-White                    | Train Loss: 1.7964 | Train Acc: 0.3680
 Site-White                    | Train Loss: 1.8298 | Train Acc: 0.3443
 Site-White                    | Train Loss: 1.8789 | Train Acc: 0.3407
 Site-White                    | Train Loss: 1.7950 | Train Acc: 0.3526
 Site-White                    | Train Loss: 1.7979 | Train Acc: 0.3442
 Site-Latino_Hispanic          | Train Loss: 1.9487 | Train Acc: 0.2927
 Site-Latino_Hispanic          | Train Loss: 1.9553 | Train Acc: 0.2833
 Site-Latino_Hispanic          | Train Loss: 1.8438 | Train Acc: 0.2584
 Site-Latino_Hispanic          | Train Loss: 1.9609 | Train Acc: 0.2824
 Site-Latino_Hispanic          | Train Loss: 1.9558 | Train Acc: 0.2604
 Site-Latino_Hispanic          | Train Loss: 1.9357 | Train Acc: 0.2721
 Site-Latino_Hispanic          | Train Loss: 1.9111 | Train Acc: 0.2524
 Site-Black                    | Train Loss: 2.0785 | Train Acc: 0.1970
 Site-Black                    | Train Loss: 1.9368 | Train Acc: 0.2474
 Site-Black                    | Train Loss: 2.0262 | Train Acc: 0.2028
 Site-Black                    | Train Loss: 1.9468 | Train Acc: 0.2810
 Site-Black                    | Train Loss: 1.9731 | Train Acc: 0.2395
 Site-East_Asian               | Train Loss: 1.7858 | Train Acc: 0.3967
 Site-East_Asian               | Train Loss: 1.7994 | Train Acc: 0.3820
 Site-East_Asian               | Train Loss: 1.7641 | Train Acc: 0.3817
 Site-Indian                   | Train Loss: 2.0604 | Train Acc: 0.2338
 Site-Indian                   | Train Loss: 2.0672 | Train Acc: 0.2599
 Site-Southeast_Asian          | Train Loss: 2.1597 | Train Acc: 0.3205
 Site-Middle_Eastern           | Train Loss: 2.0018 | Train Acc: 0.2443
 Site-White                     (0) | Val  Loss: 2.1938 | Val  Acc: 0.0833
 Site-White                     (5) | Val  Loss: 1.5456 | Val  Acc: 0.4118
 Site-White                     (6) | Val  Loss: 1.6513 | Val  Acc: 0.5000
 Site-White                     (5) | Val  Loss: 1.8285 | Val  Acc: 0.3684
 Site-White                     (4) | Val  Loss: 1.7287 | Val  Acc: 0.3750
 Site-White                     (5) | Val  Loss: 1.7991 | Val  Acc: 0.3735
 Site-White                     (5) | Val  Loss: 1.8273 | Val  Acc: 0.3361
 Site-White                     (5) | Val  Loss: 1.7905 | Val  Acc: 0.3556
 Site-White                     (5) | Val  Loss: 1.9549 | Val  Acc: 0.3295
 Site-White                     (5) | Val  Loss: 1.9617 | Val  Acc: 0.3548
 Site-Latino_Hispanic           (2) | Val  Loss: 1.8058 | Val  Acc: 0.3333
 Site-Latino_Hispanic           (2) | Val  Loss: 1.8814 | Val  Acc: 0.3750
 Site-Latino_Hispanic           (4) | Val  Loss: 1.9213 | Val  Acc: 0.3220
 Site-Latino_Hispanic           (4) | Val  Loss: 1.9230 | Val  Acc: 0.2989
 Site-Latino_Hispanic           (4) | Val  Loss: 1.9766 | Val  Acc: 0.2344
 Site-Latino_Hispanic           (2) | Val  Loss: 1.9139 | Val  Acc: 0.2606
 Site-Latino_Hispanic           (4) | Val  Loss: 1.9100 | Val  Acc: 0.2671
 Site-Black                     (3) | Val  Loss: 2.0215 | Val  Acc: 0.2500
 Site-Black                     (3) | Val  Loss: 1.9792 | Val  Acc: 0.2500
 Site-Black                     (3) | Val  Loss: 2.0425 | Val  Acc: 0.2316
 Site-Black                     (3) | Val  Loss: 1.7995 | Val  Acc: 0.2571
 Site-Black                     (3) | Val  Loss: 1.8834 | Val  Acc: 0.2573
 Site-East_Asian                (1) | Val  Loss: 1.8616 | Val  Acc: 0.4125
 Site-East_Asian                (1) | Val  Loss: 1.7202 | Val  Acc: 0.4153
 Site-East_Asian                (1) | Val  Loss: 1.8070 | Val  Acc: 0.3678
 Site-Indian                    (4) | Val  Loss: 2.1052 | Val  Acc: 0.2255
 Site-Indian                    (4) | Val  Loss: 2.0895 | Val  Acc: 0.2384
 Site-Southeast_Asian           (4) | Val  Loss: 2.0106 | Val  Acc: 0.3121
 Site-Middle_Eastern            (4) | Val  Loss: 1.9154 | Val  Acc: 0.2906
Average Valid Accuracy: 0.3134
Aggregated Acc | Val Acc: 0.3143
 Best site-White                    (0)  | Epoch:1 | Val Acc: 0.0833
 Best site-White                    (5)  | Epoch:1 | Val Acc: 0.4118
 Best site-White                    (6)  | Epoch:1 | Val Acc: 0.5000
 Best site-White                    (5)  | Epoch:1 | Val Acc: 0.3684
 Best site-White                    (4)  | Epoch:1 | Val Acc: 0.3750
 Best site-White                    (5)  | Epoch:1 | Val Acc: 0.3735
 Best site-White                    (5)  | Epoch:1 | Val Acc: 0.3361
 Best site-White                    (5)  | Epoch:1 | Val Acc: 0.3556
 Best site-White                    (5)  | Epoch:1 | Val Acc: 0.3295
 Best site-White                    (5)  | Epoch:1 | Val Acc: 0.3548
 Best site-Latino_Hispanic          (2)  | Epoch:1 | Val Acc: 0.3333
 Best site-Latino_Hispanic          (2)  | Epoch:1 | Val Acc: 0.3750
 Best site-Latino_Hispanic          (4)  | Epoch:1 | Val Acc: 0.3220
 Best site-Latino_Hispanic          (4)  | Epoch:1 | Val Acc: 0.2989
 Best site-Latino_Hispanic          (4)  | Epoch:1 | Val Acc: 0.2344
 Best site-Latino_Hispanic          (2)  | Epoch:1 | Val Acc: 0.2606
 Best site-Latino_Hispanic          (4)  | Epoch:1 | Val Acc: 0.2671
 Best site-Black                    (3)  | Epoch:1 | Val Acc: 0.2500
 Best site-Black                    (3)  | Epoch:1 | Val Acc: 0.2500
 Best site-Black                    (3)  | Epoch:1 | Val Acc: 0.2316
 Best site-Black                    (3)  | Epoch:1 | Val Acc: 0.2571
 Best site-Black                    (3)  | Epoch:1 | Val Acc: 0.2573
 Best site-East_Asian               (1)  | Epoch:1 | Val Acc: 0.4125
 Best site-East_Asian               (1)  | Epoch:1 | Val Acc: 0.4153
 Best site-East_Asian               (1)  | Epoch:1 | Val Acc: 0.3678
 Best site-Indian                   (4)  | Epoch:1 | Val Acc: 0.2255
 Best site-Indian                   (4)  | Epoch:1 | Val Acc: 0.2384
 Best site-Southeast_Asian          (4)  | Epoch:1 | Val Acc: 0.3121
 Best site-Middle_Eastern           (4)  | Epoch:1 | Val Acc: 0.2906
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven_1.47_1_random_dis_cluster_7/ccop_q=1...
============ Train epoch 2 ============
cnt=[3, 5, 2, 7, 1, 1, 10, ]
power_decay: 0.9, powerI: 0.8645, powerC: 0.1355
sum of wi : 1.0000
 Site-White                    | Train Loss: 1.6466 | Train Acc: 0.3889
 Site-White                    | Train Loss: 2.0392 | Train Acc: 0.2692
 Site-White                    | Train Loss: 1.8201 | Train Acc: 0.3590
 Site-White                    | Train Loss: 1.7989 | Train Acc: 0.3509
 Site-White                    | Train Loss: 1.8325 | Train Acc: 0.4000
 Site-White                    | Train Loss: 1.7867 | Train Acc: 0.3600
 Site-White                    | Train Loss: 1.7842 | Train Acc: 0.3333
 Site-White                    | Train Loss: 1.8331 | Train Acc: 0.3556
 Site-White                    | Train Loss: 1.7760 | Train Acc: 0.3476
 Site-White                    | Train Loss: 1.8208 | Train Acc: 0.3579
 Site-Latino_Hispanic          | Train Loss: 1.9262 | Train Acc: 0.2195
 Site-Latino_Hispanic          | Train Loss: 1.9044 | Train Acc: 0.2667
 Site-Latino_Hispanic          | Train Loss: 1.9097 | Train Acc: 0.2921
 Site-Latino_Hispanic          | Train Loss: 1.9023 | Train Acc: 0.2519
 Site-Latino_Hispanic          | Train Loss: 1.9221 | Train Acc: 0.2760
 Site-Latino_Hispanic          | Train Loss: 1.8501 | Train Acc: 0.2756
 Site-Latino_Hispanic          | Train Loss: 1.8704 | Train Acc: 0.2692
 Site-Black                    | Train Loss: 1.9515 | Train Acc: 0.2273
 Site-Black                    | Train Loss: 1.9097 | Train Acc: 0.2577
 Site-Black                    | Train Loss: 2.0133 | Train Acc: 0.2308
 Site-Black                    | Train Loss: 1.8856 | Train Acc: 0.3048
 Site-Black                    | Train Loss: 1.9426 | Train Acc: 0.2298
 Site-East_Asian               | Train Loss: 1.7287 | Train Acc: 0.4215
 Site-East_Asian               | Train Loss: 1.8025 | Train Acc: 0.3708
 Site-East_Asian               | Train Loss: 1.8063 | Train Acc: 0.3931
 Site-Indian                   | Train Loss: 1.9796 | Train Acc: 0.2468
 Site-Indian                   | Train Loss: 2.0310 | Train Acc: 0.2643
 Site-Southeast_Asian          | Train Loss: 1.9869 | Train Acc: 0.3127
 Site-Middle_Eastern           | Train Loss: 1.9471 | Train Acc: 0.2614
 Site-White                     (5) | Val  Loss: 2.1571 | Val  Acc: 0.1667
 Site-White                     (4) | Val  Loss: 1.5444 | Val  Acc: 0.4118
 Site-White                     (6) | Val  Loss: 1.6374 | Val  Acc: 0.4615
 Site-White                     (6) | Val  Loss: 1.8006 | Val  Acc: 0.3684
 Site-White                     (2) | Val  Loss: 1.7142 | Val  Acc: 0.4107
 Site-White                     (2) | Val  Loss: 1.7808 | Val  Acc: 0.3855
 Site-White                     (6) | Val  Loss: 1.8057 | Val  Acc: 0.3689
 Site-White                     (6) | Val  Loss: 1.7608 | Val  Acc: 0.3611
 Site-White                     (6) | Val  Loss: 1.9263 | Val  Acc: 0.3371
 Site-White                     (6) | Val  Loss: 1.9451 | Val  Acc: 0.3419
 Site-Latino_Hispanic           (0) | Val  Loss: 1.8231 | Val  Acc: 0.2963
 Site-Latino_Hispanic           (3) | Val  Loss: 1.8721 | Val  Acc: 0.3000
 Site-Latino_Hispanic           (3) | Val  Loss: 1.8790 | Val  Acc: 0.2881
 Site-Latino_Hispanic           (0) | Val  Loss: 1.8801 | Val  Acc: 0.2874
 Site-Latino_Hispanic           (3) | Val  Loss: 1.9406 | Val  Acc: 0.2500
 Site-Latino_Hispanic           (3) | Val  Loss: 1.8848 | Val  Acc: 0.2766
 Site-Latino_Hispanic           (0) | Val  Loss: 1.8559 | Val  Acc: 0.2816
 Site-Black                     (1) | Val  Loss: 1.9715 | Val  Acc: 0.2273
 Site-Black                     (1) | Val  Loss: 1.9574 | Val  Acc: 0.2031
 Site-Black                     (1) | Val  Loss: 1.9753 | Val  Acc: 0.2737
 Site-Black                     (1) | Val  Loss: 1.7707 | Val  Acc: 0.3143
 Site-Black                     (1) | Val  Loss: 1.8641 | Val  Acc: 0.3010
 Site-East_Asian                (6) | Val  Loss: 1.8304 | Val  Acc: 0.3875
 Site-East_Asian                (6) | Val  Loss: 1.6935 | Val  Acc: 0.4068
 Site-East_Asian                (6) | Val  Loss: 1.7957 | Val  Acc: 0.3966
 Site-Indian                    (3) | Val  Loss: 2.0785 | Val  Acc: 0.2255
 Site-Indian                    (3) | Val  Loss: 2.0668 | Val  Acc: 0.2185
 Site-Southeast_Asian           (3) | Val  Loss: 1.9783 | Val  Acc: 0.3006
 Site-Middle_Eastern            (6) | Val  Loss: 1.9024 | Val  Acc: 0.2821
Average Valid Accuracy: 0.3148
Aggregated Acc | Val Acc: 0.3094
 Best site-White                    (5)  | Epoch:2 | Val Acc: 0.1667
 Best site-White                    (4)  | Epoch:2 | Val Acc: 0.4118
 Best site-White                    (6)  | Epoch:2 | Val Acc: 0.4615
 Best site-White                    (6)  | Epoch:2 | Val Acc: 0.3684
 Best site-White                    (2)  | Epoch:2 | Val Acc: 0.4107
 Best site-White                    (2)  | Epoch:2 | Val Acc: 0.3855
 Best site-White                    (6)  | Epoch:2 | Val Acc: 0.3689
 Best site-White                    (6)  | Epoch:2 | Val Acc: 0.3611
 Best site-White                    (6)  | Epoch:2 | Val Acc: 0.3371
 Best site-White                    (6)  | Epoch:2 | Val Acc: 0.3419
 Best site-Latino_Hispanic          (0)  | Epoch:2 | Val Acc: 0.2963
 Best site-Latino_Hispanic          (3)  | Epoch:2 | Val Acc: 0.3000
 Best site-Latino_Hispanic          (3)  | Epoch:2 | Val Acc: 0.2881
 Best site-Latino_Hispanic          (0)  | Epoch:2 | Val Acc: 0.2874
 Best site-Latino_Hispanic          (3)  | Epoch:2 | Val Acc: 0.2500
 Best site-Latino_Hispanic          (3)  | Epoch:2 | Val Acc: 0.2766
 Best site-Latino_Hispanic          (0)  | Epoch:2 | Val Acc: 0.2816
 Best site-Black                    (1)  | Epoch:2 | Val Acc: 0.2273
 Best site-Black                    (1)  | Epoch:2 | Val Acc: 0.2031
 Best site-Black                    (1)  | Epoch:2 | Val Acc: 0.2737
 Best site-Black                    (1)  | Epoch:2 | Val Acc: 0.3143
 Best site-Black                    (1)  | Epoch:2 | Val Acc: 0.3010
 Best site-East_Asian               (6)  | Epoch:2 | Val Acc: 0.3875
 Best site-East_Asian               (6)  | Epoch:2 | Val Acc: 0.4068
 Best site-East_Asian               (6)  | Epoch:2 | Val Acc: 0.3966
 Best site-Indian                   (3)  | Epoch:2 | Val Acc: 0.2255
 Best site-Indian                   (3)  | Epoch:2 | Val Acc: 0.2185
 Best site-Southeast_Asian          (3)  | Epoch:2 | Val Acc: 0.3006
 Best site-Middle_Eastern           (6)  | Epoch:2 | Val Acc: 0.2821
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven_1.47_1_random_dis_cluster_7/ccop_q=1...
============ Train epoch 3 ============
cnt=[3, 7, 1, 5, 1, 1, 11, ]
power_decay: 0.9, powerI: 0.8280, powerC: 0.1720
sum of wi : 1.0000
 Site-White                    | Train Loss: 1.5931 | Train Acc: 0.3889
 Site-White                    | Train Loss: 1.9923 | Train Acc: 0.3077
 Site-White                    | Train Loss: 1.7860 | Train Acc: 0.3333
 Site-White                    | Train Loss: 1.7525 | Train Acc: 0.3860
 Site-White                    | Train Loss: 1.7437 | Train Acc: 0.3882
 Site-White                    | Train Loss: 1.7460 | Train Acc: 0.3840
 Site-White                    | Train Loss: 1.7621 | Train Acc: 0.3224
 Site-White                    | Train Loss: 1.7587 | Train Acc: 0.3148
 Site-White                    | Train Loss: 1.7456 | Train Acc: 0.3753
 Site-White                    | Train Loss: 1.7654 | Train Acc: 0.3476
 Site-Latino_Hispanic          | Train Loss: 1.8989 | Train Acc: 0.2195
 Site-Latino_Hispanic          | Train Loss: 1.9117 | Train Acc: 0.2500
 Site-Latino_Hispanic          | Train Loss: 1.8709 | Train Acc: 0.3483
 Site-Latino_Hispanic          | Train Loss: 1.7028 | Train Acc: 0.2595
 Site-Latino_Hispanic          | Train Loss: 1.8946 | Train Acc: 0.2917
 Site-Latino_Hispanic          | Train Loss: 1.8398 | Train Acc: 0.3074
 Site-Latino_Hispanic          | Train Loss: 1.8537 | Train Acc: 0.2596
 Site-Black                    | Train Loss: 1.8630 | Train Acc: 0.2273
 Site-Black                    | Train Loss: 1.9281 | Train Acc: 0.2784
 Site-Black                    | Train Loss: 2.0111 | Train Acc: 0.2308
 Site-Black                    | Train Loss: 1.8667 | Train Acc: 0.3095
 Site-Black                    | Train Loss: 1.9307 | Train Acc: 0.2330
 Site-East_Asian               | Train Loss: 1.6833 | Train Acc: 0.4132
 Site-East_Asian               | Train Loss: 1.7744 | Train Acc: 0.3539
 Site-East_Asian               | Train Loss: 1.6993 | Train Acc: 0.4008
 Site-Indian                   | Train Loss: 2.0383 | Train Acc: 0.2597
 Site-Indian                   | Train Loss: 1.9970 | Train Acc: 0.2379
 Site-Southeast_Asian          | Train Loss: 2.0347 | Train Acc: 0.3127
 Site-Middle_Eastern           | Train Loss: 1.8959 | Train Acc: 0.2614
 Site-White                     (4) | Val  Loss: 2.1551 | Val  Acc: 0.2500
 Site-White                     (5) | Val  Loss: 1.5094 | Val  Acc: 0.4706
 Site-White                     (6) | Val  Loss: 1.6315 | Val  Acc: 0.5385
 Site-White                     (2) | Val  Loss: 1.7900 | Val  Acc: 0.3158
 Site-White                     (6) | Val  Loss: 1.6752 | Val  Acc: 0.4107
 Site-White                     (6) | Val  Loss: 1.7557 | Val  Acc: 0.3855
 Site-White                     (6) | Val  Loss: 1.7587 | Val  Acc: 0.3770
 Site-White                     (6) | Val  Loss: 1.7627 | Val  Acc: 0.3278
 Site-White                     (6) | Val  Loss: 1.9027 | Val  Acc: 0.3485
 Site-White                     (6) | Val  Loss: 1.9384 | Val  Acc: 0.3419
 Site-Latino_Hispanic           (0) | Val  Loss: 1.7595 | Val  Acc: 0.2963
 Site-Latino_Hispanic           (1) | Val  Loss: 1.8525 | Val  Acc: 0.3750
 Site-Latino_Hispanic           (1) | Val  Loss: 1.8419 | Val  Acc: 0.2881
 Site-Latino_Hispanic           (1) | Val  Loss: 1.8731 | Val  Acc: 0.3218
 Site-Latino_Hispanic           (1) | Val  Loss: 1.8894 | Val  Acc: 0.2500
 Site-Latino_Hispanic           (1) | Val  Loss: 1.8664 | Val  Acc: 0.2713
 Site-Latino_Hispanic           (1) | Val  Loss: 1.8630 | Val  Acc: 0.2744
 Site-Black                     (3) | Val  Loss: 1.9482 | Val  Acc: 0.2500
 Site-Black                     (3) | Val  Loss: 1.9416 | Val  Acc: 0.2344
 Site-Black                     (3) | Val  Loss: 1.9883 | Val  Acc: 0.2421
 Site-Black                     (3) | Val  Loss: 1.7397 | Val  Acc: 0.3000
 Site-Black                     (3) | Val  Loss: 1.8503 | Val  Acc: 0.2913
 Site-East_Asian                (6) | Val  Loss: 1.8158 | Val  Acc: 0.4000
 Site-East_Asian                (6) | Val  Loss: 1.6504 | Val  Acc: 0.4407
 Site-East_Asian                (6) | Val  Loss: 1.7749 | Val  Acc: 0.3908
 Site-Indian                    (0) | Val  Loss: 2.0582 | Val  Acc: 0.2255
 Site-Indian                    (0) | Val  Loss: 2.0450 | Val  Acc: 0.2252
 Site-Southeast_Asian           (1) | Val  Loss: 1.9411 | Val  Acc: 0.3121
 Site-Middle_Eastern            (6) | Val  Loss: 1.8535 | Val  Acc: 0.3162
Average Valid Accuracy: 0.3266
Aggregated Acc | Val Acc: 0.3195
 Best site-White                    (4)  | Epoch:3 | Val Acc: 0.2500
 Best site-White                    (5)  | Epoch:3 | Val Acc: 0.4706
 Best site-White                    (6)  | Epoch:3 | Val Acc: 0.5385
 Best site-White                    (2)  | Epoch:3 | Val Acc: 0.3158
 Best site-White                    (6)  | Epoch:3 | Val Acc: 0.4107
 Best site-White                    (6)  | Epoch:3 | Val Acc: 0.3855
 Best site-White                    (6)  | Epoch:3 | Val Acc: 0.3770
 Best site-White                    (6)  | Epoch:3 | Val Acc: 0.3278
 Best site-White                    (6)  | Epoch:3 | Val Acc: 0.3485
 Best site-White                    (6)  | Epoch:3 | Val Acc: 0.3419
 Best site-Latino_Hispanic          (0)  | Epoch:3 | Val Acc: 0.2963
 Best site-Latino_Hispanic          (1)  | Epoch:3 | Val Acc: 0.3750
 Best site-Latino_Hispanic          (1)  | Epoch:3 | Val Acc: 0.2881
 Best site-Latino_Hispanic          (1)  | Epoch:3 | Val Acc: 0.3218
 Best site-Latino_Hispanic          (1)  | Epoch:3 | Val Acc: 0.2500
 Best site-Latino_Hispanic          (1)  | Epoch:3 | Val Acc: 0.2713
 Best site-Latino_Hispanic          (1)  | Epoch:3 | Val Acc: 0.2744
 Best site-Black                    (3)  | Epoch:3 | Val Acc: 0.2500
 Best site-Black                    (3)  | Epoch:3 | Val Acc: 0.2344
 Best site-Black                    (3)  | Epoch:3 | Val Acc: 0.2421
 Best site-Black                    (3)  | Epoch:3 | Val Acc: 0.3000
 Best site-Black                    (3)  | Epoch:3 | Val Acc: 0.2913
