===2023-06-05 18:35:14===
===Setting===
    dataset: fairface
    lr: 0.01
    batch: 32
    iters: 2
    wk_iters: 1
    si: False
    domain_num: 7
    quantile: 0
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
data_number=[18,26,39,57,85,125,183,270,397,584,41,60,89,131,192,283,416,66,97,143,210,309,121,178,262,154,227,259,176,]
client_nums=[10,7,5,3,2,1,1,]
len_dataset=[2980,2027,1378,937,637,433,294,]
label set of clients: [7, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, ]
domain number = 7
============ Train epoch 0 ============
cnt=[10, 1, 3, 5, 3, 5, 2, ]
power_decay: 0.9, powerI: 0.9500, powerC: 0.0500
sum of wi : 1.0000
 Site-White                    | Train Loss: 2.1592 | Train Acc: 0.2778
Average Valid Accuracy: 0.2138
 Best site-White                         | Epoch:0 | Val Acc: 0.2500
 Best site-White                         | Epoch:0 | Val Acc: 0.2353
 Best site-White                         | Epoch:0 | Val Acc: 0.3077
 Best site-White                         | Epoch:0 | Val Acc: 0.1579
 Best site-White                         | Epoch:0 | Val Acc: 0.3036
 Best site-White                         | Epoch:0 | Val Acc: 0.2892
 Best site-White                         | Epoch:0 | Val Acc: 0.2951
 Best site-White                         | Epoch:0 | Val Acc: 0.2167
 Best site-White                         | Epoch:0 | Val Acc: 0.2652
 Best site-White                         | Epoch:0 | Val Acc: 0.2314
 Best site-Latino_Hispanic               | Epoch:0 | Val Acc: 0.2593
 Best site-Latino_Hispanic               | Epoch:0 | Val Acc: 0.1000
 Best site-Latino_Hispanic               | Epoch:0 | Val Acc: 0.2373
 Best site-Latino_Hispanic               | Epoch:0 | Val Acc: 0.2184
 Best site-Latino_Hispanic               | Epoch:0 | Val Acc: 0.2656
 Best site-Latino_Hispanic               | Epoch:0 | Val Acc: 0.2553
 Best site-Latino_Hispanic               | Epoch:0 | Val Acc: 0.2419
 Best site-Black                         | Epoch:0 | Val Acc: 0.1136
 Best site-Black                         | Epoch:0 | Val Acc: 0.1250
 Best site-Black                         | Epoch:0 | Val Acc: 0.1895
 Best site-Black                         | Epoch:0 | Val Acc: 0.1500
 Best site-Black                         | Epoch:0 | Val Acc: 0.1311
 Best site-East_Asian                    | Epoch:0 | Val Acc: 0.1875
 Best site-East_Asian                    | Epoch:0 | Val Acc: 0.1780
 Best site-East_Asian                    | Epoch:0 | Val Acc: 0.1724
 Best site-Indian                        | Epoch:0 | Val Acc: 0.2059
 Best site-Indian                        | Epoch:0 | Val Acc: 0.1987
 Best site-Southeast_Asian               | Epoch:0 | Val Acc: 0.1792
 Best site-Middle_Eastern                | Epoch:0 | Val Acc: 0.2393
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven_1.47_1_random_dis_cluster_7/ablation...
============ Train epoch 1 ============
cnt=[1, 4, 2, 9, 3, 8, 2, ]
power_decay: 0.9, powerI: 0.9050, powerC: 0.0950
sum of wi : 1.0000
 Site-White                    | Train Loss: 2.0750 | Train Acc: 0.5000
 Site-White                    | Train Loss: 2.0878 | Train Acc: 0.2692
 Site-White                    | Train Loss: 2.0568 | Train Acc: 0.2564
 Site-White                    | Train Loss: 2.0635 | Train Acc: 0.3509
 Site-White                    | Train Loss: 2.0767 | Train Acc: 0.3529
 Site-White                    | Train Loss: 2.0701 | Train Acc: 0.2880
 Site-White                    | Train Loss: 2.0793 | Train Acc: 0.3333
 Site-White                    | Train Loss: 2.0858 | Train Acc: 0.3037
 Site-White                    | Train Loss: 2.0848 | Train Acc: 0.3098
 Site-White                    | Train Loss: 2.0742 | Train Acc: 0.3510
 Site-Latino_Hispanic          | Train Loss: 2.1125 | Train Acc: 0.3171
 Site-Latino_Hispanic          | Train Loss: 2.0912 | Train Acc: 0.3500
 Site-Latino_Hispanic          | Train Loss: 2.1161 | Train Acc: 0.2472
 Site-Latino_Hispanic          | Train Loss: 2.0846 | Train Acc: 0.2977
 Site-Latino_Hispanic          | Train Loss: 2.1118 | Train Acc: 0.2500
 Site-Latino_Hispanic          | Train Loss: 2.0975 | Train Acc: 0.2756
 Site-Latino_Hispanic          | Train Loss: 2.1055 | Train Acc: 0.2380
 Site-Black                    | Train Loss: 2.0984 | Train Acc: 0.2727
 Site-Black                    | Train Loss: 2.0937 | Train Acc: 0.2680
 Site-Black                    | Train Loss: 2.1273 | Train Acc: 0.2308
 Site-Black                    | Train Loss: 2.1180 | Train Acc: 0.2524
 Site-Black                    | Train Loss: 2.1350 | Train Acc: 0.2362
 Site-East_Asian               | Train Loss: 2.1064 | Train Acc: 0.3058
 Site-East_Asian               | Train Loss: 2.1032 | Train Acc: 0.2753
 Site-East_Asian               | Train Loss: 2.0944 | Train Acc: 0.2824
 Site-Indian                   | Train Loss: 2.1126 | Train Acc: 0.2857
 Site-Indian                   | Train Loss: 2.1056 | Train Acc: 0.2423
 Site-Southeast_Asian          | Train Loss: 2.1167 | Train Acc: 0.2510
 Site-Middle_Eastern           | Train Loss: 2.1004 | Train Acc: 0.2727
 Site-White                         | Val  Loss: 2.1721 | Val  Acc: 0.1667
 Site-White                         | Val  Loss: 2.0765 | Val  Acc: 0.4706
 Site-White                         | Val  Loss: 2.0562 | Val  Acc: 0.4231
 Site-White                         | Val  Loss: 2.0401 | Val  Acc: 0.2368
 Site-White                         | Val  Loss: 2.0651 | Val  Acc: 0.3571
 Site-White                         | Val  Loss: 2.0697 | Val  Acc: 0.3373
 Site-White                         | Val  Loss: 2.0807 | Val  Acc: 0.3443
 Site-White                         | Val  Loss: 2.0806 | Val  Acc: 0.3111
 Site-White                         | Val  Loss: 2.0971 | Val  Acc: 0.3220
 Site-White                         | Val  Loss: 2.0955 | Val  Acc: 0.3239
 Site-Latino_Hispanic               | Val  Loss: 2.0730 | Val  Acc: 0.2593
 Site-Latino_Hispanic               | Val  Loss: 2.0796 | Val  Acc: 0.2500
 Site-Latino_Hispanic               | Val  Loss: 2.0962 | Val  Acc: 0.2881
 Site-Latino_Hispanic               | Val  Loss: 2.1128 | Val  Acc: 0.2759
 Site-Latino_Hispanic               | Val  Loss: 2.1100 | Val  Acc: 0.2656
 Site-Latino_Hispanic               | Val  Loss: 2.1029 | Val  Acc: 0.2766
 Site-Latino_Hispanic               | Val  Loss: 2.0959 | Val  Acc: 0.3032
 Site-Black                         | Val  Loss: 2.1584 | Val  Acc: 0.1364
 Site-Black                         | Val  Loss: 2.1468 | Val  Acc: 0.1875
 Site-Black                         | Val  Loss: 2.1355 | Val  Acc: 0.2737
 Site-Black                         | Val  Loss: 2.1009 | Val  Acc: 0.2500
 Site-Black                         | Val  Loss: 2.1168 | Val  Acc: 0.2136
 Site-East_Asian                    | Val  Loss: 2.0995 | Val  Acc: 0.3500
 Site-East_Asian                    | Val  Loss: 2.0887 | Val  Acc: 0.3475
 Site-East_Asian                    | Val  Loss: 2.1197 | Val  Acc: 0.2529
 Site-Indian                        | Val  Loss: 2.1517 | Val  Acc: 0.1961
 Site-Indian                        | Val  Loss: 2.1215 | Val  Acc: 0.2252
 Site-Southeast_Asian               | Val  Loss: 2.1142 | Val  Acc: 0.2717
 Site-Middle_Eastern                | Val  Loss: 2.0877 | Val  Acc: 0.3077
Average Valid Accuracy: 0.2836
 Best site-White                         | Epoch:1 | Val Acc: 0.1667
 Best site-White                         | Epoch:1 | Val Acc: 0.4706
 Best site-White                         | Epoch:1 | Val Acc: 0.4231
 Best site-White                         | Epoch:1 | Val Acc: 0.2368
 Best site-White                         | Epoch:1 | Val Acc: 0.3571
 Best site-White                         | Epoch:1 | Val Acc: 0.3373
 Best site-White                         | Epoch:1 | Val Acc: 0.3443
 Best site-White                         | Epoch:1 | Val Acc: 0.3111
 Best site-White                         | Epoch:1 | Val Acc: 0.3220
 Best site-White                         | Epoch:1 | Val Acc: 0.3239
 Best site-Latino_Hispanic               | Epoch:1 | Val Acc: 0.2593
 Best site-Latino_Hispanic               | Epoch:1 | Val Acc: 0.2500
 Best site-Latino_Hispanic               | Epoch:1 | Val Acc: 0.2881
 Best site-Latino_Hispanic               | Epoch:1 | Val Acc: 0.2759
 Best site-Latino_Hispanic               | Epoch:1 | Val Acc: 0.2656
 Best site-Latino_Hispanic               | Epoch:1 | Val Acc: 0.2766
 Best site-Latino_Hispanic               | Epoch:1 | Val Acc: 0.3032
 Best site-Black                         | Epoch:1 | Val Acc: 0.1364
 Best site-Black                         | Epoch:1 | Val Acc: 0.1875
 Best site-Black                         | Epoch:1 | Val Acc: 0.2737
 Best site-Black                         | Epoch:1 | Val Acc: 0.2500
 Best site-Black                         | Epoch:1 | Val Acc: 0.2136
 Best site-East_Asian                    | Epoch:1 | Val Acc: 0.3500
 Best site-East_Asian                    | Epoch:1 | Val Acc: 0.3475
 Best site-East_Asian                    | Epoch:1 | Val Acc: 0.2529
 Best site-Indian                        | Epoch:1 | Val Acc: 0.1961
 Best site-Indian                        | Epoch:1 | Val Acc: 0.2252
 Best site-Southeast_Asian               | Epoch:1 | Val Acc: 0.2717
 Best site-Middle_Eastern                | Epoch:1 | Val Acc: 0.3077
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven_1.47_1_random_dis_cluster_7/ablation...
===2023-06-05 18:40:20===
===2023-06-05 18:41:22===
===Setting===
    dataset: fairface
    lr: 0.01
    batch: 32
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 7
    quantile: 0
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
data_number=[18,26,39,57,85,125,183,270,397,584,41,60,89,131,192,283,416,66,97,143,210,309,121,178,262,154,227,259,176,]
client_nums=[10,7,5,3,2,1,1,]
len_dataset=[2980,2027,1378,937,637,433,294,]
label set of clients: [7, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, ]
domain number = 7
============ Train epoch 0 ============
cnt=[10, 1, 3, 5, 3, 5, 2, ]
power_decay: 0.9, powerI: 0.9500, powerC: 0.0500
sum of wi : 1.0000
 Site-White                    | Train Loss: 2.1592 | Train Acc: 0.2778
 Site-White                    | Train Loss: 2.1412 | Train Acc: 0.3077
 Site-White                    | Train Loss: 2.1291 | Train Acc: 0.2051
 Site-White                    | Train Loss: 2.1278 | Train Acc: 0.2807
 Site-White                    | Train Loss: 2.1506 | Train Acc: 0.2235
 Site-White                    | Train Loss: 2.1382 | Train Acc: 0.2480
 Site-White                    | Train Loss: 2.1509 | Train Acc: 0.2404
 Site-White                    | Train Loss: 2.1419 | Train Acc: 0.2556
 Site-White                    | Train Loss: 2.1415 | Train Acc: 0.2821
 Site-White                    | Train Loss: 2.1390 | Train Acc: 0.2586
 Site-Latino_Hispanic          | Train Loss: 2.1797 | Train Acc: 0.2439
 Site-Latino_Hispanic          | Train Loss: 2.1449 | Train Acc: 0.2000
 Site-Latino_Hispanic          | Train Loss: 2.1652 | Train Acc: 0.1798
 Site-Latino_Hispanic          | Train Loss: 2.1498 | Train Acc: 0.2061
 Site-Latino_Hispanic          | Train Loss: 2.1532 | Train Acc: 0.2396
 Site-Latino_Hispanic          | Train Loss: 2.1549 | Train Acc: 0.2120
 Site-Latino_Hispanic          | Train Loss: 2.1533 | Train Acc: 0.2115
 Site-Black                    | Train Loss: 2.1482 | Train Acc: 0.1364
 Site-Black                    | Train Loss: 2.1384 | Train Acc: 0.1237
 Site-Black                    | Train Loss: 2.1602 | Train Acc: 0.1748
 Site-Black                    | Train Loss: 2.1768 | Train Acc: 0.1571
 Site-Black                    | Train Loss: 2.1723 | Train Acc: 0.1715
 Site-East_Asian               | Train Loss: 2.1846 | Train Acc: 0.1074
 Site-East_Asian               | Train Loss: 2.1734 | Train Acc: 0.1910
 Site-East_Asian               | Train Loss: 2.1724 | Train Acc: 0.1603
 Site-Indian                   | Train Loss: 2.1589 | Train Acc: 0.2078
 Site-Indian                   | Train Loss: 2.1625 | Train Acc: 0.2026
 Site-Southeast_Asian          | Train Loss: 2.1699 | Train Acc: 0.1622
 Site-Middle_Eastern           | Train Loss: 2.1498 | Train Acc: 0.2500
 Site-White                         | Val  Loss: 2.1880 | Val  Acc: 0.2500
 Site-White                         | Val  Loss: 2.1590 | Val  Acc: 0.2353
 Site-White                         | Val  Loss: 2.1458 | Val  Acc: 0.3077
 Site-White                         | Val  Loss: 2.1275 | Val  Acc: 0.1579
 Site-White                         | Val  Loss: 2.1368 | Val  Acc: 0.3036
 Site-White                         | Val  Loss: 2.1412 | Val  Acc: 0.2892
 Site-White                         | Val  Loss: 2.1330 | Val  Acc: 0.2951
 Site-White                         | Val  Loss: 2.1459 | Val  Acc: 0.2167
 Site-White                         | Val  Loss: 2.1533 | Val  Acc: 0.2652
 Site-White                         | Val  Loss: 2.1544 | Val  Acc: 0.2314
 Site-Latino_Hispanic               | Val  Loss: 2.1312 | Val  Acc: 0.2593
 Site-Latino_Hispanic               | Val  Loss: 2.1643 | Val  Acc: 0.1000
 Site-Latino_Hispanic               | Val  Loss: 2.1614 | Val  Acc: 0.2373
 Site-Latino_Hispanic               | Val  Loss: 2.1577 | Val  Acc: 0.2184
 Site-Latino_Hispanic               | Val  Loss: 2.1501 | Val  Acc: 0.2656
 Site-Latino_Hispanic               | Val  Loss: 2.1478 | Val  Acc: 0.2553
 Site-Latino_Hispanic               | Val  Loss: 2.1518 | Val  Acc: 0.2419
 Site-Black                         | Val  Loss: 2.1783 | Val  Acc: 0.1136
 Site-Black                         | Val  Loss: 2.1784 | Val  Acc: 0.1250
 Site-Black                         | Val  Loss: 2.1678 | Val  Acc: 0.1895
 Site-Black                         | Val  Loss: 2.1544 | Val  Acc: 0.1500
 Site-Black                         | Val  Loss: 2.1639 | Val  Acc: 0.1311
 Site-East_Asian                    | Val  Loss: 2.1597 | Val  Acc: 0.1875
 Site-East_Asian                    | Val  Loss: 2.1634 | Val  Acc: 0.1780
 Site-East_Asian                    | Val  Loss: 2.1778 | Val  Acc: 0.1724
 Site-Indian                        | Val  Loss: 2.1731 | Val  Acc: 0.2059
 Site-Indian                        | Val  Loss: 2.1602 | Val  Acc: 0.1987
 Site-Southeast_Asian               | Val  Loss: 2.1725 | Val  Acc: 0.1792
 Site-Middle_Eastern                | Val  Loss: 2.1443 | Val  Acc: 0.2393
Average Valid Accuracy: 0.2138
 Best site-White                         | Epoch:0 | Val Acc: 0.2500
 Best site-White                         | Epoch:0 | Val Acc: 0.2353
 Best site-White                         | Epoch:0 | Val Acc: 0.3077
 Best site-White                         | Epoch:0 | Val Acc: 0.1579
 Best site-White                         | Epoch:0 | Val Acc: 0.3036
 Best site-White                         | Epoch:0 | Val Acc: 0.2892
 Best site-White                         | Epoch:0 | Val Acc: 0.2951
 Best site-White                         | Epoch:0 | Val Acc: 0.2167
 Best site-White                         | Epoch:0 | Val Acc: 0.2652
 Best site-White                         | Epoch:0 | Val Acc: 0.2314
 Best site-Latino_Hispanic               | Epoch:0 | Val Acc: 0.2593
 Best site-Latino_Hispanic               | Epoch:0 | Val Acc: 0.1000
 Best site-Latino_Hispanic               | Epoch:0 | Val Acc: 0.2373
 Best site-Latino_Hispanic               | Epoch:0 | Val Acc: 0.2184
 Best site-Latino_Hispanic               | Epoch:0 | Val Acc: 0.2656
 Best site-Latino_Hispanic               | Epoch:0 | Val Acc: 0.2553
 Best site-Latino_Hispanic               | Epoch:0 | Val Acc: 0.2419
 Best site-Black                         | Epoch:0 | Val Acc: 0.1136
 Best site-Black                         | Epoch:0 | Val Acc: 0.1250
 Best site-Black                         | Epoch:0 | Val Acc: 0.1895
 Best site-Black                         | Epoch:0 | Val Acc: 0.1500
 Best site-Black                         | Epoch:0 | Val Acc: 0.1311
 Best site-East_Asian                    | Epoch:0 | Val Acc: 0.1875
 Best site-East_Asian                    | Epoch:0 | Val Acc: 0.1780
 Best site-East_Asian                    | Epoch:0 | Val Acc: 0.1724
 Best site-Indian                        | Epoch:0 | Val Acc: 0.2059
 Best site-Indian                        | Epoch:0 | Val Acc: 0.1987
 Best site-Southeast_Asian               | Epoch:0 | Val Acc: 0.1792
 Best site-Middle_Eastern                | Epoch:0 | Val Acc: 0.2393
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven_1.47_1_random_dis_cluster_7/ablation...
============ Train epoch 1 ============
cnt=[1, 4, 2, 9, 3, 8, 2, ]
power_decay: 0.9, powerI: 0.9050, powerC: 0.0950
sum of wi : 1.0000
 Site-White                    | Train Loss: 2.0750 | Train Acc: 0.5000
 Site-White                    | Train Loss: 2.0878 | Train Acc: 0.2692
 Site-White                    | Train Loss: 2.0568 | Train Acc: 0.2564
 Site-White                    | Train Loss: 2.0635 | Train Acc: 0.3509
 Site-White                    | Train Loss: 2.0767 | Train Acc: 0.3529
 Site-White                    | Train Loss: 2.0701 | Train Acc: 0.2880
 Site-White                    | Train Loss: 2.0793 | Train Acc: 0.3333
 Site-White                    | Train Loss: 2.0858 | Train Acc: 0.3037
 Site-White                    | Train Loss: 2.0848 | Train Acc: 0.3098
 Site-White                    | Train Loss: 2.0742 | Train Acc: 0.3510
 Site-Latino_Hispanic          | Train Loss: 2.1125 | Train Acc: 0.3171
 Site-Latino_Hispanic          | Train Loss: 2.0912 | Train Acc: 0.3500
 Site-Latino_Hispanic          | Train Loss: 2.1161 | Train Acc: 0.2472
 Site-Latino_Hispanic          | Train Loss: 2.0846 | Train Acc: 0.2977
 Site-Latino_Hispanic          | Train Loss: 2.1118 | Train Acc: 0.2500
 Site-Latino_Hispanic          | Train Loss: 2.0975 | Train Acc: 0.2756
 Site-Latino_Hispanic          | Train Loss: 2.1055 | Train Acc: 0.2380
 Site-Black                    | Train Loss: 2.0984 | Train Acc: 0.2727
 Site-Black                    | Train Loss: 2.0937 | Train Acc: 0.2680
 Site-Black                    | Train Loss: 2.1273 | Train Acc: 0.2308
 Site-Black                    | Train Loss: 2.1180 | Train Acc: 0.2524
 Site-Black                    | Train Loss: 2.1350 | Train Acc: 0.2362
 Site-East_Asian               | Train Loss: 2.1064 | Train Acc: 0.3058
 Site-East_Asian               | Train Loss: 2.1032 | Train Acc: 0.2753
 Site-East_Asian               | Train Loss: 2.0944 | Train Acc: 0.2824
 Site-Indian                   | Train Loss: 2.1126 | Train Acc: 0.2857
 Site-Indian                   | Train Loss: 2.1056 | Train Acc: 0.2423
 Site-Southeast_Asian          | Train Loss: 2.1167 | Train Acc: 0.2510
 Site-Middle_Eastern           | Train Loss: 2.1004 | Train Acc: 0.2727
 Site-White                         | Val  Loss: 2.1721 | Val  Acc: 0.1667
 Site-White                         | Val  Loss: 2.0765 | Val  Acc: 0.4706
 Site-White                         | Val  Loss: 2.0562 | Val  Acc: 0.4231
 Site-White                         | Val  Loss: 2.0401 | Val  Acc: 0.2368
 Site-White                         | Val  Loss: 2.0651 | Val  Acc: 0.3571
 Site-White                         | Val  Loss: 2.0697 | Val  Acc: 0.3373
 Site-White                         | Val  Loss: 2.0807 | Val  Acc: 0.3443
 Site-White                         | Val  Loss: 2.0806 | Val  Acc: 0.3111
 Site-White                         | Val  Loss: 2.0971 | Val  Acc: 0.3220
 Site-White                         | Val  Loss: 2.0955 | Val  Acc: 0.3239
 Site-Latino_Hispanic               | Val  Loss: 2.0730 | Val  Acc: 0.2593
 Site-Latino_Hispanic               | Val  Loss: 2.0796 | Val  Acc: 0.2500
 Site-Latino_Hispanic               | Val  Loss: 2.0962 | Val  Acc: 0.2881
 Site-Latino_Hispanic               | Val  Loss: 2.1128 | Val  Acc: 0.2759
 Site-Latino_Hispanic               | Val  Loss: 2.1100 | Val  Acc: 0.2656
 Site-Latino_Hispanic               | Val  Loss: 2.1029 | Val  Acc: 0.2766
 Site-Latino_Hispanic               | Val  Loss: 2.0959 | Val  Acc: 0.3032
 Site-Black                         | Val  Loss: 2.1584 | Val  Acc: 0.1364
 Site-Black                         | Val  Loss: 2.1468 | Val  Acc: 0.1875
 Site-Black                         | Val  Loss: 2.1355 | Val  Acc: 0.2737
 Site-Black                         | Val  Loss: 2.1009 | Val  Acc: 0.2500
 Site-Black                         | Val  Loss: 2.1168 | Val  Acc: 0.2136
 Site-East_Asian                    | Val  Loss: 2.0995 | Val  Acc: 0.3500
 Site-East_Asian                    | Val  Loss: 2.0887 | Val  Acc: 0.3475
 Site-East_Asian                    | Val  Loss: 2.1197 | Val  Acc: 0.2529
 Site-Indian                        | Val  Loss: 2.1517 | Val  Acc: 0.1961
 Site-Indian                        | Val  Loss: 2.1215 | Val  Acc: 0.2252
 Site-Southeast_Asian               | Val  Loss: 2.1142 | Val  Acc: 0.2717
 Site-Middle_Eastern                | Val  Loss: 2.0877 | Val  Acc: 0.3077
Average Valid Accuracy: 0.2836
 Best site-White                         | Epoch:1 | Val Acc: 0.1667
 Best site-White                         | Epoch:1 | Val Acc: 0.4706
 Best site-White                         | Epoch:1 | Val Acc: 0.4231
 Best site-White                         | Epoch:1 | Val Acc: 0.2368
 Best site-White                         | Epoch:1 | Val Acc: 0.3571
 Best site-White                         | Epoch:1 | Val Acc: 0.3373
 Best site-White                         | Epoch:1 | Val Acc: 0.3443
 Best site-White                         | Epoch:1 | Val Acc: 0.3111
 Best site-White                         | Epoch:1 | Val Acc: 0.3220
 Best site-White                         | Epoch:1 | Val Acc: 0.3239
 Best site-Latino_Hispanic               | Epoch:1 | Val Acc: 0.2593
 Best site-Latino_Hispanic               | Epoch:1 | Val Acc: 0.2500
 Best site-Latino_Hispanic               | Epoch:1 | Val Acc: 0.2881
 Best site-Latino_Hispanic               | Epoch:1 | Val Acc: 0.2759
 Best site-Latino_Hispanic               | Epoch:1 | Val Acc: 0.2656
 Best site-Latino_Hispanic               | Epoch:1 | Val Acc: 0.2766
 Best site-Latino_Hispanic               | Epoch:1 | Val Acc: 0.3032
 Best site-Black                         | Epoch:1 | Val Acc: 0.1364
 Best site-Black                         | Epoch:1 | Val Acc: 0.1875
 Best site-Black                         | Epoch:1 | Val Acc: 0.2737
 Best site-Black                         | Epoch:1 | Val Acc: 0.2500
 Best site-Black                         | Epoch:1 | Val Acc: 0.2136
 Best site-East_Asian                    | Epoch:1 | Val Acc: 0.3500
 Best site-East_Asian                    | Epoch:1 | Val Acc: 0.3475
 Best site-East_Asian                    | Epoch:1 | Val Acc: 0.2529
 Best site-Indian                        | Epoch:1 | Val Acc: 0.1961
 Best site-Indian                        | Epoch:1 | Val Acc: 0.2252
 Best site-Southeast_Asian               | Epoch:1 | Val Acc: 0.2717
 Best site-Middle_Eastern                | Epoch:1 | Val Acc: 0.3077
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven_1.47_1_random_dis_cluster_7/ablation...
============ Train epoch 2 ============
