===2023-05-12 03:33:22===
===Setting===
    dataset: domainnet
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    lambda for constrastive: 0.5
data_number=[115,161,225,316,442,126,177,248,348,147,206,289,191,267,327,234,
client_nums=[5,4,3,2,1,1,]
domain number = 6
============ Train epoch 0 ============
 Site-Clipart   | Train Loss: 1.4871 | Train Acc: 0.7391
Average Valid Accuracy: 0.7888
 Best site-Clipart    | Epoch:0 | Val Acc: 0.8421
 Best site-Clipart    | Epoch:0 | Val Acc: 0.8318
 Best site-Clipart    | Epoch:0 | Val Acc: 0.8200
 Best site-Clipart    | Epoch:0 | Val Acc: 0.7857
 Best site-Clipart    | Epoch:0 | Val Acc: 0.7831
 Best site-Real       | Epoch:0 | Val Acc: 0.9167
 Best site-Real       | Epoch:0 | Val Acc: 0.9237
 Best site-Real       | Epoch:0 | Val Acc: 0.9455
 Best site-Real       | Epoch:0 | Val Acc: 0.9481
 Best site-Painting   | Epoch:0 | Val Acc: 0.8571
 Best site-Painting   | Epoch:0 | Val Acc: 0.8175
 Best site-Painting   | Epoch:0 | Val Acc: 0.8125
 Best site-Sketch     | Epoch:0 | Val Acc: 0.8268
 Best site-Sketch     | Epoch:0 | Val Acc: 0.6966
 Best site-QuickDraw  | Epoch:0 | Val Acc: 0.3578
 Best site-Infograph  | Epoch:0 | Val Acc: 0.4551
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_1/harmo-fl...
============ Train epoch 1 ============
 Site-Clipart   | Train Loss: 1.0411 | Train Acc: 0.8000
 Site-Clipart   | Train Loss: 0.9056 | Train Acc: 0.8696
 Site-Clipart   | Train Loss: 1.0549 | Train Acc: 0.8400
 Site-Clipart   | Train Loss: 0.9459 | Train Acc: 0.8386
 Site-Clipart   | Train Loss: 0.9766 | Train Acc: 0.8371
 Site-Real      | Train Loss: 0.7127 | Train Acc: 0.8968
 Site-Real      | Train Loss: 0.5847 | Train Acc: 0.9661
 Site-Real      | Train Loss: 0.5864 | Train Acc: 0.9556
 Site-Real      | Train Loss: 0.6706 | Train Acc: 0.9253
 Site-Painting  | Train Loss: 0.7741 | Train Acc: 0.8707
 Site-Painting  | Train Loss: 0.8759 | Train Acc: 0.8447
 Site-Painting  | Train Loss: 0.8942 | Train Acc: 0.8304
 Site-Sketch    | Train Loss: 1.0000 | Train Acc: 0.7435
 Site-Sketch    | Train Loss: 1.0131 | Train Acc: 0.7828
 Site-QuickDraw | Train Loss: 1.9086 | Train Acc: 0.3609
 Site-Infograph | Train Loss: 1.7465 | Train Acc: 0.4530
 Site-Clipart   | Val  Loss: 0.7824 | Val  Acc: 0.9342
 Site-Clipart   | Val  Loss: 0.9792 | Val  Acc: 0.7850
 Site-Clipart   | Val  Loss: 0.9687 | Val  Acc: 0.8333
 Site-Clipart   | Val  Loss: 0.9136 | Val  Acc: 0.8524
 Site-Clipart   | Val  Loss: 1.0130 | Val  Acc: 0.8034
 Site-Real      | Val  Loss: 0.6876 | Val  Acc: 0.9167
 Site-Real      | Val  Loss: 0.6599 | Val  Acc: 0.9407
 Site-Real      | Val  Loss: 0.5857 | Val  Acc: 0.9636
 Site-Real      | Val  Loss: 0.5997 | Val  Acc: 0.9610
 Site-Painting  | Val  Loss: 0.6989 | Val  Acc: 0.8980
 Site-Painting  | Val  Loss: 0.8352 | Val  Acc: 0.8175
 Site-Painting  | Val  Loss: 0.8464 | Val  Acc: 0.8698
 Site-Sketch    | Val  Loss: 0.9671 | Val  Acc: 0.7874
 Site-Sketch    | Val  Loss: 0.9646 | Val  Acc: 0.7753
 Site-QuickDraw | Val  Loss: 1.9215 | Val  Acc: 0.3853
 Site-Infograph | Val  Loss: 1.6420 | Val  Acc: 0.4936
Average Valid Accuracy: 0.8136
 Best site-Clipart    | Epoch:1 | Val Acc: 0.9342
 Best site-Clipart    | Epoch:1 | Val Acc: 0.7850
 Best site-Clipart    | Epoch:1 | Val Acc: 0.8333
 Best site-Clipart    | Epoch:1 | Val Acc: 0.8524
 Best site-Clipart    | Epoch:1 | Val Acc: 0.8034
 Best site-Real       | Epoch:1 | Val Acc: 0.9167
 Best site-Real       | Epoch:1 | Val Acc: 0.9407
 Best site-Real       | Epoch:1 | Val Acc: 0.9636
 Best site-Real       | Epoch:1 | Val Acc: 0.9610
 Best site-Painting   | Epoch:1 | Val Acc: 0.8980
 Best site-Painting   | Epoch:1 | Val Acc: 0.8175
 Best site-Painting   | Epoch:1 | Val Acc: 0.8698
 Best site-Sketch     | Epoch:1 | Val Acc: 0.7874
 Best site-Sketch     | Epoch:1 | Val Acc: 0.7753
 Best site-QuickDraw  | Epoch:1 | Val Acc: 0.3853
 Best site-Infograph  | Epoch:1 | Val Acc: 0.4936
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_1/harmo-fl...
============ Train epoch 2 ============
 Site-Clipart   | Train Loss: 0.8209 | Train Acc: 0.8609
 Site-Clipart   | Train Loss: 0.6456 | Train Acc: 0.8758
 Site-Clipart   | Train Loss: 0.7756 | Train Acc: 0.8311
 Site-Clipart   | Train Loss: 0.7439 | Train Acc: 0.8449
 Site-Clipart   | Train Loss: 0.7501 | Train Acc: 0.8643
 Site-Real      | Train Loss: 0.4848 | Train Acc: 0.9206
 Site-Real      | Train Loss: 0.3628 | Train Acc: 0.9774
 Site-Real      | Train Loss: 0.3595 | Train Acc: 0.9718
 Site-Real      | Train Loss: 0.4618 | Train Acc: 0.9425
 Site-Painting  | Train Loss: 0.6358 | Train Acc: 0.8980
 Site-Painting  | Train Loss: 0.5399 | Train Acc: 0.8738
 Site-Painting  | Train Loss: 0.6875 | Train Acc: 0.8443
 Site-Sketch    | Train Loss: 0.7929 | Train Acc: 0.7958
 Site-Sketch    | Train Loss: 0.7694 | Train Acc: 0.8202
 Site-QuickDraw | Train Loss: 1.8187 | Train Acc: 0.3853
 Site-Infograph | Train Loss: 1.6178 | Train Acc: 0.4658
 Site-Clipart   | Val  Loss: 0.5444 | Val  Acc: 0.8816
 Site-Clipart   | Val  Loss: 0.7354 | Val  Acc: 0.8598
 Site-Clipart   | Val  Loss: 0.7338 | Val  Acc: 0.8667
 Site-Clipart   | Val  Loss: 0.7023 | Val  Acc: 0.8714
 Site-Clipart   | Val  Loss: 0.8063 | Val  Acc: 0.8373
 Site-Real      | Val  Loss: 0.4481 | Val  Acc: 0.9524
 Site-Real      | Val  Loss: 0.4445 | Val  Acc: 0.9831
 Site-Real      | Val  Loss: 0.3736 | Val  Acc: 0.9636
 Site-Real      | Val  Loss: 0.3568 | Val  Acc: 0.9567
 Site-Painting  | Val  Loss: 0.5619 | Val  Acc: 0.9184
 Site-Painting  | Val  Loss: 0.6331 | Val  Acc: 0.8467
 Site-Painting  | Val  Loss: 0.6613 | Val  Acc: 0.8750
 Site-Sketch    | Val  Loss: 0.7247 | Val  Acc: 0.8425
 Site-Sketch    | Val  Loss: 0.8184 | Val  Acc: 0.7753
 Site-QuickDraw | Val  Loss: 1.8056 | Val  Acc: 0.4128
 Site-Infograph | Val  Loss: 1.5369 | Val  Acc: 0.4936
Average Valid Accuracy: 0.8336
 Best site-Clipart    | Epoch:2 | Val Acc: 0.8816
 Best site-Clipart    | Epoch:2 | Val Acc: 0.8598
 Best site-Clipart    | Epoch:2 | Val Acc: 0.8667
 Best site-Clipart    | Epoch:2 | Val Acc: 0.8714
 Best site-Clipart    | Epoch:2 | Val Acc: 0.8373
 Best site-Real       | Epoch:2 | Val Acc: 0.9524
 Best site-Real       | Epoch:2 | Val Acc: 0.9831
 Best site-Real       | Epoch:2 | Val Acc: 0.9636
 Best site-Real       | Epoch:2 | Val Acc: 0.9567
 Best site-Painting   | Epoch:2 | Val Acc: 0.9184
 Best site-Painting   | Epoch:2 | Val Acc: 0.8467
 Best site-Painting   | Epoch:2 | Val Acc: 0.8750
 Best site-Sketch     | Epoch:2 | Val Acc: 0.8425
 Best site-Sketch     | Epoch:2 | Val Acc: 0.7753
 Best site-QuickDraw  | Epoch:2 | Val Acc: 0.4128
 Best site-Infograph  | Epoch:2 | Val Acc: 0.4936
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_1/harmo-fl...
============ Train epoch 3 ============
 Site-Clipart   | Train Loss: 0.6538 | Train Acc: 0.8435
 Site-Clipart   | Train Loss: 0.5559 | Train Acc: 0.8634
 Site-Clipart   | Train Loss: 0.6730 | Train Acc: 0.8578
 Site-Clipart   | Train Loss: 0.6182 | Train Acc: 0.8608
 Site-Clipart   | Train Loss: 0.6354 | Train Acc: 0.8824
 Site-Real      | Train Loss: 0.3816 | Train Acc: 0.9444
 Site-Real      | Train Loss: 0.2576 | Train Acc: 0.9774
 Site-Real      | Train Loss: 0.2733 | Train Acc: 0.9637
 Site-Real      | Train Loss: 0.3718 | Train Acc: 0.9569
 Site-Painting  | Train Loss: 0.5279 | Train Acc: 0.8435
 Site-Painting  | Train Loss: 0.5804 | Train Acc: 0.8689
 Site-Painting  | Train Loss: 0.5288 | Train Acc: 0.8720
 Site-Sketch    | Train Loss: 0.7040 | Train Acc: 0.7958
 Site-Sketch    | Train Loss: 0.6221 | Train Acc: 0.8352
 Site-QuickDraw | Train Loss: 1.6677 | Train Acc: 0.4281
 Site-Infograph | Train Loss: 1.5844 | Train Acc: 0.4872
 Site-Clipart   | Val  Loss: 0.4724 | Val  Acc: 0.8947
 Site-Clipart   | Val  Loss: 0.6465 | Val  Acc: 0.8505
 Site-Clipart   | Val  Loss: 0.6608 | Val  Acc: 0.8733
 Site-Clipart   | Val  Loss: 0.5917 | Val  Acc: 0.8619
 Site-Clipart   | Val  Loss: 0.6877 | Val  Acc: 0.8508
 Site-Real      | Val  Loss: 0.3666 | Val  Acc: 0.9524
 Site-Real      | Val  Loss: 0.3592 | Val  Acc: 0.9576
 Site-Real      | Val  Loss: 0.2834 | Val  Acc: 0.9758
 Site-Real      | Val  Loss: 0.2823 | Val  Acc: 0.9567
 Site-Painting  | Val  Loss: 0.4597 | Val  Acc: 0.8980
 Site-Painting  | Val  Loss: 0.5606 | Val  Acc: 0.8540
 Site-Painting  | Val  Loss: 0.5764 | Val  Acc: 0.8698
 Site-Sketch    | Val  Loss: 0.5920 | Val  Acc: 0.8583
 Site-Sketch    | Val  Loss: 0.7015 | Val  Acc: 0.7978
 Site-QuickDraw | Val  Loss: 1.7309 | Val  Acc: 0.4725
 Site-Infograph | Val  Loss: 1.5020 | Val  Acc: 0.5000
Average Valid Accuracy: 0.8390
 Best site-Clipart    | Epoch:3 | Val Acc: 0.8947
 Best site-Clipart    | Epoch:3 | Val Acc: 0.8505
 Best site-Clipart    | Epoch:3 | Val Acc: 0.8733
 Best site-Clipart    | Epoch:3 | Val Acc: 0.8619
 Best site-Clipart    | Epoch:3 | Val Acc: 0.8508
 Best site-Real       | Epoch:3 | Val Acc: 0.9524
 Best site-Real       | Epoch:3 | Val Acc: 0.9576
 Best site-Real       | Epoch:3 | Val Acc: 0.9758
 Best site-Real       | Epoch:3 | Val Acc: 0.9567
 Best site-Painting   | Epoch:3 | Val Acc: 0.8980
 Best site-Painting   | Epoch:3 | Val Acc: 0.8540
 Best site-Painting   | Epoch:3 | Val Acc: 0.8698
 Best site-Sketch     | Epoch:3 | Val Acc: 0.8583
 Best site-Sketch     | Epoch:3 | Val Acc: 0.7978
 Best site-QuickDraw  | Epoch:3 | Val Acc: 0.4725
 Best site-Infograph  | Epoch:3 | Val Acc: 0.5000
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_1/harmo-fl...
============ Train epoch 4 ============
 Site-Clipart   | Train Loss: 0.6579 | Train Acc: 0.8609
 Site-Clipart   | Train Loss: 0.5199 | Train Acc: 0.8758
 Site-Clipart   | Train Loss: 0.5830 | Train Acc: 0.8889
 Site-Clipart   | Train Loss: 0.5309 | Train Acc: 0.8861
 Site-Clipart   | Train Loss: 0.5426 | Train Acc: 0.8937
 Site-Real      | Train Loss: 0.3271 | Train Acc: 0.9524
 Site-Real      | Train Loss: 0.2229 | Train Acc: 0.9718
 Site-Real      | Train Loss: 0.2283 | Train Acc: 0.9556
 Site-Real      | Train Loss: 0.3115 | Train Acc: 0.9483
 Site-Painting  | Train Loss: 0.5238 | Train Acc: 0.9048
 Site-Painting  | Train Loss: 0.5326 | Train Acc: 0.8932
 Site-Painting  | Train Loss: 0.5050 | Train Acc: 0.8616
 Site-Sketch    | Train Loss: 0.6606 | Train Acc: 0.7958
 Site-Sketch    | Train Loss: 0.5956 | Train Acc: 0.8390
 Site-QuickDraw | Train Loss: 1.6689 | Train Acc: 0.4771
 Site-Infograph | Train Loss: 1.5762 | Train Acc: 0.4701
 Site-Clipart   | Val  Loss: 0.4015 | Val  Acc: 0.9211
 Site-Clipart   | Val  Loss: 0.5111 | Val  Acc: 0.8879
 Site-Clipart   | Val  Loss: 0.5791 | Val  Acc: 0.8800
 Site-Clipart   | Val  Loss: 0.5319 | Val  Acc: 0.8952
 Site-Clipart   | Val  Loss: 0.5999 | Val  Acc: 0.8610
 Site-Real      | Val  Loss: 0.3122 | Val  Acc: 0.9524
 Site-Real      | Val  Loss: 0.2846 | Val  Acc: 0.9746
 Site-Real      | Val  Loss: 0.2308 | Val  Acc: 0.9818
 Site-Real      | Val  Loss: 0.2318 | Val  Acc: 0.9654
 Site-Painting  | Val  Loss: 0.3974 | Val  Acc: 0.9184
 Site-Painting  | Val  Loss: 0.4939 | Val  Acc: 0.8394
 Site-Painting  | Val  Loss: 0.4453 | Val  Acc: 0.8906
 Site-Sketch    | Val  Loss: 0.5849 | Val  Acc: 0.8346
 Site-Sketch    | Val  Loss: 0.6762 | Val  Acc: 0.7865
 Site-QuickDraw | Val  Loss: 1.6565 | Val  Acc: 0.5046
 Site-Infograph | Val  Loss: 1.4707 | Val  Acc: 0.5000
Average Valid Accuracy: 0.8496
 Best site-Clipart    | Epoch:4 | Val Acc: 0.9211
 Best site-Clipart    | Epoch:4 | Val Acc: 0.8879
 Best site-Clipart    | Epoch:4 | Val Acc: 0.8800
 Best site-Clipart    | Epoch:4 | Val Acc: 0.8952
 Best site-Clipart    | Epoch:4 | Val Acc: 0.8610
 Best site-Real       | Epoch:4 | Val Acc: 0.9524
 Best site-Real       | Epoch:4 | Val Acc: 0.9746
 Best site-Real       | Epoch:4 | Val Acc: 0.9818
 Best site-Real       | Epoch:4 | Val Acc: 0.9654
 Best site-Painting   | Epoch:4 | Val Acc: 0.9184
 Best site-Painting   | Epoch:4 | Val Acc: 0.8394
 Best site-Painting   | Epoch:4 | Val Acc: 0.8906
 Best site-Sketch     | Epoch:4 | Val Acc: 0.8346
 Best site-Sketch     | Epoch:4 | Val Acc: 0.7865
 Best site-QuickDraw  | Epoch:4 | Val Acc: 0.5046
 Best site-Infograph  | Epoch:4 | Val Acc: 0.5000
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_1/harmo-fl...
============ Train epoch 5 ============
 Site-Clipart   | Train Loss: 0.5294 | Train Acc: 0.8783
 Site-Clipart   | Train Loss: 0.3988 | Train Acc: 0.9068
 Site-Clipart   | Train Loss: 0.5331 | Train Acc: 0.8978
 Site-Clipart   | Train Loss: 0.4955 | Train Acc: 0.8861
 Site-Clipart   | Train Loss: 0.4978 | Train Acc: 0.8824
 Site-Real      | Train Loss: 0.2904 | Train Acc: 0.9286
 Site-Real      | Train Loss: 0.1575 | Train Acc: 0.9831
 Site-Real      | Train Loss: 0.1989 | Train Acc: 0.9677
 Site-Real      | Train Loss: 0.2489 | Train Acc: 0.9511
 Site-Painting  | Train Loss: 0.4777 | Train Acc: 0.8980
 Site-Painting  | Train Loss: 0.4156 | Train Acc: 0.9175
 Site-Painting  | Train Loss: 0.5374 | Train Acc: 0.8720
 Site-Sketch    | Train Loss: 0.6339 | Train Acc: 0.8010
 Site-Sketch    | Train Loss: 0.4401 | Train Acc: 0.8689
 Site-QuickDraw | Train Loss: 1.5748 | Train Acc: 0.4679
 Site-Infograph | Train Loss: 1.4904 | Train Acc: 0.4872
 Site-Clipart   | Val  Loss: 0.3836 | Val  Acc: 0.8947
 Site-Clipart   | Val  Loss: 0.4954 | Val  Acc: 0.8879
 Site-Clipart   | Val  Loss: 0.5421 | Val  Acc: 0.8600
 Site-Clipart   | Val  Loss: 0.4706 | Val  Acc: 0.8905
 Site-Clipart   | Val  Loss: 0.5355 | Val  Acc: 0.8746
 Site-Real      | Val  Loss: 0.2480 | Val  Acc: 0.9643
 Site-Real      | Val  Loss: 0.2799 | Val  Acc: 0.9576
 Site-Real      | Val  Loss: 0.2188 | Val  Acc: 0.9636
 Site-Real      | Val  Loss: 0.2052 | Val  Acc: 0.9524
 Site-Painting  | Val  Loss: 0.3499 | Val  Acc: 0.9184
 Site-Painting  | Val  Loss: 0.4307 | Val  Acc: 0.8832
 Site-Painting  | Val  Loss: 0.4229 | Val  Acc: 0.9010
 Site-Sketch    | Val  Loss: 0.5106 | Val  Acc: 0.8504
 Site-Sketch    | Val  Loss: 0.5624 | Val  Acc: 0.8483
 Site-QuickDraw | Val  Loss: 1.5733 | Val  Acc: 0.5000
 Site-Infograph | Val  Loss: 1.4639 | Val  Acc: 0.5128
Average Valid Accuracy: 0.8537
 Best site-Clipart    | Epoch:5 | Val Acc: 0.8947
 Best site-Clipart    | Epoch:5 | Val Acc: 0.8879
 Best site-Clipart    | Epoch:5 | Val Acc: 0.8600
 Best site-Clipart    | Epoch:5 | Val Acc: 0.8905
 Best site-Clipart    | Epoch:5 | Val Acc: 0.8746
 Best site-Real       | Epoch:5 | Val Acc: 0.9643
 Best site-Real       | Epoch:5 | Val Acc: 0.9576
 Best site-Real       | Epoch:5 | Val Acc: 0.9636
 Best site-Real       | Epoch:5 | Val Acc: 0.9524
 Best site-Painting   | Epoch:5 | Val Acc: 0.9184
 Best site-Painting   | Epoch:5 | Val Acc: 0.8832
 Best site-Painting   | Epoch:5 | Val Acc: 0.9010
 Best site-Sketch     | Epoch:5 | Val Acc: 0.8504
 Best site-Sketch     | Epoch:5 | Val Acc: 0.8483
 Best site-QuickDraw  | Epoch:5 | Val Acc: 0.5000
 Best site-Infograph  | Epoch:5 | Val Acc: 0.5128
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_1/harmo-fl...
============ Train epoch 6 ============
 Site-Clipart   | Train Loss: 0.4913 | Train Acc: 0.9130
 Site-Clipart   | Train Loss: 0.3972 | Train Acc: 0.9130
 Site-Clipart   | Train Loss: 0.4412 | Train Acc: 0.9200
 Site-Clipart   | Train Loss: 0.4473 | Train Acc: 0.9019
 Site-Clipart   | Train Loss: 0.4300 | Train Acc: 0.9140
 Site-Real      | Train Loss: 0.2956 | Train Acc: 0.9127
 Site-Real      | Train Loss: 0.1661 | Train Acc: 0.9718
 Site-Real      | Train Loss: 0.1767 | Train Acc: 0.9718
 Site-Real      | Train Loss: 0.2475 | Train Acc: 0.9598
 Site-Painting  | Train Loss: 0.4774 | Train Acc: 0.8776
 Site-Painting  | Train Loss: 0.4049 | Train Acc: 0.8835
 Site-Painting  | Train Loss: 0.4301 | Train Acc: 0.8893
 Site-Sketch    | Train Loss: 0.5416 | Train Acc: 0.8272
 Site-Sketch    | Train Loss: 0.6040 | Train Acc: 0.8502
 Site-QuickDraw | Train Loss: 1.5578 | Train Acc: 0.4985
 Site-Infograph | Train Loss: 1.5176 | Train Acc: 0.5043
 Site-Clipart   | Val  Loss: 0.2954 | Val  Acc: 0.9211
 Site-Clipart   | Val  Loss: 0.4250 | Val  Acc: 0.9065
 Site-Clipart   | Val  Loss: 0.4711 | Val  Acc: 0.9133
 Site-Clipart   | Val  Loss: 0.4392 | Val  Acc: 0.8810
 Site-Clipart   | Val  Loss: 0.4937 | Val  Acc: 0.8915
 Site-Real      | Val  Loss: 0.1965 | Val  Acc: 0.9762
 Site-Real      | Val  Loss: 0.2379 | Val  Acc: 0.9661
 Site-Real      | Val  Loss: 0.1739 | Val  Acc: 0.9818
 Site-Real      | Val  Loss: 0.1793 | Val  Acc: 0.9697
 Site-Painting  | Val  Loss: 0.3199 | Val  Acc: 0.9184
 Site-Painting  | Val  Loss: 0.4105 | Val  Acc: 0.8540
 Site-Painting  | Val  Loss: 0.4409 | Val  Acc: 0.8906
 Site-Sketch    | Val  Loss: 0.4126 | Val  Acc: 0.8976
 Site-Sketch    | Val  Loss: 0.5540 | Val  Acc: 0.8315
 Site-QuickDraw | Val  Loss: 1.5293 | Val  Acc: 0.5688
 Site-Infograph | Val  Loss: 1.4297 | Val  Acc: 0.5128
Average Valid Accuracy: 0.8676
 Best site-Clipart    | Epoch:6 | Val Acc: 0.9211
 Best site-Clipart    | Epoch:6 | Val Acc: 0.9065
 Best site-Clipart    | Epoch:6 | Val Acc: 0.9133
 Best site-Clipart    | Epoch:6 | Val Acc: 0.8810
 Best site-Clipart    | Epoch:6 | Val Acc: 0.8915
 Best site-Real       | Epoch:6 | Val Acc: 0.9762
 Best site-Real       | Epoch:6 | Val Acc: 0.9661
 Best site-Real       | Epoch:6 | Val Acc: 0.9818
 Best site-Real       | Epoch:6 | Val Acc: 0.9697
 Best site-Painting   | Epoch:6 | Val Acc: 0.9184
 Best site-Painting   | Epoch:6 | Val Acc: 0.8540
 Best site-Painting   | Epoch:6 | Val Acc: 0.8906
 Best site-Sketch     | Epoch:6 | Val Acc: 0.8976
 Best site-Sketch     | Epoch:6 | Val Acc: 0.8315
 Best site-QuickDraw  | Epoch:6 | Val Acc: 0.5688
 Best site-Infograph  | Epoch:6 | Val Acc: 0.5128
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_1/harmo-fl...
============ Train epoch 7 ============
 Site-Clipart   | Train Loss: 0.4762 | Train Acc: 0.8783
 Site-Clipart   | Train Loss: 0.3750 | Train Acc: 0.9317
 Site-Clipart   | Train Loss: 0.4918 | Train Acc: 0.8978
 Site-Clipart   | Train Loss: 0.4301 | Train Acc: 0.9019
 Site-Clipart   | Train Loss: 0.4029 | Train Acc: 0.9140
 Site-Real      | Train Loss: 0.2620 | Train Acc: 0.9444
 Site-Real      | Train Loss: 0.1481 | Train Acc: 0.9661
 Site-Real      | Train Loss: 0.1632 | Train Acc: 0.9637
 Site-Real      | Train Loss: 0.2114 | Train Acc: 0.9655
 Site-Painting  | Train Loss: 0.4356 | Train Acc: 0.8844
 Site-Painting  | Train Loss: 0.3875 | Train Acc: 0.9272
 Site-Painting  | Train Loss: 0.4204 | Train Acc: 0.8754
 Site-Sketch    | Train Loss: 0.5680 | Train Acc: 0.8272
 Site-Sketch    | Train Loss: 0.5597 | Train Acc: 0.8614
 Site-QuickDraw | Train Loss: 1.5179 | Train Acc: 0.5260
 Site-Infograph | Train Loss: 1.4654 | Train Acc: 0.5171
 Site-Clipart   | Val  Loss: 0.3084 | Val  Acc: 0.8816
 Site-Clipart   | Val  Loss: 0.4061 | Val  Acc: 0.9159
 Site-Clipart   | Val  Loss: 0.4334 | Val  Acc: 0.8933
 Site-Clipart   | Val  Loss: 0.3717 | Val  Acc: 0.9095
 Site-Clipart   | Val  Loss: 0.4792 | Val  Acc: 0.8915
 Site-Real      | Val  Loss: 0.2251 | Val  Acc: 0.9524
 Site-Real      | Val  Loss: 0.2341 | Val  Acc: 0.9831
 Site-Real      | Val  Loss: 0.1575 | Val  Acc: 0.9758
 Site-Real      | Val  Loss: 0.1596 | Val  Acc: 0.9697
 Site-Painting  | Val  Loss: 0.2775 | Val  Acc: 0.9490
 Site-Painting  | Val  Loss: 0.4352 | Val  Acc: 0.8540
 Site-Painting  | Val  Loss: 0.3799 | Val  Acc: 0.9115
 Site-Sketch    | Val  Loss: 0.4161 | Val  Acc: 0.8898
 Site-Sketch    | Val  Loss: 0.5378 | Val  Acc: 0.8427
 Site-QuickDraw | Val  Loss: 1.4540 | Val  Acc: 0.5872
 Site-Infograph | Val  Loss: 1.4377 | Val  Acc: 0.5000
Average Valid Accuracy: 0.8692
 Best site-Clipart    | Epoch:7 | Val Acc: 0.8816
 Best site-Clipart    | Epoch:7 | Val Acc: 0.9159
 Best site-Clipart    | Epoch:7 | Val Acc: 0.8933
 Best site-Clipart    | Epoch:7 | Val Acc: 0.9095
 Best site-Clipart    | Epoch:7 | Val Acc: 0.8915
 Best site-Real       | Epoch:7 | Val Acc: 0.9524
 Best site-Real       | Epoch:7 | Val Acc: 0.9831
 Best site-Real       | Epoch:7 | Val Acc: 0.9758
 Best site-Real       | Epoch:7 | Val Acc: 0.9697
 Best site-Painting   | Epoch:7 | Val Acc: 0.9490
 Best site-Painting   | Epoch:7 | Val Acc: 0.8540
 Best site-Painting   | Epoch:7 | Val Acc: 0.9115
 Best site-Sketch     | Epoch:7 | Val Acc: 0.8898
 Best site-Sketch     | Epoch:7 | Val Acc: 0.8427
 Best site-QuickDraw  | Epoch:7 | Val Acc: 0.5872
 Best site-Infograph  | Epoch:7 | Val Acc: 0.5000
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_1/harmo-fl...
============ Train epoch 8 ============
 Site-Clipart   | Train Loss: 0.4151 | Train Acc: 0.9043
 Site-Clipart   | Train Loss: 0.3362 | Train Acc: 0.9255
