===2023-04-23 03:19:09===
===Setting===
    dataset: digit
    lr: 0.01
    batch: 16
    iters: 50
    wk_iters: 1
    si: False
    lambda for constrastive: 0.5
data_number=[35,71,106,142,33,66,100,44,55,33,]
label set of clients: [10, 10, 10, 10, 8, 10, 10, 10, 10, 10, ]
domain number = 5
============ Train epoch 0 ============
 Site-MNIST     | Train Loss: 1.7920 | Train Acc: 0.6571
 Best site-MNIST-M    | Epoch:1 | Val Acc: 0.4091
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven-1_1/harmo-fl...
============ Train epoch 2 ============
 Site-MNIST     | Train Loss: 1.1689 | Train Acc: 0.7714
 Site-MNIST     | Train Loss: 0.9263 | Train Acc: 0.8310
 Site-MNIST     | Train Loss: 1.0634 | Train Acc: 0.8302
 Site-MNIST     | Train Loss: 0.9281 | Train Acc: 0.8873
 Site-SVHN      | Train Loss: 1.9237 | Train Acc: 0.2727
 Site-SVHN      | Train Loss: 2.1053 | Train Acc: 0.2727
 Site-SVHN      | Train Loss: 2.0013 | Train Acc: 0.3200
 Site-USPS      | Train Loss: 1.2297 | Train Acc: 0.6818
 Site-SynthDigits| Train Loss: 1.9179 | Train Acc: 0.3273
 Site-MNIST-M   | Train Loss: 2.2194 | Train Acc: 0.1212
 Site-MNIST     | Val  Loss: 0.8482 | Val  Acc: 0.9130
 Site-MNIST     | Val  Loss: 0.9789 | Val  Acc: 0.8723
 Site-MNIST     | Val  Loss: 1.1365 | Val  Acc: 0.8169
 Site-MNIST     | Val  Loss: 1.0434 | Val  Acc: 0.8404
 Site-SVHN      | Val  Loss: 1.9345 | Val  Acc: 0.4091
 Site-SVHN      | Val  Loss: 1.9432 | Val  Acc: 0.4545
 Site-SVHN      | Val  Loss: 2.0554 | Val  Acc: 0.2879
 Site-USPS      | Val  Loss: 1.3165 | Val  Acc: 0.6207
 Site-SynthDigits| Val  Loss: 2.0356 | Val  Acc: 0.2432
 Site-MNIST-M   | Val  Loss: 2.1372 | Val  Acc: 0.2727
Average Valid Accuracy: 0.5731
 Best site-MNIST      | Epoch:2 | Val Acc: 0.9130
 Best site-MNIST      | Epoch:2 | Val Acc: 0.8723
 Best site-MNIST      | Epoch:2 | Val Acc: 0.8169
 Best site-MNIST      | Epoch:2 | Val Acc: 0.8404
 Best site-SVHN       | Epoch:2 | Val Acc: 0.4091
 Best site-SVHN       | Epoch:2 | Val Acc: 0.4545
 Best site-SVHN       | Epoch:2 | Val Acc: 0.2879
 Best site-USPS       | Epoch:2 | Val Acc: 0.6207
 Best site-SynthDigits | Epoch:2 | Val Acc: 0.2432
 Best site-MNIST-M    | Epoch:2 | Val Acc: 0.2727
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven-1_1/harmo-fl...
============ Train epoch 3 ============
 Site-MNIST     | Train Loss: 0.9200 | Train Acc: 0.8000
 Site-MNIST     | Train Loss: 0.6683 | Train Acc: 0.8592
 Site-MNIST     | Train Loss: 0.9024 | Train Acc: 0.8208
 Site-MNIST     | Train Loss: 0.7127 | Train Acc: 0.9085
 Site-SVHN      | Train Loss: 2.1142 | Train Acc: 0.2424
 Site-SVHN      | Train Loss: 2.0190 | Train Acc: 0.2879
 Site-SVHN      | Train Loss: 1.9297 | Train Acc: 0.3700
 Site-USPS      | Train Loss: 1.0388 | Train Acc: 0.7273
 Site-SynthDigits| Train Loss: 1.8415 | Train Acc: 0.3455
 Site-MNIST-M   | Train Loss: 2.0996 | Train Acc: 0.1818
 Site-MNIST     | Val  Loss: 0.6857 | Val  Acc: 0.9565
 Site-MNIST     | Val  Loss: 0.7605 | Val  Acc: 0.8936
 Site-MNIST     | Val  Loss: 0.9012 | Val  Acc: 0.8169
 Site-MNIST     | Val  Loss: 0.8597 | Val  Acc: 0.8298
 Site-SVHN      | Val  Loss: 1.9061 | Val  Acc: 0.4091
 Site-SVHN      | Val  Loss: 1.8894 | Val  Acc: 0.4545
 Site-SVHN      | Val  Loss: 2.0046 | Val  Acc: 0.3333
 Site-USPS      | Val  Loss: 1.1369 | Val  Acc: 0.5517
 Site-SynthDigits| Val  Loss: 2.0086 | Val  Acc: 0.2432
 Site-MNIST-M   | Val  Loss: 2.0467 | Val  Acc: 0.3636
Average Valid Accuracy: 0.5852
 Best site-MNIST      | Epoch:3 | Val Acc: 0.9565
 Best site-MNIST      | Epoch:3 | Val Acc: 0.8936
 Best site-MNIST      | Epoch:3 | Val Acc: 0.8169
 Best site-MNIST      | Epoch:3 | Val Acc: 0.8298
 Best site-SVHN       | Epoch:3 | Val Acc: 0.4091
 Best site-SVHN       | Epoch:3 | Val Acc: 0.4545
 Best site-SVHN       | Epoch:3 | Val Acc: 0.3333
 Best site-USPS       | Epoch:3 | Val Acc: 0.5517
 Best site-SynthDigits | Epoch:3 | Val Acc: 0.2432
 Best site-MNIST-M    | Epoch:3 | Val Acc: 0.3636
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven-1_1/harmo-fl...
============ Train epoch 4 ============
 Site-MNIST     | Train Loss: 0.7542 | Train Acc: 0.8571
 Site-MNIST     | Train Loss: 0.5614 | Train Acc: 0.9014
 Site-MNIST     | Train Loss: 0.7321 | Train Acc: 0.8585
 Site-MNIST     | Train Loss: 0.5618 | Train Acc: 0.9366
 Site-SVHN      | Train Loss: 1.9999 | Train Acc: 0.2424
 Site-SVHN      | Train Loss: 1.9765 | Train Acc: 0.3030
 Site-SVHN      | Train Loss: 1.8371 | Train Acc: 0.4100
 Site-USPS      | Train Loss: 0.8762 | Train Acc: 0.7727
 Site-SynthDigits| Train Loss: 1.7546 | Train Acc: 0.4545
 Site-MNIST-M   | Train Loss: 2.0079 | Train Acc: 0.2121
 Site-MNIST     | Val  Loss: 0.5768 | Val  Acc: 0.9565
 Site-MNIST     | Val  Loss: 0.6316 | Val  Acc: 0.9362
 Site-MNIST     | Val  Loss: 0.7597 | Val  Acc: 0.8451
 Site-MNIST     | Val  Loss: 0.6928 | Val  Acc: 0.8723
 Site-SVHN      | Val  Loss: 1.8436 | Val  Acc: 0.4545
 Site-SVHN      | Val  Loss: 1.8073 | Val  Acc: 0.5000
 Site-SVHN      | Val  Loss: 1.9301 | Val  Acc: 0.3788
 Site-USPS      | Val  Loss: 0.9836 | Val  Acc: 0.7586
 Site-SynthDigits| Val  Loss: 1.9138 | Val  Acc: 0.3784
 Site-MNIST-M   | Val  Loss: 1.9713 | Val  Acc: 0.4091
Average Valid Accuracy: 0.6490
 Best site-MNIST      | Epoch:4 | Val Acc: 0.9565
 Best site-MNIST      | Epoch:4 | Val Acc: 0.9362
 Best site-MNIST      | Epoch:4 | Val Acc: 0.8451
 Best site-MNIST      | Epoch:4 | Val Acc: 0.8723
 Best site-SVHN       | Epoch:4 | Val Acc: 0.4545
 Best site-SVHN       | Epoch:4 | Val Acc: 0.5000
 Best site-SVHN       | Epoch:4 | Val Acc: 0.3788
 Best site-USPS       | Epoch:4 | Val Acc: 0.7586
 Best site-SynthDigits | Epoch:4 | Val Acc: 0.3784
 Best site-MNIST-M    | Epoch:4 | Val Acc: 0.4091
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven-1_1/harmo-fl...
============ Train epoch 5 ============
 Site-MNIST     | Train Loss: 0.5164 | Train Acc: 0.8571
 Site-MNIST     | Train Loss: 0.4872 | Train Acc: 0.9014
 Site-MNIST     | Train Loss: 0.6174 | Train Acc: 0.8962
 Site-MNIST     | Train Loss: 0.4684 | Train Acc: 0.9366
 Site-SVHN      | Train Loss: 1.9059 | Train Acc: 0.2424
 Site-SVHN      | Train Loss: 1.8860 | Train Acc: 0.3182
 Site-SVHN      | Train Loss: 1.7509 | Train Acc: 0.4600
 Site-USPS      | Train Loss: 0.8798 | Train Acc: 0.7500
 Site-SynthDigits| Train Loss: 1.6252 | Train Acc: 0.4727
 Site-MNIST-M   | Train Loss: 1.8607 | Train Acc: 0.2121
 Site-MNIST     | Val  Loss: 0.5078 | Val  Acc: 0.9565
 Site-MNIST     | Val  Loss: 0.5434 | Val  Acc: 0.9362
 Site-MNIST     | Val  Loss: 0.6513 | Val  Acc: 0.8732
 Site-MNIST     | Val  Loss: 0.5784 | Val  Acc: 0.9149
 Site-SVHN      | Val  Loss: 1.7376 | Val  Acc: 0.5455
 Site-SVHN      | Val  Loss: 1.7403 | Val  Acc: 0.5455
 Site-SVHN      | Val  Loss: 1.8949 | Val  Acc: 0.4242
 Site-USPS      | Val  Loss: 0.9028 | Val  Acc: 0.7586
 Site-SynthDigits| Val  Loss: 1.8863 | Val  Acc: 0.4054
 Site-MNIST-M   | Val  Loss: 1.8799 | Val  Acc: 0.3182
Average Valid Accuracy: 0.6678
 Best site-MNIST      | Epoch:5 | Val Acc: 0.9565
 Best site-MNIST      | Epoch:5 | Val Acc: 0.9362
 Best site-MNIST      | Epoch:5 | Val Acc: 0.8732
 Best site-MNIST      | Epoch:5 | Val Acc: 0.9149
 Best site-SVHN       | Epoch:5 | Val Acc: 0.5455
 Best site-SVHN       | Epoch:5 | Val Acc: 0.5455
 Best site-SVHN       | Epoch:5 | Val Acc: 0.4242
 Best site-USPS       | Epoch:5 | Val Acc: 0.7586
 Best site-SynthDigits | Epoch:5 | Val Acc: 0.4054
 Best site-MNIST-M    | Epoch:5 | Val Acc: 0.3182
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven-1_1/harmo-fl...
============ Train epoch 6 ============
 Site-MNIST     | Train Loss: 0.5847 | Train Acc: 0.8571
 Site-MNIST     | Train Loss: 0.4767 | Train Acc: 0.9014
 Site-MNIST     | Train Loss: 0.5344 | Train Acc: 0.9151
 Site-MNIST     | Train Loss: 0.3754 | Train Acc: 0.9366
 Site-SVHN      | Train Loss: 1.8920 | Train Acc: 0.2424
 Site-SVHN      | Train Loss: 2.0660 | Train Acc: 0.3333
 Site-SVHN      | Train Loss: 1.7146 | Train Acc: 0.5100
 Site-USPS      | Train Loss: 0.7886 | Train Acc: 0.7727
 Site-SynthDigits| Train Loss: 1.6012 | Train Acc: 0.3818
 Site-MNIST-M   | Train Loss: 1.7053 | Train Acc: 0.3030
 Site-MNIST     | Val  Loss: 0.4544 | Val  Acc: 0.9565
 Site-MNIST     | Val  Loss: 0.4493 | Val  Acc: 0.9362
 Site-MNIST     | Val  Loss: 0.5389 | Val  Acc: 0.9014
 Site-MNIST     | Val  Loss: 0.5003 | Val  Acc: 0.9255
 Site-SVHN      | Val  Loss: 1.6889 | Val  Acc: 0.5000
 Site-SVHN      | Val  Loss: 1.6935 | Val  Acc: 0.5227
 Site-SVHN      | Val  Loss: 1.8327 | Val  Acc: 0.4394
 Site-USPS      | Val  Loss: 0.8595 | Val  Acc: 0.7586
 Site-SynthDigits| Val  Loss: 1.9770 | Val  Acc: 0.3514
 Site-MNIST-M   | Val  Loss: 1.8687 | Val  Acc: 0.3636
Average Valid Accuracy: 0.6655
============ Train epoch 7 ============
 Site-MNIST     | Train Loss: 0.5684 | Train Acc: 0.9429
 Site-MNIST     | Train Loss: 0.3467 | Train Acc: 0.9437
 Site-MNIST     | Train Loss: 0.4490 | Train Acc: 0.9434
 Site-MNIST     | Train Loss: 0.3316 | Train Acc: 0.9437
 Site-SVHN      | Train Loss: 1.8776 | Train Acc: 0.2424
 Site-SVHN      | Train Loss: 1.7412 | Train Acc: 0.3485
 Site-SVHN      | Train Loss: 1.6770 | Train Acc: 0.4900
 Site-USPS      | Train Loss: 0.7240 | Train Acc: 0.8182
 Site-SynthDigits| Train Loss: 1.5593 | Train Acc: 0.5091
 Site-MNIST-M   | Train Loss: 1.8819 | Train Acc: 0.3030
 Site-MNIST     | Val  Loss: 0.4182 | Val  Acc: 0.9565
 Site-MNIST     | Val  Loss: 0.4103 | Val  Acc: 0.9574
 Site-MNIST     | Val  Loss: 0.4804 | Val  Acc: 0.9577
 Site-MNIST     | Val  Loss: 0.4238 | Val  Acc: 0.9362
 Site-SVHN      | Val  Loss: 1.6700 | Val  Acc: 0.5455
 Site-SVHN      | Val  Loss: 1.6346 | Val  Acc: 0.5682
 Site-SVHN      | Val  Loss: 1.7456 | Val  Acc: 0.4394
 Site-USPS      | Val  Loss: 0.7845 | Val  Acc: 0.8621
 Site-SynthDigits| Val  Loss: 1.9007 | Val  Acc: 0.3784
 Site-MNIST-M   | Val  Loss: 1.8591 | Val  Acc: 0.3636
Average Valid Accuracy: 0.6965
 Best site-MNIST      | Epoch:7 | Val Acc: 0.9565
 Best site-MNIST      | Epoch:7 | Val Acc: 0.9574
 Best site-MNIST      | Epoch:7 | Val Acc: 0.9577
 Best site-MNIST      | Epoch:7 | Val Acc: 0.9362
 Best site-SVHN       | Epoch:7 | Val Acc: 0.5455
 Best site-SVHN       | Epoch:7 | Val Acc: 0.5682
 Best site-SVHN       | Epoch:7 | Val Acc: 0.4394
 Best site-USPS       | Epoch:7 | Val Acc: 0.8621
 Best site-SynthDigits | Epoch:7 | Val Acc: 0.3784
 Best site-MNIST-M    | Epoch:7 | Val Acc: 0.3636
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven-1_1/harmo-fl...
============ Train epoch 8 ============
 Site-MNIST     | Train Loss: 0.3832 | Train Acc: 0.9143
 Site-MNIST     | Train Loss: 0.3260 | Train Acc: 0.9155
 Site-MNIST     | Train Loss: 0.4141 | Train Acc: 0.8868
 Site-MNIST     | Train Loss: 0.2722 | Train Acc: 0.9577
 Site-SVHN      | Train Loss: 1.6660 | Train Acc: 0.2121
 Site-SVHN      | Train Loss: 1.7771 | Train Acc: 0.3485
 Site-SVHN      | Train Loss: 1.6225 | Train Acc: 0.5700
 Site-USPS      | Train Loss: 0.7086 | Train Acc: 0.8409
 Site-SynthDigits| Train Loss: 1.4983 | Train Acc: 0.5091
 Site-MNIST-M   | Train Loss: 1.6515 | Train Acc: 0.3939
 Site-MNIST     | Val  Loss: 0.3819 | Val  Acc: 0.9565
 Site-MNIST     | Val  Loss: 0.3542 | Val  Acc: 0.9574
 Site-MNIST     | Val  Loss: 0.4332 | Val  Acc: 0.8873
 Site-MNIST     | Val  Loss: 0.3826 | Val  Acc: 0.8936
 Site-SVHN      | Val  Loss: 1.6083 | Val  Acc: 0.5909
 Site-SVHN      | Val  Loss: 1.5760 | Val  Acc: 0.6136
 Site-SVHN      | Val  Loss: 1.6931 | Val  Acc: 0.5152
 Site-USPS      | Val  Loss: 0.7230 | Val  Acc: 0.7931
 Site-SynthDigits| Val  Loss: 1.9025 | Val  Acc: 0.4054
 Site-MNIST-M   | Val  Loss: 1.7782 | Val  Acc: 0.4091
Average Valid Accuracy: 0.7022
 Best site-MNIST      | Epoch:8 | Val Acc: 0.9565
 Best site-MNIST      | Epoch:8 | Val Acc: 0.9574
 Best site-MNIST      | Epoch:8 | Val Acc: 0.8873
 Best site-MNIST      | Epoch:8 | Val Acc: 0.8936
 Best site-SVHN       | Epoch:8 | Val Acc: 0.5909
 Best site-SVHN       | Epoch:8 | Val Acc: 0.6136
 Best site-SVHN       | Epoch:8 | Val Acc: 0.5152
 Best site-USPS       | Epoch:8 | Val Acc: 0.7931
 Best site-SynthDigits | Epoch:8 | Val Acc: 0.4054
 Best site-MNIST-M    | Epoch:8 | Val Acc: 0.4091
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven-1_1/harmo-fl...
============ Train epoch 9 ============
 Site-MNIST     | Train Loss: 0.3318 | Train Acc: 0.8857
 Site-MNIST     | Train Loss: 0.3031 | Train Acc: 0.9155
 Site-MNIST     | Train Loss: 0.3620 | Train Acc: 0.9245
 Site-MNIST     | Train Loss: 0.2394 | Train Acc: 0.9648
 Site-SVHN      | Train Loss: 1.9408 | Train Acc: 0.2727
 Site-SVHN      | Train Loss: 1.6682 | Train Acc: 0.3939
 Site-SVHN      | Train Loss: 1.5201 | Train Acc: 0.5700
 Site-USPS      | Train Loss: 0.7919 | Train Acc: 0.7500
 Site-SynthDigits| Train Loss: 1.3906 | Train Acc: 0.5091
 Site-MNIST-M   | Train Loss: 1.6867 | Train Acc: 0.4545
 Site-MNIST     | Val  Loss: 0.3491 | Val  Acc: 0.9565
 Site-MNIST     | Val  Loss: 0.3005 | Val  Acc: 0.9574
 Site-MNIST     | Val  Loss: 0.3617 | Val  Acc: 0.9296
 Site-MNIST     | Val  Loss: 0.3358 | Val  Acc: 0.9255
 Site-SVHN      | Val  Loss: 1.5338 | Val  Acc: 0.5909
 Site-SVHN      | Val  Loss: 1.5033 | Val  Acc: 0.5909
 Site-SVHN      | Val  Loss: 1.6215 | Val  Acc: 0.5000
 Site-USPS      | Val  Loss: 0.7255 | Val  Acc: 0.7586
 Site-SynthDigits| Val  Loss: 1.8713 | Val  Acc: 0.4595
 Site-MNIST-M   | Val  Loss: 1.7329 | Val  Acc: 0.4091
Average Valid Accuracy: 0.7078
 Best site-MNIST      | Epoch:9 | Val Acc: 0.9565
 Best site-MNIST      | Epoch:9 | Val Acc: 0.9574
 Best site-MNIST      | Epoch:9 | Val Acc: 0.9296
 Best site-MNIST      | Epoch:9 | Val Acc: 0.9255
 Best site-SVHN       | Epoch:9 | Val Acc: 0.5909
 Best site-SVHN       | Epoch:9 | Val Acc: 0.5909
 Best site-SVHN       | Epoch:9 | Val Acc: 0.5000
 Best site-USPS       | Epoch:9 | Val Acc: 0.7586
 Best site-SynthDigits | Epoch:9 | Val Acc: 0.4595
 Best site-MNIST-M    | Epoch:9 | Val Acc: 0.4091
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven-1_1/harmo-fl...
============ Train epoch 10 ============
 Site-MNIST     | Train Loss: 0.3056 | Train Acc: 0.9143
 Site-MNIST     | Train Loss: 0.2522 | Train Acc: 0.9296
 Site-MNIST     | Train Loss: 0.3121 | Train Acc: 0.9340
 Site-MNIST     | Train Loss: 0.2013 | Train Acc: 0.9789
 Site-SVHN      | Train Loss: 1.9856 | Train Acc: 0.2424
 Site-SVHN      | Train Loss: 1.4730 | Train Acc: 0.3939
 Site-SVHN      | Train Loss: 1.4454 | Train Acc: 0.6300
 Site-USPS      | Train Loss: 0.6782 | Train Acc: 0.7955
 Site-SynthDigits| Train Loss: 1.4525 | Train Acc: 0.5636
 Site-MNIST-M   | Train Loss: 1.5289 | Train Acc: 0.4848
 Site-MNIST     | Val  Loss: 0.3393 | Val  Acc: 0.9565
 Site-MNIST     | Val  Loss: 0.2734 | Val  Acc: 0.9574
 Site-MNIST     | Val  Loss: 0.3183 | Val  Acc: 0.9437
 Site-MNIST     | Val  Loss: 0.3044 | Val  Acc: 0.9468
 Site-SVHN      | Val  Loss: 1.5453 | Val  Acc: 0.6818
 Site-SVHN      | Val  Loss: 1.4912 | Val  Acc: 0.6591
 Site-SVHN      | Val  Loss: 1.5716 | Val  Acc: 0.5152
 Site-USPS      | Val  Loss: 0.6893 | Val  Acc: 0.7586
 Site-SynthDigits| Val  Loss: 1.8685 | Val  Acc: 0.4324
 Site-MNIST-M   | Val  Loss: 1.7085 | Val  Acc: 0.4091
Average Valid Accuracy: 0.7261
 Best site-MNIST      | Epoch:10 | Val Acc: 0.9565
 Best site-MNIST      | Epoch:10 | Val Acc: 0.9574
 Best site-MNIST      | Epoch:10 | Val Acc: 0.9437
 Best site-MNIST      | Epoch:10 | Val Acc: 0.9468
 Best site-SVHN       | Epoch:10 | Val Acc: 0.6818
 Best site-SVHN       | Epoch:10 | Val Acc: 0.6591
 Best site-SVHN       | Epoch:10 | Val Acc: 0.5152
 Best site-USPS       | Epoch:10 | Val Acc: 0.7586
 Best site-SynthDigits | Epoch:10 | Val Acc: 0.4324
 Best site-MNIST-M    | Epoch:10 | Val Acc: 0.4091
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven-1_1/harmo-fl...
============ Train epoch 11 ============
 Site-MNIST     | Train Loss: 0.2892 | Train Acc: 0.9143
 Site-MNIST     | Train Loss: 0.2449 | Train Acc: 0.9437
 Site-MNIST     | Train Loss: 0.3100 | Train Acc: 0.9434
 Site-MNIST     | Train Loss: 0.1960 | Train Acc: 0.9648
 Site-SVHN      | Train Loss: 1.6429 | Train Acc: 0.2727
 Site-SVHN      | Train Loss: 1.7520 | Train Acc: 0.4242
 Site-SVHN      | Train Loss: 1.4100 | Train Acc: 0.6100
 Site-USPS      | Train Loss: 0.7098 | Train Acc: 0.7955
 Site-SynthDigits| Train Loss: 1.2779 | Train Acc: 0.6000
 Site-MNIST-M   | Train Loss: 1.3245 | Train Acc: 0.4545
 Site-MNIST     | Val  Loss: 0.3638 | Val  Acc: 0.9565
 Site-MNIST     | Val  Loss: 0.2797 | Val  Acc: 0.9574
 Site-MNIST     | Val  Loss: 0.3252 | Val  Acc: 0.9296
 Site-MNIST     | Val  Loss: 0.2807 | Val  Acc: 0.9468
 Site-SVHN      | Val  Loss: 1.4031 | Val  Acc: 0.6818
 Site-SVHN      | Val  Loss: 1.3858 | Val  Acc: 0.6136
 Site-SVHN      | Val  Loss: 1.4911 | Val  Acc: 0.5000
 Site-USPS      | Val  Loss: 0.6198 | Val  Acc: 0.7931
 Site-SynthDigits| Val  Loss: 1.7890 | Val  Acc: 0.5135
 Site-MNIST-M   | Val  Loss: 1.5952 | Val  Acc: 0.4091
Average Valid Accuracy: 0.7302
 Best site-MNIST      | Epoch:11 | Val Acc: 0.9565
 Best site-MNIST      | Epoch:11 | Val Acc: 0.9574
 Best site-MNIST      | Epoch:11 | Val Acc: 0.9296
 Best site-MNIST      | Epoch:11 | Val Acc: 0.9468
 Best site-SVHN       | Epoch:11 | Val Acc: 0.6818
 Best site-SVHN       | Epoch:11 | Val Acc: 0.6136
 Best site-SVHN       | Epoch:11 | Val Acc: 0.5000
 Best site-USPS       | Epoch:11 | Val Acc: 0.7931
 Best site-SynthDigits | Epoch:11 | Val Acc: 0.5135
 Best site-MNIST-M    | Epoch:11 | Val Acc: 0.4091
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven-1_1/harmo-fl...
============ Train epoch 12 ============
 Site-MNIST     | Train Loss: 0.5169 | Train Acc: 0.9429
 Site-MNIST     | Train Loss: 0.2615 | Train Acc: 0.9296
 Site-MNIST     | Train Loss: 0.2966 | Train Acc: 0.9623
 Site-MNIST     | Train Loss: 0.1586 | Train Acc: 0.9789
 Site-SVHN      | Train Loss: 1.6125 | Train Acc: 0.3636
 Site-SVHN      | Train Loss: 1.9024 | Train Acc: 0.4091
 Site-SVHN      | Train Loss: 1.3494 | Train Acc: 0.6500
 Site-USPS      | Train Loss: 0.5405 | Train Acc: 0.8409
 Site-SynthDigits| Train Loss: 1.3018 | Train Acc: 0.5818
 Site-MNIST-M   | Train Loss: 1.5825 | Train Acc: 0.5455
 Site-MNIST     | Val  Loss: 0.3058 | Val  Acc: 0.9565
 Site-MNIST     | Val  Loss: 0.2237 | Val  Acc: 0.9574
 Site-MNIST     | Val  Loss: 0.2782 | Val  Acc: 0.9437
 Site-MNIST     | Val  Loss: 0.2640 | Val  Acc: 0.9574
 Site-SVHN      | Val  Loss: 1.4016 | Val  Acc: 0.6818
 Site-SVHN      | Val  Loss: 1.3461 | Val  Acc: 0.6591
 Site-SVHN      | Val  Loss: 1.4922 | Val  Acc: 0.5455
 Site-USPS      | Val  Loss: 0.5736 | Val  Acc: 0.7586
