===2023-07-27 13:25:08===
===Setting===
    dataset: digit
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 5
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[225,338,507,761,1142,417,626,939,528,792,352,528,587,
client_nums=[5,3,2,2,1,]
len_dataset=[3719,2479,1652,1101,734,]
domain number = 5
============ Train epoch 0 ============
 Site-MNIST                         | Train Loss: 2.1152 | Train Acc: 0.5333
 Best site-MNIST                     | Epoch:2 | Val Acc: 0.6071
 Best site-MNIST                     | Epoch:2 | Val Acc: 0.5952
 Best site-MNIST                     | Epoch:2 | Val Acc: 0.6190
 Best site-MNIST                     | Epoch:2 | Val Acc: 0.6000
 Best site-MNIST                     | Epoch:2 | Val Acc: 0.6281
 Best site-USPS                      | Epoch:2 | Val Acc: 0.7019
 Best site-USPS                      | Epoch:2 | Val Acc: 0.6795
 Best site-USPS                      | Epoch:2 | Val Acc: 0.7094
 Best site-SynthDigits               | Epoch:2 | Val Acc: 0.3106
 Best site-SynthDigits               | Epoch:2 | Val Acc: 0.2828
 Best site-MNIST_M                   | Epoch:2 | Val Acc: 0.3182
 Best site-MNIST_M                   | Epoch:2 | Val Acc: 0.3106
 Best site-SVHN                      | Epoch:2 | Val Acc: 0.2260
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.5_2/afl...
============ Train epoch 3 ============
 Site-MNIST                         | Train Loss: 1.6437 | Train Acc: 0.7289
 Site-MNIST                         | Train Loss: 1.6727 | Train Acc: 0.7071
 Site-MNIST                         | Train Loss: 1.7047 | Train Acc: 0.6469
 Site-MNIST                         | Train Loss: 1.6623 | Train Acc: 0.7004
 Site-MNIST                         | Train Loss: 1.6609 | Train Acc: 0.7102
 Site-USPS                          | Train Loss: 1.5582 | Train Acc: 0.7194
 Site-USPS                          | Train Loss: 1.5683 | Train Acc: 0.7476
 Site-USPS                          | Train Loss: 1.5377 | Train Acc: 0.7668
 Site-SynthDigits                   | Train Loss: 2.0724 | Train Acc: 0.3504
 Site-SynthDigits                   | Train Loss: 2.0490 | Train Acc: 0.4003
 Site-MNIST_M                       | Train Loss: 2.1904 | Train Acc: 0.2983
 Site-MNIST_M                       | Train Loss: 2.2019 | Train Acc: 0.2330
 Site-SVHN                          | Train Loss: 2.2102 | Train Acc: 0.2726
Average Train Accuracy: 0.5601
 Site-MNIST                         | Val  Loss: 1.7019 | Val  Acc: 0.6786
 Site-MNIST                         | Val  Loss: 1.7214 | Val  Acc: 0.6667
 Site-MNIST                         | Val  Loss: 1.6645 | Val  Acc: 0.6905
 Site-MNIST                         | Val  Loss: 1.6997 | Val  Acc: 0.6474
 Site-MNIST                         | Val  Loss: 1.6850 | Val  Acc: 0.6842
 Site-USPS                          | Val  Loss: 1.6107 | Val  Acc: 0.7019
 Site-USPS                          | Val  Loss: 1.6074 | Val  Acc: 0.6923
 Site-USPS                          | Val  Loss: 1.5549 | Val  Acc: 0.7222
 Site-SynthDigits                   | Val  Loss: 2.1270 | Val  Acc: 0.3409
 Site-SynthDigits                   | Val  Loss: 2.0783 | Val  Acc: 0.3131
 Site-MNIST_M                       | Val  Loss: 2.1778 | Val  Acc: 0.3182
 Site-MNIST_M                       | Val  Loss: 2.1667 | Val  Acc: 0.2955
 Site-SVHN                          | Val  Loss: 2.2283 | Val  Acc: 0.2466
Average Valid Accuracy: 0.5383
 Best site-MNIST                     | Epoch:3 | Val Acc: 0.6786
 Best site-MNIST                     | Epoch:3 | Val Acc: 0.6667
 Best site-MNIST                     | Epoch:3 | Val Acc: 0.6905
 Best site-MNIST                     | Epoch:3 | Val Acc: 0.6474
 Best site-MNIST                     | Epoch:3 | Val Acc: 0.6842
 Best site-USPS                      | Epoch:3 | Val Acc: 0.7019
 Best site-USPS                      | Epoch:3 | Val Acc: 0.6923
 Best site-USPS                      | Epoch:3 | Val Acc: 0.7222
 Best site-SynthDigits               | Epoch:3 | Val Acc: 0.3409
 Best site-SynthDigits               | Epoch:3 | Val Acc: 0.3131
 Best site-MNIST_M                   | Epoch:3 | Val Acc: 0.3182
 Best site-MNIST_M                   | Epoch:3 | Val Acc: 0.2955
 Best site-SVHN                      | Epoch:3 | Val Acc: 0.2466
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.5_2/afl...
============ Train epoch 4 ============
 Site-MNIST                         | Train Loss: 1.5175 | Train Acc: 0.7467
 Site-MNIST                         | Train Loss: 1.5351 | Train Acc: 0.7337
 Site-MNIST                         | Train Loss: 1.5854 | Train Acc: 0.6963
 Site-MNIST                         | Train Loss: 1.5392 | Train Acc: 0.7175
 Site-MNIST                         | Train Loss: 1.5352 | Train Acc: 0.7320
 Site-USPS                          | Train Loss: 1.4421 | Train Acc: 0.7266
 Site-USPS                          | Train Loss: 1.4319 | Train Acc: 0.7572
 Site-USPS                          | Train Loss: 1.3988 | Train Acc: 0.7838
 Site-SynthDigits                   | Train Loss: 2.0168 | Train Acc: 0.3807
 Site-SynthDigits                   | Train Loss: 1.9822 | Train Acc: 0.4318
 Site-MNIST_M                       | Train Loss: 2.1677 | Train Acc: 0.3267
 Site-MNIST_M                       | Train Loss: 2.1786 | Train Acc: 0.2595
 Site-SVHN                          | Train Loss: 2.1988 | Train Acc: 0.2709
Average Train Accuracy: 0.5818
 Site-MNIST                         | Val  Loss: 1.5698 | Val  Acc: 0.7500
 Site-MNIST                         | Val  Loss: 1.5855 | Val  Acc: 0.7500
 Site-MNIST                         | Val  Loss: 1.5375 | Val  Acc: 0.7460
 Site-MNIST                         | Val  Loss: 1.5804 | Val  Acc: 0.6895
 Site-MNIST                         | Val  Loss: 1.5633 | Val  Acc: 0.7123
 Site-USPS                          | Val  Loss: 1.4718 | Val  Acc: 0.7212
 Site-USPS                          | Val  Loss: 1.4694 | Val  Acc: 0.6987
 Site-USPS                          | Val  Loss: 1.4194 | Val  Acc: 0.7479
 Site-SynthDigits                   | Val  Loss: 2.0834 | Val  Acc: 0.3864
 Site-SynthDigits                   | Val  Loss: 2.0221 | Val  Acc: 0.3636
 Site-MNIST_M                       | Val  Loss: 2.1408 | Val  Acc: 0.3409
 Site-MNIST_M                       | Val  Loss: 2.1358 | Val  Acc: 0.3258
 Site-SVHN                          | Val  Loss: 2.2057 | Val  Acc: 0.2466
Average Valid Accuracy: 0.5753
 Best site-MNIST                     | Epoch:4 | Val Acc: 0.7500
 Best site-MNIST                     | Epoch:4 | Val Acc: 0.7500
 Best site-MNIST                     | Epoch:4 | Val Acc: 0.7460
 Best site-MNIST                     | Epoch:4 | Val Acc: 0.6895
 Best site-MNIST                     | Epoch:4 | Val Acc: 0.7123
 Best site-USPS                      | Epoch:4 | Val Acc: 0.7212
 Best site-USPS                      | Epoch:4 | Val Acc: 0.6987
 Best site-USPS                      | Epoch:4 | Val Acc: 0.7479
 Best site-SynthDigits               | Epoch:4 | Val Acc: 0.3864
 Best site-SynthDigits               | Epoch:4 | Val Acc: 0.3636
 Best site-MNIST_M                   | Epoch:4 | Val Acc: 0.3409
 Best site-MNIST_M                   | Epoch:4 | Val Acc: 0.3258
 Best site-SVHN                      | Epoch:4 | Val Acc: 0.2466
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.5_2/afl...
============ Train epoch 5 ============
 Site-MNIST                         | Train Loss: 1.4285 | Train Acc: 0.7244
 Site-MNIST                         | Train Loss: 1.4788 | Train Acc: 0.7367
 Site-MNIST                         | Train Loss: 1.5099 | Train Acc: 0.6844
 Site-MNIST                         | Train Loss: 1.4683 | Train Acc: 0.6912
 Site-MNIST                         | Train Loss: 1.4611 | Train Acc: 0.7128
 Site-USPS                          | Train Loss: 1.3928 | Train Acc: 0.7050
 Site-USPS                          | Train Loss: 1.3679 | Train Acc: 0.7428
 Site-USPS                          | Train Loss: 1.3460 | Train Acc: 0.7583
 Site-SynthDigits                   | Train Loss: 1.9491 | Train Acc: 0.4205
 Site-SynthDigits                   | Train Loss: 1.9178 | Train Acc: 0.4571
 Site-MNIST_M                       | Train Loss: 2.1274 | Train Acc: 0.3381
 Site-MNIST_M                       | Train Loss: 2.1485 | Train Acc: 0.2822
 Site-SVHN                          | Train Loss: 2.1683 | Train Acc: 0.2794
Average Train Accuracy: 0.5794
 Site-MNIST                         | Val  Loss: 1.4902 | Val  Acc: 0.7679
 Site-MNIST                         | Val  Loss: 1.5074 | Val  Acc: 0.7262
 Site-MNIST                         | Val  Loss: 1.4654 | Val  Acc: 0.6667
 Site-MNIST                         | Val  Loss: 1.5156 | Val  Acc: 0.6526
 Site-MNIST                         | Val  Loss: 1.4873 | Val  Acc: 0.7228
 Site-USPS                          | Val  Loss: 1.4118 | Val  Acc: 0.7308
 Site-USPS                          | Val  Loss: 1.4097 | Val  Acc: 0.6987
 Site-USPS                          | Val  Loss: 1.3682 | Val  Acc: 0.7179
 Site-SynthDigits                   | Val  Loss: 2.0417 | Val  Acc: 0.4318
 Site-SynthDigits                   | Val  Loss: 1.9539 | Val  Acc: 0.4141
 Site-MNIST_M                       | Val  Loss: 2.0965 | Val  Acc: 0.3295
 Site-MNIST_M                       | Val  Loss: 2.1048 | Val  Acc: 0.3485
 Site-SVHN                          | Val  Loss: 2.1911 | Val  Acc: 0.2534
Average Valid Accuracy: 0.5739
============ Train epoch 6 ============
 Site-MNIST                         | Train Loss: 1.3443 | Train Acc: 0.7689
 Site-MNIST                         | Train Loss: 1.3950 | Train Acc: 0.7692
 Site-MNIST                         | Train Loss: 1.4174 | Train Acc: 0.7081
 Site-MNIST                         | Train Loss: 1.3684 | Train Acc: 0.7385
 Site-MNIST                         | Train Loss: 1.3643 | Train Acc: 0.7426
 Site-USPS                          | Train Loss: 1.2817 | Train Acc: 0.7242
 Site-USPS                          | Train Loss: 1.2689 | Train Acc: 0.7572
 Site-USPS                          | Train Loss: 1.2437 | Train Acc: 0.7614
 Site-SynthDigits                   | Train Loss: 1.9012 | Train Acc: 0.4527
 Site-SynthDigits                   | Train Loss: 1.8577 | Train Acc: 0.4912
 Site-MNIST_M                       | Train Loss: 2.0877 | Train Acc: 0.3778
 Site-MNIST_M                       | Train Loss: 2.1177 | Train Acc: 0.2936
 Site-SVHN                          | Train Loss: 2.1603 | Train Acc: 0.2896
Average Train Accuracy: 0.6058
 Site-MNIST                         | Val  Loss: 1.3876 | Val  Acc: 0.7857
 Site-MNIST                         | Val  Loss: 1.4055 | Val  Acc: 0.7381
 Site-MNIST                         | Val  Loss: 1.3678 | Val  Acc: 0.7063
 Site-MNIST                         | Val  Loss: 1.4206 | Val  Acc: 0.7000
 Site-MNIST                         | Val  Loss: 1.3900 | Val  Acc: 0.7544
 Site-USPS                          | Val  Loss: 1.3116 | Val  Acc: 0.7212
 Site-USPS                          | Val  Loss: 1.3115 | Val  Acc: 0.7244
 Site-USPS                          | Val  Loss: 1.2704 | Val  Acc: 0.7265
 Site-SynthDigits                   | Val  Loss: 1.9901 | Val  Acc: 0.4470
 Site-SynthDigits                   | Val  Loss: 1.8880 | Val  Acc: 0.4293
 Site-MNIST_M                       | Val  Loss: 2.0472 | Val  Acc: 0.4432
 Site-MNIST_M                       | Val  Loss: 2.0701 | Val  Acc: 0.3788
 Site-SVHN                          | Val  Loss: 2.1709 | Val  Acc: 0.2603
Average Valid Accuracy: 0.6012
 Best site-MNIST                     | Epoch:6 | Val Acc: 0.7857
 Best site-MNIST                     | Epoch:6 | Val Acc: 0.7381
 Best site-MNIST                     | Epoch:6 | Val Acc: 0.7063
 Best site-MNIST                     | Epoch:6 | Val Acc: 0.7000
 Best site-MNIST                     | Epoch:6 | Val Acc: 0.7544
 Best site-USPS                      | Epoch:6 | Val Acc: 0.7212
 Best site-USPS                      | Epoch:6 | Val Acc: 0.7244
 Best site-USPS                      | Epoch:6 | Val Acc: 0.7265
 Best site-SynthDigits               | Epoch:6 | Val Acc: 0.4470
 Best site-SynthDigits               | Epoch:6 | Val Acc: 0.4293
 Best site-MNIST_M                   | Epoch:6 | Val Acc: 0.4432
 Best site-MNIST_M                   | Epoch:6 | Val Acc: 0.3788
 Best site-SVHN                      | Epoch:6 | Val Acc: 0.2603
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.5_2/afl...
============ Train epoch 7 ============
 Site-MNIST                         | Train Loss: 1.2610 | Train Acc: 0.7733
 Site-MNIST                         | Train Loss: 1.3133 | Train Acc: 0.7663
 Site-MNIST                         | Train Loss: 1.3491 | Train Acc: 0.7101
 Site-MNIST                         | Train Loss: 1.2973 | Train Acc: 0.7372
 Site-MNIST                         | Train Loss: 1.2922 | Train Acc: 0.7443
 Site-USPS                          | Train Loss: 1.2611 | Train Acc: 0.7098
 Site-USPS                          | Train Loss: 1.2170 | Train Acc: 0.7428
 Site-USPS                          | Train Loss: 1.2017 | Train Acc: 0.7476
 Site-SynthDigits                   | Train Loss: 1.8352 | Train Acc: 0.4621
 Site-SynthDigits                   | Train Loss: 1.7974 | Train Acc: 0.5088
 Site-MNIST_M                       | Train Loss: 2.0529 | Train Acc: 0.3778
 Site-MNIST_M                       | Train Loss: 2.0986 | Train Acc: 0.3106
 Site-SVHN                          | Train Loss: 2.1363 | Train Acc: 0.2913
Average Train Accuracy: 0.6063
 Site-MNIST                         | Val  Loss: 1.3170 | Val  Acc: 0.7679
 Site-MNIST                         | Val  Loss: 1.3372 | Val  Acc: 0.7262
 Site-MNIST                         | Val  Loss: 1.2973 | Val  Acc: 0.7222
 Site-MNIST                         | Val  Loss: 1.3508 | Val  Acc: 0.7000
 Site-MNIST                         | Val  Loss: 1.3198 | Val  Acc: 0.7544
 Site-USPS                          | Val  Loss: 1.2570 | Val  Acc: 0.7115
 Site-USPS                          | Val  Loss: 1.2608 | Val  Acc: 0.7115
 Site-USPS                          | Val  Loss: 1.2322 | Val  Acc: 0.7222
 Site-SynthDigits                   | Val  Loss: 1.9419 | Val  Acc: 0.4621
 Site-SynthDigits                   | Val  Loss: 1.8111 | Val  Acc: 0.4596
 Site-MNIST_M                       | Val  Loss: 2.0027 | Val  Acc: 0.4432
 Site-MNIST_M                       | Val  Loss: 2.0433 | Val  Acc: 0.3864
 Site-SVHN                          | Val  Loss: 2.1557 | Val  Acc: 0.2603
Average Valid Accuracy: 0.6021
 Best site-MNIST                     | Epoch:7 | Val Acc: 0.7679
 Best site-MNIST                     | Epoch:7 | Val Acc: 0.7262
 Best site-MNIST                     | Epoch:7 | Val Acc: 0.7222
 Best site-MNIST                     | Epoch:7 | Val Acc: 0.7000
 Best site-MNIST                     | Epoch:7 | Val Acc: 0.7544
 Best site-USPS                      | Epoch:7 | Val Acc: 0.7115
 Best site-USPS                      | Epoch:7 | Val Acc: 0.7115
 Best site-USPS                      | Epoch:7 | Val Acc: 0.7222
 Best site-SynthDigits               | Epoch:7 | Val Acc: 0.4621
 Best site-SynthDigits               | Epoch:7 | Val Acc: 0.4596
 Best site-MNIST_M                   | Epoch:7 | Val Acc: 0.4432
 Best site-MNIST_M                   | Epoch:7 | Val Acc: 0.3864
 Best site-SVHN                      | Epoch:7 | Val Acc: 0.2603
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.5_2/afl...
============ Train epoch 8 ============
 Site-MNIST                         | Train Loss: 1.1648 | Train Acc: 0.7867
 Site-MNIST                         | Train Loss: 1.2007 | Train Acc: 0.7840
 Site-MNIST                         | Train Loss: 1.2665 | Train Acc: 0.7594
 Site-MNIST                         | Train Loss: 1.2099 | Train Acc: 0.7740
 Site-MNIST                         | Train Loss: 1.2072 | Train Acc: 0.7741
 Site-USPS                          | Train Loss: 1.1770 | Train Acc: 0.7386
 Site-USPS                          | Train Loss: 1.1394 | Train Acc: 0.7572
 Site-USPS                          | Train Loss: 1.1189 | Train Acc: 0.7540
 Site-SynthDigits                   | Train Loss: 1.7908 | Train Acc: 0.4848
 Site-SynthDigits                   | Train Loss: 1.7516 | Train Acc: 0.5265
 Site-MNIST_M                       | Train Loss: 2.0267 | Train Acc: 0.4034
 Site-MNIST_M                       | Train Loss: 2.0687 | Train Acc: 0.3352
 Site-SVHN                          | Train Loss: 2.1018 | Train Acc: 0.2862
Average Train Accuracy: 0.6280
 Site-MNIST                         | Val  Loss: 1.2255 | Val  Acc: 0.8393
 Site-MNIST                         | Val  Loss: 1.2407 | Val  Acc: 0.7976
 Site-MNIST                         | Val  Loss: 1.2093 | Val  Acc: 0.7698
 Site-MNIST                         | Val  Loss: 1.2629 | Val  Acc: 0.7632
 Site-MNIST                         | Val  Loss: 1.2351 | Val  Acc: 0.7719
 Site-USPS                          | Val  Loss: 1.1763 | Val  Acc: 0.7308
 Site-USPS                          | Val  Loss: 1.1789 | Val  Acc: 0.7308
 Site-USPS                          | Val  Loss: 1.1491 | Val  Acc: 0.7393
 Site-SynthDigits                   | Val  Loss: 1.8924 | Val  Acc: 0.4848
 Site-SynthDigits                   | Val  Loss: 1.7682 | Val  Acc: 0.4798
 Site-MNIST_M                       | Val  Loss: 1.9651 | Val  Acc: 0.4545
 Site-MNIST_M                       | Val  Loss: 1.9961 | Val  Acc: 0.3939
 Site-SVHN                          | Val  Loss: 2.1370 | Val  Acc: 0.2466
Average Valid Accuracy: 0.6310
 Best site-MNIST                     | Epoch:8 | Val Acc: 0.8393
 Best site-MNIST                     | Epoch:8 | Val Acc: 0.7976
 Best site-MNIST                     | Epoch:8 | Val Acc: 0.7698
 Best site-MNIST                     | Epoch:8 | Val Acc: 0.7632
 Best site-MNIST                     | Epoch:8 | Val Acc: 0.7719
 Best site-USPS                      | Epoch:8 | Val Acc: 0.7308
 Best site-USPS                      | Epoch:8 | Val Acc: 0.7308
 Best site-USPS                      | Epoch:8 | Val Acc: 0.7393
 Best site-SynthDigits               | Epoch:8 | Val Acc: 0.4848
 Best site-SynthDigits               | Epoch:8 | Val Acc: 0.4798
 Best site-MNIST_M                   | Epoch:8 | Val Acc: 0.4545
 Best site-MNIST_M                   | Epoch:8 | Val Acc: 0.3939
 Best site-SVHN                      | Epoch:8 | Val Acc: 0.2466
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.5_2/afl...
============ Train epoch 9 ============
 Site-MNIST                         | Train Loss: 1.0916 | Train Acc: 0.7956
 Site-MNIST                         | Train Loss: 1.1911 | Train Acc: 0.7959
 Site-MNIST                         | Train Loss: 1.2031 | Train Acc: 0.7692
 Site-MNIST                         | Train Loss: 1.1411 | Train Acc: 0.7858
 Site-MNIST                         | Train Loss: 1.1401 | Train Acc: 0.7933
 Site-USPS                          | Train Loss: 1.1269 | Train Acc: 0.7386
 Site-USPS                          | Train Loss: 1.0778 | Train Acc: 0.7716
 Site-USPS                          | Train Loss: 1.0622 | Train Acc: 0.7753
 Site-SynthDigits                   | Train Loss: 1.7079 | Train Acc: 0.5057
 Site-SynthDigits                   | Train Loss: 1.6928 | Train Acc: 0.5556
 Site-MNIST_M                       | Train Loss: 1.9799 | Train Acc: 0.4176
 Site-MNIST_M                       | Train Loss: 2.0428 | Train Acc: 0.3466
 Site-SVHN                          | Train Loss: 2.0872 | Train Acc: 0.2947
Average Train Accuracy: 0.6420
 Site-MNIST                         | Val  Loss: 1.1594 | Val  Acc: 0.8214
 Site-MNIST                         | Val  Loss: 1.1711 | Val  Acc: 0.8095
 Site-MNIST                         | Val  Loss: 1.1433 | Val  Acc: 0.7937
