===2023-04-21 22:41:03===
===Setting===
    dataset: digit
    lr: 0.01
    batch: 16
    iters: 50
    wk_iters: 1
    si: False
    lambda for constrastive: 0.5
data_number=[23,47,71,94,118,50,44,74,148,33,]
label set of clients: [10, 10, 10, 10, 10, 10, 10, 10, 10, 10, ]
domain number = 5
============ Train epoch 0 ============
 Site-MNIST     | Train Loss: 2.2982 | Train Acc: 0.0870
 Site-SynthDigits| Val  Loss: 2.3073 | Val  Acc: 0.1122
 Site-MNIST-M   | Val  Loss: 2.3258 | Val  Acc: 0.0455
Average Valid Accuracy: 0.1609
 Best site-MNIST      | Epoch:1 | Val Acc: 0.2667
 Best site-MNIST      | Epoch:1 | Val Acc: 0.1935
 Best site-MNIST      | Epoch:1 | Val Acc: 0.1702
 Best site-MNIST      | Epoch:1 | Val Acc: 0.2222
 Best site-MNIST      | Epoch:1 | Val Acc: 0.1772
 Best site-SVHN       | Epoch:1 | Val Acc: 0.1818
 Best site-USPS       | Epoch:1 | Val Acc: 0.1379
 Best site-SynthDigits | Epoch:1 | Val Acc: 0.1020
 Best site-SynthDigits | Epoch:1 | Val Acc: 0.1122
 Best site-MNIST-M    | Epoch:1 | Val Acc: 0.0455
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven-2_1/fedavg...
============ Train epoch 2 ============
 Site-MNIST     | Train Loss: 2.2817 | Train Acc: 0.0870
 Site-MNIST     | Train Loss: 2.2811 | Train Acc: 0.1277
 Site-MNIST     | Train Loss: 2.2710 | Train Acc: 0.2113
 Site-MNIST     | Train Loss: 2.2642 | Train Acc: 0.2553
 Site-MNIST     | Train Loss: 2.2602 | Train Acc: 0.2203
 Site-SVHN      | Train Loss: 2.3258 | Train Acc: 0.1000
 Site-USPS      | Train Loss: 2.2926 | Train Acc: 0.2273
 Site-SynthDigits| Train Loss: 2.3075 | Train Acc: 0.1081
 Site-SynthDigits| Train Loss: 2.3068 | Train Acc: 0.1419
 Site-MNIST-M   | Train Loss: 2.2837 | Train Acc: 0.0909
 Site-MNIST     | Val  Loss: 2.2422 | Val  Acc: 0.4000
 Site-MNIST     | Val  Loss: 2.2666 | Val  Acc: 0.2903
 Site-MNIST     | Val  Loss: 2.2811 | Val  Acc: 0.2340
 Site-MNIST     | Val  Loss: 2.2604 | Val  Acc: 0.2698
 Site-MNIST     | Val  Loss: 2.2650 | Val  Acc: 0.2278
 Site-SVHN      | Val  Loss: 2.2931 | Val  Acc: 0.1515
 Site-USPS      | Val  Loss: 2.2920 | Val  Acc: 0.2069
 Site-SynthDigits| Val  Loss: 2.3207 | Val  Acc: 0.1429
 Site-SynthDigits| Val  Loss: 2.3018 | Val  Acc: 0.1429
 Site-MNIST-M   | Val  Loss: 2.3226 | Val  Acc: 0.0455
Average Valid Accuracy: 0.2112
 Best site-MNIST      | Epoch:2 | Val Acc: 0.4000
 Best site-MNIST      | Epoch:2 | Val Acc: 0.2903
 Best site-MNIST      | Epoch:2 | Val Acc: 0.2340
 Best site-MNIST      | Epoch:2 | Val Acc: 0.2698
 Best site-MNIST      | Epoch:2 | Val Acc: 0.2278
 Best site-SVHN       | Epoch:2 | Val Acc: 0.1515
 Best site-USPS       | Epoch:2 | Val Acc: 0.2069
 Best site-SynthDigits | Epoch:2 | Val Acc: 0.1429
 Best site-SynthDigits | Epoch:2 | Val Acc: 0.1429
 Best site-MNIST-M    | Epoch:2 | Val Acc: 0.0455
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven-2_1/fedavg...
============ Train epoch 3 ============
 Site-MNIST     | Train Loss: 2.2944 | Train Acc: 0.0870
 Site-MNIST     | Train Loss: 2.2691 | Train Acc: 0.1702
 Site-MNIST     | Train Loss: 2.2624 | Train Acc: 0.2676
 Site-MNIST     | Train Loss: 2.2508 | Train Acc: 0.3298
 Site-MNIST     | Train Loss: 2.2350 | Train Acc: 0.2797
 Site-SVHN      | Train Loss: 2.2987 | Train Acc: 0.1200
 Site-USPS      | Train Loss: 2.2800 | Train Acc: 0.2955
 Site-SynthDigits| Train Loss: 2.3037 | Train Acc: 0.1486
 Site-SynthDigits| Train Loss: 2.2947 | Train Acc: 0.1554
 Site-MNIST-M   | Train Loss: 2.2592 | Train Acc: 0.0909
 Site-MNIST     | Val  Loss: 2.2218 | Val  Acc: 0.4000
 Site-MNIST     | Val  Loss: 2.2513 | Val  Acc: 0.3226
 Site-MNIST     | Val  Loss: 2.2708 | Val  Acc: 0.2979
 Site-MNIST     | Val  Loss: 2.2480 | Val  Acc: 0.3492
 Site-MNIST     | Val  Loss: 2.2501 | Val  Acc: 0.2785
 Site-SVHN      | Val  Loss: 2.2920 | Val  Acc: 0.2121
 Site-USPS      | Val  Loss: 2.2803 | Val  Acc: 0.2069
 Site-SynthDigits| Val  Loss: 2.3153 | Val  Acc: 0.1633
 Site-SynthDigits| Val  Loss: 2.2962 | Val  Acc: 0.1429
 Site-MNIST-M   | Val  Loss: 2.3203 | Val  Acc: 0.0455
Average Valid Accuracy: 0.2419
 Best site-MNIST      | Epoch:3 | Val Acc: 0.4000
 Best site-MNIST      | Epoch:3 | Val Acc: 0.3226
 Best site-MNIST      | Epoch:3 | Val Acc: 0.2979
 Best site-MNIST      | Epoch:3 | Val Acc: 0.3492
 Best site-MNIST      | Epoch:3 | Val Acc: 0.2785
 Best site-SVHN       | Epoch:3 | Val Acc: 0.2121
 Best site-USPS       | Epoch:3 | Val Acc: 0.2069
 Best site-SynthDigits | Epoch:3 | Val Acc: 0.1633
 Best site-SynthDigits | Epoch:3 | Val Acc: 0.1429
 Best site-MNIST-M    | Epoch:3 | Val Acc: 0.0455
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven-2_1/fedavg...
============ Train epoch 4 ============
 Site-MNIST     | Train Loss: 2.2740 | Train Acc: 0.1739
 Site-MNIST     | Train Loss: 2.2565 | Train Acc: 0.1915
 Site-MNIST     | Train Loss: 2.2371 | Train Acc: 0.3380
 Site-MNIST     | Train Loss: 2.2391 | Train Acc: 0.3723
 Site-MNIST     | Train Loss: 2.2176 | Train Acc: 0.4068
 Site-SVHN      | Train Loss: 2.2970 | Train Acc: 0.1200
 Site-USPS      | Train Loss: 2.2684 | Train Acc: 0.3182
 Site-SynthDigits| Train Loss: 2.2991 | Train Acc: 0.1757
 Site-SynthDigits| Train Loss: 2.2900 | Train Acc: 0.1622
 Site-MNIST-M   | Train Loss: 2.2916 | Train Acc: 0.0909
 Site-MNIST     | Val  Loss: 2.2035 | Val  Acc: 0.6000
 Site-MNIST     | Val  Loss: 2.2372 | Val  Acc: 0.4194
 Site-MNIST     | Val  Loss: 2.2611 | Val  Acc: 0.3191
 Site-MNIST     | Val  Loss: 2.2345 | Val  Acc: 0.4127
 Site-MNIST     | Val  Loss: 2.2335 | Val  Acc: 0.3544
 Site-SVHN      | Val  Loss: 2.2890 | Val  Acc: 0.2424
 Site-USPS      | Val  Loss: 2.2669 | Val  Acc: 0.2414
 Site-SynthDigits| Val  Loss: 2.3107 | Val  Acc: 0.1633
 Site-SynthDigits| Val  Loss: 2.2908 | Val  Acc: 0.1429
 Site-MNIST-M   | Val  Loss: 2.3174 | Val  Acc: 0.0455
Average Valid Accuracy: 0.2941
 Best site-MNIST      | Epoch:4 | Val Acc: 0.6000
 Best site-MNIST      | Epoch:4 | Val Acc: 0.4194
 Best site-MNIST      | Epoch:4 | Val Acc: 0.3191
 Best site-MNIST      | Epoch:4 | Val Acc: 0.4127
 Best site-MNIST      | Epoch:4 | Val Acc: 0.3544
 Best site-SVHN       | Epoch:4 | Val Acc: 0.2424
 Best site-USPS       | Epoch:4 | Val Acc: 0.2414
 Best site-SynthDigits | Epoch:4 | Val Acc: 0.1633
 Best site-SynthDigits | Epoch:4 | Val Acc: 0.1429
 Best site-MNIST-M    | Epoch:4 | Val Acc: 0.0455
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven-2_1/fedavg...
============ Train epoch 5 ============
 Site-MNIST     | Train Loss: 2.2725 | Train Acc: 0.1739
 Site-MNIST     | Train Loss: 2.2452 | Train Acc: 0.2979
 Site-MNIST     | Train Loss: 2.2169 | Train Acc: 0.3944
 Site-MNIST     | Train Loss: 2.2260 | Train Acc: 0.3936
 Site-MNIST     | Train Loss: 2.2064 | Train Acc: 0.4576
 Site-SVHN      | Train Loss: 2.3082 | Train Acc: 0.1200
 Site-USPS      | Train Loss: 2.2502 | Train Acc: 0.3636
 Site-SynthDigits| Train Loss: 2.2933 | Train Acc: 0.1757
 Site-SynthDigits| Train Loss: 2.2811 | Train Acc: 0.1824
 Site-MNIST-M   | Train Loss: 2.2973 | Train Acc: 0.0606
 Site-MNIST     | Val  Loss: 2.1857 | Val  Acc: 0.6000
 Site-MNIST     | Val  Loss: 2.2231 | Val  Acc: 0.4516
 Site-MNIST     | Val  Loss: 2.2522 | Val  Acc: 0.3404
 Site-MNIST     | Val  Loss: 2.2228 | Val  Acc: 0.4286
 Site-MNIST     | Val  Loss: 2.2183 | Val  Acc: 0.4051
 Site-SVHN      | Val  Loss: 2.2873 | Val  Acc: 0.2727
 Site-USPS      | Val  Loss: 2.2537 | Val  Acc: 0.2759
 Site-SynthDigits| Val  Loss: 2.3038 | Val  Acc: 0.2041
 Site-SynthDigits| Val  Loss: 2.2847 | Val  Acc: 0.1735
 Site-MNIST-M   | Val  Loss: 2.3145 | Val  Acc: 0.0455
Average Valid Accuracy: 0.3197
 Best site-MNIST      | Epoch:5 | Val Acc: 0.6000
 Best site-MNIST      | Epoch:5 | Val Acc: 0.4516
 Best site-MNIST      | Epoch:5 | Val Acc: 0.3404
 Best site-MNIST      | Epoch:5 | Val Acc: 0.4286
 Best site-MNIST      | Epoch:5 | Val Acc: 0.4051
 Best site-SVHN       | Epoch:5 | Val Acc: 0.2727
 Best site-USPS       | Epoch:5 | Val Acc: 0.2759
 Best site-SynthDigits | Epoch:5 | Val Acc: 0.2041
 Best site-SynthDigits | Epoch:5 | Val Acc: 0.1735
 Best site-MNIST-M    | Epoch:5 | Val Acc: 0.0455
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven-2_1/fedavg...
============ Train epoch 6 ============
 Site-MNIST     | Train Loss: 2.2729 | Train Acc: 0.1739
 Site-MNIST     | Train Loss: 2.2327 | Train Acc: 0.2979
 Site-MNIST     | Train Loss: 2.2054 | Train Acc: 0.4366
 Site-MNIST     | Train Loss: 2.2158 | Train Acc: 0.4043
 Site-MNIST     | Train Loss: 2.1843 | Train Acc: 0.4576
 Site-SVHN      | Train Loss: 2.2805 | Train Acc: 0.1200
 Site-USPS      | Train Loss: 2.2389 | Train Acc: 0.3409
 Site-SynthDigits| Train Loss: 2.2909 | Train Acc: 0.1622
 Site-SynthDigits| Train Loss: 2.2814 | Train Acc: 0.1959
 Site-MNIST-M   | Train Loss: 2.2952 | Train Acc: 0.0606
 Site-MNIST     | Val  Loss: 2.1674 | Val  Acc: 0.6000
 Site-MNIST     | Val  Loss: 2.2086 | Val  Acc: 0.4516
 Site-MNIST     | Val  Loss: 2.2431 | Val  Acc: 0.2979
 Site-MNIST     | Val  Loss: 2.2107 | Val  Acc: 0.4286
 Site-MNIST     | Val  Loss: 2.2030 | Val  Acc: 0.4684
 Site-SVHN      | Val  Loss: 2.2867 | Val  Acc: 0.2727
 Site-USPS      | Val  Loss: 2.2409 | Val  Acc: 0.3103
 Site-SynthDigits| Val  Loss: 2.3008 | Val  Acc: 0.2245
 Site-SynthDigits| Val  Loss: 2.2785 | Val  Acc: 0.1837
 Site-MNIST-M   | Val  Loss: 2.3121 | Val  Acc: 0.0455
Average Valid Accuracy: 0.3283
 Best site-MNIST      | Epoch:6 | Val Acc: 0.6000
 Best site-MNIST      | Epoch:6 | Val Acc: 0.4516
 Best site-MNIST      | Epoch:6 | Val Acc: 0.2979
 Best site-MNIST      | Epoch:6 | Val Acc: 0.4286
 Best site-MNIST      | Epoch:6 | Val Acc: 0.4684
 Best site-SVHN       | Epoch:6 | Val Acc: 0.2727
 Best site-USPS       | Epoch:6 | Val Acc: 0.3103
 Best site-SynthDigits | Epoch:6 | Val Acc: 0.2245
 Best site-SynthDigits | Epoch:6 | Val Acc: 0.1837
 Best site-MNIST-M    | Epoch:6 | Val Acc: 0.0455
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven-2_1/fedavg...
============ Train epoch 7 ============
 Site-MNIST     | Train Loss: 2.2638 | Train Acc: 0.2174
 Site-MNIST     | Train Loss: 2.2212 | Train Acc: 0.3191
 Site-MNIST     | Train Loss: 2.1953 | Train Acc: 0.4366
 Site-MNIST     | Train Loss: 2.2025 | Train Acc: 0.4362
 Site-MNIST     | Train Loss: 2.1748 | Train Acc: 0.4576
 Site-SVHN      | Train Loss: 2.3061 | Train Acc: 0.1200
 Site-USPS      | Train Loss: 2.2265 | Train Acc: 0.3636
 Site-SynthDigits| Train Loss: 2.2855 | Train Acc: 0.1757
 Site-SynthDigits| Train Loss: 2.2769 | Train Acc: 0.2162
 Site-MNIST-M   | Train Loss: 2.2832 | Train Acc: 0.0606
 Site-MNIST     | Val  Loss: 2.1495 | Val  Acc: 0.5333
 Site-MNIST     | Val  Loss: 2.1948 | Val  Acc: 0.4516
 Site-MNIST     | Val  Loss: 2.2340 | Val  Acc: 0.3404
 Site-MNIST     | Val  Loss: 2.1987 | Val  Acc: 0.4603
 Site-MNIST     | Val  Loss: 2.1878 | Val  Acc: 0.4684
 Site-SVHN      | Val  Loss: 2.2843 | Val  Acc: 0.2424
 Site-USPS      | Val  Loss: 2.2285 | Val  Acc: 0.3793
 Site-SynthDigits| Val  Loss: 2.2964 | Val  Acc: 0.2245
 Site-SynthDigits| Val  Loss: 2.2731 | Val  Acc: 0.2041
 Site-MNIST-M   | Val  Loss: 2.3091 | Val  Acc: 0.0455
Average Valid Accuracy: 0.3350
 Best site-MNIST      | Epoch:7 | Val Acc: 0.5333
 Best site-MNIST      | Epoch:7 | Val Acc: 0.4516
 Best site-MNIST      | Epoch:7 | Val Acc: 0.3404
 Best site-MNIST      | Epoch:7 | Val Acc: 0.4603
 Best site-MNIST      | Epoch:7 | Val Acc: 0.4684
 Best site-SVHN       | Epoch:7 | Val Acc: 0.2424
 Best site-USPS       | Epoch:7 | Val Acc: 0.3793
 Best site-SynthDigits | Epoch:7 | Val Acc: 0.2245
 Best site-SynthDigits | Epoch:7 | Val Acc: 0.2041
 Best site-MNIST-M    | Epoch:7 | Val Acc: 0.0455
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven-2_1/fedavg...
============ Train epoch 8 ============
 Site-MNIST     | Train Loss: 2.2434 | Train Acc: 0.2174
 Site-MNIST     | Train Loss: 2.2067 | Train Acc: 0.3191
 Site-MNIST     | Train Loss: 2.1831 | Train Acc: 0.4507
 Site-MNIST     | Train Loss: 2.1912 | Train Acc: 0.4362
 Site-MNIST     | Train Loss: 2.1604 | Train Acc: 0.4746
 Site-SVHN      | Train Loss: 2.2795 | Train Acc: 0.1600
 Site-USPS      | Train Loss: 2.2137 | Train Acc: 0.4091
 Site-SynthDigits| Train Loss: 2.2816 | Train Acc: 0.1622
 Site-SynthDigits| Train Loss: 2.2663 | Train Acc: 0.2500
 Site-MNIST-M   | Train Loss: 2.3181 | Train Acc: 0.0606
 Site-MNIST     | Val  Loss: 2.1316 | Val  Acc: 0.6000
 Site-MNIST     | Val  Loss: 2.1806 | Val  Acc: 0.4839
 Site-MNIST     | Val  Loss: 2.2249 | Val  Acc: 0.3404
 Site-MNIST     | Val  Loss: 2.1871 | Val  Acc: 0.4603
 Site-MNIST     | Val  Loss: 2.1730 | Val  Acc: 0.4810
 Site-SVHN      | Val  Loss: 2.2835 | Val  Acc: 0.2727
 Site-USPS      | Val  Loss: 2.2172 | Val  Acc: 0.3793
 Site-SynthDigits| Val  Loss: 2.2924 | Val  Acc: 0.2449
 Site-SynthDigits| Val  Loss: 2.2673 | Val  Acc: 0.2449
 Site-MNIST-M   | Val  Loss: 2.3066 | Val  Acc: 0.0909
Average Valid Accuracy: 0.3598
 Best site-MNIST      | Epoch:8 | Val Acc: 0.6000
 Best site-MNIST      | Epoch:8 | Val Acc: 0.4839
 Best site-MNIST      | Epoch:8 | Val Acc: 0.3404
 Best site-MNIST      | Epoch:8 | Val Acc: 0.4603
 Best site-MNIST      | Epoch:8 | Val Acc: 0.4810
 Best site-SVHN       | Epoch:8 | Val Acc: 0.2727
 Best site-USPS       | Epoch:8 | Val Acc: 0.3793
 Best site-SynthDigits | Epoch:8 | Val Acc: 0.2449
 Best site-SynthDigits | Epoch:8 | Val Acc: 0.2449
 Best site-MNIST-M    | Epoch:8 | Val Acc: 0.0909
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven-2_1/fedavg...
============ Train epoch 9 ============
 Site-MNIST     | Train Loss: 2.2433 | Train Acc: 0.2174
 Site-MNIST     | Train Loss: 2.1960 | Train Acc: 0.2979
 Site-MNIST     | Train Loss: 2.1627 | Train Acc: 0.4507
 Site-MNIST     | Train Loss: 2.1803 | Train Acc: 0.4362
 Site-MNIST     | Train Loss: 2.1299 | Train Acc: 0.4746
 Site-SVHN      | Train Loss: 2.2835 | Train Acc: 0.1600
 Site-USPS      | Train Loss: 2.2023 | Train Acc: 0.4091
 Site-SynthDigits| Train Loss: 2.2762 | Train Acc: 0.2027
 Site-SynthDigits| Train Loss: 2.2694 | Train Acc: 0.2568
 Site-MNIST-M   | Train Loss: 2.2337 | Train Acc: 0.0606
 Site-MNIST     | Val  Loss: 2.1146 | Val  Acc: 0.5333
 Site-MNIST     | Val  Loss: 2.1675 | Val  Acc: 0.4516
 Site-MNIST     | Val  Loss: 2.2165 | Val  Acc: 0.3404
 Site-MNIST     | Val  Loss: 2.1751 | Val  Acc: 0.4603
 Site-MNIST     | Val  Loss: 2.1578 | Val  Acc: 0.4810
 Site-SVHN      | Val  Loss: 2.2819 | Val  Acc: 0.3030
 Site-USPS      | Val  Loss: 2.2049 | Val  Acc: 0.4138
 Site-SynthDigits| Val  Loss: 2.2861 | Val  Acc: 0.2449
 Site-SynthDigits| Val  Loss: 2.2611 | Val  Acc: 0.2449
 Site-MNIST-M   | Val  Loss: 2.3042 | Val  Acc: 0.0909
Average Valid Accuracy: 0.3564
============ Train epoch 10 ============
 Site-MNIST     | Train Loss: 2.2251 | Train Acc: 0.2174
 Site-MNIST     | Train Loss: 2.1837 | Train Acc: 0.3191
 Site-MNIST     | Train Loss: 2.1449 | Train Acc: 0.4507
 Site-MNIST     | Train Loss: 2.1664 | Train Acc: 0.4468
 Site-MNIST     | Train Loss: 2.1227 | Train Acc: 0.4831
 Site-SVHN      | Train Loss: 2.3022 | Train Acc: 0.2000
 Site-USPS      | Train Loss: 2.1936 | Train Acc: 0.4091
 Site-SynthDigits| Train Loss: 2.2745 | Train Acc: 0.2027
 Site-SynthDigits| Train Loss: 2.2628 | Train Acc: 0.2635
 Site-MNIST-M   | Train Loss: 2.2910 | Train Acc: 0.0606
 Site-MNIST     | Val  Loss: 2.0981 | Val  Acc: 0.6000
 Site-MNIST     | Val  Loss: 2.1537 | Val  Acc: 0.5161
 Site-MNIST     | Val  Loss: 2.2067 | Val  Acc: 0.3830
 Site-MNIST     | Val  Loss: 2.1628 | Val  Acc: 0.4444
 Site-MNIST     | Val  Loss: 2.1424 | Val  Acc: 0.4810
 Site-SVHN      | Val  Loss: 2.2799 | Val  Acc: 0.3030
 Site-USPS      | Val  Loss: 2.1935 | Val  Acc: 0.4483
 Site-SynthDigits| Val  Loss: 2.2804 | Val  Acc: 0.2449
 Site-SynthDigits| Val  Loss: 2.2557 | Val  Acc: 0.2449
 Site-MNIST-M   | Val  Loss: 2.3018 | Val  Acc: 0.0909
Average Valid Accuracy: 0.3757
 Best site-MNIST      | Epoch:10 | Val Acc: 0.6000
 Best site-MNIST      | Epoch:10 | Val Acc: 0.5161
 Best site-MNIST      | Epoch:10 | Val Acc: 0.3830
 Best site-MNIST      | Epoch:10 | Val Acc: 0.4444
 Best site-MNIST      | Epoch:10 | Val Acc: 0.4810
 Best site-SVHN       | Epoch:10 | Val Acc: 0.3030
 Best site-USPS       | Epoch:10 | Val Acc: 0.4483
 Best site-SynthDigits | Epoch:10 | Val Acc: 0.2449
 Best site-SynthDigits | Epoch:10 | Val Acc: 0.2449
 Best site-MNIST-M    | Epoch:10 | Val Acc: 0.0909
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven-2_1/fedavg...
============ Train epoch 11 ============
 Site-MNIST     | Train Loss: 2.2290 | Train Acc: 0.2174
 Site-MNIST     | Train Loss: 2.1725 | Train Acc: 0.3191
 Site-MNIST     | Train Loss: 2.1286 | Train Acc: 0.4507
 Site-MNIST     | Train Loss: 2.1567 | Train Acc: 0.4468
 Site-MNIST     | Train Loss: 2.1052 | Train Acc: 0.4831
 Site-SVHN      | Train Loss: 2.2959 | Train Acc: 0.2200
 Site-USPS      | Train Loss: 2.1716 | Train Acc: 0.4318
 Site-SynthDigits| Train Loss: 2.2687 | Train Acc: 0.2162
 Site-SynthDigits| Train Loss: 2.2540 | Train Acc: 0.2838
 Site-MNIST-M   | Train Loss: 2.2675 | Train Acc: 0.0606
 Site-MNIST     | Val  Loss: 2.0817 | Val  Acc: 0.6000
 Site-MNIST     | Val  Loss: 2.1398 | Val  Acc: 0.5161
 Site-MNIST     | Val  Loss: 2.1965 | Val  Acc: 0.3830
 Site-MNIST     | Val  Loss: 2.1508 | Val  Acc: 0.4444
 Site-MNIST     | Val  Loss: 2.1277 | Val  Acc: 0.4810
 Site-SVHN      | Val  Loss: 2.2780 | Val  Acc: 0.2727
 Site-USPS      | Val  Loss: 2.1816 | Val  Acc: 0.4828
 Site-SynthDigits| Val  Loss: 2.2774 | Val  Acc: 0.2653
 Site-SynthDigits| Val  Loss: 2.2506 | Val  Acc: 0.2755
 Site-MNIST-M   | Val  Loss: 2.2999 | Val  Acc: 0.0909
Average Valid Accuracy: 0.3812
 Best site-MNIST      | Epoch:11 | Val Acc: 0.6000
 Best site-MNIST      | Epoch:11 | Val Acc: 0.5161
 Best site-MNIST      | Epoch:11 | Val Acc: 0.3830
 Best site-MNIST      | Epoch:11 | Val Acc: 0.4444
 Best site-MNIST      | Epoch:11 | Val Acc: 0.4810
 Best site-SVHN       | Epoch:11 | Val Acc: 0.2727
 Best site-USPS       | Epoch:11 | Val Acc: 0.4828
 Best site-SynthDigits | Epoch:11 | Val Acc: 0.2653
 Best site-SynthDigits | Epoch:11 | Val Acc: 0.2755
 Best site-MNIST-M    | Epoch:11 | Val Acc: 0.0909
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven-2_1/fedavg...
============ Train epoch 12 ============
 Site-MNIST     | Train Loss: 2.2056 | Train Acc: 0.2174
 Site-MNIST     | Train Loss: 2.1570 | Train Acc: 0.3191
 Site-MNIST     | Train Loss: 2.1187 | Train Acc: 0.4366
 Site-MNIST     | Train Loss: 2.1438 | Train Acc: 0.4468
 Site-MNIST     | Train Loss: 2.1091 | Train Acc: 0.5085
 Site-SVHN      | Train Loss: 2.2941 | Train Acc: 0.2200
 Site-USPS      | Train Loss: 2.1746 | Train Acc: 0.4545
 Site-SynthDigits| Train Loss: 2.2630 | Train Acc: 0.2027
 Site-SynthDigits| Train Loss: 2.2577 | Train Acc: 0.2905
 Site-MNIST-M   | Train Loss: 2.3398 | Train Acc: 0.0606
 Site-MNIST     | Val  Loss: 2.0619 | Val  Acc: 0.6000
 Site-MNIST     | Val  Loss: 2.1240 | Val  Acc: 0.5161
 Site-MNIST     | Val  Loss: 2.1865 | Val  Acc: 0.3830
 Site-MNIST     | Val  Loss: 2.1390 | Val  Acc: 0.4444
 Site-MNIST     | Val  Loss: 2.1133 | Val  Acc: 0.4684
 Site-SVHN      | Val  Loss: 2.2761 | Val  Acc: 0.3030
 Site-USPS      | Val  Loss: 2.1704 | Val  Acc: 0.4828
 Site-SynthDigits| Val  Loss: 2.2733 | Val  Acc: 0.2653
