===2023-06-10 12:55:52===
===Setting===
    dataset: digit
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 5
    quantile: 0
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
data_number=[13,24,43,77,140,252,454,818,1473,2651,80,144,259,467,840,1513,303,547,984,364,655,566,
client_nums=[10,6,3,2,1,]
len_dataset=[7438,4132,2295,1275,708,]
domain number = 5
multiply 100 for Ea!
use train loss for Ea
============ Train epoch 0 ============
cnt=[10, 6, 3, 2, 1, ]
power_decay: 0.9, powerI: 0.9500, powerC: 0.0500
 Site-MNIST                    | Train Loss: 1.7938 | Train Acc: 0.4615
 Site-USPS                      (0) | Val  Loss: 1.1471 | Val  Acc: 0.7407
 Site-SynthDigits               (2) | Val  Loss: 1.7429 | Val  Acc: 0.4667
 Site-SynthDigits               (2) | Val  Loss: 1.6899 | Val  Acc: 0.4632
 Site-SynthDigits               (2) | Val  Loss: 1.7851 | Val  Acc: 0.3918
 Site-MNIST-M                   (4) | Val  Loss: 1.8324 | Val  Acc: 0.4333
 Site-MNIST-M                   (4) | Val  Loss: 1.9167 | Val  Acc: 0.3436
 Site-SVHN                      (3) | Val  Loss: 1.9254 | Val  Acc: 0.3262
Average Valid Accuracy: 0.6459
 Best site-MNIST                    (1)  | Epoch:1 | Val Acc: 0.6667
 Best site-MNIST                    (1)  | Epoch:1 | Val Acc: 0.8333
 Best site-MNIST                    (1)  | Epoch:1 | Val Acc: 0.7000
 Best site-MNIST                    (1)  | Epoch:1 | Val Acc: 0.7368
 Best site-MNIST                    (1)  | Epoch:1 | Val Acc: 0.6571
 Best site-MNIST                    (1)  | Epoch:1 | Val Acc: 0.6667
 Best site-MNIST                    (1)  | Epoch:1 | Val Acc: 0.6903
 Best site-MNIST                    (1)  | Epoch:1 | Val Acc: 0.7598
 Best site-MNIST                    (1)  | Epoch:1 | Val Acc: 0.7283
 Best site-MNIST                    (1)  | Epoch:1 | Val Acc: 0.7160
 Best site-USPS                     (0)  | Epoch:1 | Val Acc: 0.7000
 Best site-USPS                     (0)  | Epoch:1 | Val Acc: 0.7778
 Best site-USPS                     (0)  | Epoch:1 | Val Acc: 0.8281
 Best site-USPS                     (0)  | Epoch:1 | Val Acc: 0.8017
 Best site-USPS                     (0)  | Epoch:1 | Val Acc: 0.7810
 Best site-USPS                     (0)  | Epoch:1 | Val Acc: 0.7407
 Best site-SynthDigits              (2)  | Epoch:1 | Val Acc: 0.4667
 Best site-SynthDigits              (2)  | Epoch:1 | Val Acc: 0.4632
 Best site-SynthDigits              (2)  | Epoch:1 | Val Acc: 0.3918
 Best site-MNIST-M                  (4)  | Epoch:1 | Val Acc: 0.4333
 Best site-MNIST-M                  (4)  | Epoch:1 | Val Acc: 0.3436
 Best site-SVHN                     (3)  | Epoch:1 | Val Acc: 0.3262
 Saving the gmap checkpoint to ../checkpoint/fed_digit_uneven_1.8_1_cb/ccop_q=1_gmap...
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_1_cb/ccop_q=1...
============ Train epoch 2 ============
cnt=[3, 10, 6, 2, 1, ]
power_decay: 0.9, powerI: 0.8645, powerC: 0.1355
 Site-MNIST                    | Train Loss: 1.1390 | Train Acc: 0.6923
 Site-MNIST                    | Train Loss: 0.9659 | Train Acc: 0.7917
 Site-MNIST                    | Train Loss: 0.9819 | Train Acc: 0.7907
 Site-MNIST                    | Train Loss: 0.9984 | Train Acc: 0.8571
 Site-MNIST                    | Train Loss: 0.9092 | Train Acc: 0.8071
 Site-MNIST                    | Train Loss: 1.0104 | Train Acc: 0.7937
 Site-MNIST                    | Train Loss: 1.0783 | Train Acc: 0.7687
 Site-MNIST                    | Train Loss: 1.0396 | Train Acc: 0.7628
 Site-MNIST                    | Train Loss: 1.0490 | Train Acc: 0.7624
 Site-MNIST                    | Train Loss: 1.0296 | Train Acc: 0.7605
 Site-USPS                     | Train Loss: 0.7896 | Train Acc: 0.8000
 Site-USPS                     | Train Loss: 0.9157 | Train Acc: 0.8194
 Site-USPS                     | Train Loss: 0.8793 | Train Acc: 0.8069
 Site-USPS                     | Train Loss: 0.9188 | Train Acc: 0.8030
 Site-USPS                     | Train Loss: 0.9388 | Train Acc: 0.7988
 Site-USPS                     | Train Loss: 0.8793 | Train Acc: 0.8367
 Site-SynthDigits              | Train Loss: 1.6100 | Train Acc: 0.4851
 Site-SynthDigits              | Train Loss: 1.5562 | Train Acc: 0.4753
 Site-SynthDigits              | Train Loss: 1.4993 | Train Acc: 0.5122
 Site-MNIST-M                  | Train Loss: 1.7708 | Train Acc: 0.4203
 Site-MNIST-M                  | Train Loss: 1.8119 | Train Acc: 0.4229
 Site-SVHN                     | Train Loss: 1.8893 | Train Acc: 0.3693
 Site-MNIST                     (1) | Val  Loss: 0.9813 | Val  Acc: 1.0000
 Site-MNIST                     (1) | Val  Loss: 0.6737 | Val  Acc: 1.0000
 Site-MNIST                     (1) | Val  Loss: 0.8444 | Val  Acc: 0.8000
 Site-MNIST                     (1) | Val  Loss: 0.8029 | Val  Acc: 0.8421
 Site-MNIST                     (1) | Val  Loss: 1.0925 | Val  Acc: 0.7143
 Site-MNIST                     (1) | Val  Loss: 1.1480 | Val  Acc: 0.6984
 Site-MNIST                     (1) | Val  Loss: 1.1200 | Val  Acc: 0.7168
 Site-MNIST                     (1) | Val  Loss: 1.0035 | Val  Acc: 0.7598
 Site-MNIST                     (1) | Val  Loss: 1.0514 | Val  Acc: 0.7527
 Site-MNIST                     (1) | Val  Loss: 1.0648 | Val  Acc: 0.7598
 Site-USPS                      (2) | Val  Loss: 0.9903 | Val  Acc: 0.8000
 Site-USPS                      (2) | Val  Loss: 0.8503 | Val  Acc: 0.8889
 Site-USPS                      (2) | Val  Loss: 0.7830 | Val  Acc: 0.8906
 Site-USPS                      (2) | Val  Loss: 0.8415 | Val  Acc: 0.8190
 Site-USPS                      (2) | Val  Loss: 0.8659 | Val  Acc: 0.7905
 Site-USPS                      (2) | Val  Loss: 0.9441 | Val  Acc: 0.7725
 Site-SynthDigits               (0) | Val  Loss: 1.4744 | Val  Acc: 0.5067
 Site-SynthDigits               (0) | Val  Loss: 1.4821 | Val  Acc: 0.5000
 Site-SynthDigits               (0) | Val  Loss: 1.5707 | Val  Acc: 0.4612
 Site-MNIST-M                   (3) | Val  Loss: 1.5948 | Val  Acc: 0.5333
 Site-MNIST-M                   (3) | Val  Loss: 1.7188 | Val  Acc: 0.4479
 Site-SVHN                      (4) | Val  Loss: 1.8437 | Val  Acc: 0.3759
Average Valid Accuracy: 0.7196
 Best site-MNIST                    (1)  | Epoch:2 | Val Acc: 1.0000
 Best site-MNIST                    (1)  | Epoch:2 | Val Acc: 1.0000
 Best site-MNIST                    (1)  | Epoch:2 | Val Acc: 0.8000
 Best site-MNIST                    (1)  | Epoch:2 | Val Acc: 0.8421
 Best site-MNIST                    (1)  | Epoch:2 | Val Acc: 0.7143
 Best site-MNIST                    (1)  | Epoch:2 | Val Acc: 0.6984
 Best site-MNIST                    (1)  | Epoch:2 | Val Acc: 0.7168
 Best site-MNIST                    (1)  | Epoch:2 | Val Acc: 0.7598
 Best site-MNIST                    (1)  | Epoch:2 | Val Acc: 0.7527
 Best site-MNIST                    (1)  | Epoch:2 | Val Acc: 0.7598
 Best site-USPS                     (2)  | Epoch:2 | Val Acc: 0.8000
 Best site-USPS                     (2)  | Epoch:2 | Val Acc: 0.8889
 Best site-USPS                     (2)  | Epoch:2 | Val Acc: 0.8906
 Best site-USPS                     (2)  | Epoch:2 | Val Acc: 0.8190
 Best site-USPS                     (2)  | Epoch:2 | Val Acc: 0.7905
 Best site-USPS                     (2)  | Epoch:2 | Val Acc: 0.7725
 Best site-SynthDigits              (0)  | Epoch:2 | Val Acc: 0.5067
 Best site-SynthDigits              (0)  | Epoch:2 | Val Acc: 0.5000
 Best site-SynthDigits              (0)  | Epoch:2 | Val Acc: 0.4612
 Best site-MNIST-M                  (3)  | Epoch:2 | Val Acc: 0.5333
 Best site-MNIST-M                  (3)  | Epoch:2 | Val Acc: 0.4479
 Best site-SVHN                     (4)  | Epoch:2 | Val Acc: 0.3759
 Saving the gmap checkpoint to ../checkpoint/fed_digit_uneven_1.8_1_cb/ccop_q=1_gmap...
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_1_cb/ccop_q=1...
============ Train epoch 3 ============
cnt=[6, 1, 3, 3, 9, ]
power_decay: 0.9, powerI: 0.8280, powerC: 0.1720
 Site-MNIST                    | Train Loss: 0.9479 | Train Acc: 0.8462
 Site-MNIST                    | Train Loss: 0.7757 | Train Acc: 0.8750
 Site-MNIST                    | Train Loss: 0.7766 | Train Acc: 0.8605
 Site-MNIST                    | Train Loss: 0.7715 | Train Acc: 0.8701
 Site-MNIST                    | Train Loss: 0.7870 | Train Acc: 0.8500
 Site-MNIST                    | Train Loss: 0.8455 | Train Acc: 0.8214
 Site-MNIST                    | Train Loss: 0.8616 | Train Acc: 0.8260
 Site-MNIST                    | Train Loss: 0.8631 | Train Acc: 0.8203
 Site-MNIST                    | Train Loss: 0.8426 | Train Acc: 0.8113
 Site-MNIST                    | Train Loss: 0.8492 | Train Acc: 0.8050
 Site-USPS                     | Train Loss: 0.6850 | Train Acc: 0.8375
 Site-USPS                     | Train Loss: 0.7939 | Train Acc: 0.8472
 Site-USPS                     | Train Loss: 0.7902 | Train Acc: 0.8263
 Site-USPS                     | Train Loss: 0.7879 | Train Acc: 0.8330
 Site-USPS                     | Train Loss: 0.8138 | Train Acc: 0.8214
 Site-USPS                     | Train Loss: 0.7503 | Train Acc: 0.8605
 Site-SynthDigits              | Train Loss: 1.4442 | Train Acc: 0.5446
 Site-SynthDigits              | Train Loss: 1.3906 | Train Acc: 0.5375
 Site-SynthDigits              | Train Loss: 1.3292 | Train Acc: 0.5722
 Site-MNIST-M                  | Train Loss: 1.6416 | Train Acc: 0.4780
 Site-MNIST-M                  | Train Loss: 1.6697 | Train Acc: 0.4718
 Site-SVHN                     | Train Loss: 1.8072 | Train Acc: 0.4064
 Site-MNIST                     (1) | Val  Loss: 0.6505 | Val  Acc: 1.0000
 Site-MNIST                     (4) | Val  Loss: 0.4549 | Val  Acc: 1.0000
 Site-MNIST                     (4) | Val  Loss: 0.6628 | Val  Acc: 0.9000
 Site-MNIST                     (4) | Val  Loss: 0.6268 | Val  Acc: 0.8947
 Site-MNIST                     (4) | Val  Loss: 0.9143 | Val  Acc: 0.8000
 Site-MNIST                     (4) | Val  Loss: 0.9733 | Val  Acc: 0.8095
 Site-MNIST                     (4) | Val  Loss: 0.9378 | Val  Acc: 0.7965
 Site-MNIST                     (4) | Val  Loss: 0.8313 | Val  Acc: 0.8235
 Site-MNIST                     (4) | Val  Loss: 0.8677 | Val  Acc: 0.8152
 Site-MNIST                     (4) | Val  Loss: 0.8775 | Val  Acc: 0.8157
 Site-USPS                      (0) | Val  Loss: 0.8439 | Val  Acc: 0.8000
 Site-USPS                      (0) | Val  Loss: 0.7094 | Val  Acc: 0.8611
 Site-USPS                      (0) | Val  Loss: 0.6580 | Val  Acc: 0.8906
 Site-USPS                      (0) | Val  Loss: 0.6991 | Val  Acc: 0.8621
 Site-USPS                      (0) | Val  Loss: 0.7430 | Val  Acc: 0.8381
 Site-USPS                      (0) | Val  Loss: 0.8128 | Val  Acc: 0.8175
 Site-SynthDigits               (2) | Val  Loss: 1.2692 | Val  Acc: 0.5467
 Site-SynthDigits               (2) | Val  Loss: 1.3173 | Val  Acc: 0.5588
 Site-SynthDigits               (2) | Val  Loss: 1.4011 | Val  Acc: 0.5306
 Site-MNIST-M                   (3) | Val  Loss: 1.4838 | Val  Acc: 0.5333
 Site-MNIST-M                   (3) | Val  Loss: 1.5909 | Val  Acc: 0.5031
 Site-SVHN                      (3) | Val  Loss: 1.7673 | Val  Acc: 0.4184
Average Valid Accuracy: 0.7643
 Best site-MNIST                    (1)  | Epoch:3 | Val Acc: 1.0000
 Best site-MNIST                    (4)  | Epoch:3 | Val Acc: 1.0000
 Best site-MNIST                    (4)  | Epoch:3 | Val Acc: 0.9000
 Best site-MNIST                    (4)  | Epoch:3 | Val Acc: 0.8947
 Best site-MNIST                    (4)  | Epoch:3 | Val Acc: 0.8000
 Best site-MNIST                    (4)  | Epoch:3 | Val Acc: 0.8095
 Best site-MNIST                    (4)  | Epoch:3 | Val Acc: 0.7965
 Best site-MNIST                    (4)  | Epoch:3 | Val Acc: 0.8235
 Best site-MNIST                    (4)  | Epoch:3 | Val Acc: 0.8152
 Best site-MNIST                    (4)  | Epoch:3 | Val Acc: 0.8157
 Best site-USPS                     (0)  | Epoch:3 | Val Acc: 0.8000
 Best site-USPS                     (0)  | Epoch:3 | Val Acc: 0.8611
 Best site-USPS                     (0)  | Epoch:3 | Val Acc: 0.8906
 Best site-USPS                     (0)  | Epoch:3 | Val Acc: 0.8621
 Best site-USPS                     (0)  | Epoch:3 | Val Acc: 0.8381
 Best site-USPS                     (0)  | Epoch:3 | Val Acc: 0.8175
 Best site-SynthDigits              (2)  | Epoch:3 | Val Acc: 0.5467
 Best site-SynthDigits              (2)  | Epoch:3 | Val Acc: 0.5588
 Best site-SynthDigits              (2)  | Epoch:3 | Val Acc: 0.5306
 Best site-MNIST-M                  (3)  | Epoch:3 | Val Acc: 0.5333
 Best site-MNIST-M                  (3)  | Epoch:3 | Val Acc: 0.5031
 Best site-SVHN                     (3)  | Epoch:3 | Val Acc: 0.4184
 Saving the gmap checkpoint to ../checkpoint/fed_digit_uneven_1.8_1_cb/ccop_q=1_gmap...
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_1_cb/ccop_q=1...
============ Train epoch 4 ============
cnt=[2, 10, 3, 6, 1, ]
power_decay: 0.9, powerI: 0.7952, powerC: 0.2048
 Site-MNIST                    | Train Loss: 0.9666 | Train Acc: 0.7692
 Site-MNIST                    | Train Loss: 0.7077 | Train Acc: 0.8333
 Site-MNIST                    | Train Loss: 0.7078 | Train Acc: 0.8605
 Site-MNIST                    | Train Loss: 0.8728 | Train Acc: 0.8571
 Site-MNIST                    | Train Loss: 0.7586 | Train Acc: 0.8214
 Site-MNIST                    | Train Loss: 0.7903 | Train Acc: 0.7976
 Site-MNIST                    | Train Loss: 0.8199 | Train Acc: 0.8106
 Site-MNIST                    | Train Loss: 0.8092 | Train Acc: 0.8032
 Site-MNIST                    | Train Loss: 0.7597 | Train Acc: 0.7997
 Site-MNIST                    | Train Loss: 0.7956 | Train Acc: 0.7948
 Site-USPS                     | Train Loss: 0.6719 | Train Acc: 0.8500
 Site-USPS                     | Train Loss: 0.8031 | Train Acc: 0.8472
 Site-USPS                     | Train Loss: 0.7893 | Train Acc: 0.7992
 Site-USPS                     | Train Loss: 0.7478 | Train Acc: 0.8330
 Site-USPS                     | Train Loss: 0.7695 | Train Acc: 0.8167
 Site-USPS                     | Train Loss: 0.7097 | Train Acc: 0.8599
 Site-SynthDigits              | Train Loss: 1.2692 | Train Acc: 0.5974
 Site-SynthDigits              | Train Loss: 1.2176 | Train Acc: 0.6015
 Site-SynthDigits              | Train Loss: 1.1651 | Train Acc: 0.6657
 Site-MNIST-M                  | Train Loss: 1.5545 | Train Acc: 0.5220
 Site-MNIST-M                  | Train Loss: 1.5619 | Train Acc: 0.5008
 Site-SVHN                     | Train Loss: 1.6320 | Train Acc: 0.4717
 Site-MNIST                     (1) | Val  Loss: 0.5099 | Val  Acc: 1.0000
 Site-MNIST                     (1) | Val  Loss: 0.3968 | Val  Acc: 1.0000
 Site-MNIST                     (1) | Val  Loss: 0.6406 | Val  Acc: 0.9000
 Site-MNIST                     (1) | Val  Loss: 0.6147 | Val  Acc: 0.8947
 Site-MNIST                     (1) | Val  Loss: 0.8571 | Val  Acc: 0.7714
 Site-MNIST                     (1) | Val  Loss: 0.9304 | Val  Acc: 0.8095
 Site-MNIST                     (1) | Val  Loss: 0.8863 | Val  Acc: 0.7965
 Site-MNIST                     (1) | Val  Loss: 0.7817 | Val  Acc: 0.8088
 Site-MNIST                     (1) | Val  Loss: 0.8193 | Val  Acc: 0.7962
 Site-MNIST                     (1) | Val  Loss: 0.8184 | Val  Acc: 0.8006
 Site-USPS                      (3) | Val  Loss: 0.7920 | Val  Acc: 0.8000
 Site-USPS                      (3) | Val  Loss: 0.6523 | Val  Acc: 0.8611
 Site-USPS                      (3) | Val  Loss: 0.6145 | Val  Acc: 0.8906
 Site-USPS                      (3) | Val  Loss: 0.6502 | Val  Acc: 0.8966
 Site-USPS                      (3) | Val  Loss: 0.7235 | Val  Acc: 0.8381
 Site-USPS                      (3) | Val  Loss: 0.7808 | Val  Acc: 0.8042
 Site-SynthDigits               (2) | Val  Loss: 1.0967 | Val  Acc: 0.6133
 Site-SynthDigits               (2) | Val  Loss: 1.1682 | Val  Acc: 0.6029
 Site-SynthDigits               (2) | Val  Loss: 1.2369 | Val  Acc: 0.5878
 Site-MNIST-M                   (0) | Val  Loss: 1.4009 | Val  Acc: 0.5667
 Site-MNIST-M                   (0) | Val  Loss: 1.5134 | Val  Acc: 0.5583
 Site-SVHN                      (4) | Val  Loss: 1.6391 | Val  Acc: 0.4681
Average Valid Accuracy: 0.7757
 Best site-MNIST                    (1)  | Epoch:4 | Val Acc: 1.0000
 Best site-MNIST                    (1)  | Epoch:4 | Val Acc: 1.0000
 Best site-MNIST                    (1)  | Epoch:4 | Val Acc: 0.9000
 Best site-MNIST                    (1)  | Epoch:4 | Val Acc: 0.8947
 Best site-MNIST                    (1)  | Epoch:4 | Val Acc: 0.7714
 Best site-MNIST                    (1)  | Epoch:4 | Val Acc: 0.8095
 Best site-MNIST                    (1)  | Epoch:4 | Val Acc: 0.7965
 Best site-MNIST                    (1)  | Epoch:4 | Val Acc: 0.8088
 Best site-MNIST                    (1)  | Epoch:4 | Val Acc: 0.7962
 Best site-MNIST                    (1)  | Epoch:4 | Val Acc: 0.8006
 Best site-USPS                     (3)  | Epoch:4 | Val Acc: 0.8000
 Best site-USPS                     (3)  | Epoch:4 | Val Acc: 0.8611
 Best site-USPS                     (3)  | Epoch:4 | Val Acc: 0.8906
 Best site-USPS                     (3)  | Epoch:4 | Val Acc: 0.8966
 Best site-USPS                     (3)  | Epoch:4 | Val Acc: 0.8381
 Best site-USPS                     (3)  | Epoch:4 | Val Acc: 0.8042
 Best site-SynthDigits              (2)  | Epoch:4 | Val Acc: 0.6133
 Best site-SynthDigits              (2)  | Epoch:4 | Val Acc: 0.6029
 Best site-SynthDigits              (2)  | Epoch:4 | Val Acc: 0.5878
 Best site-MNIST-M                  (0)  | Epoch:4 | Val Acc: 0.5667
 Best site-MNIST-M                  (0)  | Epoch:4 | Val Acc: 0.5583
 Best site-SVHN                     (4)  | Epoch:4 | Val Acc: 0.4681
 Saving the gmap checkpoint to ../checkpoint/fed_digit_uneven_1.8_1_cb/ccop_q=1_gmap...
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_1_cb/ccop_q=1...
============ Train epoch 5 ============
cnt=[1, 4, 6, 9, 2, ]
