===2023-07-29 08:45:04===
===Setting===
    dataset: domainnet
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 6
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[157,472,157,472,157,472,157,472,157,472,157,472,
client_nums=[2,2,2,2,2,2,]
len_dataset=[2103,2103,2103,2103,2103,2103,]
domain number = 6
============ Train epoch 0 ============
 Site-Clipart                       | Train Loss: 1.3326 | Train Acc: 0.7643
 Best site-Infograph                 | Epoch:1 | Val Acc: 0.4952
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_0/harmo-fl...
============ Train epoch 2 ============
 Site-Clipart                       | Train Loss: 0.6906 | Train Acc: 0.8599
 Site-Clipart                       | Train Loss: 0.6660 | Train Acc: 0.8559
 Site-Real                          | Train Loss: 0.3785 | Train Acc: 0.9427
 Site-Real                          | Train Loss: 0.3197 | Train Acc: 0.9640
 Site-Painting                      | Train Loss: 0.6038 | Train Acc: 0.8535
 Site-Painting                      | Train Loss: 0.5782 | Train Acc: 0.8729
 Site-Sketch                        | Train Loss: 0.7614 | Train Acc: 0.7834
 Site-Sketch                        | Train Loss: 0.6405 | Train Acc: 0.8199
 Site-QuickDraw                     | Train Loss: 1.5612 | Train Acc: 0.5350
 Site-QuickDraw                     | Train Loss: 1.6042 | Train Acc: 0.5191
 Site-Infograph                     | Train Loss: 1.5523 | Train Acc: 0.5159
 Site-Infograph                     | Train Loss: 1.5273 | Train Acc: 0.5318
Average Train Accuracy: 0.7545
 Site-Clipart                       | Val  Loss: 0.6555 | Val  Acc: 0.8857
 Site-Clipart                       | Val  Loss: 0.7246 | Val  Acc: 0.8508
 Site-Real                          | Val  Loss: 0.3418 | Val  Acc: 0.9714
 Site-Real                          | Val  Loss: 0.3421 | Val  Acc: 0.9714
 Site-Painting                      | Val  Loss: 0.4359 | Val  Acc: 0.9048
 Site-Painting                      | Val  Loss: 0.5995 | Val  Acc: 0.8603
 Site-Sketch                        | Val  Loss: 0.6533 | Val  Acc: 0.8381
 Site-Sketch                        | Val  Loss: 0.6607 | Val  Acc: 0.8254
 Site-QuickDraw                     | Val  Loss: 1.6724 | Val  Acc: 0.4571
 Site-QuickDraw                     | Val  Loss: 1.5902 | Val  Acc: 0.5048
 Site-Infograph                     | Val  Loss: 1.6614 | Val  Acc: 0.4476
 Site-Infograph                     | Val  Loss: 1.5819 | Val  Acc: 0.5016
Average Valid Accuracy: 0.7516
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.8857
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.8508
 Best site-Real                      | Epoch:2 | Val Acc: 0.9714
 Best site-Real                      | Epoch:2 | Val Acc: 0.9714
 Best site-Painting                  | Epoch:2 | Val Acc: 0.9048
 Best site-Painting                  | Epoch:2 | Val Acc: 0.8603
 Best site-Sketch                    | Epoch:2 | Val Acc: 0.8381
 Best site-Sketch                    | Epoch:2 | Val Acc: 0.8254
 Best site-QuickDraw                 | Epoch:2 | Val Acc: 0.4571
 Best site-QuickDraw                 | Epoch:2 | Val Acc: 0.5048
 Best site-Infograph                 | Epoch:2 | Val Acc: 0.4476
 Best site-Infograph                 | Epoch:2 | Val Acc: 0.5016
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_0/harmo-fl...
============ Train epoch 3 ============
 Site-Clipart                       | Train Loss: 0.6539 | Train Acc: 0.8535
 Site-Clipart                       | Train Loss: 0.6016 | Train Acc: 0.8792
 Site-Real                          | Train Loss: 0.3003 | Train Acc: 0.9427
 Site-Real                          | Train Loss: 0.2256 | Train Acc: 0.9682
 Site-Painting                      | Train Loss: 0.5466 | Train Acc: 0.8344
 Site-Painting                      | Train Loss: 0.4968 | Train Acc: 0.8835
 Site-Sketch                        | Train Loss: 0.7259 | Train Acc: 0.8089
 Site-Sketch                        | Train Loss: 0.5797 | Train Acc: 0.8496
 Site-QuickDraw                     | Train Loss: 1.5338 | Train Acc: 0.5287
 Site-QuickDraw                     | Train Loss: 1.4854 | Train Acc: 0.5805
 Site-Infograph                     | Train Loss: 1.6171 | Train Acc: 0.4713
 Site-Infograph                     | Train Loss: 1.4437 | Train Acc: 0.5318
Average Train Accuracy: 0.7610
 Site-Clipart                       | Val  Loss: 0.5145 | Val  Acc: 0.9048
 Site-Clipart                       | Val  Loss: 0.6051 | Val  Acc: 0.8794
 Site-Real                          | Val  Loss: 0.2313 | Val  Acc: 0.9810
 Site-Real                          | Val  Loss: 0.2495 | Val  Acc: 0.9746
 Site-Painting                      | Val  Loss: 0.3722 | Val  Acc: 0.9143
 Site-Painting                      | Val  Loss: 0.5235 | Val  Acc: 0.8698
 Site-Sketch                        | Val  Loss: 0.5535 | Val  Acc: 0.8667
 Site-Sketch                        | Val  Loss: 0.5772 | Val  Acc: 0.8381
 Site-QuickDraw                     | Val  Loss: 1.5121 | Val  Acc: 0.4571
 Site-QuickDraw                     | Val  Loss: 1.5067 | Val  Acc: 0.5302
 Site-Infograph                     | Val  Loss: 1.5958 | Val  Acc: 0.4571
 Site-Infograph                     | Val  Loss: 1.5065 | Val  Acc: 0.5079
Average Valid Accuracy: 0.7651
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.9048
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.8794
 Best site-Real                      | Epoch:3 | Val Acc: 0.9810
 Best site-Real                      | Epoch:3 | Val Acc: 0.9746
 Best site-Painting                  | Epoch:3 | Val Acc: 0.9143
 Best site-Painting                  | Epoch:3 | Val Acc: 0.8698
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.8667
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.8381
 Best site-QuickDraw                 | Epoch:3 | Val Acc: 0.4571
 Best site-QuickDraw                 | Epoch:3 | Val Acc: 0.5302
 Best site-Infograph                 | Epoch:3 | Val Acc: 0.4571
 Best site-Infograph                 | Epoch:3 | Val Acc: 0.5079
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_0/harmo-fl...
============ Train epoch 4 ============
 Site-Clipart                       | Train Loss: 0.5626 | Train Acc: 0.8854
 Site-Clipart                       | Train Loss: 0.5219 | Train Acc: 0.8941
 Site-Real                          | Train Loss: 0.2621 | Train Acc: 0.9363
 Site-Real                          | Train Loss: 0.1948 | Train Acc: 0.9746
 Site-Painting                      | Train Loss: 0.4420 | Train Acc: 0.8599
 Site-Painting                      | Train Loss: 0.4809 | Train Acc: 0.8792
 Site-Sketch                        | Train Loss: 0.5991 | Train Acc: 0.8217
 Site-Sketch                        | Train Loss: 0.5245 | Train Acc: 0.8411
 Site-QuickDraw                     | Train Loss: 1.4010 | Train Acc: 0.5796
 Site-QuickDraw                     | Train Loss: 1.3730 | Train Acc: 0.6102
 Site-Infograph                     | Train Loss: 1.5406 | Train Acc: 0.5159
 Site-Infograph                     | Train Loss: 1.3755 | Train Acc: 0.5593
Average Train Accuracy: 0.7798
 Site-Clipart                       | Val  Loss: 0.5250 | Val  Acc: 0.8952
 Site-Clipart                       | Val  Loss: 0.5569 | Val  Acc: 0.8730
 Site-Real                          | Val  Loss: 0.2104 | Val  Acc: 0.9810
 Site-Real                          | Val  Loss: 0.2124 | Val  Acc: 0.9714
 Site-Painting                      | Val  Loss: 0.3121 | Val  Acc: 0.9524
 Site-Painting                      | Val  Loss: 0.4618 | Val  Acc: 0.8857
 Site-Sketch                        | Val  Loss: 0.4832 | Val  Acc: 0.8762
 Site-Sketch                        | Val  Loss: 0.5419 | Val  Acc: 0.8667
 Site-QuickDraw                     | Val  Loss: 1.4232 | Val  Acc: 0.5619
 Site-QuickDraw                     | Val  Loss: 1.3686 | Val  Acc: 0.5841
 Site-Infograph                     | Val  Loss: 1.6488 | Val  Acc: 0.4571
 Site-Infograph                     | Val  Loss: 1.4611 | Val  Acc: 0.5302
Average Valid Accuracy: 0.7862
 Best site-Clipart                   | Epoch:4 | Val Acc: 0.8952
 Best site-Clipart                   | Epoch:4 | Val Acc: 0.8730
 Best site-Real                      | Epoch:4 | Val Acc: 0.9810
 Best site-Real                      | Epoch:4 | Val Acc: 0.9714
 Best site-Painting                  | Epoch:4 | Val Acc: 0.9524
 Best site-Painting                  | Epoch:4 | Val Acc: 0.8857
 Best site-Sketch                    | Epoch:4 | Val Acc: 0.8762
 Best site-Sketch                    | Epoch:4 | Val Acc: 0.8667
 Best site-QuickDraw                 | Epoch:4 | Val Acc: 0.5619
 Best site-QuickDraw                 | Epoch:4 | Val Acc: 0.5841
 Best site-Infograph                 | Epoch:4 | Val Acc: 0.4571
 Best site-Infograph                 | Epoch:4 | Val Acc: 0.5302
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_0/harmo-fl...
============ Train epoch 5 ============
 Site-Clipart                       | Train Loss: 0.5123 | Train Acc: 0.8471
 Site-Clipart                       | Train Loss: 0.4717 | Train Acc: 0.8962
 Site-Real                          | Train Loss: 0.2350 | Train Acc: 0.9554
 Site-Real                          | Train Loss: 0.1664 | Train Acc: 0.9809
 Site-Painting                      | Train Loss: 0.4749 | Train Acc: 0.8599
 Site-Painting                      | Train Loss: 0.4052 | Train Acc: 0.9047
 Site-Sketch                        | Train Loss: 0.5394 | Train Acc: 0.8344
 Site-Sketch                        | Train Loss: 0.5114 | Train Acc: 0.8390
 Site-QuickDraw                     | Train Loss: 1.3350 | Train Acc: 0.6051
 Site-QuickDraw                     | Train Loss: 1.3396 | Train Acc: 0.6081
 Site-Infograph                     | Train Loss: 1.5494 | Train Acc: 0.5159
 Site-Infograph                     | Train Loss: 1.3845 | Train Acc: 0.5763
Average Train Accuracy: 0.7852
 Site-Clipart                       | Val  Loss: 0.4226 | Val  Acc: 0.9333
 Site-Clipart                       | Val  Loss: 0.4878 | Val  Acc: 0.8698
 Site-Real                          | Val  Loss: 0.1578 | Val  Acc: 0.9810
 Site-Real                          | Val  Loss: 0.1799 | Val  Acc: 0.9746
 Site-Painting                      | Val  Loss: 0.2669 | Val  Acc: 0.9524
 Site-Painting                      | Val  Loss: 0.4193 | Val  Acc: 0.8794
 Site-Sketch                        | Val  Loss: 0.4256 | Val  Acc: 0.8667
 Site-Sketch                        | Val  Loss: 0.4702 | Val  Acc: 0.8794
 Site-QuickDraw                     | Val  Loss: 1.3674 | Val  Acc: 0.5905
 Site-QuickDraw                     | Val  Loss: 1.2869 | Val  Acc: 0.6286
 Site-Infograph                     | Val  Loss: 1.5763 | Val  Acc: 0.4952
 Site-Infograph                     | Val  Loss: 1.4283 | Val  Acc: 0.5365
Average Valid Accuracy: 0.7989
 Best site-Clipart                   | Epoch:5 | Val Acc: 0.9333
 Best site-Clipart                   | Epoch:5 | Val Acc: 0.8698
 Best site-Real                      | Epoch:5 | Val Acc: 0.9810
 Best site-Real                      | Epoch:5 | Val Acc: 0.9746
 Best site-Painting                  | Epoch:5 | Val Acc: 0.9524
 Best site-Painting                  | Epoch:5 | Val Acc: 0.8794
 Best site-Sketch                    | Epoch:5 | Val Acc: 0.8667
 Best site-Sketch                    | Epoch:5 | Val Acc: 0.8794
 Best site-QuickDraw                 | Epoch:5 | Val Acc: 0.5905
 Best site-QuickDraw                 | Epoch:5 | Val Acc: 0.6286
 Best site-Infograph                 | Epoch:5 | Val Acc: 0.4952
 Best site-Infograph                 | Epoch:5 | Val Acc: 0.5365
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_0/harmo-fl...
============ Train epoch 6 ============
 Site-Clipart                       | Train Loss: 0.4312 | Train Acc: 0.8917
 Site-Clipart                       | Train Loss: 0.4153 | Train Acc: 0.9131
 Site-Real                          | Train Loss: 0.2555 | Train Acc: 0.9490
 Site-Real                          | Train Loss: 0.1480 | Train Acc: 0.9767
 Site-Painting                      | Train Loss: 0.4035 | Train Acc: 0.8917
 Site-Painting                      | Train Loss: 0.3749 | Train Acc: 0.9131
 Site-Sketch                        | Train Loss: 0.5556 | Train Acc: 0.8280
 Site-Sketch                        | Train Loss: 0.4651 | Train Acc: 0.8538
 Site-QuickDraw                     | Train Loss: 1.2877 | Train Acc: 0.5987
 Site-QuickDraw                     | Train Loss: 1.2536 | Train Acc: 0.6165
 Site-Infograph                     | Train Loss: 1.4969 | Train Acc: 0.4968
 Site-Infograph                     | Train Loss: 1.3722 | Train Acc: 0.5551
Average Train Accuracy: 0.7904
 Site-Clipart                       | Val  Loss: 0.4223 | Val  Acc: 0.9429
 Site-Clipart                       | Val  Loss: 0.4499 | Val  Acc: 0.8825
 Site-Real                          | Val  Loss: 0.1436 | Val  Acc: 0.9810
 Site-Real                          | Val  Loss: 0.1748 | Val  Acc: 0.9714
 Site-Painting                      | Val  Loss: 0.2640 | Val  Acc: 0.9619
 Site-Painting                      | Val  Loss: 0.3990 | Val  Acc: 0.9016
 Site-Sketch                        | Val  Loss: 0.3860 | Val  Acc: 0.9048
 Site-Sketch                        | Val  Loss: 0.4296 | Val  Acc: 0.8667
 Site-QuickDraw                     | Val  Loss: 1.3070 | Val  Acc: 0.5714
 Site-QuickDraw                     | Val  Loss: 1.3065 | Val  Acc: 0.5810
 Site-Infograph                     | Val  Loss: 1.5139 | Val  Acc: 0.4857
 Site-Infograph                     | Val  Loss: 1.3976 | Val  Acc: 0.5333
Average Valid Accuracy: 0.7987
============ Train epoch 7 ============
 Site-Clipart                       | Train Loss: 0.4877 | Train Acc: 0.8726
 Site-Clipart                       | Train Loss: 0.3937 | Train Acc: 0.8856
 Site-Real                          | Train Loss: 0.1799 | Train Acc: 0.9618
 Site-Real                          | Train Loss: 0.1473 | Train Acc: 0.9746
 Site-Painting                      | Train Loss: 0.3254 | Train Acc: 0.9108
 Site-Painting                      | Train Loss: 0.3320 | Train Acc: 0.9258
 Site-Sketch                        | Train Loss: 0.4983 | Train Acc: 0.8280
 Site-Sketch                        | Train Loss: 0.4436 | Train Acc: 0.8750
 Site-QuickDraw                     | Train Loss: 1.2106 | Train Acc: 0.6051
 Site-QuickDraw                     | Train Loss: 1.2109 | Train Acc: 0.6165
 Site-Infograph                     | Train Loss: 1.4105 | Train Acc: 0.5223
 Site-Infograph                     | Train Loss: 1.2965 | Train Acc: 0.5699
Average Train Accuracy: 0.7957
 Site-Clipart                       | Val  Loss: 0.3731 | Val  Acc: 0.9333
 Site-Clipart                       | Val  Loss: 0.4417 | Val  Acc: 0.8984
 Site-Real                          | Val  Loss: 0.1301 | Val  Acc: 0.9905
 Site-Real                          | Val  Loss: 0.1590 | Val  Acc: 0.9778
 Site-Painting                      | Val  Loss: 0.2443 | Val  Acc: 0.9619
 Site-Painting                      | Val  Loss: 0.3845 | Val  Acc: 0.8952
 Site-Sketch                        | Val  Loss: 0.3808 | Val  Acc: 0.8571
 Site-Sketch                        | Val  Loss: 0.4339 | Val  Acc: 0.8667
 Site-QuickDraw                     | Val  Loss: 1.2981 | Val  Acc: 0.5810
 Site-QuickDraw                     | Val  Loss: 1.1913 | Val  Acc: 0.6508
 Site-Infograph                     | Val  Loss: 1.4974 | Val  Acc: 0.4952
 Site-Infograph                     | Val  Loss: 1.3836 | Val  Acc: 0.5492
Average Valid Accuracy: 0.8048
 Best site-Clipart                   | Epoch:7 | Val Acc: 0.9333
 Best site-Clipart                   | Epoch:7 | Val Acc: 0.8984
 Best site-Real                      | Epoch:7 | Val Acc: 0.9905
 Best site-Real                      | Epoch:7 | Val Acc: 0.9778
 Best site-Painting                  | Epoch:7 | Val Acc: 0.9619
 Best site-Painting                  | Epoch:7 | Val Acc: 0.8952
 Best site-Sketch                    | Epoch:7 | Val Acc: 0.8571
 Best site-Sketch                    | Epoch:7 | Val Acc: 0.8667
 Best site-QuickDraw                 | Epoch:7 | Val Acc: 0.5810
 Best site-QuickDraw                 | Epoch:7 | Val Acc: 0.6508
 Best site-Infograph                 | Epoch:7 | Val Acc: 0.4952
 Best site-Infograph                 | Epoch:7 | Val Acc: 0.5492
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_0/harmo-fl...
============ Train epoch 8 ============
 Site-Clipart                       | Train Loss: 0.3887 | Train Acc: 0.8917
 Site-Clipart                       | Train Loss: 0.3762 | Train Acc: 0.9068
 Site-Real                          | Train Loss: 0.1797 | Train Acc: 0.9554
 Site-Real                          | Train Loss: 0.1252 | Train Acc: 0.9831
 Site-Painting                      | Train Loss: 0.3634 | Train Acc: 0.8917
 Site-Painting                      | Train Loss: 0.3207 | Train Acc: 0.9174
 Site-Sketch                        | Train Loss: 0.4894 | Train Acc: 0.8535
 Site-Sketch                        | Train Loss: 0.4523 | Train Acc: 0.8644
 Site-QuickDraw                     | Train Loss: 1.1855 | Train Acc: 0.6433
 Site-QuickDraw                     | Train Loss: 1.1748 | Train Acc: 0.6589
 Site-Infograph                     | Train Loss: 1.5070 | Train Acc: 0.5350
 Site-Infograph                     | Train Loss: 1.2924 | Train Acc: 0.5742
Average Train Accuracy: 0.8063
 Site-Clipart                       | Val  Loss: 0.4878 | Val  Acc: 0.8571
 Site-Clipart                       | Val  Loss: 0.4316 | Val  Acc: 0.8921
 Site-Real                          | Val  Loss: 0.1116 | Val  Acc: 0.9905
 Site-Real                          | Val  Loss: 0.1341 | Val  Acc: 0.9683
 Site-Painting                      | Val  Loss: 0.2221 | Val  Acc: 0.9333
 Site-Painting                      | Val  Loss: 0.3521 | Val  Acc: 0.9079
 Site-Sketch                        | Val  Loss: 0.3940 | Val  Acc: 0.8952
 Site-Sketch                        | Val  Loss: 0.4549 | Val  Acc: 0.8603
 Site-QuickDraw                     | Val  Loss: 1.2001 | Val  Acc: 0.6095
 Site-QuickDraw                     | Val  Loss: 1.1439 | Val  Acc: 0.6571
 Site-Infograph                     | Val  Loss: 1.4849 | Val  Acc: 0.4667
 Site-Infograph                     | Val  Loss: 1.3403 | Val  Acc: 0.5587
Average Valid Accuracy: 0.7997
============ Train epoch 9 ============
 Site-Clipart                       | Train Loss: 0.4114 | Train Acc: 0.8599
 Site-Clipart                       | Train Loss: 0.3669 | Train Acc: 0.9195
 Site-Real                          | Train Loss: 0.2250 | Train Acc: 0.9554
 Site-Real                          | Train Loss: 0.1185 | Train Acc: 0.9788
 Site-Painting                      | Train Loss: 0.2834 | Train Acc: 0.8917
 Site-Painting                      | Train Loss: 0.2928 | Train Acc: 0.9386
 Site-Sketch                        | Train Loss: 0.4530 | Train Acc: 0.8790
 Site-Sketch                        | Train Loss: 0.4381 | Train Acc: 0.8581
 Site-QuickDraw                     | Train Loss: 1.1304 | Train Acc: 0.6624
 Site-QuickDraw                     | Train Loss: 1.1347 | Train Acc: 0.6589
 Site-Infograph                     | Train Loss: 1.3945 | Train Acc: 0.5796
 Site-Infograph                     | Train Loss: 1.2883 | Train Acc: 0.5826
Average Train Accuracy: 0.8137
 Site-Clipart                       | Val  Loss: 0.3271 | Val  Acc: 0.9333
 Site-Clipart                       | Val  Loss: 0.3968 | Val  Acc: 0.9016
 Site-Real                          | Val  Loss: 0.1077 | Val  Acc: 0.9810
 Site-Real                          | Val  Loss: 0.1312 | Val  Acc: 0.9778
 Site-Painting                      | Val  Loss: 0.2445 | Val  Acc: 0.9238
 Site-Painting                      | Val  Loss: 0.2766 | Val  Acc: 0.9333
 Site-Sketch                        | Val  Loss: 0.3470 | Val  Acc: 0.9048
 Site-Sketch                        | Val  Loss: 0.4156 | Val  Acc: 0.8762
 Site-QuickDraw                     | Val  Loss: 1.1342 | Val  Acc: 0.6190
 Site-QuickDraw                     | Val  Loss: 1.1204 | Val  Acc: 0.6476
 Site-Infograph                     | Val  Loss: 1.4413 | Val  Acc: 0.5238
 Site-Infograph                     | Val  Loss: 1.3090 | Val  Acc: 0.5778
Average Valid Accuracy: 0.8167
 Best site-Clipart                   | Epoch:9 | Val Acc: 0.9333
 Best site-Clipart                   | Epoch:9 | Val Acc: 0.9016
 Best site-Real                      | Epoch:9 | Val Acc: 0.9810
 Best site-Real                      | Epoch:9 | Val Acc: 0.9778
 Best site-Painting                  | Epoch:9 | Val Acc: 0.9238
 Best site-Painting                  | Epoch:9 | Val Acc: 0.9333
 Best site-Sketch                    | Epoch:9 | Val Acc: 0.9048
 Best site-Sketch                    | Epoch:9 | Val Acc: 0.8762
 Best site-QuickDraw                 | Epoch:9 | Val Acc: 0.6190
 Best site-QuickDraw                 | Epoch:9 | Val Acc: 0.6476
 Best site-Infograph                 | Epoch:9 | Val Acc: 0.5238
 Best site-Infograph                 | Epoch:9 | Val Acc: 0.5778
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_0/harmo-fl...
============ Train epoch 10 ============
 Site-Clipart                       | Train Loss: 0.3859 | Train Acc: 0.9236
 Site-Clipart                       | Train Loss: 0.3274 | Train Acc: 0.9216
 Site-Real                          | Train Loss: 0.1818 | Train Acc: 0.9554
 Site-Real                          | Train Loss: 0.1071 | Train Acc: 0.9788
 Site-Painting                      | Train Loss: 0.3285 | Train Acc: 0.9108
 Site-Painting                      | Train Loss: 0.2696 | Train Acc: 0.9386
 Site-Sketch                        | Train Loss: 0.3932 | Train Acc: 0.8662
 Site-Sketch                        | Train Loss: 0.3990 | Train Acc: 0.8771
 Site-QuickDraw                     | Train Loss: 1.0726 | Train Acc: 0.6624
 Site-QuickDraw                     | Train Loss: 1.0951 | Train Acc: 0.6631
 Site-Infograph                     | Train Loss: 1.3836 | Train Acc: 0.5669
 Site-Infograph                     | Train Loss: 1.2527 | Train Acc: 0.6038
Average Train Accuracy: 0.8224
 Site-Clipart                       | Val  Loss: 0.3839 | Val  Acc: 0.9048
 Site-Clipart                       | Val  Loss: 0.3788 | Val  Acc: 0.9016
 Site-Real                          | Val  Loss: 0.1005 | Val  Acc: 0.9905
 Site-Real                          | Val  Loss: 0.1195 | Val  Acc: 0.9810
 Site-Painting                      | Val  Loss: 0.1790 | Val  Acc: 0.9714
 Site-Painting                      | Val  Loss: 0.3026 | Val  Acc: 0.9143
 Site-Sketch                        | Val  Loss: 0.3849 | Val  Acc: 0.8762
