===2023-06-29 20:17:50===
===Setting===
    dataset: digit
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 5
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[6,12,21,38,70,126,227,409,736,1325,40,72,129,233,420,756,151,273,491,181,327,282,
client_nums=[10,6,3,2,1,]
len_dataset=[3719,2066,1147,637,353,]
domain number = 5
============ Train epoch 0 ============
cnt=[10, 6, 3, 2, 1, ]
cnt=[6, 10, 3, 2, 1, ]
 Site-MNIST                         | Train Loss: 1.8059 | Train Acc: 0.5000
 Site-MNIST                         | Val  Loss: 0.5524 | Val  Acc: 0.9412
 Site-MNIST                         | Val  Loss: 0.5910 | Val  Acc: 0.8710
 Site-MNIST                         | Val  Loss: 0.5293 | Val  Acc: 0.8750
 Site-MNIST                         | Val  Loss: 0.5449 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.6139 | Val  Acc: 0.8579
 Site-MNIST                         | Val  Loss: 0.5921 | Val  Acc: 0.8489
 Site-USPS                          | Val  Loss: 0.4675 | Val  Acc: 0.9000
 Site-USPS                          | Val  Loss: 0.9988 | Val  Acc: 0.6667
 Site-USPS                          | Val  Loss: 0.9543 | Val  Acc: 0.6562
 Site-USPS                          | Val  Loss: 0.8976 | Val  Acc: 0.6897
 Site-USPS                          | Val  Loss: 0.7286 | Val  Acc: 0.8095
 Site-USPS                          | Val  Loss: 0.6363 | Val  Acc: 0.8783
 Site-SynthDigits                   | Val  Loss: 1.7856 | Val  Acc: 0.4595
 Site-SynthDigits                   | Val  Loss: 1.7328 | Val  Acc: 0.4559
 Site-SynthDigits                   | Val  Loss: 1.7008 | Val  Acc: 0.4344
 Site-MNIST_M                       | Val  Loss: 1.9752 | Val  Acc: 0.2444
 Site-MNIST_M                       | Val  Loss: 1.8871 | Val  Acc: 0.3827
 Site-SVHN                          | Val  Loss: 1.8921 | Val  Acc: 0.2286
Average Valid Accuracy: 0.7310
 Best site-MNIST                     | Epoch:4 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:4 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:4 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:4 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:4 | Val Acc: 0.9412
 Best site-MNIST                     | Epoch:4 | Val Acc: 0.8710
 Best site-MNIST                     | Epoch:4 | Val Acc: 0.8750
 Best site-MNIST                     | Epoch:4 | Val Acc: 0.8824
 Best site-MNIST                     | Epoch:4 | Val Acc: 0.8579
 Best site-MNIST                     | Epoch:4 | Val Acc: 0.8489
 Best site-USPS                      | Epoch:4 | Val Acc: 0.9000
 Best site-USPS                      | Epoch:4 | Val Acc: 0.6667
 Best site-USPS                      | Epoch:4 | Val Acc: 0.6562
 Best site-USPS                      | Epoch:4 | Val Acc: 0.6897
 Best site-USPS                      | Epoch:4 | Val Acc: 0.8095
 Best site-USPS                      | Epoch:4 | Val Acc: 0.8783
 Best site-SynthDigits               | Epoch:4 | Val Acc: 0.4595
 Best site-SynthDigits               | Epoch:4 | Val Acc: 0.4559
 Best site-SynthDigits               | Epoch:4 | Val Acc: 0.4344
 Best site-MNIST_M                   | Epoch:4 | Val Acc: 0.2444
 Best site-MNIST_M                   | Epoch:4 | Val Acc: 0.3827
 Best site-SVHN                      | Epoch:4 | Val Acc: 0.2286
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_1/only_dcnet...
============ Train epoch 5 ============
cnt=[9, 1, 3, 2, 7, ]
cnt=[1, 6, 9, 3, 3, ]
 Site-MNIST                         | Train Loss: 0.5982 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.6446 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.3769 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.4273 | Train Acc: 0.8947
 Site-MNIST                         | Train Loss: 0.4002 | Train Acc: 0.8429
 Site-MNIST                         | Train Loss: 0.4755 | Train Acc: 0.9048
 Site-MNIST                         | Train Loss: 0.4460 | Train Acc: 0.8811
 Site-MNIST                         | Train Loss: 0.5502 | Train Acc: 0.8753
 Site-MNIST                         | Train Loss: 0.5124 | Train Acc: 0.8913
 Site-MNIST                         | Train Loss: 0.4845 | Train Acc: 0.8958
 Site-USPS                          | Train Loss: 0.5293 | Train Acc: 0.8500
 Site-USPS                          | Train Loss: 0.5513 | Train Acc: 0.8889
 Site-USPS                          | Train Loss: 0.3817 | Train Acc: 0.8760
 Site-USPS                          | Train Loss: 0.6122 | Train Acc: 0.8498
 Site-USPS                          | Train Loss: 0.5565 | Train Acc: 0.8690
 Site-USPS                          | Train Loss: 0.5851 | Train Acc: 0.8571
 Site-SynthDigits                   | Train Loss: 1.6265 | Train Acc: 0.4901
 Site-SynthDigits                   | Train Loss: 1.6873 | Train Acc: 0.3956
 Site-SynthDigits                   | Train Loss: 1.5665 | Train Acc: 0.4379
 Site-MNIST_M                       | Train Loss: 1.8350 | Train Acc: 0.3702
 Site-MNIST_M                       | Train Loss: 1.6250 | Train Acc: 0.4373
 Site-SVHN                          | Train Loss: 2.0872 | Train Acc: 0.2589
Average Train Accuracy: 0.7448
 Site-MNIST                         | Val  Loss: 0.2877 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.2273 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.3753 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.5002 | Val  Acc: 1.0000
