===2023-06-08 14:14:36===
===Setting===
    dataset: fairface
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 7
    quantile: 0
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
data_number=[193,254,332,436,571,217,284,373,488,258,338,443,343,450,262,343,462,352,]
client_nums=[5,4,3,2,2,1,1,]
len_dataset=[2980,2274,1735,1324,1010,770,587,]
domain number = 7
============ Train epoch 0 ============
cnt=[4, 3, 3, 2, 2, 3, 1, ]
power_decay: 0.9, powerI: 0.9500, powerC: 0.0500
sum of wi : 1.0000
 Site-White                    | Train Loss: 2.1640 | Train Acc: 0.2435
 Site-Latino_Hispanic          | Train Loss: 2.0506 | Train Acc: 0.2782
 Site-Latino_Hispanic          | Train Loss: 2.0498 | Train Acc: 0.2627
 Site-Latino_Hispanic          | Train Loss: 2.0533 | Train Acc: 0.2664
 Site-Black                    | Train Loss: 2.0435 | Train Acc: 0.2481
 Site-Black                    | Train Loss: 2.0716 | Train Acc: 0.2396
 Site-Black                    | Train Loss: 2.0655 | Train Acc: 0.2370
 Site-East_Asian               | Train Loss: 1.9861 | Train Acc: 0.3761
 Site-East_Asian               | Train Loss: 1.9541 | Train Acc: 0.3956
 Site-Indian                   | Train Loss: 2.0575 | Train Acc: 0.2328
 Site-Indian                   | Train Loss: 2.0728 | Train Acc: 0.2332
 Site-Southeast_Asian          | Train Loss: 2.0658 | Train Acc: 0.3139
 Site-Middle_Eastern           | Train Loss: 2.0649 | Train Acc: 0.2557
 Site-White                         | Val  Loss: 2.0580 | Val  Acc: 0.3101
 Site-White                         | Val  Loss: 1.9903 | Val  Acc: 0.3728
 Site-White                         | Val  Loss: 1.9798 | Val  Acc: 0.3484
 Site-White                         | Val  Loss: 2.0065 | Val  Acc: 0.3414
 Site-White                         | Val  Loss: 2.0068 | Val  Acc: 0.3500
 Site-Latino_Hispanic               | Val  Loss: 2.0862 | Val  Acc: 0.2708
 Site-Latino_Hispanic               | Val  Loss: 2.0582 | Val  Acc: 0.2593
 Site-Latino_Hispanic               | Val  Loss: 2.0426 | Val  Acc: 0.2903
 Site-Latino_Hispanic               | Val  Loss: 2.0474 | Val  Acc: 0.2738
 Site-Black                         | Val  Loss: 2.0798 | Val  Acc: 0.2500
 Site-Black                         | Val  Loss: 2.0685 | Val  Acc: 0.2489
 Site-Black                         | Val  Loss: 2.0644 | Val  Acc: 0.2441
 Site-East_Asian                    | Val  Loss: 1.9968 | Val  Acc: 0.3755
 Site-East_Asian                    | Val  Loss: 1.9897 | Val  Acc: 0.3779
 Site-Indian                        | Val  Loss: 2.0737 | Val  Acc: 0.2414
 Site-Indian                        | Val  Loss: 2.0827 | Val  Acc: 0.2271
 Site-Southeast_Asian               | Val  Loss: 2.0651 | Val  Acc: 0.2987
 Site-Middle_Eastern                | Val  Loss: 2.0591 | Val  Acc: 0.2479
Average Valid Accuracy: 0.2960
============ Train epoch 5 ============
cnt=[3, 4, 2, 5, 2, 1, 1, ]
power_decay: 0.9, powerI: 0.7657, powerC: 0.2343
sum of wi : 1.0000
 Site-White                    | Train Loss: 1.9373 | Train Acc: 0.3575
 Site-White                    | Train Loss: 1.9769 | Train Acc: 0.3543
 Site-White                    | Train Loss: 1.9705 | Train Acc: 0.3494
 Site-White                    | Train Loss: 1.9623 | Train Acc: 0.3532
 Site-White                    | Train Loss: 1.9788 | Train Acc: 0.3450
 Site-Latino_Hispanic          | Train Loss: 2.0326 | Train Acc: 0.2581
 Site-Latino_Hispanic          | Train Loss: 2.0038 | Train Acc: 0.2746
 Site-Latino_Hispanic          | Train Loss: 2.0395 | Train Acc: 0.2627
 Site-Latino_Hispanic          | Train Loss: 2.0296 | Train Acc: 0.2684
 Site-Black                    | Train Loss: 2.0489 | Train Acc: 0.2326
 Site-Black                    | Train Loss: 2.0416 | Train Acc: 0.2396
 Site-Black                    | Train Loss: 2.0482 | Train Acc: 0.2370
 Site-East_Asian               | Train Loss: 1.9756 | Train Acc: 0.3819
 Site-East_Asian               | Train Loss: 1.9271 | Train Acc: 0.3911
 Site-Indian                   | Train Loss: 2.0224 | Train Acc: 0.2290
 Site-Indian                   | Train Loss: 2.0376 | Train Acc: 0.2332
 Site-Southeast_Asian          | Train Loss: 2.0494 | Train Acc: 0.3074
 Site-Middle_Eastern           | Train Loss: 2.0317 | Train Acc: 0.2528
 Site-White                         | Val  Loss: 2.0210 | Val  Acc: 0.3178
 Site-White                         | Val  Loss: 1.9600 | Val  Acc: 0.3728
 Site-White                         | Val  Loss: 1.9700 | Val  Acc: 0.3484
 Site-White                         | Val  Loss: 1.9852 | Val  Acc: 0.3310
 Site-White                         | Val  Loss: 1.9766 | Val  Acc: 0.3447
 Site-Latino_Hispanic               | Val  Loss: 2.0662 | Val  Acc: 0.2708
 Site-Latino_Hispanic               | Val  Loss: 2.0320 | Val  Acc: 0.2540
 Site-Latino_Hispanic               | Val  Loss: 2.0154 | Val  Acc: 0.2944
 Site-Latino_Hispanic               | Val  Loss: 2.0176 | Val  Acc: 0.2738
 Site-Black                         | Val  Loss: 2.0574 | Val  Acc: 0.2267
 Site-Black                         | Val  Loss: 2.0536 | Val  Acc: 0.2489
 Site-Black                         | Val  Loss: 2.0551 | Val  Acc: 0.2373
 Site-East_Asian                    | Val  Loss: 1.9722 | Val  Acc: 0.3712
 Site-East_Asian                    | Val  Loss: 1.9590 | Val  Acc: 0.3779
 Site-Indian                        | Val  Loss: 2.0563 | Val  Acc: 0.2471
 Site-Indian                        | Val  Loss: 2.0682 | Val  Acc: 0.2271
 Site-Southeast_Asian               | Val  Loss: 2.0433 | Val  Acc: 0.3052
 Site-Middle_Eastern                | Val  Loss: 2.0383 | Val  Acc: 0.2436
Average Valid Accuracy: 0.2940
============ Train epoch 6 ============
cnt=[2, 1, 3, 3, 5, 1, 3, ]
power_decay: 0.9, powerI: 0.7391, powerC: 0.2609
sum of wi : 1.0000
 Site-White                    | Train Loss: 1.8976 | Train Acc: 0.3627
 Site-White                    | Train Loss: 1.9522 | Train Acc: 0.3386
 Site-White                    | Train Loss: 1.9327 | Train Acc: 0.3404
 Site-White                    | Train Loss: 1.9404 | Train Acc: 0.3555
 Site-White                    | Train Loss: 1.9545 | Train Acc: 0.3520
 Site-Latino_Hispanic          | Train Loss: 2.0095 | Train Acc: 0.2581
 Site-Latino_Hispanic          | Train Loss: 1.9889 | Train Acc: 0.2817
 Site-Latino_Hispanic          | Train Loss: 2.0145 | Train Acc: 0.2627
 Site-Latino_Hispanic          | Train Loss: 2.0092 | Train Acc: 0.2725
 Site-Black                    | Train Loss: 2.0323 | Train Acc: 0.2364
 Site-Black                    | Train Loss: 2.0498 | Train Acc: 0.2396
 Site-Black                    | Train Loss: 2.0354 | Train Acc: 0.2370
 Site-East_Asian               | Train Loss: 1.9472 | Train Acc: 0.3790
 Site-East_Asian               | Train Loss: 1.8800 | Train Acc: 0.3933
 Site-Indian                   | Train Loss: 2.0321 | Train Acc: 0.2366
 Site-Indian                   | Train Loss: 2.0611 | Train Acc: 0.2391
 Site-Southeast_Asian          | Train Loss: 2.0200 | Train Acc: 0.3117
 Site-Middle_Eastern           | Train Loss: 2.0168 | Train Acc: 0.2614
 Site-White                         | Val  Loss: 2.0442 | Val  Acc: 0.3178
 Site-White                         | Val  Loss: 1.9347 | Val  Acc: 0.3728
 Site-White                         | Val  Loss: 1.9370 | Val  Acc: 0.3484
 Site-White                         | Val  Loss: 1.9602 | Val  Acc: 0.3345
 Site-White                         | Val  Loss: 1.9488 | Val  Acc: 0.3474
 Site-Latino_Hispanic               | Val  Loss: 2.0517 | Val  Acc: 0.2639
 Site-Latino_Hispanic               | Val  Loss: 2.0126 | Val  Acc: 0.2593
 Site-Latino_Hispanic               | Val  Loss: 1.9991 | Val  Acc: 0.2863
 Site-Latino_Hispanic               | Val  Loss: 1.9912 | Val  Acc: 0.2708
 Site-Black                         | Val  Loss: 2.0457 | Val  Acc: 0.2326
 Site-Black                         | Val  Loss: 2.0388 | Val  Acc: 0.2489
 Site-Black                         | Val  Loss: 2.0368 | Val  Acc: 0.2441
 Site-East_Asian                    | Val  Loss: 1.9436 | Val  Acc: 0.3712
 Site-East_Asian                    | Val  Loss: 1.9337 | Val  Acc: 0.3746
 Site-Indian                        | Val  Loss: 2.0428 | Val  Acc: 0.2414
 Site-Indian                        | Val  Loss: 2.0523 | Val  Acc: 0.2314
 Site-Southeast_Asian               | Val  Loss: 2.0250 | Val  Acc: 0.2987
 Site-Middle_Eastern                | Val  Loss: 2.0207 | Val  Acc: 0.2521
Average Valid Accuracy: 0.2942
============ Train epoch 7 ============
cnt=[5, 2, 2, 5, 1, 1, 2, ]
power_decay: 0.9, powerI: 0.7152, powerC: 0.2848
sum of wi : 1.0000
 Site-White                    | Train Loss: 1.8095 | Train Acc: 0.3627
 Site-White                    | Train Loss: 1.9270 | Train Acc: 0.3465
 Site-White                    | Train Loss: 1.9145 | Train Acc: 0.3434
 Site-White                    | Train Loss: 1.9229 | Train Acc: 0.3532
 Site-White                    | Train Loss: 1.9365 | Train Acc: 0.3468
 Site-Latino_Hispanic          | Train Loss: 2.0112 | Train Acc: 0.2581
 Site-Latino_Hispanic          | Train Loss: 1.9821 | Train Acc: 0.2852
 Site-Latino_Hispanic          | Train Loss: 2.0041 | Train Acc: 0.2574
 Site-Latino_Hispanic          | Train Loss: 1.9900 | Train Acc: 0.2684
 Site-Black                    | Train Loss: 2.0698 | Train Acc: 0.2403
 Site-Black                    | Train Loss: 2.0308 | Train Acc: 0.2426
 Site-Black                    | Train Loss: 2.0158 | Train Acc: 0.2438
 Site-East_Asian               | Train Loss: 1.9134 | Train Acc: 0.3819
 Site-East_Asian               | Train Loss: 1.9191 | Train Acc: 0.3867
 Site-Indian                   | Train Loss: 2.0563 | Train Acc: 0.2290
 Site-Indian                   | Train Loss: 2.0329 | Train Acc: 0.2362
 Site-Southeast_Asian          | Train Loss: 2.0022 | Train Acc: 0.3074
 Site-Middle_Eastern           | Train Loss: 2.0052 | Train Acc: 0.2528
 Site-White                         | Val  Loss: 2.0191 | Val  Acc: 0.3178
 Site-White                         | Val  Loss: 1.9139 | Val  Acc: 0.3669
 Site-White                         | Val  Loss: 1.9146 | Val  Acc: 0.3484
 Site-White                         | Val  Loss: 1.9423 | Val  Acc: 0.3310
 Site-White                         | Val  Loss: 1.9280 | Val  Acc: 0.3500
 Site-Latino_Hispanic               | Val  Loss: 2.0316 | Val  Acc: 0.2708
 Site-Latino_Hispanic               | Val  Loss: 1.9969 | Val  Acc: 0.2593
 Site-Latino_Hispanic               | Val  Loss: 1.9786 | Val  Acc: 0.2863
 Site-Latino_Hispanic               | Val  Loss: 1.9797 | Val  Acc: 0.2708
 Site-Black                         | Val  Loss: 2.0311 | Val  Acc: 0.2209
 Site-Black                         | Val  Loss: 2.0239 | Val  Acc: 0.2444
 Site-Black                         | Val  Loss: 2.0188 | Val  Acc: 0.2475
 Site-East_Asian                    | Val  Loss: 1.9191 | Val  Acc: 0.3712
 Site-East_Asian                    | Val  Loss: 1.9095 | Val  Acc: 0.3679
 Site-Indian                        | Val  Loss: 2.0243 | Val  Acc: 0.2414
 Site-Indian                        | Val  Loss: 2.0390 | Val  Acc: 0.2271
 Site-Southeast_Asian               | Val  Loss: 2.0165 | Val  Acc: 0.2987
 Site-Middle_Eastern                | Val  Loss: 2.0104 | Val  Acc: 0.2521
Average Valid Accuracy: 0.2929
============ Train epoch 8 ============
cnt=[1, 3, 3, 2, 4, 1, 4, ]
power_decay: 0.9, powerI: 0.6937, powerC: 0.3063
sum of wi : 1.0000
