===2023-04-22 01:15:21===
===Setting===
    dataset: digit
    lr: 0.01
    batch: 16
    iters: 50
    wk_iters: 1
    si: False
    lambda for constrastive: 0.5
data_number=[59,118,37,74,52,104,44,88,29,58,]
label set of clients: [10, 10, 9, 10, 10, 10, 10, 10, 10, 10, ]
domain number = 5
============ Train epoch 0 ============
 Site-MNIST     | Train Loss: 2.2988 | Train Acc: 0.0847
 Best site-MNIST-M    | Epoch:1 | Val Acc: 0.2308
 Saving the local and server checkpoint to ../checkpoint/fed_digit_even_1/fedavg...
============ Train epoch 2 ============
 Site-MNIST     | Train Loss: 2.2835 | Train Acc: 0.1017
 Site-MNIST     | Train Loss: 2.2648 | Train Acc: 0.2458
 Site-SVHN      | Train Loss: 2.2998 | Train Acc: 0.1622
 Site-SVHN      | Train Loss: 2.3082 | Train Acc: 0.1081
 Site-USPS      | Train Loss: 2.2875 | Train Acc: 0.2692
 Site-USPS      | Train Loss: 2.2818 | Train Acc: 0.2308
 Site-SynthDigits| Train Loss: 2.3049 | Train Acc: 0.0909
 Site-SynthDigits| Train Loss: 2.3193 | Train Acc: 0.1023
 Site-MNIST-M   | Train Loss: 2.2834 | Train Acc: 0.1034
 Site-MNIST-M   | Train Loss: 2.2875 | Train Acc: 0.1724
 Site-MNIST     | Val  Loss: 2.2511 | Val  Acc: 0.2308
 Site-MNIST     | Val  Loss: 2.2635 | Val  Acc: 0.2564
 Site-SVHN      | Val  Loss: 2.2902 | Val  Acc: 0.0833
 Site-SVHN      | Val  Loss: 2.3003 | Val  Acc: 0.1020
 Site-USPS      | Val  Loss: 2.2861 | Val  Acc: 0.2353
 Site-USPS      | Val  Loss: 2.2749 | Val  Acc: 0.1884
 Site-SynthDigits| Val  Loss: 2.2994 | Val  Acc: 0.1034
 Site-SynthDigits| Val  Loss: 2.3117 | Val  Acc: 0.1207
 Site-MNIST-M   | Val  Loss: 2.2775 | Val  Acc: 0.1579
 Site-MNIST-M   | Val  Loss: 2.2738 | Val  Acc: 0.2564
Average Valid Accuracy: 0.1735
 Best site-MNIST      | Epoch:2 | Val Acc: 0.2308
 Best site-MNIST      | Epoch:2 | Val Acc: 0.2564
 Best site-SVHN       | Epoch:2 | Val Acc: 0.0833
 Best site-SVHN       | Epoch:2 | Val Acc: 0.1020
 Best site-USPS       | Epoch:2 | Val Acc: 0.2353
 Best site-USPS       | Epoch:2 | Val Acc: 0.1884
 Best site-SynthDigits | Epoch:2 | Val Acc: 0.1034
 Best site-SynthDigits | Epoch:2 | Val Acc: 0.1207
 Best site-MNIST-M    | Epoch:2 | Val Acc: 0.1579
 Best site-MNIST-M    | Epoch:2 | Val Acc: 0.2564
 Saving the local and server checkpoint to ../checkpoint/fed_digit_even_1/fedavg...
============ Train epoch 3 ============
 Site-MNIST     | Train Loss: 2.2749 | Train Acc: 0.1695
 Site-MNIST     | Train Loss: 2.2495 | Train Acc: 0.3136
 Site-SVHN      | Train Loss: 2.2940 | Train Acc: 0.1622
 Site-SVHN      | Train Loss: 2.3045 | Train Acc: 0.1351
 Site-USPS      | Train Loss: 2.2485 | Train Acc: 0.3269
 Site-USPS      | Train Loss: 2.2681 | Train Acc: 0.2885
 Site-SynthDigits| Train Loss: 2.3028 | Train Acc: 0.0909
 Site-SynthDigits| Train Loss: 2.3135 | Train Acc: 0.1136
 Site-MNIST-M   | Train Loss: 2.2788 | Train Acc: 0.1034
 Site-MNIST-M   | Train Loss: 2.2853 | Train Acc: 0.1724
 Site-MNIST     | Val  Loss: 2.2355 | Val  Acc: 0.3590
 Site-MNIST     | Val  Loss: 2.2477 | Val  Acc: 0.3333
 Site-SVHN      | Val  Loss: 2.2877 | Val  Acc: 0.1250
 Site-SVHN      | Val  Loss: 2.2981 | Val  Acc: 0.1224
 Site-USPS      | Val  Loss: 2.2658 | Val  Acc: 0.2647
 Site-USPS      | Val  Loss: 2.2556 | Val  Acc: 0.2754
 Site-SynthDigits| Val  Loss: 2.2976 | Val  Acc: 0.0690
 Site-SynthDigits| Val  Loss: 2.3100 | Val  Acc: 0.1207
 Site-MNIST-M   | Val  Loss: 2.2757 | Val  Acc: 0.1579
 Site-MNIST-M   | Val  Loss: 2.2717 | Val  Acc: 0.2564
Average Valid Accuracy: 0.2084
 Best site-MNIST      | Epoch:3 | Val Acc: 0.3590
 Best site-MNIST      | Epoch:3 | Val Acc: 0.3333
 Best site-SVHN       | Epoch:3 | Val Acc: 0.1250
 Best site-SVHN       | Epoch:3 | Val Acc: 0.1224
 Best site-USPS       | Epoch:3 | Val Acc: 0.2647
 Best site-USPS       | Epoch:3 | Val Acc: 0.2754
 Best site-SynthDigits | Epoch:3 | Val Acc: 0.0690
 Best site-SynthDigits | Epoch:3 | Val Acc: 0.1207
 Best site-MNIST-M    | Epoch:3 | Val Acc: 0.1579
 Best site-MNIST-M    | Epoch:3 | Val Acc: 0.2564
 Saving the local and server checkpoint to ../checkpoint/fed_digit_even_1/fedavg...
============ Train epoch 4 ============
 Site-MNIST     | Train Loss: 2.2663 | Train Acc: 0.1695
 Site-MNIST     | Train Loss: 2.2329 | Train Acc: 0.3220
 Site-SVHN      | Train Loss: 2.3064 | Train Acc: 0.1622
 Site-SVHN      | Train Loss: 2.3023 | Train Acc: 0.1351
 Site-USPS      | Train Loss: 2.2335 | Train Acc: 0.3654
 Site-USPS      | Train Loss: 2.2492 | Train Acc: 0.3269
 Site-SynthDigits| Train Loss: 2.3001 | Train Acc: 0.1136
 Site-SynthDigits| Train Loss: 2.3105 | Train Acc: 0.1136
 Site-MNIST-M   | Train Loss: 2.2779 | Train Acc: 0.1379
 Site-MNIST-M   | Train Loss: 2.2793 | Train Acc: 0.1724
 Site-MNIST     | Val  Loss: 2.2197 | Val  Acc: 0.3333
 Site-MNIST     | Val  Loss: 2.2318 | Val  Acc: 0.3462
 Site-SVHN      | Val  Loss: 2.2857 | Val  Acc: 0.1250
 Site-SVHN      | Val  Loss: 2.2958 | Val  Acc: 0.1224
 Site-USPS      | Val  Loss: 2.2467 | Val  Acc: 0.3824
 Site-USPS      | Val  Loss: 2.2369 | Val  Acc: 0.3333
 Site-SynthDigits| Val  Loss: 2.2957 | Val  Acc: 0.0690
 Site-SynthDigits| Val  Loss: 2.3082 | Val  Acc: 0.1207
 Site-MNIST-M   | Val  Loss: 2.2742 | Val  Acc: 0.1579
 Site-MNIST-M   | Val  Loss: 2.2696 | Val  Acc: 0.2564
Average Valid Accuracy: 0.2247
 Best site-MNIST      | Epoch:4 | Val Acc: 0.3333
 Best site-MNIST      | Epoch:4 | Val Acc: 0.3462
 Best site-SVHN       | Epoch:4 | Val Acc: 0.1250
 Best site-SVHN       | Epoch:4 | Val Acc: 0.1224
 Best site-USPS       | Epoch:4 | Val Acc: 0.3824
 Best site-USPS       | Epoch:4 | Val Acc: 0.3333
 Best site-SynthDigits | Epoch:4 | Val Acc: 0.0690
 Best site-SynthDigits | Epoch:4 | Val Acc: 0.1207
 Best site-MNIST-M    | Epoch:4 | Val Acc: 0.1579
 Best site-MNIST-M    | Epoch:4 | Val Acc: 0.2564
 Saving the local and server checkpoint to ../checkpoint/fed_digit_even_1/fedavg...
============ Train epoch 5 ============
 Site-MNIST     | Train Loss: 2.2592 | Train Acc: 0.1525
 Site-MNIST     | Train Loss: 2.2163 | Train Acc: 0.3390
 Site-SVHN      | Train Loss: 2.3027 | Train Acc: 0.1892
 Site-SVHN      | Train Loss: 2.2949 | Train Acc: 0.1216
 Site-USPS      | Train Loss: 2.2168 | Train Acc: 0.3654
 Site-USPS      | Train Loss: 2.2404 | Train Acc: 0.3462
 Site-SynthDigits| Train Loss: 2.2993 | Train Acc: 0.1136
 Site-SynthDigits| Train Loss: 2.3062 | Train Acc: 0.1136
 Site-MNIST-M   | Train Loss: 2.2798 | Train Acc: 0.1379
 Site-MNIST-M   | Train Loss: 2.2792 | Train Acc: 0.1552
 Site-MNIST     | Val  Loss: 2.2035 | Val  Acc: 0.3590
 Site-MNIST     | Val  Loss: 2.2154 | Val  Acc: 0.3718
 Site-SVHN      | Val  Loss: 2.2831 | Val  Acc: 0.1250
 Site-SVHN      | Val  Loss: 2.2942 | Val  Acc: 0.1020
 Site-USPS      | Val  Loss: 2.2266 | Val  Acc: 0.4118
 Site-USPS      | Val  Loss: 2.2176 | Val  Acc: 0.3623
 Site-SynthDigits| Val  Loss: 2.2948 | Val  Acc: 0.1034
 Site-SynthDigits| Val  Loss: 2.3072 | Val  Acc: 0.1207
 Site-MNIST-M   | Val  Loss: 2.2723 | Val  Acc: 0.1579
 Site-MNIST-M   | Val  Loss: 2.2675 | Val  Acc: 0.2308
Average Valid Accuracy: 0.2345
 Best site-MNIST      | Epoch:5 | Val Acc: 0.3590
 Best site-MNIST      | Epoch:5 | Val Acc: 0.3718
 Best site-SVHN       | Epoch:5 | Val Acc: 0.1250
 Best site-SVHN       | Epoch:5 | Val Acc: 0.1020
 Best site-USPS       | Epoch:5 | Val Acc: 0.4118
 Best site-USPS       | Epoch:5 | Val Acc: 0.3623
 Best site-SynthDigits | Epoch:5 | Val Acc: 0.1034
 Best site-SynthDigits | Epoch:5 | Val Acc: 0.1207
 Best site-MNIST-M    | Epoch:5 | Val Acc: 0.1579
 Best site-MNIST-M    | Epoch:5 | Val Acc: 0.2308
 Saving the local and server checkpoint to ../checkpoint/fed_digit_even_1/fedavg...
============ Train epoch 6 ============
 Site-MNIST     | Train Loss: 2.2536 | Train Acc: 0.1695
 Site-MNIST     | Train Loss: 2.2050 | Train Acc: 0.3390
 Site-SVHN      | Train Loss: 2.2941 | Train Acc: 0.1892
 Site-SVHN      | Train Loss: 2.2968 | Train Acc: 0.1351
 Site-USPS      | Train Loss: 2.2143 | Train Acc: 0.3846
 Site-USPS      | Train Loss: 2.2195 | Train Acc: 0.3558
 Site-SynthDigits| Train Loss: 2.2990 | Train Acc: 0.1364
 Site-SynthDigits| Train Loss: 2.3036 | Train Acc: 0.1250
 Site-MNIST-M   | Train Loss: 2.2721 | Train Acc: 0.0690
 Site-MNIST-M   | Train Loss: 2.2773 | Train Acc: 0.1379
 Site-MNIST     | Val  Loss: 2.1886 | Val  Acc: 0.3590
 Site-MNIST     | Val  Loss: 2.1998 | Val  Acc: 0.3846
 Site-SVHN      | Val  Loss: 2.2804 | Val  Acc: 0.1667
 Site-SVHN      | Val  Loss: 2.2924 | Val  Acc: 0.1224
 Site-USPS      | Val  Loss: 2.2073 | Val  Acc: 0.4412
 Site-USPS      | Val  Loss: 2.1989 | Val  Acc: 0.3623
 Site-SynthDigits| Val  Loss: 2.2929 | Val  Acc: 0.1034
 Site-SynthDigits| Val  Loss: 2.3055 | Val  Acc: 0.1207
 Site-MNIST-M   | Val  Loss: 2.2705 | Val  Acc: 0.1579
 Site-MNIST-M   | Val  Loss: 2.2655 | Val  Acc: 0.2051
Average Valid Accuracy: 0.2423
 Best site-MNIST      | Epoch:6 | Val Acc: 0.3590
 Best site-MNIST      | Epoch:6 | Val Acc: 0.3846
 Best site-SVHN       | Epoch:6 | Val Acc: 0.1667
 Best site-SVHN       | Epoch:6 | Val Acc: 0.1224
 Best site-USPS       | Epoch:6 | Val Acc: 0.4412
 Best site-USPS       | Epoch:6 | Val Acc: 0.3623
 Best site-SynthDigits | Epoch:6 | Val Acc: 0.1034
 Best site-SynthDigits | Epoch:6 | Val Acc: 0.1207
 Best site-MNIST-M    | Epoch:6 | Val Acc: 0.1579
 Best site-MNIST-M    | Epoch:6 | Val Acc: 0.2051
 Saving the local and server checkpoint to ../checkpoint/fed_digit_even_1/fedavg...
============ Train epoch 7 ============
 Site-MNIST     | Train Loss: 2.2397 | Train Acc: 0.1864
 Site-MNIST     | Train Loss: 2.2021 | Train Acc: 0.3559
 Site-SVHN      | Train Loss: 2.2749 | Train Acc: 0.2162
 Site-SVHN      | Train Loss: 2.2935 | Train Acc: 0.1351
 Site-USPS      | Train Loss: 2.2178 | Train Acc: 0.3846
 Site-USPS      | Train Loss: 2.2057 | Train Acc: 0.3750
 Site-SynthDigits| Train Loss: 2.2938 | Train Acc: 0.1136
 Site-SynthDigits| Train Loss: 2.3040 | Train Acc: 0.1364
 Site-MNIST-M   | Train Loss: 2.2751 | Train Acc: 0.0690
 Site-MNIST-M   | Train Loss: 2.2741 | Train Acc: 0.1552
 Site-MNIST     | Val  Loss: 2.1750 | Val  Acc: 0.3590
 Site-MNIST     | Val  Loss: 2.1852 | Val  Acc: 0.3974
 Site-SVHN      | Val  Loss: 2.2779 | Val  Acc: 0.1667
 Site-SVHN      | Val  Loss: 2.2906 | Val  Acc: 0.1429
 Site-USPS      | Val  Loss: 2.1904 | Val  Acc: 0.4118
 Site-USPS      | Val  Loss: 2.1828 | Val  Acc: 0.3768
 Site-SynthDigits| Val  Loss: 2.2905 | Val  Acc: 0.1379
 Site-SynthDigits| Val  Loss: 2.3032 | Val  Acc: 0.1379
 Site-MNIST-M   | Val  Loss: 2.2686 | Val  Acc: 0.2105
 Site-MNIST-M   | Val  Loss: 2.2635 | Val  Acc: 0.2308
Average Valid Accuracy: 0.2572
 Best site-MNIST      | Epoch:7 | Val Acc: 0.3590
 Best site-MNIST      | Epoch:7 | Val Acc: 0.3974
 Best site-SVHN       | Epoch:7 | Val Acc: 0.1667
 Best site-SVHN       | Epoch:7 | Val Acc: 0.1429
 Best site-USPS       | Epoch:7 | Val Acc: 0.4118
 Best site-USPS       | Epoch:7 | Val Acc: 0.3768
 Best site-SynthDigits | Epoch:7 | Val Acc: 0.1379
 Best site-SynthDigits | Epoch:7 | Val Acc: 0.1379
 Best site-MNIST-M    | Epoch:7 | Val Acc: 0.2105
 Best site-MNIST-M    | Epoch:7 | Val Acc: 0.2308
 Saving the local and server checkpoint to ../checkpoint/fed_digit_even_1/fedavg...
============ Train epoch 8 ============
 Site-MNIST     | Train Loss: 2.2327 | Train Acc: 0.1695
 Site-MNIST     | Train Loss: 2.1775 | Train Acc: 0.3644
 Site-SVHN      | Train Loss: 2.2910 | Train Acc: 0.2432
 Site-SVHN      | Train Loss: 2.2905 | Train Acc: 0.1351
 Site-USPS      | Train Loss: 2.1930 | Train Acc: 0.4231
 Site-USPS      | Train Loss: 2.1895 | Train Acc: 0.3750
 Site-SynthDigits| Train Loss: 2.2939 | Train Acc: 0.1364
 Site-SynthDigits| Train Loss: 2.2963 | Train Acc: 0.1136
 Site-MNIST-M   | Train Loss: 2.2752 | Train Acc: 0.0690
 Site-MNIST-M   | Train Loss: 2.2769 | Train Acc: 0.1379
 Site-MNIST     | Val  Loss: 2.1617 | Val  Acc: 0.3590
 Site-MNIST     | Val  Loss: 2.1709 | Val  Acc: 0.4103
 Site-SVHN      | Val  Loss: 2.2754 | Val  Acc: 0.1667
 Site-SVHN      | Val  Loss: 2.2887 | Val  Acc: 0.1429
 Site-USPS      | Val  Loss: 2.1748 | Val  Acc: 0.4118
 Site-USPS      | Val  Loss: 2.1669 | Val  Acc: 0.3768
 Site-SynthDigits| Val  Loss: 2.2879 | Val  Acc: 0.0690
 Site-SynthDigits| Val  Loss: 2.3009 | Val  Acc: 0.1034
 Site-MNIST-M   | Val  Loss: 2.2674 | Val  Acc: 0.2105
 Site-MNIST-M   | Val  Loss: 2.2616 | Val  Acc: 0.2051
Average Valid Accuracy: 0.2455
============ Train epoch 9 ============
 Site-MNIST     | Train Loss: 2.2199 | Train Acc: 0.1864
 Site-MNIST     | Train Loss: 2.1656 | Train Acc: 0.3644
 Site-SVHN      | Train Loss: 2.2775 | Train Acc: 0.2432
 Site-SVHN      | Train Loss: 2.2903 | Train Acc: 0.1351
 Site-USPS      | Train Loss: 2.1290 | Train Acc: 0.4231
 Site-USPS      | Train Loss: 2.1765 | Train Acc: 0.3558
 Site-SynthDigits| Train Loss: 2.2916 | Train Acc: 0.1364
 Site-SynthDigits| Train Loss: 2.3007 | Train Acc: 0.1250
 Site-MNIST-M   | Train Loss: 2.2762 | Train Acc: 0.0690
 Site-MNIST-M   | Train Loss: 2.2689 | Train Acc: 0.1379
 Site-MNIST     | Val  Loss: 2.1471 | Val  Acc: 0.3590
 Site-MNIST     | Val  Loss: 2.1554 | Val  Acc: 0.4103
 Site-SVHN      | Val  Loss: 2.2726 | Val  Acc: 0.1667
 Site-SVHN      | Val  Loss: 2.2867 | Val  Acc: 0.1429
 Site-USPS      | Val  Loss: 2.1559 | Val  Acc: 0.4118
 Site-USPS      | Val  Loss: 2.1494 | Val  Acc: 0.3623
 Site-SynthDigits| Val  Loss: 2.2858 | Val  Acc: 0.1034
 Site-SynthDigits| Val  Loss: 2.2988 | Val  Acc: 0.1207
 Site-MNIST-M   | Val  Loss: 2.2656 | Val  Acc: 0.2105
 Site-MNIST-M   | Val  Loss: 2.2596 | Val  Acc: 0.2051
Average Valid Accuracy: 0.2493
============ Train epoch 10 ============
 Site-MNIST     | Train Loss: 2.2105 | Train Acc: 0.1864
 Site-MNIST     | Train Loss: 2.1462 | Train Acc: 0.3898
 Site-SVHN      | Train Loss: 2.2924 | Train Acc: 0.2432
 Site-SVHN      | Train Loss: 2.2887 | Train Acc: 0.1351
 Site-USPS      | Train Loss: 2.1461 | Train Acc: 0.4231
 Site-USPS      | Train Loss: 2.1678 | Train Acc: 0.3750
 Site-SynthDigits| Train Loss: 2.2862 | Train Acc: 0.1364
 Site-SynthDigits| Train Loss: 2.2942 | Train Acc: 0.1136
 Site-MNIST-M   | Train Loss: 2.2735 | Train Acc: 0.0690
 Site-MNIST-M   | Train Loss: 2.2745 | Train Acc: 0.1379
 Site-MNIST     | Val  Loss: 2.1308 | Val  Acc: 0.3590
 Site-MNIST     | Val  Loss: 2.1398 | Val  Acc: 0.4231
 Site-SVHN      | Val  Loss: 2.2707 | Val  Acc: 0.1667
 Site-SVHN      | Val  Loss: 2.2852 | Val  Acc: 0.1429
 Site-USPS      | Val  Loss: 2.1388 | Val  Acc: 0.4118
 Site-USPS      | Val  Loss: 2.1335 | Val  Acc: 0.3768
 Site-SynthDigits| Val  Loss: 2.2833 | Val  Acc: 0.0690
 Site-SynthDigits| Val  Loss: 2.2966 | Val  Acc: 0.1034
 Site-MNIST-M   | Val  Loss: 2.2641 | Val  Acc: 0.2105
 Site-MNIST-M   | Val  Loss: 2.2575 | Val  Acc: 0.2051
Average Valid Accuracy: 0.2468
============ Train epoch 11 ============
 Site-MNIST     | Train Loss: 2.2019 | Train Acc: 0.1864
 Site-MNIST     | Train Loss: 2.1404 | Train Acc: 0.4068
 Site-SVHN      | Train Loss: 2.2624 | Train Acc: 0.2703
 Site-SVHN      | Train Loss: 2.2848 | Train Acc: 0.1351
 Site-USPS      | Train Loss: 2.1535 | Train Acc: 0.4231
 Site-USPS      | Train Loss: 2.1413 | Train Acc: 0.3750
 Site-SynthDigits| Train Loss: 2.2866 | Train Acc: 0.1364
 Site-SynthDigits| Train Loss: 2.2931 | Train Acc: 0.1364
 Site-MNIST-M   | Train Loss: 2.2715 | Train Acc: 0.0690
 Site-MNIST-M   | Train Loss: 2.2673 | Train Acc: 0.1552
 Site-MNIST     | Val  Loss: 2.1183 | Val  Acc: 0.3590
 Site-MNIST     | Val  Loss: 2.1267 | Val  Acc: 0.4359
 Site-SVHN      | Val  Loss: 2.2685 | Val  Acc: 0.1667
 Site-SVHN      | Val  Loss: 2.2831 | Val  Acc: 0.1429
 Site-USPS      | Val  Loss: 2.1245 | Val  Acc: 0.4118
 Site-USPS      | Val  Loss: 2.1191 | Val  Acc: 0.3768
 Site-SynthDigits| Val  Loss: 2.2797 | Val  Acc: 0.1379
 Site-SynthDigits| Val  Loss: 2.2935 | Val  Acc: 0.1379
 Site-MNIST-M   | Val  Loss: 2.2627 | Val  Acc: 0.2632
 Site-MNIST-M   | Val  Loss: 2.2554 | Val  Acc: 0.2308
Average Valid Accuracy: 0.2663
 Best site-MNIST      | Epoch:11 | Val Acc: 0.3590
 Best site-MNIST      | Epoch:11 | Val Acc: 0.4359
 Best site-SVHN       | Epoch:11 | Val Acc: 0.1667
 Best site-SVHN       | Epoch:11 | Val Acc: 0.1429
 Best site-USPS       | Epoch:11 | Val Acc: 0.4118
 Best site-USPS       | Epoch:11 | Val Acc: 0.3768
 Best site-SynthDigits | Epoch:11 | Val Acc: 0.1379
 Best site-SynthDigits | Epoch:11 | Val Acc: 0.1379
 Best site-MNIST-M    | Epoch:11 | Val Acc: 0.2632
 Best site-MNIST-M    | Epoch:11 | Val Acc: 0.2308
 Saving the local and server checkpoint to ../checkpoint/fed_digit_even_1/fedavg...
============ Train epoch 12 ============
 Site-MNIST     | Train Loss: 2.1854 | Train Acc: 0.1695
 Site-MNIST     | Train Loss: 2.1341 | Train Acc: 0.4068
 Site-SVHN      | Train Loss: 2.2859 | Train Acc: 0.2703
 Site-SVHN      | Train Loss: 2.2871 | Train Acc: 0.1486
 Site-USPS      | Train Loss: 2.1511 | Train Acc: 0.4231
 Site-USPS      | Train Loss: 2.1362 | Train Acc: 0.3750
 Site-SynthDigits| Train Loss: 2.2826 | Train Acc: 0.1591
 Site-SynthDigits| Train Loss: 2.2963 | Train Acc: 0.1364
 Site-MNIST-M   | Train Loss: 2.2687 | Train Acc: 0.0690
 Site-MNIST-M   | Train Loss: 2.2608 | Train Acc: 0.1552
 Site-MNIST     | Val  Loss: 2.1052 | Val  Acc: 0.3590
 Site-MNIST     | Val  Loss: 2.1123 | Val  Acc: 0.4231
 Site-SVHN      | Val  Loss: 2.2661 | Val  Acc: 0.1667
 Site-SVHN      | Val  Loss: 2.2817 | Val  Acc: 0.1633
 Site-USPS      | Val  Loss: 2.1085 | Val  Acc: 0.4118
 Site-USPS      | Val  Loss: 2.1035 | Val  Acc: 0.3768
 Site-SynthDigits| Val  Loss: 2.2768 | Val  Acc: 0.1379
 Site-SynthDigits| Val  Loss: 2.2910 | Val  Acc: 0.1379
 Site-MNIST-M   | Val  Loss: 2.2609 | Val  Acc: 0.2632
 Site-MNIST-M   | Val  Loss: 2.2534 | Val  Acc: 0.2308
Average Valid Accuracy: 0.2670
 Best site-MNIST      | Epoch:12 | Val Acc: 0.3590
 Best site-MNIST      | Epoch:12 | Val Acc: 0.4231
 Best site-SVHN       | Epoch:12 | Val Acc: 0.1667
 Best site-SVHN       | Epoch:12 | Val Acc: 0.1633
 Best site-USPS       | Epoch:12 | Val Acc: 0.4118
 Best site-USPS       | Epoch:12 | Val Acc: 0.3768
 Best site-SynthDigits | Epoch:12 | Val Acc: 0.1379
 Best site-SynthDigits | Epoch:12 | Val Acc: 0.1379
 Best site-MNIST-M    | Epoch:12 | Val Acc: 0.2632
 Best site-MNIST-M    | Epoch:12 | Val Acc: 0.2308
 Saving the local and server checkpoint to ../checkpoint/fed_digit_even_1/fedavg...
============ Train epoch 13 ============
 Site-MNIST     | Train Loss: 2.1796 | Train Acc: 0.1695
 Site-MNIST     | Train Loss: 2.1050 | Train Acc: 0.4237
 Site-SVHN      | Train Loss: 2.2838 | Train Acc: 0.2703
 Site-SVHN      | Train Loss: 2.2820 | Train Acc: 0.1486
 Site-USPS      | Train Loss: 2.1440 | Train Acc: 0.4231
 Site-USPS      | Train Loss: 2.1216 | Train Acc: 0.3750
 Site-SynthDigits| Train Loss: 2.2835 | Train Acc: 0.1818
