===2023-06-09 04:11:11===
===Setting===
    dataset: fairface
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 7
    quantile: 0
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
data_number=[193,254,332,436,571,193,253,332,435,205,268,352,243,318,165,216,259,176,]
client_nums=[5,4,3,2,2,1,1,]
len_dataset=[2980,2027,1378,937,637,433,294,]
domain number = 7
multiply 100 for Ea!
use train loss for Ea
============ Train epoch 0 ============
cnt=[2, 1, 3, 2, 5, 4, 1, ]
power_decay: 0.9, powerI: 0.9500, powerC: 0.0500
 Site-White                    | Train Loss: 2.0108 | Train Acc: 0.3523
 Best site-East_Asian               (3)  | Epoch:0 | Val Acc: 0.3774
 Best site-Indian                   (4)  | Epoch:0 | Val Acc: 0.2385
 Best site-Indian                   (4)  | Epoch:0 | Val Acc: 0.2708
 Best site-Southeast_Asian          (4)  | Epoch:0 | Val Acc: 0.3179
 Best site-Middle_Eastern           (6)  | Epoch:0 | Val Acc: 0.2735
 Saving the gmap checkpoint to ../checkpoint/fed_fairface_uneven_1.31_1_random_dis_cluster_7_cb/ccop_q=1_gmap...
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven_1.31_1_random_dis_cluster_7_cb/ccop_q=1...
============ Train epoch 1 ============
cnt=[6, 2, 3, 1, 2, 2, 2, ]
power_decay: 0.9, powerI: 0.9050, powerC: 0.0950
 Site-White                    | Train Loss: 1.6288 | Train Acc: 0.3731
 Site-White                    | Train Loss: 1.8312 | Train Acc: 0.3543
 Site-White                    | Train Loss: 1.8148 | Train Acc: 0.3404
 Site-White                    | Train Loss: 1.8129 | Train Acc: 0.3555
 Site-White                    | Train Loss: 1.8284 | Train Acc: 0.3538
 Site-Latino_Hispanic          | Train Loss: 1.7868 | Train Acc: 0.2850
 Site-Latino_Hispanic          | Train Loss: 1.9254 | Train Acc: 0.2609
 Site-Latino_Hispanic          | Train Loss: 1.9446 | Train Acc: 0.2560
 Site-Latino_Hispanic          | Train Loss: 1.8978 | Train Acc: 0.2782
 Site-Black                    | Train Loss: 1.9826 | Train Acc: 0.2585
 Site-Black                    | Train Loss: 1.9050 | Train Acc: 0.2351
 Site-Black                    | Train Loss: 1.9410 | Train Acc: 0.2528
 Site-East_Asian               | Train Loss: 1.7987 | Train Acc: 0.3868
 Site-East_Asian               | Train Loss: 1.7689 | Train Acc: 0.4025
 Site-Indian                   | Train Loss: 2.0584 | Train Acc: 0.2364
 Site-Indian                   | Train Loss: 2.1033 | Train Acc: 0.2361
 Site-Southeast_Asian          | Train Loss: 2.2394 | Train Acc: 0.3089
 Site-Middle_Eastern           | Train Loss: 1.9879 | Train Acc: 0.2614
 Site-White                     (0) | Val  Loss: 2.1567 | Val  Acc: 0.3101
 Site-White                     (0) | Val  Loss: 1.7876 | Val  Acc: 0.3550
 Site-White                     (0) | Val  Loss: 1.7754 | Val  Acc: 0.3620
 Site-White                     (0) | Val  Loss: 1.8478 | Val  Acc: 0.3310
 Site-White                     (0) | Val  Loss: 1.8113 | Val  Acc: 0.3553
 Site-Latino_Hispanic           (6) | Val  Loss: 1.6062 | Val  Acc: 0.2558
 Site-Latino_Hispanic           (5) | Val  Loss: 1.9587 | Val  Acc: 0.2959
 Site-Latino_Hispanic           (5) | Val  Loss: 1.8957 | Val  Acc: 0.2715
 Site-Latino_Hispanic           (6) | Val  Loss: 1.9266 | Val  Acc: 0.2655
 Site-Black                     (2) | Val  Loss: 1.8523 | Val  Acc: 0.2279
 Site-Black                     (2) | Val  Loss: 1.9518 | Val  Acc: 0.2793
 Site-Black                     (2) | Val  Loss: 1.9736 | Val  Acc: 0.2308
 Site-East_Asian                (4) | Val  Loss: 1.7527 | Val  Acc: 0.3975
 Site-East_Asian                (4) | Val  Loss: 1.8215 | Val  Acc: 0.3915
 Site-Indian                    (1) | Val  Loss: 2.0409 | Val  Acc: 0.2385
 Site-Indian                    (1) | Val  Loss: 2.0853 | Val  Acc: 0.2361
 Site-Southeast_Asian           (3) | Val  Loss: 2.0053 | Val  Acc: 0.3006
 Site-Middle_Eastern            (0) | Val  Loss: 1.9238 | Val  Acc: 0.2650
Average Valid Accuracy: 0.2983
============ Train epoch 2 ============
cnt=[1, 4, 5, 3, 1, 2, 2, ]
power_decay: 0.9, powerI: 0.8645, powerC: 0.1355
 Site-White                    | Train Loss: 1.6112 | Train Acc: 0.3679
 Site-White                    | Train Loss: 1.7962 | Train Acc: 0.3425
 Site-White                    | Train Loss: 1.8175 | Train Acc: 0.3434
 Site-White                    | Train Loss: 1.7839 | Train Acc: 0.3532
 Site-White                    | Train Loss: 1.8042 | Train Acc: 0.3538
 Site-Latino_Hispanic          | Train Loss: 2.0114 | Train Acc: 0.2902
 Site-Latino_Hispanic          | Train Loss: 1.8931 | Train Acc: 0.2727
 Site-Latino_Hispanic          | Train Loss: 1.8627 | Train Acc: 0.2831
 Site-Latino_Hispanic          | Train Loss: 1.8735 | Train Acc: 0.2805
 Site-Black                    | Train Loss: 1.9463 | Train Acc: 0.2537
 Site-Black                    | Train Loss: 1.9778 | Train Acc: 0.2500
 Site-Black                    | Train Loss: 1.8894 | Train Acc: 0.2358
 Site-East_Asian               | Train Loss: 1.7550 | Train Acc: 0.3909
 Site-East_Asian               | Train Loss: 1.7431 | Train Acc: 0.4025
 Site-Indian                   | Train Loss: 2.0060 | Train Acc: 0.2424
 Site-Indian                   | Train Loss: 1.9878 | Train Acc: 0.2639
 Site-Southeast_Asian          | Train Loss: 2.1187 | Train Acc: 0.3089
 Site-Middle_Eastern           | Train Loss: 1.9308 | Train Acc: 0.2443
 Site-White                     (1) | Val  Loss: 2.0541 | Val  Acc: 0.3333
 Site-White                     (6) | Val  Loss: 1.7551 | Val  Acc: 0.3905
 Site-White                     (1) | Val  Loss: 1.7712 | Val  Acc: 0.3439
 Site-White                     (1) | Val  Loss: 1.8147 | Val  Acc: 0.3379
 Site-White                     (1) | Val  Loss: 1.8050 | Val  Acc: 0.3368
 Site-Latino_Hispanic           (4) | Val  Loss: 1.5824 | Val  Acc: 0.2636
 Site-Latino_Hispanic           (2) | Val  Loss: 1.9427 | Val  Acc: 0.2722
 Site-Latino_Hispanic           (2) | Val  Loss: 1.8700 | Val  Acc: 0.2805
 Site-Latino_Hispanic           (2) | Val  Loss: 1.9001 | Val  Acc: 0.2621
 Site-Black                     (3) | Val  Loss: 1.8092 | Val  Acc: 0.2868
 Site-Black                     (3) | Val  Loss: 1.9238 | Val  Acc: 0.2682
 Site-Black                     (3) | Val  Loss: 1.9250 | Val  Acc: 0.2479
 Site-East_Asian                (5) | Val  Loss: 1.7264 | Val  Acc: 0.4161
 Site-East_Asian                (5) | Val  Loss: 1.7799 | Val  Acc: 0.3868
 Site-Indian                    (2) | Val  Loss: 2.0147 | Val  Acc: 0.2385
 Site-Indian                    (2) | Val  Loss: 2.0402 | Val  Acc: 0.2361
 Site-Southeast_Asian           (0) | Val  Loss: 1.9685 | Val  Acc: 0.3295
 Site-Middle_Eastern            (6) | Val  Loss: 1.9018 | Val  Acc: 0.2735
Average Valid Accuracy: 0.3058
 Best site-White                    (1)  | Epoch:2 | Val Acc: 0.3333
 Best site-White                    (6)  | Epoch:2 | Val Acc: 0.3905
 Best site-White                    (1)  | Epoch:2 | Val Acc: 0.3439
 Best site-White                    (1)  | Epoch:2 | Val Acc: 0.3379
 Best site-White                    (1)  | Epoch:2 | Val Acc: 0.3368
 Best site-Latino_Hispanic          (4)  | Epoch:2 | Val Acc: 0.2636
 Best site-Latino_Hispanic          (2)  | Epoch:2 | Val Acc: 0.2722
 Best site-Latino_Hispanic          (2)  | Epoch:2 | Val Acc: 0.2805
 Best site-Latino_Hispanic          (2)  | Epoch:2 | Val Acc: 0.2621
 Best site-Black                    (3)  | Epoch:2 | Val Acc: 0.2868
 Best site-Black                    (3)  | Epoch:2 | Val Acc: 0.2682
 Best site-Black                    (3)  | Epoch:2 | Val Acc: 0.2479
 Best site-East_Asian               (5)  | Epoch:2 | Val Acc: 0.4161
 Best site-East_Asian               (5)  | Epoch:2 | Val Acc: 0.3868
 Best site-Indian                   (2)  | Epoch:2 | Val Acc: 0.2385
 Best site-Indian                   (2)  | Epoch:2 | Val Acc: 0.2361
 Best site-Southeast_Asian          (0)  | Epoch:2 | Val Acc: 0.3295
 Best site-Middle_Eastern           (6)  | Epoch:2 | Val Acc: 0.2735
 Saving the gmap checkpoint to ../checkpoint/fed_fairface_uneven_1.31_1_random_dis_cluster_7_cb/ccop_q=1_gmap...
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven_1.31_1_random_dis_cluster_7_cb/ccop_q=1...
============ Train epoch 3 ============
cnt=[4, 3, 3, 2, 2, 3, 1, ]
power_decay: 0.9, powerI: 0.8280, powerC: 0.1720
 Site-White                    | Train Loss: 1.6498 | Train Acc: 0.3679
 Site-White                    | Train Loss: 1.7790 | Train Acc: 0.3583
 Site-White                    | Train Loss: 1.7589 | Train Acc: 0.3193
 Site-White                    | Train Loss: 1.7494 | Train Acc: 0.3601
 Site-White                    | Train Loss: 1.7704 | Train Acc: 0.3485
 Site-Latino_Hispanic          | Train Loss: 1.9431 | Train Acc: 0.3109
 Site-Latino_Hispanic          | Train Loss: 1.8581 | Train Acc: 0.2648
 Site-Latino_Hispanic          | Train Loss: 1.8992 | Train Acc: 0.2922
 Site-Latino_Hispanic          | Train Loss: 1.8444 | Train Acc: 0.2667
 Site-Black                    | Train Loss: 1.9208 | Train Acc: 0.2146
 Site-Black                    | Train Loss: 1.9480 | Train Acc: 0.2799
 Site-Black                    | Train Loss: 1.8924 | Train Acc: 0.2330
 Site-East_Asian               | Train Loss: 1.7371 | Train Acc: 0.3827
 Site-East_Asian               | Train Loss: 1.7242 | Train Acc: 0.3931
 Site-Indian                   | Train Loss: 1.9667 | Train Acc: 0.2424
 Site-Indian                   | Train Loss: 1.9813 | Train Acc: 0.2361
 Site-Southeast_Asian          | Train Loss: 2.1169 | Train Acc: 0.3320
 Site-Middle_Eastern           | Train Loss: 1.8734 | Train Acc: 0.2614
 Site-White                     (5) | Val  Loss: 2.1341 | Val  Acc: 0.3178
 Site-White                     (2) | Val  Loss: 1.7290 | Val  Acc: 0.4024
 Site-White                     (5) | Val  Loss: 1.7371 | Val  Acc: 0.3394
 Site-White                     (5) | Val  Loss: 1.7826 | Val  Acc: 0.3241
 Site-White                     (2) | Val  Loss: 1.7655 | Val  Acc: 0.3368
 Site-Latino_Hispanic           (0) | Val  Loss: 1.5420 | Val  Acc: 0.2248
 Site-Latino_Hispanic           (0) | Val  Loss: 1.9028 | Val  Acc: 0.2840
 Site-Latino_Hispanic           (0) | Val  Loss: 1.8437 | Val  Acc: 0.2760
 Site-Latino_Hispanic           (0) | Val  Loss: 1.8546 | Val  Acc: 0.2931
 Site-Black                     (1) | Val  Loss: 1.7826 | Val  Acc: 0.2647
 Site-Black                     (1) | Val  Loss: 1.8824 | Val  Acc: 0.3017
 Site-Black                     (1) | Val  Loss: 1.9146 | Val  Acc: 0.2821
 Site-East_Asian                (3) | Val  Loss: 1.7016 | Val  Acc: 0.3913
 Site-East_Asian                (3) | Val  Loss: 1.7634 | Val  Acc: 0.3962
 Site-Indian                    (4) | Val  Loss: 1.9675 | Val  Acc: 0.2661
 Site-Indian                    (4) | Val  Loss: 1.9583 | Val  Acc: 0.2639
 Site-Southeast_Asian           (6) | Val  Loss: 1.9321 | Val  Acc: 0.3353
 Site-Middle_Eastern            (2) | Val  Loss: 1.8253 | Val  Acc: 0.2821
Average Valid Accuracy: 0.3101
 Best site-White                    (5)  | Epoch:3 | Val Acc: 0.3178
 Best site-White                    (2)  | Epoch:3 | Val Acc: 0.4024
 Best site-White                    (5)  | Epoch:3 | Val Acc: 0.3394
 Best site-White                    (5)  | Epoch:3 | Val Acc: 0.3241
 Best site-White                    (2)  | Epoch:3 | Val Acc: 0.3368
 Best site-Latino_Hispanic          (0)  | Epoch:3 | Val Acc: 0.2248
 Best site-Latino_Hispanic          (0)  | Epoch:3 | Val Acc: 0.2840
 Best site-Latino_Hispanic          (0)  | Epoch:3 | Val Acc: 0.2760
 Best site-Latino_Hispanic          (0)  | Epoch:3 | Val Acc: 0.2931
 Best site-Black                    (1)  | Epoch:3 | Val Acc: 0.2647
 Best site-Black                    (1)  | Epoch:3 | Val Acc: 0.3017
 Best site-Black                    (1)  | Epoch:3 | Val Acc: 0.2821
 Best site-East_Asian               (3)  | Epoch:3 | Val Acc: 0.3913
 Best site-East_Asian               (3)  | Epoch:3 | Val Acc: 0.3962
 Best site-Indian                   (4)  | Epoch:3 | Val Acc: 0.2661
 Best site-Indian                   (4)  | Epoch:3 | Val Acc: 0.2639
 Best site-Southeast_Asian          (6)  | Epoch:3 | Val Acc: 0.3353
 Best site-Middle_Eastern           (2)  | Epoch:3 | Val Acc: 0.2821
 Saving the gmap checkpoint to ../checkpoint/fed_fairface_uneven_1.31_1_random_dis_cluster_7_cb/ccop_q=1_gmap...
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven_1.31_1_random_dis_cluster_7_cb/ccop_q=1...
============ Train epoch 4 ============
cnt=[1, 3, 4, 3, 2, 3, 2, ]
power_decay: 0.9, powerI: 0.7952, powerC: 0.2048
 Site-White                    | Train Loss: 1.6111 | Train Acc: 0.3627
 Site-White                    | Train Loss: 1.7420 | Train Acc: 0.3465
 Site-White                    | Train Loss: 1.7366 | Train Acc: 0.3464
 Site-White                    | Train Loss: 1.7203 | Train Acc: 0.3693
 Site-White                    | Train Loss: 1.7410 | Train Acc: 0.3450
 Site-Latino_Hispanic          | Train Loss: 1.7721 | Train Acc: 0.3316
 Site-Latino_Hispanic          | Train Loss: 1.8186 | Train Acc: 0.2767
 Site-Latino_Hispanic          | Train Loss: 1.8316 | Train Acc: 0.3012
 Site-Latino_Hispanic          | Train Loss: 1.8077 | Train Acc: 0.2736
 Site-Black                    | Train Loss: 1.8911 | Train Acc: 0.2537
 Site-Black                    | Train Loss: 1.8498 | Train Acc: 0.3022
 Site-Black                    | Train Loss: 1.8910 | Train Acc: 0.2301
 Site-East_Asian               | Train Loss: 1.7109 | Train Acc: 0.3704
 Site-East_Asian               | Train Loss: 1.7040 | Train Acc: 0.4057
 Site-Indian                   | Train Loss: 1.9305 | Train Acc: 0.2242
 Site-Indian                   | Train Loss: 1.9103 | Train Acc: 0.2963
 Site-Southeast_Asian          | Train Loss: 1.8480 | Train Acc: 0.2973
 Site-Middle_Eastern           | Train Loss: 1.8480 | Train Acc: 0.2955
 Site-White                     (6) | Val  Loss: 1.8828 | Val  Acc: 0.3643
 Site-White                     (2) | Val  Loss: 1.7127 | Val  Acc: 0.4201
 Site-White                     (6) | Val  Loss: 1.7037 | Val  Acc: 0.3937
 Site-White                     (2) | Val  Loss: 1.7476 | Val  Acc: 0.3759
 Site-White                     (2) | Val  Loss: 1.7218 | Val  Acc: 0.3684
 Site-Latino_Hispanic           (5) | Val  Loss: 1.5464 | Val  Acc: 0.2481
 Site-Latino_Hispanic           (5) | Val  Loss: 1.8713 | Val  Acc: 0.2722
 Site-Latino_Hispanic           (0) | Val  Loss: 1.7942 | Val  Acc: 0.2941
 Site-Latino_Hispanic           (5) | Val  Loss: 1.8314 | Val  Acc: 0.3069
 Site-Black                     (1) | Val  Loss: 1.7474 | Val  Acc: 0.2721
 Site-Black                     (1) | Val  Loss: 1.8463 | Val  Acc: 0.2905
 Site-Black                     (1) | Val  Loss: 1.8923 | Val  Acc: 0.2650
 Site-East_Asian                (3) | Val  Loss: 1.6726 | Val  Acc: 0.4161
 Site-East_Asian                (3) | Val  Loss: 1.7307 | Val  Acc: 0.4387
 Site-Indian                    (4) | Val  Loss: 1.9376 | Val  Acc: 0.2844
 Site-Indian                    (4) | Val  Loss: 1.9190 | Val  Acc: 0.2569
 Site-Southeast_Asian           (3) | Val  Loss: 1.8814 | Val  Acc: 0.3295
 Site-Middle_Eastern            (2) | Val  Loss: 1.7967 | Val  Acc: 0.3077
Average Valid Accuracy: 0.3280
 Best site-White                    (6)  | Epoch:4 | Val Acc: 0.3643
 Best site-White                    (2)  | Epoch:4 | Val Acc: 0.4201
 Best site-White                    (6)  | Epoch:4 | Val Acc: 0.3937
 Best site-White                    (2)  | Epoch:4 | Val Acc: 0.3759
 Best site-White                    (2)  | Epoch:4 | Val Acc: 0.3684
 Best site-Latino_Hispanic          (5)  | Epoch:4 | Val Acc: 0.2481
 Best site-Latino_Hispanic          (5)  | Epoch:4 | Val Acc: 0.2722
 Best site-Latino_Hispanic          (0)  | Epoch:4 | Val Acc: 0.2941
 Best site-Latino_Hispanic          (5)  | Epoch:4 | Val Acc: 0.3069
 Best site-Black                    (1)  | Epoch:4 | Val Acc: 0.2721
 Best site-Black                    (1)  | Epoch:4 | Val Acc: 0.2905
 Best site-Black                    (1)  | Epoch:4 | Val Acc: 0.2650
 Best site-East_Asian               (3)  | Epoch:4 | Val Acc: 0.4161
 Best site-East_Asian               (3)  | Epoch:4 | Val Acc: 0.4387
 Best site-Indian                   (4)  | Epoch:4 | Val Acc: 0.2844
 Best site-Indian                   (4)  | Epoch:4 | Val Acc: 0.2569
 Best site-Southeast_Asian          (3)  | Epoch:4 | Val Acc: 0.3295
 Best site-Middle_Eastern           (2)  | Epoch:4 | Val Acc: 0.3077
 Saving the gmap checkpoint to ../checkpoint/fed_fairface_uneven_1.31_1_random_dis_cluster_7_cb/ccop_q=1_gmap...
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven_1.31_1_random_dis_cluster_7_cb/ccop_q=1...
============ Train epoch 5 ============
cnt=[3, 5, 2, 3, 2, 2, 1, ]
power_decay: 0.9, powerI: 0.7657, powerC: 0.2343
 Site-White                    | Train Loss: 1.8840 | Train Acc: 0.3990
 Site-White                    | Train Loss: 1.6942 | Train Acc: 0.4094
 Site-White                    | Train Loss: 1.7235 | Train Acc: 0.3645
 Site-White                    | Train Loss: 1.6833 | Train Acc: 0.3876
 Site-White                    | Train Loss: 1.7094 | Train Acc: 0.3835
 Site-Latino_Hispanic          | Train Loss: 1.7178 | Train Acc: 0.3368
 Site-Latino_Hispanic          | Train Loss: 1.7788 | Train Acc: 0.3439
 Site-Latino_Hispanic          | Train Loss: 1.7909 | Train Acc: 0.3223
 Site-Latino_Hispanic          | Train Loss: 1.7531 | Train Acc: 0.3287
 Site-Black                    | Train Loss: 1.8548 | Train Acc: 0.2683
 Site-Black                    | Train Loss: 1.8671 | Train Acc: 0.3097
 Site-Black                    | Train Loss: 1.8475 | Train Acc: 0.2812
 Site-East_Asian               | Train Loss: 1.6650 | Train Acc: 0.3786
 Site-East_Asian               | Train Loss: 1.6443 | Train Acc: 0.4088
 Site-Indian                   | Train Loss: 1.8023 | Train Acc: 0.2848
 Site-Indian                   | Train Loss: 1.8715 | Train Acc: 0.2963
 Site-Southeast_Asian          | Train Loss: 1.7999 | Train Acc: 0.3320
 Site-Middle_Eastern           | Train Loss: 1.7533 | Train Acc: 0.3580
 Site-White                     (1) | Val  Loss: 1.7909 | Val  Acc: 0.3178
 Site-White                     (1) | Val  Loss: 1.6703 | Val  Acc: 0.4320
 Site-White                     (1) | Val  Loss: 1.7028 | Val  Acc: 0.3756
 Site-White                     (1) | Val  Loss: 1.7183 | Val  Acc: 0.3345
 Site-White                     (1) | Val  Loss: 1.7070 | Val  Acc: 0.3632
 Site-Latino_Hispanic           (3) | Val  Loss: 1.5272 | Val  Acc: 0.2713
 Site-Latino_Hispanic           (3) | Val  Loss: 1.8075 | Val  Acc: 0.3254
 Site-Latino_Hispanic           (4) | Val  Loss: 1.7581 | Val  Acc: 0.3303
 Site-Latino_Hispanic           (4) | Val  Loss: 1.7795 | Val  Acc: 0.3241
 Site-Black                     (0) | Val  Loss: 1.7076 | Val  Acc: 0.3162
 Site-Black                     (0) | Val  Loss: 1.8121 | Val  Acc: 0.3073
 Site-Black                     (0) | Val  Loss: 1.8339 | Val  Acc: 0.3205
 Site-East_Asian                (2) | Val  Loss: 1.6540 | Val  Acc: 0.4037
 Site-East_Asian                (2) | Val  Loss: 1.6950 | Val  Acc: 0.3821
 Site-Indian                    (5) | Val  Loss: 1.8685 | Val  Acc: 0.3028
 Site-Indian                    (5) | Val  Loss: 1.8049 | Val  Acc: 0.2708
 Site-Southeast_Asian           (3) | Val  Loss: 1.8484 | Val  Acc: 0.3410
 Site-Middle_Eastern            (6) | Val  Loss: 1.7149 | Val  Acc: 0.3761
Average Valid Accuracy: 0.3386
 Best site-White                    (1)  | Epoch:5 | Val Acc: 0.3178
 Best site-White                    (1)  | Epoch:5 | Val Acc: 0.4320
 Best site-White                    (1)  | Epoch:5 | Val Acc: 0.3756
 Best site-White                    (1)  | Epoch:5 | Val Acc: 0.3345
 Best site-White                    (1)  | Epoch:5 | Val Acc: 0.3632
 Best site-Latino_Hispanic          (3)  | Epoch:5 | Val Acc: 0.2713
 Best site-Latino_Hispanic          (3)  | Epoch:5 | Val Acc: 0.3254
 Best site-Latino_Hispanic          (4)  | Epoch:5 | Val Acc: 0.3303
 Best site-Latino_Hispanic          (4)  | Epoch:5 | Val Acc: 0.3241
 Best site-Black                    (0)  | Epoch:5 | Val Acc: 0.3162
 Best site-Black                    (0)  | Epoch:5 | Val Acc: 0.3073
 Best site-Black                    (0)  | Epoch:5 | Val Acc: 0.3205
 Best site-East_Asian               (2)  | Epoch:5 | Val Acc: 0.4037
 Best site-East_Asian               (2)  | Epoch:5 | Val Acc: 0.3821
 Best site-Indian                   (5)  | Epoch:5 | Val Acc: 0.3028
 Best site-Indian                   (5)  | Epoch:5 | Val Acc: 0.2708
 Best site-Southeast_Asian          (3)  | Epoch:5 | Val Acc: 0.3410
 Best site-Middle_Eastern           (6)  | Epoch:5 | Val Acc: 0.3761
 Saving the gmap checkpoint to ../checkpoint/fed_fairface_uneven_1.31_1_random_dis_cluster_7_cb/ccop_q=1_gmap...
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven_1.31_1_random_dis_cluster_7_cb/ccop_q=1...
============ Train epoch 6 ============
cnt=[1, 2, 7, 3, 1, 1, 3, ]
power_decay: 0.9, powerI: 0.7391, powerC: 0.2609
 Site-White                    | Train Loss: 1.8604 | Train Acc: 0.4352
 Site-White                    | Train Loss: 1.6308 | Train Acc: 0.4055
 Site-White                    | Train Loss: 1.6867 | Train Acc: 0.3855
 Site-White                    | Train Loss: 1.6119 | Train Acc: 0.4174
 Site-White                    | Train Loss: 1.6529 | Train Acc: 0.3765
 Site-Latino_Hispanic          | Train Loss: 1.7676 | Train Acc: 0.3264
 Site-Latino_Hispanic          | Train Loss: 1.7315 | Train Acc: 0.3439
 Site-Latino_Hispanic          | Train Loss: 1.6922 | Train Acc: 0.3645
 Site-Latino_Hispanic          | Train Loss: 1.6966 | Train Acc: 0.3448
 Site-Black                    | Train Loss: 1.8031 | Train Acc: 0.3171
 Site-Black                    | Train Loss: 1.7923 | Train Acc: 0.2948
 Site-Black                    | Train Loss: 1.7744 | Train Acc: 0.3097
 Site-East_Asian               | Train Loss: 1.5966 | Train Acc: 0.4568
 Site-East_Asian               | Train Loss: 1.5846 | Train Acc: 0.4623
 Site-Indian                   | Train Loss: 1.7462 | Train Acc: 0.3273
 Site-Indian                   | Train Loss: 1.8386 | Train Acc: 0.3380
 Site-Southeast_Asian          | Train Loss: 1.8024 | Train Acc: 0.3205
