===2023-05-13 02:20:37===
===Setting===
    dataset: domainnet
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    lambda for constrastive: 0.5
data_number=[157,472,157,472,157,472,157,472,157,472,157,472,
client_nums=[2,2,2,2,2,2,]
domain number = 6
============ Train epoch 0 ============
 Site-Clipart         | Train Loss: 1.3568 | Train Acc: 0.7707
 Best site-Real             | Epoch:1 | Val Acc: 0.9714
 Best site-Real             | Epoch:1 | Val Acc: 0.9683
 Best site-Painting         | Epoch:1 | Val Acc: 0.9048
 Best site-Painting         | Epoch:1 | Val Acc: 0.8540
 Best site-Sketch           | Epoch:1 | Val Acc: 0.8476
 Best site-Sketch           | Epoch:1 | Val Acc: 0.7937
 Best site-QuickDraw        | Epoch:1 | Val Acc: 0.4571
 Best site-QuickDraw        | Epoch:1 | Val Acc: 0.5111
 Best site-Infograph        | Epoch:1 | Val Acc: 0.4952
 Best site-Infograph        | Epoch:1 | Val Acc: 0.5016
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_1/harmo-fl...
============ Train epoch 2 ============
 Site-Clipart         | Train Loss: 0.6758 | Train Acc: 0.8726
 Site-Clipart         | Train Loss: 0.6895 | Train Acc: 0.8708
 Site-Real            | Train Loss: 0.4098 | Train Acc: 0.9363
 Site-Real            | Train Loss: 0.3165 | Train Acc: 0.9640
 Site-Painting        | Train Loss: 0.5649 | Train Acc: 0.8662
 Site-Painting        | Train Loss: 0.5763 | Train Acc: 0.8941
 Site-Sketch          | Train Loss: 0.7229 | Train Acc: 0.8025
 Site-Sketch          | Train Loss: 0.6421 | Train Acc: 0.8263
 Site-QuickDraw       | Train Loss: 1.5810 | Train Acc: 0.4777
 Site-QuickDraw       | Train Loss: 1.5799 | Train Acc: 0.5339
 Site-Infograph       | Train Loss: 1.5920 | Train Acc: 0.4650
 Site-Infograph       | Train Loss: 1.5081 | Train Acc: 0.5339
 Site-Clipart         | Val  Loss: 0.6750 | Val  Acc: 0.8762
 Site-Clipart         | Val  Loss: 0.6984 | Val  Acc: 0.8540
 Site-Real            | Val  Loss: 0.3295 | Val  Acc: 0.9714
 Site-Real            | Val  Loss: 0.3390 | Val  Acc: 0.9746
 Site-Painting        | Val  Loss: 0.4509 | Val  Acc: 0.9048
 Site-Painting        | Val  Loss: 0.5772 | Val  Acc: 0.8698
 Site-Sketch          | Val  Loss: 0.6451 | Val  Acc: 0.8286
 Site-Sketch          | Val  Loss: 0.6654 | Val  Acc: 0.8286
 Site-QuickDraw       | Val  Loss: 1.5078 | Val  Acc: 0.5238
 Site-QuickDraw       | Val  Loss: 1.5842 | Val  Acc: 0.5460
 Site-Infograph       | Val  Loss: 1.5976 | Val  Acc: 0.4762
 Site-Infograph       | Val  Loss: 1.5542 | Val  Acc: 0.5016
Average Valid Accuracy: 0.7630
 Best site-Clipart          | Epoch:2 | Val Acc: 0.8762
 Best site-Clipart          | Epoch:2 | Val Acc: 0.8540
 Best site-Real             | Epoch:2 | Val Acc: 0.9714
 Best site-Real             | Epoch:2 | Val Acc: 0.9746
 Best site-Painting         | Epoch:2 | Val Acc: 0.9048
 Best site-Painting         | Epoch:2 | Val Acc: 0.8698
 Best site-Sketch           | Epoch:2 | Val Acc: 0.8286
 Best site-Sketch           | Epoch:2 | Val Acc: 0.8286
 Best site-QuickDraw        | Epoch:2 | Val Acc: 0.5238
 Best site-QuickDraw        | Epoch:2 | Val Acc: 0.5460
 Best site-Infograph        | Epoch:2 | Val Acc: 0.4762
 Best site-Infograph        | Epoch:2 | Val Acc: 0.5016
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_1/harmo-fl...
============ Train epoch 3 ============
 Site-Clipart         | Train Loss: 0.6452 | Train Acc: 0.8790
 Site-Clipart         | Train Loss: 0.5707 | Train Acc: 0.8856
 Site-Real            | Train Loss: 0.2921 | Train Acc: 0.9363
 Site-Real            | Train Loss: 0.2332 | Train Acc: 0.9767
 Site-Painting        | Train Loss: 0.5583 | Train Acc: 0.8344
 Site-Painting        | Train Loss: 0.4718 | Train Acc: 0.8835
 Site-Sketch          | Train Loss: 0.5856 | Train Acc: 0.8089
 Site-Sketch          | Train Loss: 0.6062 | Train Acc: 0.8347
 Site-QuickDraw       | Train Loss: 1.4704 | Train Acc: 0.5541
 Site-QuickDraw       | Train Loss: 1.4536 | Train Acc: 0.5805
 Site-Infograph       | Train Loss: 1.5821 | Train Acc: 0.5414
 Site-Infograph       | Train Loss: 1.4894 | Train Acc: 0.5403
 Site-Clipart         | Val  Loss: 0.5770 | Val  Acc: 0.8667
 Site-Clipart         | Val  Loss: 0.6297 | Val  Acc: 0.8508
 Site-Real            | Val  Loss: 0.2426 | Val  Acc: 0.9714
 Site-Real            | Val  Loss: 0.2777 | Val  Acc: 0.9619
 Site-Painting        | Val  Loss: 0.3587 | Val  Acc: 0.9524
 Site-Painting        | Val  Loss: 0.5038 | Val  Acc: 0.8698
 Site-Sketch          | Val  Loss: 0.5320 | Val  Acc: 0.8476
 Site-Sketch          | Val  Loss: 0.5672 | Val  Acc: 0.8286
 Site-QuickDraw       | Val  Loss: 1.5065 | Val  Acc: 0.4857
 Site-QuickDraw       | Val  Loss: 1.4426 | Val  Acc: 0.6222
 Site-Infograph       | Val  Loss: 1.5819 | Val  Acc: 0.5619
 Site-Infograph       | Val  Loss: 1.4945 | Val  Acc: 0.5238
Average Valid Accuracy: 0.7786
 Best site-Clipart          | Epoch:3 | Val Acc: 0.8667
 Best site-Clipart          | Epoch:3 | Val Acc: 0.8508
 Best site-Real             | Epoch:3 | Val Acc: 0.9714
 Best site-Real             | Epoch:3 | Val Acc: 0.9619
 Best site-Painting         | Epoch:3 | Val Acc: 0.9524
 Best site-Painting         | Epoch:3 | Val Acc: 0.8698
 Best site-Sketch           | Epoch:3 | Val Acc: 0.8476
 Best site-Sketch           | Epoch:3 | Val Acc: 0.8286
 Best site-QuickDraw        | Epoch:3 | Val Acc: 0.4857
 Best site-QuickDraw        | Epoch:3 | Val Acc: 0.6222
 Best site-Infograph        | Epoch:3 | Val Acc: 0.5619
 Best site-Infograph        | Epoch:3 | Val Acc: 0.5238
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_1/harmo-fl...
============ Train epoch 4 ============
 Site-Clipart         | Train Loss: 0.6193 | Train Acc: 0.8408
 Site-Clipart         | Train Loss: 0.5071 | Train Acc: 0.8771
 Site-Real            | Train Loss: 0.2483 | Train Acc: 0.9490
 Site-Real            | Train Loss: 0.1886 | Train Acc: 0.9682
 Site-Painting        | Train Loss: 0.4024 | Train Acc: 0.8854
 Site-Painting        | Train Loss: 0.4339 | Train Acc: 0.8919
 Site-Sketch          | Train Loss: 0.5222 | Train Acc: 0.8344
 Site-Sketch          | Train Loss: 0.5378 | Train Acc: 0.8475
 Site-QuickDraw       | Train Loss: 1.4457 | Train Acc: 0.5669
 Site-QuickDraw       | Train Loss: 1.3572 | Train Acc: 0.6229
 Site-Infograph       | Train Loss: 1.4931 | Train Acc: 0.4968
 Site-Infograph       | Train Loss: 1.4235 | Train Acc: 0.5614
 Site-Clipart         | Val  Loss: 0.5204 | Val  Acc: 0.8857
 Site-Clipart         | Val  Loss: 0.5519 | Val  Acc: 0.8857
 Site-Real            | Val  Loss: 0.2025 | Val  Acc: 0.9714
 Site-Real            | Val  Loss: 0.2009 | Val  Acc: 0.9778
 Site-Painting        | Val  Loss: 0.3271 | Val  Acc: 0.9429
 Site-Painting        | Val  Loss: 0.4391 | Val  Acc: 0.8794
 Site-Sketch          | Val  Loss: 0.4716 | Val  Acc: 0.8571
 Site-Sketch          | Val  Loss: 0.5302 | Val  Acc: 0.8413
 Site-QuickDraw       | Val  Loss: 1.4308 | Val  Acc: 0.5333
 Site-QuickDraw       | Val  Loss: 1.3308 | Val  Acc: 0.6317
 Site-Infograph       | Val  Loss: 1.5423 | Val  Acc: 0.5333
 Site-Infograph       | Val  Loss: 1.4601 | Val  Acc: 0.5238
Average Valid Accuracy: 0.7886
 Best site-Clipart          | Epoch:4 | Val Acc: 0.8857
 Best site-Clipart          | Epoch:4 | Val Acc: 0.8857
 Best site-Real             | Epoch:4 | Val Acc: 0.9714
 Best site-Real             | Epoch:4 | Val Acc: 0.9778
 Best site-Painting         | Epoch:4 | Val Acc: 0.9429
 Best site-Painting         | Epoch:4 | Val Acc: 0.8794
 Best site-Sketch           | Epoch:4 | Val Acc: 0.8571
 Best site-Sketch           | Epoch:4 | Val Acc: 0.8413
 Best site-QuickDraw        | Epoch:4 | Val Acc: 0.5333
 Best site-QuickDraw        | Epoch:4 | Val Acc: 0.6317
 Best site-Infograph        | Epoch:4 | Val Acc: 0.5333
 Best site-Infograph        | Epoch:4 | Val Acc: 0.5238
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_1/harmo-fl...
============ Train epoch 5 ============
 Site-Clipart         | Train Loss: 0.5272 | Train Acc: 0.8662
 Site-Clipart         | Train Loss: 0.4767 | Train Acc: 0.8856
 Site-Real            | Train Loss: 0.2620 | Train Acc: 0.9299
 Site-Real            | Train Loss: 0.1795 | Train Acc: 0.9725
 Site-Painting        | Train Loss: 0.4130 | Train Acc: 0.8726
 Site-Painting        | Train Loss: 0.3886 | Train Acc: 0.9110
 Site-Sketch          | Train Loss: 0.5773 | Train Acc: 0.8089
 Site-Sketch          | Train Loss: 0.4789 | Train Acc: 0.8538
 Site-QuickDraw       | Train Loss: 1.3200 | Train Acc: 0.5478
 Site-QuickDraw       | Train Loss: 1.3031 | Train Acc: 0.6059
 Site-Infograph       | Train Loss: 1.5190 | Train Acc: 0.5350
 Site-Infograph       | Train Loss: 1.3705 | Train Acc: 0.5614
 Site-Clipart         | Val  Loss: 0.5263 | Val  Acc: 0.8762
 Site-Clipart         | Val  Loss: 0.5201 | Val  Acc: 0.8635
 Site-Real            | Val  Loss: 0.1999 | Val  Acc: 0.9714
 Site-Real            | Val  Loss: 0.1845 | Val  Acc: 0.9778
 Site-Painting        | Val  Loss: 0.2476 | Val  Acc: 0.9524
 Site-Painting        | Val  Loss: 0.4110 | Val  Acc: 0.8984
 Site-Sketch          | Val  Loss: 0.4675 | Val  Acc: 0.8667
 Site-Sketch          | Val  Loss: 0.5086 | Val  Acc: 0.8730
 Site-QuickDraw       | Val  Loss: 1.3243 | Val  Acc: 0.6095
 Site-QuickDraw       | Val  Loss: 1.3169 | Val  Acc: 0.6032
 Site-Infograph       | Val  Loss: 1.5549 | Val  Acc: 0.4952
 Site-Infograph       | Val  Loss: 1.4311 | Val  Acc: 0.5587
Average Valid Accuracy: 0.7955
 Best site-Clipart          | Epoch:5 | Val Acc: 0.8762
 Best site-Clipart          | Epoch:5 | Val Acc: 0.8635
 Best site-Real             | Epoch:5 | Val Acc: 0.9714
 Best site-Real             | Epoch:5 | Val Acc: 0.9778
 Best site-Painting         | Epoch:5 | Val Acc: 0.9524
 Best site-Painting         | Epoch:5 | Val Acc: 0.8984
 Best site-Sketch           | Epoch:5 | Val Acc: 0.8667
 Best site-Sketch           | Epoch:5 | Val Acc: 0.8730
 Best site-QuickDraw        | Epoch:5 | Val Acc: 0.6095
 Best site-QuickDraw        | Epoch:5 | Val Acc: 0.6032
 Best site-Infograph        | Epoch:5 | Val Acc: 0.4952
 Best site-Infograph        | Epoch:5 | Val Acc: 0.5587
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_1/harmo-fl...
============ Train epoch 6 ============
 Site-Clipart         | Train Loss: 0.4716 | Train Acc: 0.8854
 Site-Clipart         | Train Loss: 0.4782 | Train Acc: 0.8877
 Site-Real            | Train Loss: 0.2154 | Train Acc: 0.9490
 Site-Real            | Train Loss: 0.1444 | Train Acc: 0.9767
 Site-Painting        | Train Loss: 0.3584 | Train Acc: 0.8790
 Site-Painting        | Train Loss: 0.3774 | Train Acc: 0.8983
 Site-Sketch          | Train Loss: 0.5966 | Train Acc: 0.8217
 Site-Sketch          | Train Loss: 0.4721 | Train Acc: 0.8623
 Site-QuickDraw       | Train Loss: 1.2971 | Train Acc: 0.6115
 Site-QuickDraw       | Train Loss: 1.2262 | Train Acc: 0.6292
 Site-Infograph       | Train Loss: 1.4541 | Train Acc: 0.5414
 Site-Infograph       | Train Loss: 1.3539 | Train Acc: 0.5742
 Site-Clipart         | Val  Loss: 0.3985 | Val  Acc: 0.9238
 Site-Clipart         | Val  Loss: 0.4629 | Val  Acc: 0.9048
 Site-Real            | Val  Loss: 0.1601 | Val  Acc: 0.9810
 Site-Real            | Val  Loss: 0.1523 | Val  Acc: 0.9810
 Site-Painting        | Val  Loss: 0.2768 | Val  Acc: 0.9333
 Site-Painting        | Val  Loss: 0.3935 | Val  Acc: 0.8984
 Site-Sketch          | Val  Loss: 0.4279 | Val  Acc: 0.8762
 Site-Sketch          | Val  Loss: 0.4221 | Val  Acc: 0.8889
 Site-QuickDraw       | Val  Loss: 1.2599 | Val  Acc: 0.5810
 Site-QuickDraw       | Val  Loss: 1.2278 | Val  Acc: 0.6286
 Site-Infograph       | Val  Loss: 1.4693 | Val  Acc: 0.5238
 Site-Infograph       | Val  Loss: 1.3887 | Val  Acc: 0.5460
Average Valid Accuracy: 0.8056
 Best site-Clipart          | Epoch:6 | Val Acc: 0.9238
 Best site-Clipart          | Epoch:6 | Val Acc: 0.9048
 Best site-Real             | Epoch:6 | Val Acc: 0.9810
 Best site-Real             | Epoch:6 | Val Acc: 0.9810
 Best site-Painting         | Epoch:6 | Val Acc: 0.9333
 Best site-Painting         | Epoch:6 | Val Acc: 0.8984
 Best site-Sketch           | Epoch:6 | Val Acc: 0.8762
 Best site-Sketch           | Epoch:6 | Val Acc: 0.8889
 Best site-QuickDraw        | Epoch:6 | Val Acc: 0.5810
 Best site-QuickDraw        | Epoch:6 | Val Acc: 0.6286
 Best site-Infograph        | Epoch:6 | Val Acc: 0.5238
 Best site-Infograph        | Epoch:6 | Val Acc: 0.5460
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_1/harmo-fl...
============ Train epoch 7 ============
 Site-Clipart         | Train Loss: 0.4850 | Train Acc: 0.9045
 Site-Clipart         | Train Loss: 0.4559 | Train Acc: 0.9047
 Site-Real            | Train Loss: 0.2192 | Train Acc: 0.9363
 Site-Real            | Train Loss: 0.1439 | Train Acc: 0.9725
 Site-Painting        | Train Loss: 0.3762 | Train Acc: 0.8917
 Site-Painting        | Train Loss: 0.3588 | Train Acc: 0.9089
 Site-Sketch          | Train Loss: 0.5289 | Train Acc: 0.8471
 Site-Sketch          | Train Loss: 0.4342 | Train Acc: 0.8750
 Site-QuickDraw       | Train Loss: 1.2444 | Train Acc: 0.5860
 Site-QuickDraw       | Train Loss: 1.1642 | Train Acc: 0.6441
 Site-Infograph       | Train Loss: 1.4869 | Train Acc: 0.5096
 Site-Infograph       | Train Loss: 1.2526 | Train Acc: 0.6144
 Site-Clipart         | Val  Loss: 0.3949 | Val  Acc: 0.9333
 Site-Clipart         | Val  Loss: 0.4240 | Val  Acc: 0.9016
 Site-Real            | Val  Loss: 0.1316 | Val  Acc: 0.9905
 Site-Real            | Val  Loss: 0.1362 | Val  Acc: 0.9873
 Site-Painting        | Val  Loss: 0.2087 | Val  Acc: 0.9429
 Site-Painting        | Val  Loss: 0.3454 | Val  Acc: 0.8984
 Site-Sketch          | Val  Loss: 0.3513 | Val  Acc: 0.9048
 Site-Sketch          | Val  Loss: 0.4605 | Val  Acc: 0.8889
 Site-QuickDraw       | Val  Loss: 1.2789 | Val  Acc: 0.5524
 Site-QuickDraw       | Val  Loss: 1.1918 | Val  Acc: 0.6444
 Site-Infograph       | Val  Loss: 1.4113 | Val  Acc: 0.5429
 Site-Infograph       | Val  Loss: 1.3224 | Val  Acc: 0.6095
Average Valid Accuracy: 0.8164
 Best site-Clipart          | Epoch:7 | Val Acc: 0.9333
 Best site-Clipart          | Epoch:7 | Val Acc: 0.9016
 Best site-Real             | Epoch:7 | Val Acc: 0.9905
 Best site-Real             | Epoch:7 | Val Acc: 0.9873
 Best site-Painting         | Epoch:7 | Val Acc: 0.9429
 Best site-Painting         | Epoch:7 | Val Acc: 0.8984
 Best site-Sketch           | Epoch:7 | Val Acc: 0.9048
 Best site-Sketch           | Epoch:7 | Val Acc: 0.8889
 Best site-QuickDraw        | Epoch:7 | Val Acc: 0.5524
 Best site-QuickDraw        | Epoch:7 | Val Acc: 0.6444
 Best site-Infograph        | Epoch:7 | Val Acc: 0.5429
 Best site-Infograph        | Epoch:7 | Val Acc: 0.6095
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_1/harmo-fl...
============ Train epoch 8 ============
 Site-Clipart         | Train Loss: 0.4580 | Train Acc: 0.8854
 Site-Clipart         | Train Loss: 0.4079 | Train Acc: 0.8962
 Site-Real            | Train Loss: 0.2464 | Train Acc: 0.9490
 Site-Real            | Train Loss: 0.1386 | Train Acc: 0.9767
 Site-Painting        | Train Loss: 0.3747 | Train Acc: 0.9045
 Site-Painting        | Train Loss: 0.3179 | Train Acc: 0.9068
 Site-Sketch          | Train Loss: 0.4548 | Train Acc: 0.8535
 Site-Sketch          | Train Loss: 0.4021 | Train Acc: 0.8771
 Site-QuickDraw       | Train Loss: 1.0937 | Train Acc: 0.6178
 Site-QuickDraw       | Train Loss: 1.1447 | Train Acc: 0.6568
 Site-Infograph       | Train Loss: 1.4812 | Train Acc: 0.5223
 Site-Infograph       | Train Loss: 1.3355 | Train Acc: 0.5869
 Site-Clipart         | Val  Loss: 0.3298 | Val  Acc: 0.9143
 Site-Clipart         | Val  Loss: 0.4194 | Val  Acc: 0.9111
 Site-Real            | Val  Loss: 0.1390 | Val  Acc: 0.9810
 Site-Real            | Val  Loss: 0.1254 | Val  Acc: 0.9810
 Site-Painting        | Val  Loss: 0.2318 | Val  Acc: 0.9524
 Site-Painting        | Val  Loss: 0.3317 | Val  Acc: 0.9048
 Site-Sketch          | Val  Loss: 0.3522 | Val  Acc: 0.8952
 Site-Sketch          | Val  Loss: 0.4283 | Val  Acc: 0.8667
 Site-QuickDraw       | Val  Loss: 1.2024 | Val  Acc: 0.6190
 Site-QuickDraw       | Val  Loss: 1.1337 | Val  Acc: 0.6444
 Site-Infograph       | Val  Loss: 1.4922 | Val  Acc: 0.4952
 Site-Infograph       | Val  Loss: 1.3543 | Val  Acc: 0.5778
Average Valid Accuracy: 0.8119
============ Train epoch 9 ============
 Site-Clipart         | Train Loss: 0.4110 | Train Acc: 0.8854
 Site-Clipart         | Train Loss: 0.3759 | Train Acc: 0.8941
 Site-Real            | Train Loss: 0.1744 | Train Acc: 0.9427
 Site-Real            | Train Loss: 0.1232 | Train Acc: 0.9767
 Site-Painting        | Train Loss: 0.3797 | Train Acc: 0.9045
 Site-Painting        | Train Loss: 0.3432 | Train Acc: 0.9195
 Site-Sketch          | Train Loss: 0.4530 | Train Acc: 0.8471
 Site-Sketch          | Train Loss: 0.3686 | Train Acc: 0.8919
 Site-QuickDraw       | Train Loss: 1.0907 | Train Acc: 0.6815
 Site-QuickDraw       | Train Loss: 1.0771 | Train Acc: 0.6928
 Site-Infograph       | Train Loss: 1.3591 | Train Acc: 0.5605
 Site-Infograph       | Train Loss: 1.2599 | Train Acc: 0.5975
 Site-Clipart         | Val  Loss: 0.3186 | Val  Acc: 0.9143
 Site-Clipart         | Val  Loss: 0.3806 | Val  Acc: 0.8952
 Site-Real            | Val  Loss: 0.1263 | Val  Acc: 0.9810
 Site-Real            | Val  Loss: 0.1097 | Val  Acc: 0.9873
 Site-Painting        | Val  Loss: 0.1957 | Val  Acc: 0.9714
 Site-Painting        | Val  Loss: 0.3308 | Val  Acc: 0.9175
 Site-Sketch          | Val  Loss: 0.3637 | Val  Acc: 0.9048
 Site-Sketch          | Val  Loss: 0.3842 | Val  Acc: 0.8984
 Site-QuickDraw       | Val  Loss: 1.1227 | Val  Acc: 0.6381
 Site-QuickDraw       | Val  Loss: 1.1188 | Val  Acc: 0.6571
 Site-Infograph       | Val  Loss: 1.3680 | Val  Acc: 0.5524
 Site-Infograph       | Val  Loss: 1.2905 | Val  Acc: 0.5778
Average Valid Accuracy: 0.8246
 Best site-Clipart          | Epoch:9 | Val Acc: 0.9143
 Best site-Clipart          | Epoch:9 | Val Acc: 0.8952
 Best site-Real             | Epoch:9 | Val Acc: 0.9810
 Best site-Real             | Epoch:9 | Val Acc: 0.9873
 Best site-Painting         | Epoch:9 | Val Acc: 0.9714
 Best site-Painting         | Epoch:9 | Val Acc: 0.9175
 Best site-Sketch           | Epoch:9 | Val Acc: 0.9048
 Best site-Sketch           | Epoch:9 | Val Acc: 0.8984
 Best site-QuickDraw        | Epoch:9 | Val Acc: 0.6381
 Best site-QuickDraw        | Epoch:9 | Val Acc: 0.6571
 Best site-Infograph        | Epoch:9 | Val Acc: 0.5524
 Best site-Infograph        | Epoch:9 | Val Acc: 0.5778
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_1/harmo-fl...
 Test site-Clipart         | Epoch:9 | Test Acc: 0.9144
 Test site-Real            | Epoch:9 | Test Acc: 0.9573
 Test site-Painting        | Epoch:9 | Test Acc: 0.9192
 Test site-Sketch          | Epoch:9 | Test Acc: 0.9007
 Test site-QuickDraw       | Epoch:9 | Test Acc: 0.6420
 Test site-Infograph       | Epoch:9 | Test Acc: 0.5449
Average Test Accuracy: 0.8131
============ Train epoch 10 ============
 Site-Clipart         | Train Loss: 0.4188 | Train Acc: 0.8854
 Site-Clipart         | Train Loss: 0.3409 | Train Acc: 0.9195
 Site-Real            | Train Loss: 0.2036 | Train Acc: 0.9554
 Site-Real            | Train Loss: 0.0976 | Train Acc: 0.9873
 Site-Painting        | Train Loss: 0.3566 | Train Acc: 0.9363
 Site-Painting        | Train Loss: 0.2637 | Train Acc: 0.9258
 Site-Sketch          | Train Loss: 0.4473 | Train Acc: 0.8471
 Site-Sketch          | Train Loss: 0.3767 | Train Acc: 0.8835
 Site-QuickDraw       | Train Loss: 1.0680 | Train Acc: 0.6115
 Site-QuickDraw       | Train Loss: 1.0563 | Train Acc: 0.6886
 Site-Infograph       | Train Loss: 1.3552 | Train Acc: 0.5350
 Site-Infograph       | Train Loss: 1.2387 | Train Acc: 0.6017
 Site-Clipart         | Val  Loss: 0.3899 | Val  Acc: 0.9048
 Site-Clipart         | Val  Loss: 0.3507 | Val  Acc: 0.9143
 Site-Real            | Val  Loss: 0.1192 | Val  Acc: 0.9905
 Site-Real            | Val  Loss: 0.1296 | Val  Acc: 0.9746
 Site-Painting        | Val  Loss: 0.1924 | Val  Acc: 0.9619
 Site-Painting        | Val  Loss: 0.3042 | Val  Acc: 0.9333
 Site-Sketch          | Val  Loss: 0.3415 | Val  Acc: 0.9143
 Site-Sketch          | Val  Loss: 0.3747 | Val  Acc: 0.8698
 Site-QuickDraw       | Val  Loss: 1.0797 | Val  Acc: 0.6571
 Site-QuickDraw       | Val  Loss: 1.0303 | Val  Acc: 0.6984
