===2023-05-12 18:30:33===
===Setting===
    dataset: domainnet
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    lambda for constrastive: 0.5
data_number=[315,945,315,945,315,945,315,945,315,945,315,945,
client_nums=[2,2,2,2,2,2,]
domain number = 6
============ Train epoch 0 ============
 Site-Clipart         | Train Loss: 1.7665 | Train Acc: 0.5524
Average Valid Accuracy: 0.6537
 Best site-Clipart          | Epoch:1 | Val Acc: 0.7286
 Best site-Clipart          | Epoch:1 | Val Acc: 0.7476
 Best site-Real             | Epoch:1 | Val Acc: 0.8714
 Best site-Real             | Epoch:1 | Val Acc: 0.9016
 Best site-Painting         | Epoch:1 | Val Acc: 0.7810
 Best site-Painting         | Epoch:1 | Val Acc: 0.8302
 Best site-Sketch           | Epoch:1 | Val Acc: 0.7190
 Best site-Sketch           | Epoch:1 | Val Acc: 0.7492
 Best site-QuickDraw        | Epoch:1 | Val Acc: 0.2905
 Best site-QuickDraw        | Epoch:1 | Val Acc: 0.2810
 Best site-Infograph        | Epoch:1 | Val Acc: 0.4810
 Best site-Infograph        | Epoch:1 | Val Acc: 0.4635
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_1/CoCoOP...
============ Train epoch 2 ============
 Site-Clipart         | Train Loss: 0.7889 | Train Acc: 0.7937
 Site-Clipart         | Train Loss: 0.8513 | Train Acc: 0.7937
 Site-Real            | Train Loss: 0.4998 | Train Acc: 0.9206
 Site-Real            | Train Loss: 0.5193 | Train Acc: 0.9333
 Site-Painting        | Train Loss: 0.7047 | Train Acc: 0.8381
 Site-Painting        | Train Loss: 0.6678 | Train Acc: 0.8392
 Site-Sketch          | Train Loss: 0.7735 | Train Acc: 0.7841
 Site-Sketch          | Train Loss: 0.8106 | Train Acc: 0.7757
 Site-QuickDraw       | Train Loss: 1.8668 | Train Acc: 0.3175
 Site-QuickDraw       | Train Loss: 1.8462 | Train Acc: 0.3217
 Site-Infograph       | Train Loss: 1.4995 | Train Acc: 0.5492
 Site-Infograph       | Train Loss: 1.5657 | Train Acc: 0.4942
 Site-Clipart         | Val  Loss: 0.8573 | Val  Acc: 0.8000
 Site-Clipart         | Val  Loss: 0.8441 | Val  Acc: 0.7905
 Site-Real            | Val  Loss: 0.5773 | Val  Acc: 0.9381
 Site-Real            | Val  Loss: 0.5399 | Val  Acc: 0.9397
 Site-Painting        | Val  Loss: 0.6910 | Val  Acc: 0.8381
 Site-Painting        | Val  Loss: 0.6727 | Val  Acc: 0.8429
 Site-Sketch          | Val  Loss: 0.8595 | Val  Acc: 0.7857
 Site-Sketch          | Val  Loss: 0.8023 | Val  Acc: 0.7905
 Site-QuickDraw       | Val  Loss: 1.8104 | Val  Acc: 0.3333
 Site-QuickDraw       | Val  Loss: 1.8446 | Val  Acc: 0.3190
 Site-Infograph       | Val  Loss: 1.4364 | Val  Acc: 0.5381
 Site-Infograph       | Val  Loss: 1.5519 | Val  Acc: 0.4714
Average Valid Accuracy: 0.6989
 Best site-Clipart          | Epoch:2 | Val Acc: 0.8000
 Best site-Clipart          | Epoch:2 | Val Acc: 0.7905
 Best site-Real             | Epoch:2 | Val Acc: 0.9381
 Best site-Real             | Epoch:2 | Val Acc: 0.9397
 Best site-Painting         | Epoch:2 | Val Acc: 0.8381
 Best site-Painting         | Epoch:2 | Val Acc: 0.8429
 Best site-Sketch           | Epoch:2 | Val Acc: 0.7857
 Best site-Sketch           | Epoch:2 | Val Acc: 0.7905
 Best site-QuickDraw        | Epoch:2 | Val Acc: 0.3333
 Best site-QuickDraw        | Epoch:2 | Val Acc: 0.3190
 Best site-Infograph        | Epoch:2 | Val Acc: 0.5381
 Best site-Infograph        | Epoch:2 | Val Acc: 0.4714
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_1/CoCoOP...
============ Train epoch 3 ============
 Site-Clipart         | Train Loss: 0.6800 | Train Acc: 0.8254
 Site-Clipart         | Train Loss: 0.7107 | Train Acc: 0.8095
 Site-Real            | Train Loss: 0.3689 | Train Acc: 0.9429
 Site-Real            | Train Loss: 0.3841 | Train Acc: 0.9439
 Site-Painting        | Train Loss: 0.5833 | Train Acc: 0.8381
 Site-Painting        | Train Loss: 0.5266 | Train Acc: 0.8677
 Site-Sketch          | Train Loss: 0.6322 | Train Acc: 0.8254
 Site-Sketch          | Train Loss: 0.6414 | Train Acc: 0.8307
 Site-QuickDraw       | Train Loss: 1.7652 | Train Acc: 0.3587
 Site-QuickDraw       | Train Loss: 1.6992 | Train Acc: 0.4116
 Site-Infograph       | Train Loss: 1.4669 | Train Acc: 0.5333
 Site-Infograph       | Train Loss: 1.5176 | Train Acc: 0.4910
 Site-Clipart         | Val  Loss: 0.7404 | Val  Acc: 0.8429
 Site-Clipart         | Val  Loss: 0.7066 | Val  Acc: 0.8095
 Site-Real            | Val  Loss: 0.4429 | Val  Acc: 0.9381
 Site-Real            | Val  Loss: 0.3767 | Val  Acc: 0.9476
 Site-Painting        | Val  Loss: 0.6045 | Val  Acc: 0.8429
 Site-Painting        | Val  Loss: 0.5400 | Val  Acc: 0.8667
 Site-Sketch          | Val  Loss: 0.6802 | Val  Acc: 0.8571
 Site-Sketch          | Val  Loss: 0.6615 | Val  Acc: 0.8175
 Site-QuickDraw       | Val  Loss: 1.7064 | Val  Acc: 0.3952
 Site-QuickDraw       | Val  Loss: 1.7121 | Val  Acc: 0.3873
 Site-Infograph       | Val  Loss: 1.3884 | Val  Acc: 0.5238
 Site-Infograph       | Val  Loss: 1.5210 | Val  Acc: 0.4937
Average Valid Accuracy: 0.7269
 Best site-Clipart          | Epoch:3 | Val Acc: 0.8429
 Best site-Clipart          | Epoch:3 | Val Acc: 0.8095
 Best site-Real             | Epoch:3 | Val Acc: 0.9381
 Best site-Real             | Epoch:3 | Val Acc: 0.9476
 Best site-Painting         | Epoch:3 | Val Acc: 0.8429
 Best site-Painting         | Epoch:3 | Val Acc: 0.8667
 Best site-Sketch           | Epoch:3 | Val Acc: 0.8571
 Best site-Sketch           | Epoch:3 | Val Acc: 0.8175
 Best site-QuickDraw        | Epoch:3 | Val Acc: 0.3952
 Best site-QuickDraw        | Epoch:3 | Val Acc: 0.3873
 Best site-Infograph        | Epoch:3 | Val Acc: 0.5238
 Best site-Infograph        | Epoch:3 | Val Acc: 0.4937
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_1/CoCoOP...
============ Train epoch 4 ============
 Site-Clipart         | Train Loss: 0.5911 | Train Acc: 0.8349
 Site-Clipart         | Train Loss: 0.6528 | Train Acc: 0.8127
 Site-Real            | Train Loss: 0.3080 | Train Acc: 0.9333
 Site-Real            | Train Loss: 0.3043 | Train Acc: 0.9429
 Site-Painting        | Train Loss: 0.4633 | Train Acc: 0.8730
 Site-Painting        | Train Loss: 0.4434 | Train Acc: 0.8952
 Site-Sketch          | Train Loss: 0.5825 | Train Acc: 0.8349
 Site-Sketch          | Train Loss: 0.5741 | Train Acc: 0.8402
 Site-QuickDraw       | Train Loss: 1.6199 | Train Acc: 0.4730
 Site-QuickDraw       | Train Loss: 1.5737 | Train Acc: 0.4889
 Site-Infograph       | Train Loss: 1.3848 | Train Acc: 0.5492
 Site-Infograph       | Train Loss: 1.4405 | Train Acc: 0.5164
 Site-Clipart         | Val  Loss: 0.7160 | Val  Acc: 0.8238
 Site-Clipart         | Val  Loss: 0.6556 | Val  Acc: 0.8190
 Site-Real            | Val  Loss: 0.3849 | Val  Acc: 0.9286
 Site-Real            | Val  Loss: 0.3043 | Val  Acc: 0.9476
 Site-Painting        | Val  Loss: 0.5361 | Val  Acc: 0.8619
 Site-Painting        | Val  Loss: 0.4336 | Val  Acc: 0.8952
 Site-Sketch          | Val  Loss: 0.6217 | Val  Acc: 0.8381
 Site-Sketch          | Val  Loss: 0.5803 | Val  Acc: 0.8286
 Site-QuickDraw       | Val  Loss: 1.5739 | Val  Acc: 0.4762
 Site-QuickDraw       | Val  Loss: 1.5784 | Val  Acc: 0.4714
 Site-Infograph       | Val  Loss: 1.3537 | Val  Acc: 0.5333
 Site-Infograph       | Val  Loss: 1.4247 | Val  Acc: 0.5175
Average Valid Accuracy: 0.7451
 Best site-Clipart          | Epoch:4 | Val Acc: 0.8238
 Best site-Clipart          | Epoch:4 | Val Acc: 0.8190
 Best site-Real             | Epoch:4 | Val Acc: 0.9286
 Best site-Real             | Epoch:4 | Val Acc: 0.9476
 Best site-Painting         | Epoch:4 | Val Acc: 0.8619
 Best site-Painting         | Epoch:4 | Val Acc: 0.8952
 Best site-Sketch           | Epoch:4 | Val Acc: 0.8381
 Best site-Sketch           | Epoch:4 | Val Acc: 0.8286
 Best site-QuickDraw        | Epoch:4 | Val Acc: 0.4762
 Best site-QuickDraw        | Epoch:4 | Val Acc: 0.4714
 Best site-Infograph        | Epoch:4 | Val Acc: 0.5333
 Best site-Infograph        | Epoch:4 | Val Acc: 0.5175
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_1/CoCoOP...
============ Train epoch 5 ============
 Site-Clipart         | Train Loss: 0.5243 | Train Acc: 0.8603
 Site-Clipart         | Train Loss: 0.5992 | Train Acc: 0.8254
 Site-Real            | Train Loss: 0.2587 | Train Acc: 0.9333
 Site-Real            | Train Loss: 0.2528 | Train Acc: 0.9545
 Site-Painting        | Train Loss: 0.4467 | Train Acc: 0.8635
 Site-Painting        | Train Loss: 0.4062 | Train Acc: 0.8878
 Site-Sketch          | Train Loss: 0.5517 | Train Acc: 0.8381
 Site-Sketch          | Train Loss: 0.5317 | Train Acc: 0.8413
 Site-QuickDraw       | Train Loss: 1.4956 | Train Acc: 0.4984
 Site-QuickDraw       | Train Loss: 1.4451 | Train Acc: 0.5386
 Site-Infograph       | Train Loss: 1.3578 | Train Acc: 0.5651
 Site-Infograph       | Train Loss: 1.4104 | Train Acc: 0.5344
 Site-Clipart         | Val  Loss: 0.6327 | Val  Acc: 0.8333
 Site-Clipart         | Val  Loss: 0.5855 | Val  Acc: 0.8381
 Site-Real            | Val  Loss: 0.3236 | Val  Acc: 0.9571
 Site-Real            | Val  Loss: 0.2528 | Val  Acc: 0.9524
 Site-Painting        | Val  Loss: 0.4899 | Val  Acc: 0.8810
 Site-Painting        | Val  Loss: 0.4047 | Val  Acc: 0.9032
 Site-Sketch          | Val  Loss: 0.5667 | Val  Acc: 0.8429
 Site-Sketch          | Val  Loss: 0.5477 | Val  Acc: 0.8365
 Site-QuickDraw       | Val  Loss: 1.4558 | Val  Acc: 0.5524
 Site-QuickDraw       | Val  Loss: 1.4570 | Val  Acc: 0.5413
 Site-Infograph       | Val  Loss: 1.2413 | Val  Acc: 0.5619
 Site-Infograph       | Val  Loss: 1.3908 | Val  Acc: 0.5381
Average Valid Accuracy: 0.7698
 Best site-Clipart          | Epoch:5 | Val Acc: 0.8333
 Best site-Clipart          | Epoch:5 | Val Acc: 0.8381
 Best site-Real             | Epoch:5 | Val Acc: 0.9571
 Best site-Real             | Epoch:5 | Val Acc: 0.9524
 Best site-Painting         | Epoch:5 | Val Acc: 0.8810
 Best site-Painting         | Epoch:5 | Val Acc: 0.9032
 Best site-Sketch           | Epoch:5 | Val Acc: 0.8429
 Best site-Sketch           | Epoch:5 | Val Acc: 0.8365
 Best site-QuickDraw        | Epoch:5 | Val Acc: 0.5524
 Best site-QuickDraw        | Epoch:5 | Val Acc: 0.5413
 Best site-Infograph        | Epoch:5 | Val Acc: 0.5619
 Best site-Infograph        | Epoch:5 | Val Acc: 0.5381
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_1/CoCoOP...
============ Train epoch 6 ============
 Site-Clipart         | Train Loss: 0.4982 | Train Acc: 0.8889
 Site-Clipart         | Train Loss: 0.5202 | Train Acc: 0.8593
 Site-Real            | Train Loss: 0.2304 | Train Acc: 0.9492
 Site-Real            | Train Loss: 0.2336 | Train Acc: 0.9524
 Site-Painting        | Train Loss: 0.3958 | Train Acc: 0.8762
 Site-Painting        | Train Loss: 0.3740 | Train Acc: 0.8931
 Site-Sketch          | Train Loss: 0.5010 | Train Acc: 0.8603
 Site-Sketch          | Train Loss: 0.5130 | Train Acc: 0.8519
 Site-QuickDraw       | Train Loss: 1.3959 | Train Acc: 0.5302
 Site-QuickDraw       | Train Loss: 1.3340 | Train Acc: 0.5683
 Site-Infograph       | Train Loss: 1.3675 | Train Acc: 0.5587
 Site-Infograph       | Train Loss: 1.3933 | Train Acc: 0.5312
 Site-Clipart         | Val  Loss: 0.5689 | Val  Acc: 0.8571
 Site-Clipart         | Val  Loss: 0.5385 | Val  Acc: 0.8460
 Site-Real            | Val  Loss: 0.2636 | Val  Acc: 0.9571
 Site-Real            | Val  Loss: 0.2238 | Val  Acc: 0.9571
 Site-Painting        | Val  Loss: 0.3799 | Val  Acc: 0.8905
 Site-Painting        | Val  Loss: 0.3621 | Val  Acc: 0.8984
 Site-Sketch          | Val  Loss: 0.5756 | Val  Acc: 0.8571
 Site-Sketch          | Val  Loss: 0.5126 | Val  Acc: 0.8524
 Site-QuickDraw       | Val  Loss: 1.3237 | Val  Acc: 0.6143
 Site-QuickDraw       | Val  Loss: 1.3337 | Val  Acc: 0.5651
 Site-Infograph       | Val  Loss: 1.2427 | Val  Acc: 0.5952
 Site-Infograph       | Val  Loss: 1.3933 | Val  Acc: 0.5238
Average Valid Accuracy: 0.7845
 Best site-Clipart          | Epoch:6 | Val Acc: 0.8571
 Best site-Clipart          | Epoch:6 | Val Acc: 0.8460
 Best site-Real             | Epoch:6 | Val Acc: 0.9571
 Best site-Real             | Epoch:6 | Val Acc: 0.9571
 Best site-Painting         | Epoch:6 | Val Acc: 0.8905
 Best site-Painting         | Epoch:6 | Val Acc: 0.8984
 Best site-Sketch           | Epoch:6 | Val Acc: 0.8571
 Best site-Sketch           | Epoch:6 | Val Acc: 0.8524
 Best site-QuickDraw        | Epoch:6 | Val Acc: 0.6143
 Best site-QuickDraw        | Epoch:6 | Val Acc: 0.5651
 Best site-Infograph        | Epoch:6 | Val Acc: 0.5952
 Best site-Infograph        | Epoch:6 | Val Acc: 0.5238
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_1/CoCoOP...
============ Train epoch 7 ============
 Site-Clipart         | Train Loss: 0.4642 | Train Acc: 0.8635
 Site-Clipart         | Train Loss: 0.5024 | Train Acc: 0.8487
 Site-Real            | Train Loss: 0.2373 | Train Acc: 0.9429
 Site-Real            | Train Loss: 0.2080 | Train Acc: 0.9640
 Site-Painting        | Train Loss: 0.3743 | Train Acc: 0.8857
 Site-Painting        | Train Loss: 0.3600 | Train Acc: 0.9048
 Site-Sketch          | Train Loss: 0.4929 | Train Acc: 0.8571
 Site-Sketch          | Train Loss: 0.4664 | Train Acc: 0.8635
 Site-QuickDraw       | Train Loss: 1.3348 | Train Acc: 0.5714
 Site-QuickDraw       | Train Loss: 1.2662 | Train Acc: 0.5937
 Site-Infograph       | Train Loss: 1.2826 | Train Acc: 0.5937
 Site-Infograph       | Train Loss: 1.3790 | Train Acc: 0.5249
 Site-Clipart         | Val  Loss: 0.5221 | Val  Acc: 0.8714
 Site-Clipart         | Val  Loss: 0.5069 | Val  Acc: 0.8524
 Site-Real            | Val  Loss: 0.2926 | Val  Acc: 0.9476
 Site-Real            | Val  Loss: 0.2048 | Val  Acc: 0.9603
 Site-Painting        | Val  Loss: 0.4061 | Val  Acc: 0.9000
 Site-Painting        | Val  Loss: 0.3485 | Val  Acc: 0.9127
 Site-Sketch          | Val  Loss: 0.4820 | Val  Acc: 0.8667
 Site-Sketch          | Val  Loss: 0.4664 | Val  Acc: 0.8492
 Site-QuickDraw       | Val  Loss: 1.1854 | Val  Acc: 0.6429
 Site-QuickDraw       | Val  Loss: 1.2524 | Val  Acc: 0.6016
 Site-Infograph       | Val  Loss: 1.2243 | Val  Acc: 0.5952
 Site-Infograph       | Val  Loss: 1.3521 | Val  Acc: 0.5365
Average Valid Accuracy: 0.7947
 Best site-Clipart          | Epoch:7 | Val Acc: 0.8714
 Best site-Clipart          | Epoch:7 | Val Acc: 0.8524
 Best site-Real             | Epoch:7 | Val Acc: 0.9476
 Best site-Real             | Epoch:7 | Val Acc: 0.9603
 Best site-Painting         | Epoch:7 | Val Acc: 0.9000
 Best site-Painting         | Epoch:7 | Val Acc: 0.9127
 Best site-Sketch           | Epoch:7 | Val Acc: 0.8667
 Best site-Sketch           | Epoch:7 | Val Acc: 0.8492
 Best site-QuickDraw        | Epoch:7 | Val Acc: 0.6429
 Best site-QuickDraw        | Epoch:7 | Val Acc: 0.6016
 Best site-Infograph        | Epoch:7 | Val Acc: 0.5952
 Best site-Infograph        | Epoch:7 | Val Acc: 0.5365
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_1/CoCoOP...
============ Train epoch 8 ============
 Site-Clipart         | Train Loss: 0.4210 | Train Acc: 0.8889
 Site-Clipart         | Train Loss: 0.4792 | Train Acc: 0.8635
 Site-Real            | Train Loss: 0.2152 | Train Acc: 0.9492
 Site-Real            | Train Loss: 0.1995 | Train Acc: 0.9566
 Site-Painting        | Train Loss: 0.3615 | Train Acc: 0.9048
 Site-Painting        | Train Loss: 0.3312 | Train Acc: 0.9196
 Site-Sketch          | Train Loss: 0.4781 | Train Acc: 0.8444
 Site-Sketch          | Train Loss: 0.4618 | Train Acc: 0.8614
 Site-QuickDraw       | Train Loss: 1.2324 | Train Acc: 0.5873
 Site-QuickDraw       | Train Loss: 1.1900 | Train Acc: 0.6212
 Site-Infograph       | Train Loss: 1.2993 | Train Acc: 0.5746
 Site-Infograph       | Train Loss: 1.3622 | Train Acc: 0.5492
 Site-Clipart         | Val  Loss: 0.5032 | Val  Acc: 0.8714
 Site-Clipart         | Val  Loss: 0.4533 | Val  Acc: 0.8762
 Site-Real            | Val  Loss: 0.2693 | Val  Acc: 0.9476
 Site-Real            | Val  Loss: 0.1924 | Val  Acc: 0.9651
 Site-Painting        | Val  Loss: 0.3649 | Val  Acc: 0.8905
 Site-Painting        | Val  Loss: 0.3274 | Val  Acc: 0.9143
 Site-Sketch          | Val  Loss: 0.5843 | Val  Acc: 0.8571
 Site-Sketch          | Val  Loss: 0.4833 | Val  Acc: 0.8492
 Site-QuickDraw       | Val  Loss: 1.1262 | Val  Acc: 0.6571
 Site-QuickDraw       | Val  Loss: 1.1562 | Val  Acc: 0.6206
 Site-Infograph       | Val  Loss: 1.2398 | Val  Acc: 0.5857
 Site-Infograph       | Val  Loss: 1.3456 | Val  Acc: 0.5476
Average Valid Accuracy: 0.7985
 Best site-Clipart          | Epoch:8 | Val Acc: 0.8714
 Best site-Clipart          | Epoch:8 | Val Acc: 0.8762
 Best site-Real             | Epoch:8 | Val Acc: 0.9476
 Best site-Real             | Epoch:8 | Val Acc: 0.9651
 Best site-Painting         | Epoch:8 | Val Acc: 0.8905
 Best site-Painting         | Epoch:8 | Val Acc: 0.9143
 Best site-Sketch           | Epoch:8 | Val Acc: 0.8571
 Best site-Sketch           | Epoch:8 | Val Acc: 0.8492
 Best site-QuickDraw        | Epoch:8 | Val Acc: 0.6571
 Best site-QuickDraw        | Epoch:8 | Val Acc: 0.6206
 Best site-Infograph        | Epoch:8 | Val Acc: 0.5857
 Best site-Infograph        | Epoch:8 | Val Acc: 0.5476
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_1/CoCoOP...
============ Train epoch 9 ============
 Site-Clipart         | Train Loss: 0.4200 | Train Acc: 0.9016
 Site-Clipart         | Train Loss: 0.4576 | Train Acc: 0.8698
 Site-Real            | Train Loss: 0.2107 | Train Acc: 0.9397
 Site-Real            | Train Loss: 0.1828 | Train Acc: 0.9598
 Site-Painting        | Train Loss: 0.3392 | Train Acc: 0.8984
 Site-Painting        | Train Loss: 0.3080 | Train Acc: 0.9111
 Site-Sketch          | Train Loss: 0.4446 | Train Acc: 0.8794
 Site-Sketch          | Train Loss: 0.4489 | Train Acc: 0.8667
 Site-QuickDraw       | Train Loss: 1.1667 | Train Acc: 0.6222
 Site-QuickDraw       | Train Loss: 1.1353 | Train Acc: 0.6466
 Site-Infograph       | Train Loss: 1.3236 | Train Acc: 0.5683
 Site-Infograph       | Train Loss: 1.3267 | Train Acc: 0.5354
 Site-Clipart         | Val  Loss: 0.4493 | Val  Acc: 0.8762
 Site-Clipart         | Val  Loss: 0.4397 | Val  Acc: 0.8714
 Site-Real            | Val  Loss: 0.2445 | Val  Acc: 0.9476
 Site-Real            | Val  Loss: 0.1881 | Val  Acc: 0.9571
 Site-Painting        | Val  Loss: 0.3715 | Val  Acc: 0.9000
 Site-Painting        | Val  Loss: 0.3416 | Val  Acc: 0.8952
 Site-Sketch          | Val  Loss: 0.5066 | Val  Acc: 0.8714
 Site-Sketch          | Val  Loss: 0.4634 | Val  Acc: 0.8571
 Site-QuickDraw       | Val  Loss: 1.1014 | Val  Acc: 0.6429
 Site-QuickDraw       | Val  Loss: 1.1356 | Val  Acc: 0.6444
 Site-Infograph       | Val  Loss: 1.1719 | Val  Acc: 0.5810
 Site-Infograph       | Val  Loss: 1.3160 | Val  Acc: 0.5571
Average Valid Accuracy: 0.8001
 Best site-Clipart          | Epoch:9 | Val Acc: 0.8762
 Best site-Clipart          | Epoch:9 | Val Acc: 0.8714
 Best site-Real             | Epoch:9 | Val Acc: 0.9476
 Best site-Real             | Epoch:9 | Val Acc: 0.9571
 Best site-Painting         | Epoch:9 | Val Acc: 0.9000
 Best site-Painting         | Epoch:9 | Val Acc: 0.8952
 Best site-Sketch           | Epoch:9 | Val Acc: 0.8714
 Best site-Sketch           | Epoch:9 | Val Acc: 0.8571
 Best site-QuickDraw        | Epoch:9 | Val Acc: 0.6429
 Best site-QuickDraw        | Epoch:9 | Val Acc: 0.6444
 Best site-Infograph        | Epoch:9 | Val Acc: 0.5810
 Best site-Infograph        | Epoch:9 | Val Acc: 0.5571
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_1/CoCoOP...
 Test site-Clipart         | Epoch:9 | Test Acc: 0.8707
 Test site-Real            | Epoch:9 | Test Acc: 0.9491
 Test site-Painting        | Epoch:9 | Test Acc: 0.9354
 Test site-Sketch          | Epoch:9 | Test Acc: 0.8917
 Test site-QuickDraw       | Epoch:9 | Test Acc: 0.6690
 Test site-Infograph       | Epoch:9 | Test Acc: 0.5921
Average Test Accuracy: 0.8180
============ Train epoch 10 ============
 Site-Clipart         | Train Loss: 0.4310 | Train Acc: 0.8698
 Site-Clipart         | Train Loss: 0.4264 | Train Acc: 0.8751
 Site-Real            | Train Loss: 0.2010 | Train Acc: 0.9429
 Site-Real            | Train Loss: 0.1793 | Train Acc: 0.9566
 Site-Painting        | Train Loss: 0.3514 | Train Acc: 0.8857
 Site-Painting        | Train Loss: 0.3054 | Train Acc: 0.9132
 Site-Sketch          | Train Loss: 0.4455 | Train Acc: 0.8667
 Site-Sketch          | Train Loss: 0.4314 | Train Acc: 0.8614
 Site-QuickDraw       | Train Loss: 1.1068 | Train Acc: 0.6349
 Site-QuickDraw       | Train Loss: 1.0570 | Train Acc: 0.6825
 Site-Infograph       | Train Loss: 1.2971 | Train Acc: 0.5873
