===2023-04-26 06:30:48===
===Setting===
    dataset: domainnet
    lr: 0.01
    batch: 16
    iters: 50
    wk_iters: 1
    si: False
    lambda for constrastive: 0.5
data_number=[12,24,36,48,60,72,63,59,64,48,97,145,53,]
label set of clients: [9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, ]
domain number = 6
============ Train epoch 0 ============
===2023-04-26 06:30:56===
===Setting===
    dataset: domainnet
    lr: 0.01
    batch: 1
    iters: 10
    wk_iters: 5
    si: False
    lambda for constrastive: 0.5
data_number=[12,24,36,48,60,72,63,59,64,48,97,145,53,]
label set of clients: [9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, ]
domain number = 6
Loading snapshots...
===2023-04-27 01:43:15===
===Setting===
    dataset: domainnet
    lr: 0.01
    batch: 16
    iters: 50
    wk_iters: 1
    si: False
    lambda for constrastive: 0.5
data_number=[16,33,50,67,84,31,39,48,58,116,35,]
label set of clients: [10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, ]
domain number = 6
============ Train epoch 0 ============
 Site-Clipart   | Train Loss: 1.7926 | Train Acc: 0.5625
 Best site-Infograph  | Epoch:2 | Val Acc: 0.3500
 Best site-Painting   | Epoch:2 | Val Acc: 0.9231
 Best site-QuickDraw  | Epoch:2 | Val Acc: 0.3125
 Best site-Real       | Epoch:2 | Val Acc: 1.0000
 Best site-Real       | Epoch:2 | Val Acc: 0.9610
 Best site-Sketch     | Epoch:2 | Val Acc: 0.7826
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-1_1/harmo-fl...
============ Train epoch 3 ============
 Site-Clipart   | Train Loss: 1.0073 | Train Acc: 0.5625
 Site-Clipart   | Train Loss: 0.4697 | Train Acc: 0.8485
 Site-Clipart   | Train Loss: 0.9157 | Train Acc: 0.8400
 Site-Clipart   | Train Loss: 0.7430 | Train Acc: 0.8806
 Site-Clipart   | Train Loss: 0.5728 | Train Acc: 0.8929
 Site-Infograph | Train Loss: 2.0270 | Train Acc: 0.3548
 Site-Painting  | Train Loss: 0.8063 | Train Acc: 0.7692
 Site-QuickDraw | Train Loss: 1.9351 | Train Acc: 0.3125
 Site-Real      | Train Loss: 0.4410 | Train Acc: 0.9483
 Site-Real      | Train Loss: 0.3108 | Train Acc: 0.9655
 Site-Sketch    | Train Loss: 0.7079 | Train Acc: 0.8000
 Site-Clipart   | Val  Loss: 0.8208 | Val  Acc: 0.9091
 Site-Clipart   | Val  Loss: 0.6618 | Val  Acc: 0.8636
 Site-Clipart   | Val  Loss: 0.4377 | Val  Acc: 0.9091
 Site-Clipart   | Val  Loss: 0.6667 | Val  Acc: 0.9091
 Site-Clipart   | Val  Loss: 0.7039 | Val  Acc: 0.8750
 Site-Infograph | Val  Loss: 2.0524 | Val  Acc: 0.2500
 Site-Painting  | Val  Loss: 0.4047 | Val  Acc: 0.9231
 Site-QuickDraw | Val  Loss: 1.9247 | Val  Acc: 0.3750
 Site-Real      | Val  Loss: 0.2180 | Val  Acc: 1.0000
 Site-Real      | Val  Loss: 0.2725 | Val  Acc: 0.9740
 Site-Sketch    | Val  Loss: 0.8360 | Val  Acc: 0.7391
Average Valid Accuracy: 0.7934
============ Train epoch 4 ============
 Site-Clipart   | Train Loss: 0.9427 | Train Acc: 0.6875
 Site-Clipart   | Train Loss: 0.8456 | Train Acc: 0.9091
 Site-Clipart   | Train Loss: 0.8063 | Train Acc: 0.7800
 Site-Clipart   | Train Loss: 0.5582 | Train Acc: 0.9104
 Site-Clipart   | Train Loss: 0.4843 | Train Acc: 0.8810
 Site-Infograph | Train Loss: 1.8638 | Train Acc: 0.3871
 Site-Painting  | Train Loss: 0.7794 | Train Acc: 0.7436
 Site-QuickDraw | Train Loss: 1.8932 | Train Acc: 0.3333
 Site-Real      | Train Loss: 0.3379 | Train Acc: 0.9655
 Site-Real      | Train Loss: 0.2027 | Train Acc: 0.9828
 Site-Sketch    | Train Loss: 0.6295 | Train Acc: 0.8571
 Site-Clipart   | Val  Loss: 0.6000 | Val  Acc: 1.0000
 Site-Clipart   | Val  Loss: 0.5248 | Val  Acc: 1.0000
 Site-Clipart   | Val  Loss: 0.3103 | Val  Acc: 0.9697
 Site-Clipart   | Val  Loss: 0.5434 | Val  Acc: 0.9318
 Site-Clipart   | Val  Loss: 0.6867 | Val  Acc: 0.8036
 Site-Infograph | Val  Loss: 1.8150 | Val  Acc: 0.4000
 Site-Painting  | Val  Loss: 0.4206 | Val  Acc: 0.8846
 Site-QuickDraw | Val  Loss: 1.9438 | Val  Acc: 0.2500
 Site-Real      | Val  Loss: 0.1464 | Val  Acc: 1.0000
 Site-Real      | Val  Loss: 0.2057 | Val  Acc: 0.9870
 Site-Sketch    | Val  Loss: 0.7898 | Val  Acc: 0.7391
Average Valid Accuracy: 0.8151
 Best site-Clipart    | Epoch:4 | Val Acc: 1.0000
 Best site-Clipart    | Epoch:4 | Val Acc: 1.0000
 Best site-Clipart    | Epoch:4 | Val Acc: 0.9697
 Best site-Clipart    | Epoch:4 | Val Acc: 0.9318
 Best site-Clipart    | Epoch:4 | Val Acc: 0.8036
 Best site-Infograph  | Epoch:4 | Val Acc: 0.4000
 Best site-Painting   | Epoch:4 | Val Acc: 0.8846
 Best site-QuickDraw  | Epoch:4 | Val Acc: 0.2500
 Best site-Real       | Epoch:4 | Val Acc: 1.0000
 Best site-Real       | Epoch:4 | Val Acc: 0.9870
 Best site-Sketch     | Epoch:4 | Val Acc: 0.7391
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-1_1/harmo-fl...
============ Train epoch 5 ============
 Site-Clipart   | Train Loss: 0.8513 | Train Acc: 0.8125
 Site-Clipart   | Train Loss: 0.7800 | Train Acc: 0.8788
 Site-Clipart   | Train Loss: 0.8396 | Train Acc: 0.8400
 Site-Clipart   | Train Loss: 0.4135 | Train Acc: 0.9403
 Site-Clipart   | Train Loss: 0.4367 | Train Acc: 0.9048
 Site-Infograph | Train Loss: 1.9235 | Train Acc: 0.3548
 Site-Painting  | Train Loss: 0.6304 | Train Acc: 0.7692
 Site-QuickDraw | Train Loss: 1.8156 | Train Acc: 0.4583
 Site-Real      | Train Loss: 0.2805 | Train Acc: 0.9655
 Site-Real      | Train Loss: 0.1642 | Train Acc: 0.9914
 Site-Sketch    | Train Loss: 0.5218 | Train Acc: 0.8000
 Site-Clipart   | Val  Loss: 0.4379 | Val  Acc: 1.0000
 Site-Clipart   | Val  Loss: 0.3878 | Val  Acc: 0.9545
 Site-Clipart   | Val  Loss: 0.2922 | Val  Acc: 0.9394
 Site-Clipart   | Val  Loss: 0.5396 | Val  Acc: 0.9091
 Site-Clipart   | Val  Loss: 0.6874 | Val  Acc: 0.8750
 Site-Infograph | Val  Loss: 2.2587 | Val  Acc: 0.3500
 Site-Painting  | Val  Loss: 0.4633 | Val  Acc: 0.8462
 Site-QuickDraw | Val  Loss: 1.8785 | Val  Acc: 0.3750
 Site-Real      | Val  Loss: 0.1511 | Val  Acc: 1.0000
 Site-Real      | Val  Loss: 0.1490 | Val  Acc: 1.0000
 Site-Sketch    | Val  Loss: 0.7225 | Val  Acc: 0.6957
Average Valid Accuracy: 0.8132
============ Train epoch 6 ============
 Site-Clipart   | Train Loss: 1.0954 | Train Acc: 0.7500
 Site-Clipart   | Train Loss: 0.2978 | Train Acc: 0.8788
 Site-Clipart   | Train Loss: 0.6638 | Train Acc: 0.8400
 Site-Clipart   | Train Loss: 0.4565 | Train Acc: 0.9552
 Site-Clipart   | Train Loss: 0.3981 | Train Acc: 0.8929
 Site-Infograph | Train Loss: 1.9547 | Train Acc: 0.3548
 Site-Painting  | Train Loss: 0.6413 | Train Acc: 0.7436
 Site-QuickDraw | Train Loss: 1.8155 | Train Acc: 0.3958
 Site-Real      | Train Loss: 0.2394 | Train Acc: 0.9828
 Site-Real      | Train Loss: 0.1578 | Train Acc: 1.0000
 Site-Sketch    | Train Loss: 0.9192 | Train Acc: 0.8571
 Site-Clipart   | Val  Loss: 0.4801 | Val  Acc: 0.9091
 Site-Clipart   | Val  Loss: 0.2966 | Val  Acc: 0.9545
 Site-Clipart   | Val  Loss: 0.2946 | Val  Acc: 0.8788
 Site-Clipart   | Val  Loss: 0.4339 | Val  Acc: 0.9545
 Site-Clipart   | Val  Loss: 0.6164 | Val  Acc: 0.8393
 Site-Infograph | Val  Loss: 1.9748 | Val  Acc: 0.3000
 Site-Painting  | Val  Loss: 0.2624 | Val  Acc: 0.8846
 Site-QuickDraw | Val  Loss: 1.7635 | Val  Acc: 0.3438
 Site-Real      | Val  Loss: 0.1073 | Val  Acc: 1.0000
 Site-Real      | Val  Loss: 0.1240 | Val  Acc: 0.9740
 Site-Sketch    | Val  Loss: 0.6273 | Val  Acc: 0.8261
Average Valid Accuracy: 0.8059
============ Train epoch 7 ============
 Site-Clipart   | Train Loss: 0.8958 | Train Acc: 0.6875
 Site-Clipart   | Train Loss: 0.2750 | Train Acc: 0.9394
 Site-Clipart   | Train Loss: 0.7643 | Train Acc: 0.8800
 Site-Clipart   | Train Loss: 0.5450 | Train Acc: 0.9254
 Site-Clipart   | Train Loss: 0.3303 | Train Acc: 0.9524
 Site-Infograph | Train Loss: 1.8966 | Train Acc: 0.3548
 Site-Painting  | Train Loss: 0.6540 | Train Acc: 0.7436
 Site-QuickDraw | Train Loss: 1.8186 | Train Acc: 0.4583
 Site-Real      | Train Loss: 0.2208 | Train Acc: 0.9828
 Site-Real      | Train Loss: 0.0835 | Train Acc: 1.0000
 Site-Sketch    | Train Loss: 0.4285 | Train Acc: 0.8857
 Site-Clipart   | Val  Loss: 0.4591 | Val  Acc: 1.0000
 Site-Clipart   | Val  Loss: 0.3472 | Val  Acc: 1.0000
 Site-Clipart   | Val  Loss: 0.2869 | Val  Acc: 0.9394
 Site-Clipart   | Val  Loss: 0.4667 | Val  Acc: 0.8864
 Site-Clipart   | Val  Loss: 0.6337 | Val  Acc: 0.8571
 Site-Infograph | Val  Loss: 1.9299 | Val  Acc: 0.4000
 Site-Painting  | Val  Loss: 0.4013 | Val  Acc: 0.8846
 Site-QuickDraw | Val  Loss: 1.9157 | Val  Acc: 0.3125
 Site-Real      | Val  Loss: 0.0533 | Val  Acc: 1.0000
 Site-Real      | Val  Loss: 0.0865 | Val  Acc: 1.0000
 Site-Sketch    | Val  Loss: 0.6400 | Val  Acc: 0.7826
Average Valid Accuracy: 0.8239
 Best site-Clipart    | Epoch:7 | Val Acc: 1.0000
 Best site-Clipart    | Epoch:7 | Val Acc: 1.0000
 Best site-Clipart    | Epoch:7 | Val Acc: 0.9394
 Best site-Clipart    | Epoch:7 | Val Acc: 0.8864
 Best site-Clipart    | Epoch:7 | Val Acc: 0.8571
 Best site-Infograph  | Epoch:7 | Val Acc: 0.4000
 Best site-Painting   | Epoch:7 | Val Acc: 0.8846
 Best site-QuickDraw  | Epoch:7 | Val Acc: 0.3125
 Best site-Real       | Epoch:7 | Val Acc: 1.0000
 Best site-Real       | Epoch:7 | Val Acc: 1.0000
 Best site-Sketch     | Epoch:7 | Val Acc: 0.7826
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-1_1/harmo-fl...
============ Train epoch 8 ============
 Site-Clipart   | Train Loss: 0.6540 | Train Acc: 0.6875
 Site-Clipart   | Train Loss: 0.2760 | Train Acc: 0.9394
 Site-Clipart   | Train Loss: 0.5164 | Train Acc: 0.8200
 Site-Clipart   | Train Loss: 0.3908 | Train Acc: 0.9254
 Site-Clipart   | Train Loss: 0.2692 | Train Acc: 0.9643
 Site-Infograph | Train Loss: 1.8545 | Train Acc: 0.4194
 Site-Painting  | Train Loss: 0.5788 | Train Acc: 0.8462
 Site-QuickDraw | Train Loss: 1.7932 | Train Acc: 0.3958
 Site-Real      | Train Loss: 0.2140 | Train Acc: 0.9828
 Site-Real      | Train Loss: 0.0759 | Train Acc: 1.0000
 Site-Sketch    | Train Loss: 0.4707 | Train Acc: 0.7714
 Site-Clipart   | Val  Loss: 0.2826 | Val  Acc: 1.0000
 Site-Clipart   | Val  Loss: 0.2586 | Val  Acc: 1.0000
 Site-Clipart   | Val  Loss: 0.2349 | Val  Acc: 0.9091
 Site-Clipart   | Val  Loss: 0.4405 | Val  Acc: 0.9091
 Site-Clipart   | Val  Loss: 0.5586 | Val  Acc: 0.8571
 Site-Infograph | Val  Loss: 1.7687 | Val  Acc: 0.3500
 Site-Painting  | Val  Loss: 0.2877 | Val  Acc: 0.9231
 Site-QuickDraw | Val  Loss: 1.9083 | Val  Acc: 0.3438
 Site-Real      | Val  Loss: 0.0397 | Val  Acc: 1.0000
 Site-Real      | Val  Loss: 0.0700 | Val  Acc: 1.0000
 Site-Sketch    | Val  Loss: 0.7022 | Val  Acc: 0.8261
Average Valid Accuracy: 0.8289
 Best site-Clipart    | Epoch:8 | Val Acc: 1.0000
 Best site-Clipart    | Epoch:8 | Val Acc: 1.0000
 Best site-Clipart    | Epoch:8 | Val Acc: 0.9091
 Best site-Clipart    | Epoch:8 | Val Acc: 0.9091
 Best site-Clipart    | Epoch:8 | Val Acc: 0.8571
 Best site-Infograph  | Epoch:8 | Val Acc: 0.3500
 Best site-Painting   | Epoch:8 | Val Acc: 0.9231
 Best site-QuickDraw  | Epoch:8 | Val Acc: 0.3438
 Best site-Real       | Epoch:8 | Val Acc: 1.0000
 Best site-Real       | Epoch:8 | Val Acc: 1.0000
 Best site-Sketch     | Epoch:8 | Val Acc: 0.8261
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-1_1/harmo-fl...
============ Train epoch 9 ============
 Site-Clipart   | Train Loss: 0.4999 | Train Acc: 0.8750
 Site-Clipart   | Train Loss: 0.1932 | Train Acc: 0.9697
 Site-Clipart   | Train Loss: 0.5068 | Train Acc: 0.8800
 Site-Clipart   | Train Loss: 0.3669 | Train Acc: 0.9552
 Site-Clipart   | Train Loss: 0.2636 | Train Acc: 0.9643
 Site-Infograph | Train Loss: 1.8936 | Train Acc: 0.3548
 Site-Painting  | Train Loss: 0.5652 | Train Acc: 0.8462
 Site-QuickDraw | Train Loss: 1.7153 | Train Acc: 0.4375
 Site-Real      | Train Loss: 0.1939 | Train Acc: 0.9655
 Site-Real      | Train Loss: 0.0599 | Train Acc: 1.0000
 Site-Sketch    | Train Loss: 0.4291 | Train Acc: 0.8857
 Site-Clipart   | Val  Loss: 0.3336 | Val  Acc: 1.0000
 Site-Clipart   | Val  Loss: 0.1345 | Val  Acc: 1.0000
 Site-Clipart   | Val  Loss: 0.2473 | Val  Acc: 0.9091
 Site-Clipart   | Val  Loss: 0.3671 | Val  Acc: 0.9318
 Site-Clipart   | Val  Loss: 0.5049 | Val  Acc: 0.8929
 Site-Infograph | Val  Loss: 1.8442 | Val  Acc: 0.3500
 Site-Painting  | Val  Loss: 0.3178 | Val  Acc: 0.9231
 Site-QuickDraw | Val  Loss: 1.8474 | Val  Acc: 0.3438
 Site-Real      | Val  Loss: 0.0326 | Val  Acc: 1.0000
 Site-Real      | Val  Loss: 0.0564 | Val  Acc: 1.0000
 Site-Sketch    | Val  Loss: 0.7017 | Val  Acc: 0.6957
Average Valid Accuracy: 0.8224
============ Train epoch 10 ============
 Site-Clipart   | Train Loss: 0.7072 | Train Acc: 0.6250
 Site-Clipart   | Train Loss: 0.6342 | Train Acc: 0.9697
 Site-Clipart   | Train Loss: 0.5231 | Train Acc: 0.8800
 Site-Clipart   | Train Loss: 0.3558 | Train Acc: 0.9254
 Site-Clipart   | Train Loss: 0.2916 | Train Acc: 0.9167
 Site-Infograph | Train Loss: 1.8796 | Train Acc: 0.4516
 Site-Painting  | Train Loss: 0.6280 | Train Acc: 0.7949
 Site-QuickDraw | Train Loss: 1.6987 | Train Acc: 0.5417
 Site-Real      | Train Loss: 0.1567 | Train Acc: 0.9828
 Site-Real      | Train Loss: 0.0677 | Train Acc: 0.9914
 Site-Sketch    | Train Loss: 0.3824 | Train Acc: 0.8000
 Site-Clipart   | Val  Loss: 0.3000 | Val  Acc: 1.0000
 Site-Clipart   | Val  Loss: 0.1707 | Val  Acc: 1.0000
 Site-Clipart   | Val  Loss: 0.1885 | Val  Acc: 0.9697
 Site-Clipart   | Val  Loss: 0.2961 | Val  Acc: 0.9773
 Site-Clipart   | Val  Loss: 0.4223 | Val  Acc: 0.9286
 Site-Infograph | Val  Loss: 1.8361 | Val  Acc: 0.4000
 Site-Painting  | Val  Loss: 0.4567 | Val  Acc: 0.8462
 Site-QuickDraw | Val  Loss: 1.8164 | Val  Acc: 0.3750
 Site-Real      | Val  Loss: 0.0206 | Val  Acc: 1.0000
 Site-Real      | Val  Loss: 0.0611 | Val  Acc: 1.0000
 Site-Sketch    | Val  Loss: 0.5010 | Val  Acc: 0.8261
Average Valid Accuracy: 0.8475
 Best site-Clipart    | Epoch:10 | Val Acc: 1.0000
 Best site-Clipart    | Epoch:10 | Val Acc: 1.0000
 Best site-Clipart    | Epoch:10 | Val Acc: 0.9697
 Best site-Clipart    | Epoch:10 | Val Acc: 0.9773
 Best site-Clipart    | Epoch:10 | Val Acc: 0.9286
 Best site-Infograph  | Epoch:10 | Val Acc: 0.4000
 Best site-Painting   | Epoch:10 | Val Acc: 0.8462
 Best site-QuickDraw  | Epoch:10 | Val Acc: 0.3750
 Best site-Real       | Epoch:10 | Val Acc: 1.0000
 Best site-Real       | Epoch:10 | Val Acc: 1.0000
 Best site-Sketch     | Epoch:10 | Val Acc: 0.8261
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-1_1/harmo-fl...
============ Train epoch 11 ============
 Site-Clipart   | Train Loss: 0.5655 | Train Acc: 0.7500
 Site-Clipart   | Train Loss: 0.1881 | Train Acc: 0.9091
 Site-Clipart   | Train Loss: 0.3791 | Train Acc: 0.8800
 Site-Clipart   | Train Loss: 0.3100 | Train Acc: 0.9403
 Site-Clipart   | Train Loss: 0.2151 | Train Acc: 0.9524
 Site-Infograph | Train Loss: 1.9452 | Train Acc: 0.3226
 Site-Painting  | Train Loss: 0.4974 | Train Acc: 0.8462
 Site-QuickDraw | Train Loss: 1.7149 | Train Acc: 0.4167
 Site-Real      | Train Loss: 0.1483 | Train Acc: 0.9655
 Site-Real      | Train Loss: 0.0474 | Train Acc: 1.0000
 Site-Sketch    | Train Loss: 0.3981 | Train Acc: 0.8286
 Site-Clipart   | Val  Loss: 0.2038 | Val  Acc: 1.0000
 Site-Clipart   | Val  Loss: 0.1584 | Val  Acc: 1.0000
 Site-Clipart   | Val  Loss: 0.1651 | Val  Acc: 0.9697
 Site-Clipart   | Val  Loss: 0.3218 | Val  Acc: 0.9545
 Site-Clipart   | Val  Loss: 0.4616 | Val  Acc: 0.9286
 Site-Infograph | Val  Loss: 2.1594 | Val  Acc: 0.3500
 Site-Painting  | Val  Loss: 0.3094 | Val  Acc: 0.8846
 Site-QuickDraw | Val  Loss: 1.8131 | Val  Acc: 0.3750
 Site-Real      | Val  Loss: 0.0200 | Val  Acc: 1.0000
 Site-Real      | Val  Loss: 0.0340 | Val  Acc: 1.0000
 Site-Sketch    | Val  Loss: 0.6393 | Val  Acc: 0.8261
Average Valid Accuracy: 0.8444
============ Train epoch 12 ============
 Site-Clipart   | Train Loss: 0.5780 | Train Acc: 0.8750
 Site-Clipart   | Train Loss: 0.4342 | Train Acc: 0.9697
 Site-Clipart   | Train Loss: 0.3779 | Train Acc: 0.9400
 Site-Clipart   | Train Loss: 0.2719 | Train Acc: 0.9403
 Site-Clipart   | Train Loss: 0.2410 | Train Acc: 0.9762
 Site-Infograph | Train Loss: 1.8956 | Train Acc: 0.4194
 Site-Painting  | Train Loss: 0.5968 | Train Acc: 0.8462
 Site-QuickDraw | Train Loss: 1.6927 | Train Acc: 0.3750
 Site-Real      | Train Loss: 0.1394 | Train Acc: 0.9828
 Site-Real      | Train Loss: 0.0503 | Train Acc: 0.9914
 Site-Sketch    | Train Loss: 0.5588 | Train Acc: 0.8286
 Site-Clipart   | Val  Loss: 0.1368 | Val  Acc: 1.0000
