===2023-08-13 19:34:33===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 4
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[14,18,24,31,40,52,68,88,113,146,12,22,40,72,128,11,115,58,
client_nums=[10,5,2,1,]
len_dataset=[1000,462,213,98,]
domain number = 4
============ Train epoch 0 ============
cnt=[7, 1, 1, 9, ]
power_decay: 0.9, powerI: 0.9500, powerC: 0.0500
 Site-photo                     (1) | Train Loss: 1.8310 | Train Acc: 0.4286
 Site-art_painting              (3) | Val  Loss: 1.8574 | Val  Acc: 0.4468
 Site-art_painting              (3) | Val  Loss: 1.8767 | Val  Acc: 0.4118
 Site-cartoon                   (0) | Val  Loss: 1.8517 | Val  Acc: 0.2857
 Site-cartoon                   (0) | Val  Loss: 1.9022 | Val  Acc: 0.2338
 Site-sketch                    (2) | Val  Loss: 1.9340 | Val  Acc: 0.3333
Average Valid Accuracy: 0.5268
 Best site-photo                    (1)  | Epoch:1 | Val Acc: 0.6667
 Best site-photo                    (1)  | Epoch:1 | Val Acc: 0.6667
 Best site-photo                    (1)  | Epoch:1 | Val Acc: 0.6250
 Best site-photo                    (1)  | Epoch:1 | Val Acc: 0.7143
 Best site-photo                    (1)  | Epoch:1 | Val Acc: 0.7037
 Best site-photo                    (1)  | Epoch:1 | Val Acc: 0.7714
 Best site-photo                    (1)  | Epoch:1 | Val Acc: 0.6667
 Best site-photo                    (1)  | Epoch:1 | Val Acc: 0.7241
 Best site-photo                    (1)  | Epoch:1 | Val Acc: 0.6133
 Best site-photo                    (1)  | Epoch:1 | Val Acc: 0.6804
 Best site-art_painting             (3)  | Epoch:1 | Val Acc: 0.3750
 Best site-art_painting             (3)  | Epoch:1 | Val Acc: 0.3333
 Best site-art_painting             (3)  | Epoch:1 | Val Acc: 0.2308
 Best site-art_painting             (3)  | Epoch:1 | Val Acc: 0.4468
 Best site-art_painting             (3)  | Epoch:1 | Val Acc: 0.4118
 Best site-cartoon                  (0)  | Epoch:1 | Val Acc: 0.2857
 Best site-cartoon                  (0)  | Epoch:1 | Val Acc: 0.2338
 Best site-sketch                   (2)  | Epoch:1 | Val Acc: 0.3333
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/ablation...
============ Train epoch 2 ============
cnt=[10, 5, 1, 2, ]
power_decay: 0.9, powerI: 0.8645, powerC: 0.1355
 Site-photo                     (0) | Train Loss: 1.6626 | Train Acc: 0.8571
 Site-photo                     (0) | Train Loss: 1.7391 | Train Acc: 0.8333
 Site-photo                     (0) | Train Loss: 1.6677 | Train Acc: 0.7917
 Site-photo                     (0) | Train Loss: 1.7142 | Train Acc: 0.8065
 Site-photo                     (0) | Train Loss: 1.6811 | Train Acc: 0.9000
 Site-photo                     (0) | Train Loss: 1.7313 | Train Acc: 0.7885
 Site-photo                     (0) | Train Loss: 1.6349 | Train Acc: 0.7647
 Site-photo                     (0) | Train Loss: 1.6852 | Train Acc: 0.8523
 Site-photo                     (0) | Train Loss: 1.7157 | Train Acc: 0.7965
 Site-photo                     (0) | Train Loss: 1.7051 | Train Acc: 0.8562
 Site-art_painting              (1) | Train Loss: 1.8491 | Train Acc: 0.2500
 Site-art_painting              (1) | Train Loss: 1.8505 | Train Acc: 0.4545
 Site-art_painting              (1) | Train Loss: 1.8471 | Train Acc: 0.5000
 Site-art_painting              (1) | Train Loss: 1.8518 | Train Acc: 0.5000
 Site-art_painting              (1) | Train Loss: 1.8395 | Train Acc: 0.4297
 Site-cartoon                   (3) | Train Loss: 1.8761 | Train Acc: 0.3636
 Site-cartoon                   (3) | Train Loss: 1.8588 | Train Acc: 0.3565
 Site-sketch                    (2) | Train Loss: 1.9234 | Train Acc: 0.2586
Average Train Accuracy: 0.6311
 Site-photo                     (0) | Val  Loss: 1.6964 | Val  Acc: 0.7778
 Site-photo                     (0) | Val  Loss: 1.7173 | Val  Acc: 0.8333
 Site-photo                     (0) | Val  Loss: 1.7477 | Val  Acc: 0.6875
 Site-photo                     (0) | Val  Loss: 1.7356 | Val  Acc: 0.8095
 Site-photo                     (0) | Val  Loss: 1.7111 | Val  Acc: 0.8519
 Site-photo                     (0) | Val  Loss: 1.6687 | Val  Acc: 0.8000
 Site-photo                     (0) | Val  Loss: 1.7076 | Val  Acc: 0.7333
 Site-photo                     (0) | Val  Loss: 1.7260 | Val  Acc: 0.7759
 Site-photo                     (0) | Val  Loss: 1.7147 | Val  Acc: 0.7867
 Site-photo                     (0) | Val  Loss: 1.7106 | Val  Acc: 0.8041
 Site-art_painting              (1) | Val  Loss: 1.8812 | Val  Acc: 0.2500
 Site-art_painting              (1) | Val  Loss: 1.8348 | Val  Acc: 0.4000
 Site-art_painting              (1) | Val  Loss: 1.8327 | Val  Acc: 0.4231
 Site-art_painting              (1) | Val  Loss: 1.8188 | Val  Acc: 0.5957
 Site-art_painting              (1) | Val  Loss: 1.8427 | Val  Acc: 0.4706
 Site-cartoon                   (3) | Val  Loss: 1.8225 | Val  Acc: 0.4286
 Site-cartoon                   (3) | Val  Loss: 1.8842 | Val  Acc: 0.3506
 Site-sketch                    (2) | Val  Loss: 1.9144 | Val  Acc: 0.2308
Average Valid Accuracy: 0.6116
 Best site-photo                    (0)  | Epoch:2 | Val Acc: 0.7778
 Best site-photo                    (0)  | Epoch:2 | Val Acc: 0.8333
 Best site-photo                    (0)  | Epoch:2 | Val Acc: 0.6875
 Best site-photo                    (0)  | Epoch:2 | Val Acc: 0.8095
 Best site-photo                    (0)  | Epoch:2 | Val Acc: 0.8519
 Best site-photo                    (0)  | Epoch:2 | Val Acc: 0.8000
 Best site-photo                    (0)  | Epoch:2 | Val Acc: 0.7333
 Best site-photo                    (0)  | Epoch:2 | Val Acc: 0.7759
 Best site-photo                    (0)  | Epoch:2 | Val Acc: 0.7867
 Best site-photo                    (0)  | Epoch:2 | Val Acc: 0.8041
 Best site-art_painting             (1)  | Epoch:2 | Val Acc: 0.2500
 Best site-art_painting             (1)  | Epoch:2 | Val Acc: 0.4000
 Best site-art_painting             (1)  | Epoch:2 | Val Acc: 0.4231
 Best site-art_painting             (1)  | Epoch:2 | Val Acc: 0.5957
 Best site-art_painting             (1)  | Epoch:2 | Val Acc: 0.4706
 Best site-cartoon                  (3)  | Epoch:2 | Val Acc: 0.4286
 Best site-cartoon                  (3)  | Epoch:2 | Val Acc: 0.3506
 Best site-sketch                   (2)  | Epoch:2 | Val Acc: 0.2308
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/ablation...
============ Train epoch 3 ============
cnt=[10, 5, 1, 2, ]
power_decay: 0.9, powerI: 0.8280, powerC: 0.1720
 Site-photo                     (0) | Train Loss: 1.6110 | Train Acc: 0.9286
 Site-photo                     (0) | Train Loss: 1.6812 | Train Acc: 0.7778
 Site-photo                     (0) | Train Loss: 1.6031 | Train Acc: 0.9167
 Site-photo                     (0) | Train Loss: 1.6331 | Train Acc: 0.9032
 Site-photo                     (0) | Train Loss: 1.6058 | Train Acc: 0.9500
 Site-photo                     (0) | Train Loss: 1.6685 | Train Acc: 0.8077
 Site-photo                     (0) | Train Loss: 1.5620 | Train Acc: 0.8529
 Site-photo                     (0) | Train Loss: 1.6320 | Train Acc: 0.8977
 Site-photo                     (0) | Train Loss: 1.6557 | Train Acc: 0.8584
 Site-photo                     (0) | Train Loss: 1.6612 | Train Acc: 0.8699
 Site-art_painting              (1) | Train Loss: 1.8297 | Train Acc: 0.5000
 Site-art_painting              (1) | Train Loss: 1.8176 | Train Acc: 0.5000
 Site-art_painting              (1) | Train Loss: 1.7934 | Train Acc: 0.6250
 Site-art_painting              (1) | Train Loss: 1.8119 | Train Acc: 0.5556
 Site-art_painting              (1) | Train Loss: 1.8067 | Train Acc: 0.5703
 Site-cartoon                   (3) | Train Loss: 1.8676 | Train Acc: 0.2727
 Site-cartoon                   (3) | Train Loss: 1.8221 | Train Acc: 0.5304
 Site-sketch                    (2) | Train Loss: 1.9265 | Train Acc: 0.2069
Average Train Accuracy: 0.6958
 Site-photo                     (0) | Val  Loss: 1.6419 | Val  Acc: 0.7778
 Site-photo                     (0) | Val  Loss: 1.6523 | Val  Acc: 0.8333
 Site-photo                     (0) | Val  Loss: 1.6852 | Val  Acc: 0.8125
 Site-photo                     (0) | Val  Loss: 1.6852 | Val  Acc: 0.8571
 Site-photo                     (0) | Val  Loss: 1.6456 | Val  Acc: 0.8889
 Site-photo                     (0) | Val  Loss: 1.6022 | Val  Acc: 0.8571
 Site-photo                     (0) | Val  Loss: 1.6287 | Val  Acc: 0.8889
 Site-photo                     (0) | Val  Loss: 1.6646 | Val  Acc: 0.8621
 Site-photo                     (0) | Val  Loss: 1.6639 | Val  Acc: 0.8667
 Site-photo                     (0) | Val  Loss: 1.6473 | Val  Acc: 0.8454
 Site-art_painting              (1) | Val  Loss: 1.8328 | Val  Acc: 0.5000
 Site-art_painting              (1) | Val  Loss: 1.8007 | Val  Acc: 0.5333
 Site-art_painting              (1) | Val  Loss: 1.8122 | Val  Acc: 0.5385
 Site-art_painting              (1) | Val  Loss: 1.7908 | Val  Acc: 0.5957
 Site-art_painting              (1) | Val  Loss: 1.7992 | Val  Acc: 0.5647
 Site-cartoon                   (3) | Val  Loss: 1.7949 | Val  Acc: 0.5714
 Site-cartoon                   (3) | Val  Loss: 1.8559 | Val  Acc: 0.4286
 Site-sketch                    (2) | Val  Loss: 1.9252 | Val  Acc: 0.3077
Average Valid Accuracy: 0.6961
 Best site-photo                    (0)  | Epoch:3 | Val Acc: 0.7778
 Best site-photo                    (0)  | Epoch:3 | Val Acc: 0.8333
 Best site-photo                    (0)  | Epoch:3 | Val Acc: 0.8125
 Best site-photo                    (0)  | Epoch:3 | Val Acc: 0.8571
 Best site-photo                    (0)  | Epoch:3 | Val Acc: 0.8889
 Best site-photo                    (0)  | Epoch:3 | Val Acc: 0.8571
 Best site-photo                    (0)  | Epoch:3 | Val Acc: 0.8889
 Best site-photo                    (0)  | Epoch:3 | Val Acc: 0.8621
 Best site-photo                    (0)  | Epoch:3 | Val Acc: 0.8667
 Best site-photo                    (0)  | Epoch:3 | Val Acc: 0.8454
 Best site-art_painting             (1)  | Epoch:3 | Val Acc: 0.5000
 Best site-art_painting             (1)  | Epoch:3 | Val Acc: 0.5333
 Best site-art_painting             (1)  | Epoch:3 | Val Acc: 0.5385
 Best site-art_painting             (1)  | Epoch:3 | Val Acc: 0.5957
 Best site-art_painting             (1)  | Epoch:3 | Val Acc: 0.5647
 Best site-cartoon                  (3)  | Epoch:3 | Val Acc: 0.5714
 Best site-cartoon                  (3)  | Epoch:3 | Val Acc: 0.4286
 Best site-sketch                   (2)  | Epoch:3 | Val Acc: 0.3077
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/ablation...
============ Train epoch 4 ============
cnt=[10, 2, 5, 1, ]
power_decay: 0.9, powerI: 0.7952, powerC: 0.2048
 Site-photo                     (0) | Train Loss: 1.5327 | Train Acc: 1.0000
 Site-photo                     (0) | Train Loss: 1.6164 | Train Acc: 0.9444
 Site-photo                     (0) | Train Loss: 1.5672 | Train Acc: 0.7917
 Site-photo                     (0) | Train Loss: 1.5755 | Train Acc: 0.9677
 Site-photo                     (0) | Train Loss: 1.5530 | Train Acc: 0.9500
 Site-photo                     (0) | Train Loss: 1.6125 | Train Acc: 0.9423
 Site-photo                     (0) | Train Loss: 1.5811 | Train Acc: 0.8971
 Site-photo                     (0) | Train Loss: 1.5697 | Train Acc: 0.9318
 Site-photo                     (0) | Train Loss: 1.5905 | Train Acc: 0.9115
 Site-photo                     (0) | Train Loss: 1.5859 | Train Acc: 0.9178
 Site-art_painting              (2) | Train Loss: 1.7698 | Train Acc: 0.5833
 Site-art_painting              (2) | Train Loss: 1.8013 | Train Acc: 0.4545
 Site-art_painting              (2) | Train Loss: 1.7572 | Train Acc: 0.6000
 Site-art_painting              (2) | Train Loss: 1.7606 | Train Acc: 0.6528
 Site-art_painting              (2) | Train Loss: 1.7709 | Train Acc: 0.6172
 Site-cartoon                   (1) | Train Loss: 1.8324 | Train Acc: 0.4545
 Site-cartoon                   (1) | Train Loss: 1.8061 | Train Acc: 0.5391
 Site-sketch                    (3) | Train Loss: 1.9124 | Train Acc: 0.3448
Average Train Accuracy: 0.7500
 Site-photo                     (0) | Val  Loss: 1.5935 | Val  Acc: 0.8889
 Site-photo                     (0) | Val  Loss: 1.5870 | Val  Acc: 0.8333
 Site-photo                     (0) | Val  Loss: 1.6275 | Val  Acc: 0.7500
 Site-photo                     (0) | Val  Loss: 1.6107 | Val  Acc: 0.9524
 Site-photo                     (0) | Val  Loss: 1.5774 | Val  Acc: 0.9630
 Site-photo                     (0) | Val  Loss: 1.5384 | Val  Acc: 0.9143
 Site-photo                     (0) | Val  Loss: 1.5725 | Val  Acc: 0.9333
 Site-photo                     (0) | Val  Loss: 1.5963 | Val  Acc: 0.9310
 Site-photo                     (0) | Val  Loss: 1.5922 | Val  Acc: 0.9200
 Site-photo                     (0) | Val  Loss: 1.5806 | Val  Acc: 0.9175
 Site-art_painting              (2) | Val  Loss: 1.7938 | Val  Acc: 0.5000
 Site-art_painting              (2) | Val  Loss: 1.7746 | Val  Acc: 0.5333
 Site-art_painting              (2) | Val  Loss: 1.7519 | Val  Acc: 0.6154
 Site-art_painting              (2) | Val  Loss: 1.7485 | Val  Acc: 0.5532
 Site-art_painting              (2) | Val  Loss: 1.7678 | Val  Acc: 0.5882
 Site-cartoon                   (1) | Val  Loss: 1.8057 | Val  Acc: 0.7143
 Site-cartoon                   (1) | Val  Loss: 1.8344 | Val  Acc: 0.4935
 Site-sketch                    (3) | Val  Loss: 1.9089 | Val  Acc: 0.3333
Average Valid Accuracy: 0.7408
 Best site-photo                    (0)  | Epoch:4 | Val Acc: 0.8889
 Best site-photo                    (0)  | Epoch:4 | Val Acc: 0.8333
 Best site-photo                    (0)  | Epoch:4 | Val Acc: 0.7500
 Best site-photo                    (0)  | Epoch:4 | Val Acc: 0.9524
 Best site-photo                    (0)  | Epoch:4 | Val Acc: 0.9630
 Best site-photo                    (0)  | Epoch:4 | Val Acc: 0.9143
 Best site-photo                    (0)  | Epoch:4 | Val Acc: 0.9333
 Best site-photo                    (0)  | Epoch:4 | Val Acc: 0.9310
 Best site-photo                    (0)  | Epoch:4 | Val Acc: 0.9200
 Best site-photo                    (0)  | Epoch:4 | Val Acc: 0.9175
 Best site-art_painting             (2)  | Epoch:4 | Val Acc: 0.5000
 Best site-art_painting             (2)  | Epoch:4 | Val Acc: 0.5333
 Best site-art_painting             (2)  | Epoch:4 | Val Acc: 0.6154
 Best site-art_painting             (2)  | Epoch:4 | Val Acc: 0.5532
 Best site-art_painting             (2)  | Epoch:4 | Val Acc: 0.5882
 Best site-cartoon                  (1)  | Epoch:4 | Val Acc: 0.7143
 Best site-cartoon                  (1)  | Epoch:4 | Val Acc: 0.4935
 Best site-sketch                   (3)  | Epoch:4 | Val Acc: 0.3333
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/ablation...
============ Train epoch 5 ============
cnt=[10, 1, 6, 1, ]
power_decay: 0.9, powerI: 0.7657, powerC: 0.2343
 Site-photo                     (0) | Train Loss: 1.4480 | Train Acc: 1.0000
 Site-photo                     (0) | Train Loss: 1.5500 | Train Acc: 0.8889
 Site-photo                     (0) | Train Loss: 1.5043 | Train Acc: 0.8750
 Site-photo                     (0) | Train Loss: 1.5125 | Train Acc: 0.9677
 Site-photo                     (0) | Train Loss: 1.4971 | Train Acc: 1.0000
 Site-photo                     (0) | Train Loss: 1.5546 | Train Acc: 0.9423
 Site-photo                     (0) | Train Loss: 1.4976 | Train Acc: 0.9265
 Site-photo                     (0) | Train Loss: 1.4996 | Train Acc: 0.9545
 Site-photo                     (0) | Train Loss: 1.5330 | Train Acc: 0.9292
 Site-photo                     (0) | Train Loss: 1.5422 | Train Acc: 0.9247
 Site-art_painting              (3) | Train Loss: 1.7621 | Train Acc: 0.4167
 Site-art_painting              (2) | Train Loss: 1.7321 | Train Acc: 0.6818
 Site-art_painting              (2) | Train Loss: 1.7313 | Train Acc: 0.6000
 Site-art_painting              (2) | Train Loss: 1.7489 | Train Acc: 0.6389
 Site-art_painting              (2) | Train Loss: 1.7310 | Train Acc: 0.6406
 Site-cartoon                   (2) | Train Loss: 1.8203 | Train Acc: 0.3636
 Site-cartoon                   (2) | Train Loss: 1.7814 | Train Acc: 0.5652
 Site-sketch                    (1) | Train Loss: 1.9025 | Train Acc: 0.2586
Average Train Accuracy: 0.7541
 Site-photo                     (0) | Val  Loss: 1.5301 | Val  Acc: 0.8889
 Site-photo                     (0) | Val  Loss: 1.5596 | Val  Acc: 0.8333
 Site-photo                     (0) | Val  Loss: 1.5748 | Val  Acc: 0.8125
 Site-photo                     (0) | Val  Loss: 1.5645 | Val  Acc: 0.9524
 Site-photo                     (0) | Val  Loss: 1.5202 | Val  Acc: 1.0000
 Site-photo                     (0) | Val  Loss: 1.4727 | Val  Acc: 0.9429
 Site-photo                     (0) | Val  Loss: 1.4997 | Val  Acc: 0.9778
 Site-photo                     (0) | Val  Loss: 1.5363 | Val  Acc: 0.9483
 Site-photo                     (0) | Val  Loss: 1.5264 | Val  Acc: 0.9600
 Site-photo                     (0) | Val  Loss: 1.5216 | Val  Acc: 0.9485
 Site-art_painting              (3) | Val  Loss: 1.7561 | Val  Acc: 0.6250
 Site-art_painting              (2) | Val  Loss: 1.7498 | Val  Acc: 0.6667
 Site-art_painting              (2) | Val  Loss: 1.7268 | Val  Acc: 0.6538
 Site-art_painting              (2) | Val  Loss: 1.7339 | Val  Acc: 0.6383
 Site-art_painting              (2) | Val  Loss: 1.7288 | Val  Acc: 0.6118
 Site-cartoon                   (2) | Val  Loss: 1.7936 | Val  Acc: 0.4286
 Site-cartoon                   (2) | Val  Loss: 1.8093 | Val  Acc: 0.4675
 Site-sketch                    (1) | Val  Loss: 1.9034 | Val  Acc: 0.3077
Average Valid Accuracy: 0.7591
 Best site-photo                    (0)  | Epoch:5 | Val Acc: 0.8889
 Best site-photo                    (0)  | Epoch:5 | Val Acc: 0.8333
 Best site-photo                    (0)  | Epoch:5 | Val Acc: 0.8125
 Best site-photo                    (0)  | Epoch:5 | Val Acc: 0.9524
 Best site-photo                    (0)  | Epoch:5 | Val Acc: 1.0000
 Best site-photo                    (0)  | Epoch:5 | Val Acc: 0.9429
 Best site-photo                    (0)  | Epoch:5 | Val Acc: 0.9778
 Best site-photo                    (0)  | Epoch:5 | Val Acc: 0.9483
 Best site-photo                    (0)  | Epoch:5 | Val Acc: 0.9600
 Best site-photo                    (0)  | Epoch:5 | Val Acc: 0.9485
 Best site-art_painting             (3)  | Epoch:5 | Val Acc: 0.6250
 Best site-art_painting             (2)  | Epoch:5 | Val Acc: 0.6667
 Best site-art_painting             (2)  | Epoch:5 | Val Acc: 0.6538
 Best site-art_painting             (2)  | Epoch:5 | Val Acc: 0.6383
 Best site-art_painting             (2)  | Epoch:5 | Val Acc: 0.6118
 Best site-cartoon                  (2)  | Epoch:5 | Val Acc: 0.4286
 Best site-cartoon                  (2)  | Epoch:5 | Val Acc: 0.4675
 Best site-sketch                   (1)  | Epoch:5 | Val Acc: 0.3077
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/ablation...
============ Train epoch 6 ============
cnt=[1, 10, 5, 2, ]
power_decay: 0.9, powerI: 0.7391, powerC: 0.2609
 Site-photo                     (1) | Train Loss: 1.3987 | Train Acc: 1.0000
 Site-photo                     (1) | Train Loss: 1.4995 | Train Acc: 0.9444
 Site-photo                     (1) | Train Loss: 1.4154 | Train Acc: 0.9167
 Site-photo                     (1) | Train Loss: 1.4504 | Train Acc: 0.9677
 Site-photo                     (1) | Train Loss: 1.4275 | Train Acc: 1.0000
 Site-photo                     (1) | Train Loss: 1.5001 | Train Acc: 0.9423
 Site-photo                     (1) | Train Loss: 1.4815 | Train Acc: 0.9706
 Site-photo                     (1) | Train Loss: 1.4501 | Train Acc: 0.9659
 Site-photo                     (1) | Train Loss: 1.4685 | Train Acc: 0.9204
 Site-photo                     (1) | Train Loss: 1.4526 | Train Acc: 0.9589
 Site-art_painting              (2) | Train Loss: 1.6712 | Train Acc: 0.6667
 Site-art_painting              (2) | Train Loss: 1.7343 | Train Acc: 0.5909
