===2023-04-27 14:58:00===
===Setting===
    dataset: domainnet
    lr: 0.01
    batch: 16
    iters: 50
    wk_iters: 1
    si: False
    lambda for constrastive: 0.5
data_number=[16,33,50,67,84,31,11,23,35,47,48,58,116,35,70,]
label set of clients: [10, 10, 10, 10, 10, 10, 7, 10, 10, 10, 10, 10, 10, 9, 10, ]
domain number = 6
============ Train epoch 0 ============
 Site-Clipart   | Train Loss: 2.3149 | Train Acc: 0.0625
 Site-Real      | Val  Loss: 2.2700 | Val  Acc: 0.1818
 Site-Sketch    | Val  Loss: 2.2514 | Val  Acc: 0.2174
 Site-Sketch    | Val  Loss: 2.2789 | Val  Acc: 0.1522
Average Valid Accuracy: 0.1946
 Best site-Clipart    | Epoch:1 | Val Acc: 0.2727
 Best site-Clipart    | Epoch:1 | Val Acc: 0.2727
 Best site-Clipart    | Epoch:1 | Val Acc: 0.2121
 Best site-Clipart    | Epoch:1 | Val Acc: 0.2273
 Best site-Clipart    | Epoch:1 | Val Acc: 0.2143
 Best site-Infograph  | Epoch:1 | Val Acc: 0.1500
 Best site-Painting   | Epoch:1 | Val Acc: 0.2857
 Best site-Painting   | Epoch:1 | Val Acc: 0.0667
 Best site-Painting   | Epoch:1 | Val Acc: 0.1304
 Best site-Painting   | Epoch:1 | Val Acc: 0.2581
 Best site-QuickDraw  | Epoch:1 | Val Acc: 0.0938
 Best site-Real       | Epoch:1 | Val Acc: 0.1842
 Best site-Real       | Epoch:1 | Val Acc: 0.1818
 Best site-Sketch     | Epoch:1 | Val Acc: 0.2174
 Best site-Sketch     | Epoch:1 | Val Acc: 0.1522
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-3_1/fedavg...
============ Train epoch 2 ============
 Site-Clipart   | Train Loss: 2.3124 | Train Acc: 0.0625
 Site-Clipart   | Train Loss: 2.2368 | Train Acc: 0.2727
 Site-Clipart   | Train Loss: 2.2452 | Train Acc: 0.2400
 Site-Clipart   | Train Loss: 2.2438 | Train Acc: 0.2388
 Site-Clipart   | Train Loss: 2.2376 | Train Acc: 0.2381
 Site-Infograph | Train Loss: 2.2765 | Train Acc: 0.2258
 Site-Painting  | Train Loss: 2.2223 | Train Acc: 0.5455
 Site-Painting  | Train Loss: 2.2662 | Train Acc: 0.2609
 Site-Painting  | Train Loss: 2.2728 | Train Acc: 0.2571
 Site-Painting  | Train Loss: 2.2516 | Train Acc: 0.2766
 Site-QuickDraw | Train Loss: 2.3075 | Train Acc: 0.0833
 Site-Real      | Train Loss: 2.2449 | Train Acc: 0.3448
 Site-Real      | Train Loss: 2.2370 | Train Acc: 0.2672
 Site-Sketch    | Train Loss: 2.2238 | Train Acc: 0.2571
 Site-Sketch    | Train Loss: 2.2676 | Train Acc: 0.1857
 Site-Clipart   | Val  Loss: 2.2516 | Val  Acc: 0.3636
 Site-Clipart   | Val  Loss: 2.2446 | Val  Acc: 0.1818
 Site-Clipart   | Val  Loss: 2.2270 | Val  Acc: 0.2424
 Site-Clipart   | Val  Loss: 2.2519 | Val  Acc: 0.2273
 Site-Clipart   | Val  Loss: 2.2456 | Val  Acc: 0.2500
 Site-Infograph | Val  Loss: 2.2744 | Val  Acc: 0.2500
 Site-Painting  | Val  Loss: 2.2383 | Val  Acc: 0.2857
 Site-Painting  | Val  Loss: 2.2757 | Val  Acc: 0.1333
 Site-Painting  | Val  Loss: 2.2799 | Val  Acc: 0.0870
 Site-Painting  | Val  Loss: 2.2514 | Val  Acc: 0.2581
 Site-QuickDraw | Val  Loss: 2.3225 | Val  Acc: 0.1250
 Site-Real      | Val  Loss: 2.2309 | Val  Acc: 0.2895
 Site-Real      | Val  Loss: 2.2384 | Val  Acc: 0.2468
 Site-Sketch    | Val  Loss: 2.2163 | Val  Acc: 0.2609
 Site-Sketch    | Val  Loss: 2.2718 | Val  Acc: 0.1739
Average Valid Accuracy: 0.2250
 Best site-Clipart    | Epoch:2 | Val Acc: 0.3636
 Best site-Clipart    | Epoch:2 | Val Acc: 0.1818
 Best site-Clipart    | Epoch:2 | Val Acc: 0.2424
 Best site-Clipart    | Epoch:2 | Val Acc: 0.2273
 Best site-Clipart    | Epoch:2 | Val Acc: 0.2500
 Best site-Infograph  | Epoch:2 | Val Acc: 0.2500
 Best site-Painting   | Epoch:2 | Val Acc: 0.2857
 Best site-Painting   | Epoch:2 | Val Acc: 0.1333
 Best site-Painting   | Epoch:2 | Val Acc: 0.0870
 Best site-Painting   | Epoch:2 | Val Acc: 0.2581
 Best site-QuickDraw  | Epoch:2 | Val Acc: 0.1250
 Best site-Real       | Epoch:2 | Val Acc: 0.2895
 Best site-Real       | Epoch:2 | Val Acc: 0.2468
 Best site-Sketch     | Epoch:2 | Val Acc: 0.2609
 Best site-Sketch     | Epoch:2 | Val Acc: 0.1739
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-3_1/fedavg...
============ Train epoch 3 ============
 Site-Clipart   | Train Loss: 2.3205 | Train Acc: 0.0625
 Site-Clipart   | Train Loss: 2.2493 | Train Acc: 0.3333
 Site-Clipart   | Train Loss: 2.2131 | Train Acc: 0.3000
 Site-Clipart   | Train Loss: 2.2321 | Train Acc: 0.2537
 Site-Clipart   | Train Loss: 2.2135 | Train Acc: 0.2619
 Site-Infograph | Train Loss: 2.2807 | Train Acc: 0.2581
 Site-Painting  | Train Loss: 2.2150 | Train Acc: 0.5455
 Site-Painting  | Train Loss: 2.2579 | Train Acc: 0.1739
 Site-Painting  | Train Loss: 2.2418 | Train Acc: 0.3143
 Site-Painting  | Train Loss: 2.2210 | Train Acc: 0.2553
 Site-QuickDraw | Train Loss: 2.2991 | Train Acc: 0.0625
 Site-Real      | Train Loss: 2.2335 | Train Acc: 0.3448
 Site-Real      | Train Loss: 2.2183 | Train Acc: 0.2931
 Site-Sketch    | Train Loss: 2.2007 | Train Acc: 0.4286
 Site-Sketch    | Train Loss: 2.2473 | Train Acc: 0.2143
 Site-Clipart   | Val  Loss: 2.2529 | Val  Acc: 0.2727
 Site-Clipart   | Val  Loss: 2.2135 | Val  Acc: 0.4091
 Site-Clipart   | Val  Loss: 2.1813 | Val  Acc: 0.3030
 Site-Clipart   | Val  Loss: 2.2443 | Val  Acc: 0.3182
 Site-Clipart   | Val  Loss: 2.2387 | Val  Acc: 0.2679
 Site-Infograph | Val  Loss: 2.2755 | Val  Acc: 0.2500
 Site-Painting  | Val  Loss: 2.2154 | Val  Acc: 0.4286
 Site-Painting  | Val  Loss: 2.2501 | Val  Acc: 0.2000
 Site-Painting  | Val  Loss: 2.2693 | Val  Acc: 0.2174
 Site-Painting  | Val  Loss: 2.2501 | Val  Acc: 0.2903
 Site-QuickDraw | Val  Loss: 2.3179 | Val  Acc: 0.1250
 Site-Real      | Val  Loss: 2.2143 | Val  Acc: 0.3158
 Site-Real      | Val  Loss: 2.2182 | Val  Acc: 0.3247
 Site-Sketch    | Val  Loss: 2.2105 | Val  Acc: 0.3478
 Site-Sketch    | Val  Loss: 2.2466 | Val  Acc: 0.3478
Average Valid Accuracy: 0.2946
 Best site-Clipart    | Epoch:3 | Val Acc: 0.2727
 Best site-Clipart    | Epoch:3 | Val Acc: 0.4091
 Best site-Clipart    | Epoch:3 | Val Acc: 0.3030
 Best site-Clipart    | Epoch:3 | Val Acc: 0.3182
 Best site-Clipart    | Epoch:3 | Val Acc: 0.2679
 Best site-Infograph  | Epoch:3 | Val Acc: 0.2500
 Best site-Painting   | Epoch:3 | Val Acc: 0.4286
 Best site-Painting   | Epoch:3 | Val Acc: 0.2000
 Best site-Painting   | Epoch:3 | Val Acc: 0.2174
 Best site-Painting   | Epoch:3 | Val Acc: 0.2903
 Best site-QuickDraw  | Epoch:3 | Val Acc: 0.1250
 Best site-Real       | Epoch:3 | Val Acc: 0.3158
 Best site-Real       | Epoch:3 | Val Acc: 0.3247
 Best site-Sketch     | Epoch:3 | Val Acc: 0.3478
 Best site-Sketch     | Epoch:3 | Val Acc: 0.3478
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-3_1/fedavg...
============ Train epoch 4 ============
 Site-Clipart   | Train Loss: 2.2807 | Train Acc: 0.1875
 Site-Clipart   | Train Loss: 2.2647 | Train Acc: 0.4545
 Site-Clipart   | Train Loss: 2.2224 | Train Acc: 0.2600
 Site-Clipart   | Train Loss: 2.2295 | Train Acc: 0.3433
 Site-Clipart   | Train Loss: 2.2246 | Train Acc: 0.3690
 Site-Infograph | Train Loss: 2.2790 | Train Acc: 0.1613
 Site-Painting  | Train Loss: 2.2061 | Train Acc: 0.6364
 Site-Painting  | Train Loss: 2.2120 | Train Acc: 0.2609
 Site-Painting  | Train Loss: 2.2315 | Train Acc: 0.2571
 Site-Painting  | Train Loss: 2.1995 | Train Acc: 0.3191
 Site-QuickDraw | Train Loss: 2.2851 | Train Acc: 0.1458
 Site-Real      | Train Loss: 2.2072 | Train Acc: 0.4138
 Site-Real      | Train Loss: 2.1915 | Train Acc: 0.3448
 Site-Sketch    | Train Loss: 2.1492 | Train Acc: 0.3714
 Site-Sketch    | Train Loss: 2.2254 | Train Acc: 0.2286
 Site-Clipart   | Val  Loss: 2.2361 | Val  Acc: 0.3636
 Site-Clipart   | Val  Loss: 2.1946 | Val  Acc: 0.3636
 Site-Clipart   | Val  Loss: 2.1766 | Val  Acc: 0.4545
 Site-Clipart   | Val  Loss: 2.2169 | Val  Acc: 0.4318
 Site-Clipart   | Val  Loss: 2.2250 | Val  Acc: 0.2500
 Site-Infograph | Val  Loss: 2.2825 | Val  Acc: 0.2000
 Site-Painting  | Val  Loss: 2.2244 | Val  Acc: 0.2857
 Site-Painting  | Val  Loss: 2.2250 | Val  Acc: 0.3333
 Site-Painting  | Val  Loss: 2.2555 | Val  Acc: 0.2609
 Site-Painting  | Val  Loss: 2.2292 | Val  Acc: 0.4194
 Site-QuickDraw | Val  Loss: 2.3416 | Val  Acc: 0.0938
 Site-Real      | Val  Loss: 2.2007 | Val  Acc: 0.2895
 Site-Real      | Val  Loss: 2.2012 | Val  Acc: 0.3766
 Site-Sketch    | Val  Loss: 2.1843 | Val  Acc: 0.4348
 Site-Sketch    | Val  Loss: 2.2328 | Val  Acc: 0.3043
Average Valid Accuracy: 0.3241
 Best site-Clipart    | Epoch:4 | Val Acc: 0.3636
 Best site-Clipart    | Epoch:4 | Val Acc: 0.3636
 Best site-Clipart    | Epoch:4 | Val Acc: 0.4545
 Best site-Clipart    | Epoch:4 | Val Acc: 0.4318
 Best site-Clipart    | Epoch:4 | Val Acc: 0.2500
 Best site-Infograph  | Epoch:4 | Val Acc: 0.2000
 Best site-Painting   | Epoch:4 | Val Acc: 0.2857
 Best site-Painting   | Epoch:4 | Val Acc: 0.3333
 Best site-Painting   | Epoch:4 | Val Acc: 0.2609
 Best site-Painting   | Epoch:4 | Val Acc: 0.4194
 Best site-QuickDraw  | Epoch:4 | Val Acc: 0.0938
 Best site-Real       | Epoch:4 | Val Acc: 0.2895
 Best site-Real       | Epoch:4 | Val Acc: 0.3766
 Best site-Sketch     | Epoch:4 | Val Acc: 0.4348
 Best site-Sketch     | Epoch:4 | Val Acc: 0.3043
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-3_1/fedavg...
============ Train epoch 5 ============
 Site-Clipart   | Train Loss: 2.2630 | Train Acc: 0.1875
 Site-Clipart   | Train Loss: 2.1712 | Train Acc: 0.5758
 Site-Clipart   | Train Loss: 2.2209 | Train Acc: 0.2800
 Site-Clipart   | Train Loss: 2.2204 | Train Acc: 0.3881
 Site-Clipart   | Train Loss: 2.1849 | Train Acc: 0.4643
 Site-Infograph | Train Loss: 2.2711 | Train Acc: 0.3226
 Site-Painting  | Train Loss: 2.1603 | Train Acc: 0.7273
 Site-Painting  | Train Loss: 2.2164 | Train Acc: 0.3043
 Site-Painting  | Train Loss: 2.2332 | Train Acc: 0.4000
 Site-Painting  | Train Loss: 2.1845 | Train Acc: 0.3830
 Site-QuickDraw | Train Loss: 2.2904 | Train Acc: 0.1875
 Site-Real      | Train Loss: 2.1950 | Train Acc: 0.4310
 Site-Real      | Train Loss: 2.1662 | Train Acc: 0.4138
 Site-Sketch    | Train Loss: 2.1492 | Train Acc: 0.4286
 Site-Sketch    | Train Loss: 2.2174 | Train Acc: 0.2857
 Site-Clipart   | Val  Loss: 2.2104 | Val  Acc: 0.4545
 Site-Clipart   | Val  Loss: 2.1868 | Val  Acc: 0.4091
 Site-Clipart   | Val  Loss: 2.1635 | Val  Acc: 0.4848
 Site-Clipart   | Val  Loss: 2.2103 | Val  Acc: 0.4318
 Site-Clipart   | Val  Loss: 2.2077 | Val  Acc: 0.3036
 Site-Infograph | Val  Loss: 2.2731 | Val  Acc: 0.2500
 Site-Painting  | Val  Loss: 2.1624 | Val  Acc: 0.4286
 Site-Painting  | Val  Loss: 2.2190 | Val  Acc: 0.4000
 Site-Painting  | Val  Loss: 2.2544 | Val  Acc: 0.3043
 Site-Painting  | Val  Loss: 2.2142 | Val  Acc: 0.3871
 Site-QuickDraw | Val  Loss: 2.3208 | Val  Acc: 0.0625
 Site-Real      | Val  Loss: 2.1776 | Val  Acc: 0.3947
 Site-Real      | Val  Loss: 2.1812 | Val  Acc: 0.4156
 Site-Sketch    | Val  Loss: 2.1527 | Val  Acc: 0.4348
 Site-Sketch    | Val  Loss: 2.2019 | Val  Acc: 0.3696
Average Valid Accuracy: 0.3687
 Best site-Clipart    | Epoch:5 | Val Acc: 0.4545
 Best site-Clipart    | Epoch:5 | Val Acc: 0.4091
 Best site-Clipart    | Epoch:5 | Val Acc: 0.4848
 Best site-Clipart    | Epoch:5 | Val Acc: 0.4318
 Best site-Clipart    | Epoch:5 | Val Acc: 0.3036
 Best site-Infograph  | Epoch:5 | Val Acc: 0.2500
 Best site-Painting   | Epoch:5 | Val Acc: 0.4286
 Best site-Painting   | Epoch:5 | Val Acc: 0.4000
 Best site-Painting   | Epoch:5 | Val Acc: 0.3043
 Best site-Painting   | Epoch:5 | Val Acc: 0.3871
 Best site-QuickDraw  | Epoch:5 | Val Acc: 0.0625
 Best site-Real       | Epoch:5 | Val Acc: 0.3947
 Best site-Real       | Epoch:5 | Val Acc: 0.4156
 Best site-Sketch     | Epoch:5 | Val Acc: 0.4348
 Best site-Sketch     | Epoch:5 | Val Acc: 0.3696
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-3_1/fedavg...
============ Train epoch 6 ============
 Site-Clipart   | Train Loss: 2.2619 | Train Acc: 0.1875
 Site-Clipart   | Train Loss: 2.1477 | Train Acc: 0.4242
 Site-Clipart   | Train Loss: 2.2056 | Train Acc: 0.4000
 Site-Clipart   | Train Loss: 2.1842 | Train Acc: 0.4179
 Site-Clipart   | Train Loss: 2.1534 | Train Acc: 0.5238
 Site-Infograph | Train Loss: 2.2538 | Train Acc: 0.2903
 Site-Painting  | Train Loss: 2.1410 | Train Acc: 0.7273
 Site-Painting  | Train Loss: 2.1716 | Train Acc: 0.3043
 Site-Painting  | Train Loss: 2.1712 | Train Acc: 0.5143
 Site-Painting  | Train Loss: 2.1715 | Train Acc: 0.4043
 Site-QuickDraw | Train Loss: 2.2906 | Train Acc: 0.1042
 Site-Real      | Train Loss: 2.1757 | Train Acc: 0.4483
 Site-Real      | Train Loss: 2.1608 | Train Acc: 0.4569
 Site-Sketch    | Train Loss: 2.1822 | Train Acc: 0.3429
 Site-Sketch    | Train Loss: 2.2180 | Train Acc: 0.3714
 Site-Clipart   | Val  Loss: 2.1853 | Val  Acc: 0.4545
 Site-Clipart   | Val  Loss: 2.1640 | Val  Acc: 0.5455
 Site-Clipart   | Val  Loss: 2.1365 | Val  Acc: 0.4848
 Site-Clipart   | Val  Loss: 2.1944 | Val  Acc: 0.5000
 Site-Clipart   | Val  Loss: 2.1910 | Val  Acc: 0.4107
 Site-Infograph | Val  Loss: 2.2751 | Val  Acc: 0.3000
 Site-Painting  | Val  Loss: 2.1447 | Val  Acc: 0.4286
 Site-Painting  | Val  Loss: 2.1899 | Val  Acc: 0.5333
 Site-Painting  | Val  Loss: 2.2307 | Val  Acc: 0.3478
 Site-Painting  | Val  Loss: 2.1946 | Val  Acc: 0.4194
 Site-QuickDraw | Val  Loss: 2.3095 | Val  Acc: 0.0938
 Site-Real      | Val  Loss: 2.1597 | Val  Acc: 0.4211
 Site-Real      | Val  Loss: 2.1596 | Val  Acc: 0.4545
 Site-Sketch    | Val  Loss: 2.1508 | Val  Acc: 0.4783
 Site-Sketch    | Val  Loss: 2.1929 | Val  Acc: 0.3913
Average Valid Accuracy: 0.4176
 Best site-Clipart    | Epoch:6 | Val Acc: 0.4545
 Best site-Clipart    | Epoch:6 | Val Acc: 0.5455
 Best site-Clipart    | Epoch:6 | Val Acc: 0.4848
 Best site-Clipart    | Epoch:6 | Val Acc: 0.5000
 Best site-Clipart    | Epoch:6 | Val Acc: 0.4107
 Best site-Infograph  | Epoch:6 | Val Acc: 0.3000
 Best site-Painting   | Epoch:6 | Val Acc: 0.4286
 Best site-Painting   | Epoch:6 | Val Acc: 0.5333
 Best site-Painting   | Epoch:6 | Val Acc: 0.3478
 Best site-Painting   | Epoch:6 | Val Acc: 0.4194
 Best site-QuickDraw  | Epoch:6 | Val Acc: 0.0938
 Best site-Real       | Epoch:6 | Val Acc: 0.4211
 Best site-Real       | Epoch:6 | Val Acc: 0.4545
 Best site-Sketch     | Epoch:6 | Val Acc: 0.4783
 Best site-Sketch     | Epoch:6 | Val Acc: 0.3913
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-3_1/fedavg...
============ Train epoch 7 ============
 Site-Clipart   | Train Loss: 2.2420 | Train Acc: 0.3125
 Site-Clipart   | Train Loss: 2.1357 | Train Acc: 0.4848
 Site-Clipart   | Train Loss: 2.1799 | Train Acc: 0.4400
 Site-Clipart   | Train Loss: 2.1759 | Train Acc: 0.4925
 Site-Clipart   | Train Loss: 2.1388 | Train Acc: 0.5238
 Site-Infograph | Train Loss: 2.2517 | Train Acc: 0.3226
 Site-Painting  | Train Loss: 2.1394 | Train Acc: 0.6364
 Site-Painting  | Train Loss: 2.1780 | Train Acc: 0.3478
 Site-Painting  | Train Loss: 2.2289 | Train Acc: 0.4000
 Site-Painting  | Train Loss: 2.1445 | Train Acc: 0.4894
 Site-QuickDraw | Train Loss: 2.3010 | Train Acc: 0.0625
 Site-Real      | Train Loss: 2.1561 | Train Acc: 0.5345
 Site-Real      | Train Loss: 2.1388 | Train Acc: 0.5086
 Site-Sketch    | Train Loss: 2.1480 | Train Acc: 0.4857
 Site-Sketch    | Train Loss: 2.1846 | Train Acc: 0.3714
 Site-Clipart   | Val  Loss: 2.1630 | Val  Acc: 0.5455
 Site-Clipart   | Val  Loss: 2.1528 | Val  Acc: 0.5909
 Site-Clipart   | Val  Loss: 2.1426 | Val  Acc: 0.4545
 Site-Clipart   | Val  Loss: 2.1727 | Val  Acc: 0.4773
 Site-Clipart   | Val  Loss: 2.1682 | Val  Acc: 0.4286
 Site-Infograph | Val  Loss: 2.2598 | Val  Acc: 0.3000
 Site-Painting  | Val  Loss: 2.1463 | Val  Acc: 0.5714
 Site-Painting  | Val  Loss: 2.1943 | Val  Acc: 0.4000
 Site-Painting  | Val  Loss: 2.2204 | Val  Acc: 0.3913
 Site-Painting  | Val  Loss: 2.1795 | Val  Acc: 0.4516
 Site-QuickDraw | Val  Loss: 2.3169 | Val  Acc: 0.0312
 Site-Real      | Val  Loss: 2.1224 | Val  Acc: 0.6316
 Site-Real      | Val  Loss: 2.1412 | Val  Acc: 0.5325
 Site-Sketch    | Val  Loss: 2.1515 | Val  Acc: 0.5217
 Site-Sketch    | Val  Loss: 2.1795 | Val  Acc: 0.4348
Average Valid Accuracy: 0.4509
 Best site-Clipart    | Epoch:7 | Val Acc: 0.5455
 Best site-Clipart    | Epoch:7 | Val Acc: 0.5909
 Best site-Clipart    | Epoch:7 | Val Acc: 0.4545
 Best site-Clipart    | Epoch:7 | Val Acc: 0.4773
 Best site-Clipart    | Epoch:7 | Val Acc: 0.4286
 Best site-Infograph  | Epoch:7 | Val Acc: 0.3000
 Best site-Painting   | Epoch:7 | Val Acc: 0.5714
 Best site-Painting   | Epoch:7 | Val Acc: 0.4000
 Best site-Painting   | Epoch:7 | Val Acc: 0.3913
 Best site-Painting   | Epoch:7 | Val Acc: 0.4516
 Best site-QuickDraw  | Epoch:7 | Val Acc: 0.0312
 Best site-Real       | Epoch:7 | Val Acc: 0.6316
 Best site-Real       | Epoch:7 | Val Acc: 0.5325
 Best site-Sketch     | Epoch:7 | Val Acc: 0.5217
 Best site-Sketch     | Epoch:7 | Val Acc: 0.4348
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-3_1/fedavg...
============ Train epoch 8 ============
 Site-Clipart   | Train Loss: 2.2469 | Train Acc: 0.2500
 Site-Clipart   | Train Loss: 2.1635 | Train Acc: 0.5152
 Site-Clipart   | Train Loss: 2.1299 | Train Acc: 0.4200
 Site-Clipart   | Train Loss: 2.1406 | Train Acc: 0.5373
 Site-Clipart   | Train Loss: 2.1210 | Train Acc: 0.5119
 Site-Infograph | Train Loss: 2.2622 | Train Acc: 0.3226
 Site-Painting  | Train Loss: 2.1484 | Train Acc: 0.6364
 Site-Painting  | Train Loss: 2.1603 | Train Acc: 0.3043
 Site-Painting  | Train Loss: 2.1716 | Train Acc: 0.4000
 Site-Painting  | Train Loss: 2.1352 | Train Acc: 0.4894
 Site-QuickDraw | Train Loss: 2.2815 | Train Acc: 0.1875
 Site-Real      | Train Loss: 2.1249 | Train Acc: 0.5862
 Site-Real      | Train Loss: 2.1152 | Train Acc: 0.5517
 Site-Sketch    | Train Loss: 2.1418 | Train Acc: 0.4571
 Site-Sketch    | Train Loss: 2.1581 | Train Acc: 0.4286
 Site-Clipart   | Val  Loss: 2.1582 | Val  Acc: 0.5455
 Site-Clipart   | Val  Loss: 2.1232 | Val  Acc: 0.5455
 Site-Clipart   | Val  Loss: 2.0792 | Val  Acc: 0.5758
 Site-Clipart   | Val  Loss: 2.1324 | Val  Acc: 0.5909
 Site-Clipart   | Val  Loss: 2.1624 | Val  Acc: 0.4821
 Site-Infograph | Val  Loss: 2.2445 | Val  Acc: 0.3500
 Site-Painting  | Val  Loss: 2.1225 | Val  Acc: 0.5714
