===2023-04-26 22:55:17===
===Setting===
    dataset: domainnet
    lr: 0.01
    batch: 16
    iters: 50
    wk_iters: 1
    si: False
    lambda for constrastive: 0.5
data_number=[16,33,50,67,84,31,11,23,35,47,48,58,116,35,70,]
label set of clients: [10, 10, 10, 10, 10, 10, 7, 10, 10, 10, 10, 10, 10, 9, 10, ]
domain number = 6
============ Train epoch 0 ============
 Site-Clipart   | Train Loss: 1.7868 | Train Acc: 0.5000
 Best site-Clipart    | Epoch:0 | Val Acc: 0.6591
 Best site-Clipart    | Epoch:0 | Val Acc: 0.6607
 Best site-Infograph  | Epoch:0 | Val Acc: 0.2500
 Best site-Painting   | Epoch:0 | Val Acc: 1.0000
 Best site-Painting   | Epoch:0 | Val Acc: 0.8000
 Best site-Painting   | Epoch:0 | Val Acc: 0.7826
 Best site-Painting   | Epoch:0 | Val Acc: 0.8065
 Best site-QuickDraw  | Epoch:0 | Val Acc: 0.0312
 Best site-Real       | Epoch:0 | Val Acc: 1.0000
 Best site-Real       | Epoch:0 | Val Acc: 0.9481
 Best site-Sketch     | Epoch:0 | Val Acc: 0.7826
 Best site-Sketch     | Epoch:0 | Val Acc: 0.7826
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-3_1/harmo-fl...
============ Train epoch 1 ============
 Site-Clipart   | Train Loss: 1.3705 | Train Acc: 0.6875
 Site-Clipart   | Train Loss: 0.7092 | Train Acc: 0.8788
 Site-Clipart   | Train Loss: 1.2406 | Train Acc: 0.7400
 Site-Clipart   | Train Loss: 1.2433 | Train Acc: 0.8806
 Site-Clipart   | Train Loss: 1.0288 | Train Acc: 0.8810
 Site-Infograph | Train Loss: 1.9939 | Train Acc: 0.3226
 Site-Painting  | Train Loss: 1.0989 | Train Acc: 0.9091
 Site-Painting  | Train Loss: 1.1117 | Train Acc: 0.6522
 Site-Painting  | Train Loss: 1.4496 | Train Acc: 0.7714
 Site-Painting  | Train Loss: 0.9683 | Train Acc: 0.8511
 Site-QuickDraw | Train Loss: 2.0878 | Train Acc: 0.3125
 Site-Real      | Train Loss: 0.8968 | Train Acc: 0.9655
 Site-Real      | Train Loss: 0.7984 | Train Acc: 0.9741
 Site-Sketch    | Train Loss: 1.1416 | Train Acc: 0.8000
 Site-Sketch    | Train Loss: 1.1211 | Train Acc: 0.8286
 Site-Clipart   | Val  Loss: 1.1790 | Val  Acc: 0.8182
 Site-Clipart   | Val  Loss: 1.1554 | Val  Acc: 0.8636
 Site-Clipart   | Val  Loss: 0.9301 | Val  Acc: 0.9091
 Site-Clipart   | Val  Loss: 1.1416 | Val  Acc: 0.9091
 Site-Clipart   | Val  Loss: 1.2395 | Val  Acc: 0.8214
 Site-Infograph | Val  Loss: 2.1683 | Val  Acc: 0.3500
 Site-Painting  | Val  Loss: 0.8619 | Val  Acc: 1.0000
 Site-Painting  | Val  Loss: 1.2074 | Val  Acc: 0.8000
 Site-Painting  | Val  Loss: 1.2420 | Val  Acc: 0.7391
 Site-Painting  | Val  Loss: 1.1933 | Val  Acc: 0.8710
 Site-QuickDraw | Val  Loss: 2.0868 | Val  Acc: 0.2812
 Site-Real      | Val  Loss: 0.7307 | Val  Acc: 1.0000
 Site-Real      | Val  Loss: 0.8383 | Val  Acc: 0.9870
 Site-Sketch    | Val  Loss: 1.1212 | Val  Acc: 0.8261
 Site-Sketch    | Val  Loss: 1.2126 | Val  Acc: 0.7826
Average Valid Accuracy: 0.7972
 Best site-Clipart    | Epoch:1 | Val Acc: 0.8182
 Best site-Clipart    | Epoch:1 | Val Acc: 0.8636
 Best site-Clipart    | Epoch:1 | Val Acc: 0.9091
 Best site-Clipart    | Epoch:1 | Val Acc: 0.9091
 Best site-Clipart    | Epoch:1 | Val Acc: 0.8214
 Best site-Infograph  | Epoch:1 | Val Acc: 0.3500
 Best site-Painting   | Epoch:1 | Val Acc: 1.0000
 Best site-Painting   | Epoch:1 | Val Acc: 0.8000
 Best site-Painting   | Epoch:1 | Val Acc: 0.7391
 Best site-Painting   | Epoch:1 | Val Acc: 0.8710
 Best site-QuickDraw  | Epoch:1 | Val Acc: 0.2812
 Best site-Real       | Epoch:1 | Val Acc: 1.0000
 Best site-Real       | Epoch:1 | Val Acc: 0.9870
 Best site-Sketch     | Epoch:1 | Val Acc: 0.8261
 Best site-Sketch     | Epoch:1 | Val Acc: 0.7826
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-3_1/harmo-fl...
============ Train epoch 2 ============
 Site-Clipart   | Train Loss: 0.9815 | Train Acc: 0.8125
 Site-Clipart   | Train Loss: 0.6166 | Train Acc: 0.8788
 Site-Clipart   | Train Loss: 1.0704 | Train Acc: 0.7200
 Site-Clipart   | Train Loss: 0.7604 | Train Acc: 0.9104
 Site-Clipart   | Train Loss: 0.8288 | Train Acc: 0.8452
 Site-Infograph | Train Loss: 1.8774 | Train Acc: 0.3548
 Site-Painting  | Train Loss: 0.7598 | Train Acc: 0.8182
 Site-Painting  | Train Loss: 1.0465 | Train Acc: 0.6087
 Site-Painting  | Train Loss: 0.9589 | Train Acc: 0.8286
 Site-Painting  | Train Loss: 0.7166 | Train Acc: 0.8723
 Site-QuickDraw | Train Loss: 2.0394 | Train Acc: 0.2292
 Site-Real      | Train Loss: 0.6004 | Train Acc: 0.9310
 Site-Real      | Train Loss: 0.5542 | Train Acc: 0.9828
 Site-Sketch    | Train Loss: 0.9253 | Train Acc: 0.7714
 Site-Sketch    | Train Loss: 1.0063 | Train Acc: 0.7714
 Site-Clipart   | Val  Loss: 1.1740 | Val  Acc: 0.7273
 Site-Clipart   | Val  Loss: 0.8283 | Val  Acc: 0.8636
 Site-Clipart   | Val  Loss: 0.6119 | Val  Acc: 0.9091
 Site-Clipart   | Val  Loss: 0.8482 | Val  Acc: 0.8636
 Site-Clipart   | Val  Loss: 1.0336 | Val  Acc: 0.8036
 Site-Infograph | Val  Loss: 2.1129 | Val  Acc: 0.3000
 Site-Painting  | Val  Loss: 0.4874 | Val  Acc: 1.0000
 Site-Painting  | Val  Loss: 0.9194 | Val  Acc: 0.8000
 Site-Painting  | Val  Loss: 1.1260 | Val  Acc: 0.6957
 Site-Painting  | Val  Loss: 1.0630 | Val  Acc: 0.7742
 Site-QuickDraw | Val  Loss: 2.0155 | Val  Acc: 0.2500
 Site-Real      | Val  Loss: 0.4297 | Val  Acc: 1.0000
 Site-Real      | Val  Loss: 0.5257 | Val  Acc: 1.0000
 Site-Sketch    | Val  Loss: 0.8168 | Val  Acc: 0.8696
 Site-Sketch    | Val  Loss: 1.0128 | Val  Acc: 0.8261
Average Valid Accuracy: 0.7788
============ Train epoch 3 ============
 Site-Clipart   | Train Loss: 1.0796 | Train Acc: 0.5625
 Site-Clipart   | Train Loss: 0.5696 | Train Acc: 0.8788
 Site-Clipart   | Train Loss: 0.9307 | Train Acc: 0.7400
 Site-Clipart   | Train Loss: 0.6919 | Train Acc: 0.9552
 Site-Clipart   | Train Loss: 0.6702 | Train Acc: 0.8929
 Site-Infograph | Train Loss: 1.9226 | Train Acc: 0.2581
 Site-Painting  | Train Loss: 0.6733 | Train Acc: 0.9091
 Site-Painting  | Train Loss: 0.8874 | Train Acc: 0.6087
 Site-Painting  | Train Loss: 0.8130 | Train Acc: 0.8286
 Site-Painting  | Train Loss: 0.5799 | Train Acc: 0.8936
 Site-QuickDraw | Train Loss: 2.0082 | Train Acc: 0.2292
 Site-Real      | Train Loss: 0.4571 | Train Acc: 0.9655
 Site-Real      | Train Loss: 0.3523 | Train Acc: 0.9828
 Site-Sketch    | Train Loss: 0.8284 | Train Acc: 0.8571
 Site-Sketch    | Train Loss: 0.7597 | Train Acc: 0.8714
 Site-Clipart   | Val  Loss: 0.8337 | Val  Acc: 0.9091
 Site-Clipart   | Val  Loss: 0.6309 | Val  Acc: 0.9545
 Site-Clipart   | Val  Loss: 0.5092 | Val  Acc: 0.8788
 Site-Clipart   | Val  Loss: 0.8006 | Val  Acc: 0.9545
 Site-Clipart   | Val  Loss: 0.9322 | Val  Acc: 0.8214
 Site-Infograph | Val  Loss: 2.1707 | Val  Acc: 0.3500
 Site-Painting  | Val  Loss: 0.3229 | Val  Acc: 1.0000
 Site-Painting  | Val  Loss: 0.7285 | Val  Acc: 0.8000
 Site-Painting  | Val  Loss: 0.9171 | Val  Acc: 0.6957
 Site-Painting  | Val  Loss: 0.8393 | Val  Acc: 0.8387
 Site-QuickDraw | Val  Loss: 2.0331 | Val  Acc: 0.2188
 Site-Real      | Val  Loss: 0.2849 | Val  Acc: 1.0000
 Site-Real      | Val  Loss: 0.3604 | Val  Acc: 0.9870
 Site-Sketch    | Val  Loss: 0.7713 | Val  Acc: 0.8261
 Site-Sketch    | Val  Loss: 0.8698 | Val  Acc: 0.7826
Average Valid Accuracy: 0.8011
 Best site-Clipart    | Epoch:3 | Val Acc: 0.9091
 Best site-Clipart    | Epoch:3 | Val Acc: 0.9545
 Best site-Clipart    | Epoch:3 | Val Acc: 0.8788
 Best site-Clipart    | Epoch:3 | Val Acc: 0.9545
 Best site-Clipart    | Epoch:3 | Val Acc: 0.8214
 Best site-Infograph  | Epoch:3 | Val Acc: 0.3500
 Best site-Painting   | Epoch:3 | Val Acc: 1.0000
 Best site-Painting   | Epoch:3 | Val Acc: 0.8000
 Best site-Painting   | Epoch:3 | Val Acc: 0.6957
 Best site-Painting   | Epoch:3 | Val Acc: 0.8387
 Best site-QuickDraw  | Epoch:3 | Val Acc: 0.2188
 Best site-Real       | Epoch:3 | Val Acc: 1.0000
 Best site-Real       | Epoch:3 | Val Acc: 0.9870
 Best site-Sketch     | Epoch:3 | Val Acc: 0.8261
 Best site-Sketch     | Epoch:3 | Val Acc: 0.7826
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-3_1/harmo-fl...
============ Train epoch 4 ============
 Site-Clipart   | Train Loss: 0.9698 | Train Acc: 0.6250
 Site-Clipart   | Train Loss: 0.4145 | Train Acc: 0.8788
 Site-Clipart   | Train Loss: 0.8689 | Train Acc: 0.7200
 Site-Clipart   | Train Loss: 0.6375 | Train Acc: 0.8955
 Site-Clipart   | Train Loss: 0.6708 | Train Acc: 0.8929
 Site-Infograph | Train Loss: 1.9342 | Train Acc: 0.2903
 Site-Painting  | Train Loss: 0.6334 | Train Acc: 0.8182
 Site-Painting  | Train Loss: 0.8265 | Train Acc: 0.6522
 Site-Painting  | Train Loss: 0.7307 | Train Acc: 0.8571
 Site-Painting  | Train Loss: 0.5445 | Train Acc: 0.8936
 Site-QuickDraw | Train Loss: 1.9816 | Train Acc: 0.2500
 Site-Real      | Train Loss: 0.4012 | Train Acc: 0.9655
 Site-Real      | Train Loss: 0.2551 | Train Acc: 0.9914
 Site-Sketch    | Train Loss: 0.8192 | Train Acc: 0.8286
 Site-Sketch    | Train Loss: 0.6588 | Train Acc: 0.8286
 Site-Clipart   | Val  Loss: 0.6654 | Val  Acc: 0.9091
 Site-Clipart   | Val  Loss: 0.6327 | Val  Acc: 0.8636
 Site-Clipart   | Val  Loss: 0.4123 | Val  Acc: 0.9697
 Site-Clipart   | Val  Loss: 0.6344 | Val  Acc: 0.8864
 Site-Clipart   | Val  Loss: 0.7626 | Val  Acc: 0.8393
 Site-Infograph | Val  Loss: 1.8696 | Val  Acc: 0.4000
 Site-Painting  | Val  Loss: 0.2310 | Val  Acc: 1.0000
 Site-Painting  | Val  Loss: 0.7099 | Val  Acc: 0.8000
 Site-Painting  | Val  Loss: 0.9456 | Val  Acc: 0.6957
 Site-Painting  | Val  Loss: 0.8125 | Val  Acc: 0.8387
 Site-QuickDraw | Val  Loss: 1.9271 | Val  Acc: 0.3125
 Site-Real      | Val  Loss: 0.2173 | Val  Acc: 1.0000
 Site-Real      | Val  Loss: 0.2437 | Val  Acc: 1.0000
 Site-Sketch    | Val  Loss: 0.5944 | Val  Acc: 0.7826
 Site-Sketch    | Val  Loss: 0.7589 | Val  Acc: 0.7826
Average Valid Accuracy: 0.8053
 Best site-Clipart    | Epoch:4 | Val Acc: 0.9091
 Best site-Clipart    | Epoch:4 | Val Acc: 0.8636
 Best site-Clipart    | Epoch:4 | Val Acc: 0.9697
 Best site-Clipart    | Epoch:4 | Val Acc: 0.8864
 Best site-Clipart    | Epoch:4 | Val Acc: 0.8393
 Best site-Infograph  | Epoch:4 | Val Acc: 0.4000
 Best site-Painting   | Epoch:4 | Val Acc: 1.0000
 Best site-Painting   | Epoch:4 | Val Acc: 0.8000
 Best site-Painting   | Epoch:4 | Val Acc: 0.6957
 Best site-Painting   | Epoch:4 | Val Acc: 0.8387
 Best site-QuickDraw  | Epoch:4 | Val Acc: 0.3125
 Best site-Real       | Epoch:4 | Val Acc: 1.0000
 Best site-Real       | Epoch:4 | Val Acc: 1.0000
 Best site-Sketch     | Epoch:4 | Val Acc: 0.7826
 Best site-Sketch     | Epoch:4 | Val Acc: 0.7826
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-3_1/harmo-fl...
============ Train epoch 5 ============
 Site-Clipart   | Train Loss: 0.7913 | Train Acc: 0.7500
 Site-Clipart   | Train Loss: 0.3739 | Train Acc: 0.9091
 Site-Clipart   | Train Loss: 0.7200 | Train Acc: 0.8000
 Site-Clipart   | Train Loss: 0.5561 | Train Acc: 0.9403
 Site-Clipart   | Train Loss: 0.4834 | Train Acc: 0.9048
 Site-Infograph | Train Loss: 1.9139 | Train Acc: 0.2581
 Site-Painting  | Train Loss: 0.6025 | Train Acc: 0.9091
 Site-Painting  | Train Loss: 0.7987 | Train Acc: 0.6522
 Site-Painting  | Train Loss: 0.6015 | Train Acc: 0.8571
 Site-Painting  | Train Loss: 0.5286 | Train Acc: 0.8723
 Site-QuickDraw | Train Loss: 1.8745 | Train Acc: 0.2708
 Site-Real      | Train Loss: 0.3560 | Train Acc: 0.9310
 Site-Real      | Train Loss: 0.2189 | Train Acc: 0.9828
 Site-Sketch    | Train Loss: 0.6951 | Train Acc: 0.7714
 Site-Sketch    | Train Loss: 0.6690 | Train Acc: 0.8429
 Site-Clipart   | Val  Loss: 0.5467 | Val  Acc: 0.9091
 Site-Clipart   | Val  Loss: 0.4511 | Val  Acc: 0.9091
 Site-Clipart   | Val  Loss: 0.3741 | Val  Acc: 0.8788
 Site-Clipart   | Val  Loss: 0.5209 | Val  Acc: 0.9545
 Site-Clipart   | Val  Loss: 0.7228 | Val  Acc: 0.8571
 Site-Infograph | Val  Loss: 2.1155 | Val  Acc: 0.3500
 Site-Painting  | Val  Loss: 0.2138 | Val  Acc: 1.0000
 Site-Painting  | Val  Loss: 0.7414 | Val  Acc: 0.8000
 Site-Painting  | Val  Loss: 0.8158 | Val  Acc: 0.7391
 Site-Painting  | Val  Loss: 0.9038 | Val  Acc: 0.8387
 Site-QuickDraw | Val  Loss: 1.9682 | Val  Acc: 0.3438
 Site-Real      | Val  Loss: 0.1470 | Val  Acc: 1.0000
 Site-Real      | Val  Loss: 0.2002 | Val  Acc: 0.9870
 Site-Sketch    | Val  Loss: 0.5272 | Val  Acc: 0.8696
 Site-Sketch    | Val  Loss: 0.6132 | Val  Acc: 0.8261
Average Valid Accuracy: 0.8175
 Best site-Clipart    | Epoch:5 | Val Acc: 0.9091
 Best site-Clipart    | Epoch:5 | Val Acc: 0.9091
 Best site-Clipart    | Epoch:5 | Val Acc: 0.8788
 Best site-Clipart    | Epoch:5 | Val Acc: 0.9545
 Best site-Clipart    | Epoch:5 | Val Acc: 0.8571
 Best site-Infograph  | Epoch:5 | Val Acc: 0.3500
 Best site-Painting   | Epoch:5 | Val Acc: 1.0000
 Best site-Painting   | Epoch:5 | Val Acc: 0.8000
 Best site-Painting   | Epoch:5 | Val Acc: 0.7391
 Best site-Painting   | Epoch:5 | Val Acc: 0.8387
 Best site-QuickDraw  | Epoch:5 | Val Acc: 0.3438
 Best site-Real       | Epoch:5 | Val Acc: 1.0000
 Best site-Real       | Epoch:5 | Val Acc: 0.9870
 Best site-Sketch     | Epoch:5 | Val Acc: 0.8696
 Best site-Sketch     | Epoch:5 | Val Acc: 0.8261
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-3_1/harmo-fl...
============ Train epoch 6 ============
 Site-Clipart   | Train Loss: 0.7942 | Train Acc: 0.7500
 Site-Clipart   | Train Loss: 0.2549 | Train Acc: 0.9091
 Site-Clipart   | Train Loss: 0.5441 | Train Acc: 0.8000
 Site-Clipart   | Train Loss: 0.6572 | Train Acc: 0.9254
 Site-Clipart   | Train Loss: 0.4763 | Train Acc: 0.8929
 Site-Infograph | Train Loss: 1.9305 | Train Acc: 0.3226
 Site-Painting  | Train Loss: 0.5617 | Train Acc: 0.8182
 Site-Painting  | Train Loss: 0.7002 | Train Acc: 0.7391
 Site-Painting  | Train Loss: 0.4700 | Train Acc: 0.9143
 Site-Painting  | Train Loss: 0.4207 | Train Acc: 0.9149
 Site-QuickDraw | Train Loss: 1.9663 | Train Acc: 0.2500
 Site-Real      | Train Loss: 0.2461 | Train Acc: 0.9828
 Site-Real      | Train Loss: 0.1942 | Train Acc: 1.0000
 Site-Sketch    | Train Loss: 0.7837 | Train Acc: 0.8000
 Site-Sketch    | Train Loss: 0.6032 | Train Acc: 0.8429
 Site-Clipart   | Val  Loss: 0.4811 | Val  Acc: 0.9091
 Site-Clipart   | Val  Loss: 0.4752 | Val  Acc: 0.9545
 Site-Clipart   | Val  Loss: 0.2990 | Val  Acc: 0.9394
 Site-Clipart   | Val  Loss: 0.5078 | Val  Acc: 0.9545
 Site-Clipart   | Val  Loss: 0.5521 | Val  Acc: 0.8393
 Site-Infograph | Val  Loss: 2.0295 | Val  Acc: 0.4000
 Site-Painting  | Val  Loss: 0.0546 | Val  Acc: 1.0000
 Site-Painting  | Val  Loss: 0.7521 | Val  Acc: 0.8000
 Site-Painting  | Val  Loss: 0.7006 | Val  Acc: 0.7391
 Site-Painting  | Val  Loss: 0.6444 | Val  Acc: 0.8387
 Site-QuickDraw | Val  Loss: 1.8928 | Val  Acc: 0.2500
 Site-Real      | Val  Loss: 0.1877 | Val  Acc: 0.9737
 Site-Real      | Val  Loss: 0.1507 | Val  Acc: 1.0000
 Site-Sketch    | Val  Loss: 0.5035 | Val  Acc: 0.8696
 Site-Sketch    | Val  Loss: 0.6328 | Val  Acc: 0.8043
Average Valid Accuracy: 0.8182
 Best site-Clipart    | Epoch:6 | Val Acc: 0.9091
 Best site-Clipart    | Epoch:6 | Val Acc: 0.9545
 Best site-Clipart    | Epoch:6 | Val Acc: 0.9394
 Best site-Clipart    | Epoch:6 | Val Acc: 0.9545
 Best site-Clipart    | Epoch:6 | Val Acc: 0.8393
 Best site-Infograph  | Epoch:6 | Val Acc: 0.4000
 Best site-Painting   | Epoch:6 | Val Acc: 1.0000
 Best site-Painting   | Epoch:6 | Val Acc: 0.8000
 Best site-Painting   | Epoch:6 | Val Acc: 0.7391
 Best site-Painting   | Epoch:6 | Val Acc: 0.8387
 Best site-QuickDraw  | Epoch:6 | Val Acc: 0.2500
 Best site-Real       | Epoch:6 | Val Acc: 0.9737
 Best site-Real       | Epoch:6 | Val Acc: 1.0000
 Best site-Sketch     | Epoch:6 | Val Acc: 0.8696
 Best site-Sketch     | Epoch:6 | Val Acc: 0.8043
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-3_1/harmo-fl...
============ Train epoch 7 ============
 Site-Clipart   | Train Loss: 0.6195 | Train Acc: 0.8750
 Site-Clipart   | Train Loss: 0.3115 | Train Acc: 0.9091
 Site-Clipart   | Train Loss: 0.7398 | Train Acc: 0.8200
 Site-Clipart   | Train Loss: 0.4196 | Train Acc: 0.9254
 Site-Clipart   | Train Loss: 0.4257 | Train Acc: 0.9167
 Site-Infograph | Train Loss: 1.9418 | Train Acc: 0.2903
 Site-Painting  | Train Loss: 0.5660 | Train Acc: 0.8182
 Site-Painting  | Train Loss: 0.8687 | Train Acc: 0.6522
 Site-Painting  | Train Loss: 0.5820 | Train Acc: 0.8571
 Site-Painting  | Train Loss: 0.4679 | Train Acc: 0.8298
 Site-QuickDraw | Train Loss: 1.9365 | Train Acc: 0.2708
 Site-Real      | Train Loss: 0.2480 | Train Acc: 0.9655
 Site-Real      | Train Loss: 0.1353 | Train Acc: 1.0000
 Site-Sketch    | Train Loss: 0.6502 | Train Acc: 0.8571
 Site-Sketch    | Train Loss: 0.5554 | Train Acc: 0.8714
 Site-Clipart   | Val  Loss: 0.3861 | Val  Acc: 1.0000
 Site-Clipart   | Val  Loss: 0.3752 | Val  Acc: 0.9545
 Site-Clipart   | Val  Loss: 0.2589 | Val  Acc: 0.9394
 Site-Clipart   | Val  Loss: 0.4446 | Val  Acc: 0.9091
 Site-Clipart   | Val  Loss: 0.5231 | Val  Acc: 0.8929
 Site-Infograph | Val  Loss: 2.1316 | Val  Acc: 0.3500
 Site-Painting  | Val  Loss: 0.0760 | Val  Acc: 1.0000
 Site-Painting  | Val  Loss: 0.5656 | Val  Acc: 0.8000
 Site-Painting  | Val  Loss: 0.8382 | Val  Acc: 0.7826
 Site-Painting  | Val  Loss: 0.4824 | Val  Acc: 0.9355
 Site-QuickDraw | Val  Loss: 1.8777 | Val  Acc: 0.3125
 Site-Real      | Val  Loss: 0.0698 | Val  Acc: 1.0000
 Site-Real      | Val  Loss: 0.1338 | Val  Acc: 1.0000
 Site-Sketch    | Val  Loss: 0.4425 | Val  Acc: 0.8696
 Site-Sketch    | Val  Loss: 0.5388 | Val  Acc: 0.8913
Average Valid Accuracy: 0.8425
 Best site-Clipart    | Epoch:7 | Val Acc: 1.0000
 Best site-Clipart    | Epoch:7 | Val Acc: 0.9545
 Best site-Clipart    | Epoch:7 | Val Acc: 0.9394
 Best site-Clipart    | Epoch:7 | Val Acc: 0.9091
 Best site-Clipart    | Epoch:7 | Val Acc: 0.8929
 Best site-Infograph  | Epoch:7 | Val Acc: 0.3500
 Best site-Painting   | Epoch:7 | Val Acc: 1.0000
 Best site-Painting   | Epoch:7 | Val Acc: 0.8000
 Best site-Painting   | Epoch:7 | Val Acc: 0.7826
 Best site-Painting   | Epoch:7 | Val Acc: 0.9355
 Best site-QuickDraw  | Epoch:7 | Val Acc: 0.3125
 Best site-Real       | Epoch:7 | Val Acc: 1.0000
 Best site-Real       | Epoch:7 | Val Acc: 1.0000
 Best site-Sketch     | Epoch:7 | Val Acc: 0.8696
 Best site-Sketch     | Epoch:7 | Val Acc: 0.8913
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-3_1/harmo-fl...
============ Train epoch 8 ============
 Site-Clipart   | Train Loss: 0.7919 | Train Acc: 0.7500
 Site-Clipart   | Train Loss: 0.2102 | Train Acc: 0.9091
 Site-Clipart   | Train Loss: 0.4600 | Train Acc: 0.8400
 Site-Clipart   | Train Loss: 0.3773 | Train Acc: 0.9701
 Site-Clipart   | Train Loss: 0.4005 | Train Acc: 0.9405
 Site-Infograph | Train Loss: 1.8925 | Train Acc: 0.3226
 Site-Painting  | Train Loss: 0.4947 | Train Acc: 0.9091
 Site-Painting  | Train Loss: 0.7487 | Train Acc: 0.7391
 Site-Painting  | Train Loss: 0.7333 | Train Acc: 0.8286
 Site-Painting  | Train Loss: 0.3393 | Train Acc: 0.9149
 Site-QuickDraw | Train Loss: 1.8376 | Train Acc: 0.3750
 Site-Real      | Train Loss: 0.2519 | Train Acc: 0.9828
 Site-Real      | Train Loss: 0.0943 | Train Acc: 1.0000
 Site-Sketch    | Train Loss: 0.5174 | Train Acc: 0.8000
 Site-Sketch    | Train Loss: 0.4738 | Train Acc: 0.8571
 Site-Clipart   | Val  Loss: 0.4690 | Val  Acc: 0.9091
 Site-Clipart   | Val  Loss: 0.3945 | Val  Acc: 0.9091
 Site-Clipart   | Val  Loss: 0.2472 | Val  Acc: 0.9697
 Site-Clipart   | Val  Loss: 0.3836 | Val  Acc: 0.9545
 Site-Clipart   | Val  Loss: 0.5327 | Val  Acc: 0.8750
 Site-Infograph | Val  Loss: 1.9007 | Val  Acc: 0.4000
 Site-Painting  | Val  Loss: 0.1265 | Val  Acc: 1.0000
 Site-Painting  | Val  Loss: 0.5956 | Val  Acc: 0.8000
 Site-Painting  | Val  Loss: 0.7377 | Val  Acc: 0.7826
 Site-Painting  | Val  Loss: 0.7078 | Val  Acc: 0.8710
 Site-QuickDraw | Val  Loss: 1.8329 | Val  Acc: 0.3125
 Site-Real      | Val  Loss: 0.0530 | Val  Acc: 1.0000
 Site-Real      | Val  Loss: 0.0854 | Val  Acc: 1.0000
 Site-Sketch    | Val  Loss: 0.4749 | Val  Acc: 0.8696
 Site-Sketch    | Val  Loss: 0.5443 | Val  Acc: 0.8478
Average Valid Accuracy: 0.8334
============ Train epoch 9 ============
 Site-Clipart   | Train Loss: 0.5758 | Train Acc: 0.8750
 Site-Clipart   | Train Loss: 0.2553 | Train Acc: 0.9394
 Site-Clipart   | Train Loss: 0.5142 | Train Acc: 0.7800
 Site-Clipart   | Train Loss: 0.3491 | Train Acc: 0.9254
 Site-Clipart   | Train Loss: 0.3476 | Train Acc: 0.9405
