===2023-04-23 00:47:46===
===Setting===
    dataset: domainnet
    lr: 0.01
    batch: 16
    iters: 50
    wk_iters: 1
    si: False
    lambda for constrastive: 0.5
data_number=[84,168,31,62,29,58,32,64,38,77,35,70,]
label set of clients: [10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 10, ]
domain number = 6
============ Train epoch 0 ============
 Site-Clipart   | Train Loss: 1.4369 | Train Acc: 0.7857
 Best site-Real       | Epoch:2 | Val Acc: 0.8627
 Best site-Sketch     | Epoch:2 | Val Acc: 0.7391
 Best site-Sketch     | Epoch:2 | Val Acc: 0.7391
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1/harmo-fl...
============ Train epoch 3 ============
 Site-Clipart   | Train Loss: 0.5675 | Train Acc: 0.8690
 Site-Clipart   | Train Loss: 0.4759 | Train Acc: 0.9405
 Site-Infograph | Train Loss: 1.9539 | Train Acc: 0.2581
 Site-Infograph | Train Loss: 1.6974 | Train Acc: 0.4677
 Site-Painting  | Train Loss: 0.8149 | Train Acc: 0.7586
 Site-Painting  | Train Loss: 0.7767 | Train Acc: 0.8276
 Site-QuickDraw | Train Loss: 2.0130 | Train Acc: 0.2812
 Site-QuickDraw | Train Loss: 1.7108 | Train Acc: 0.5312
 Site-Real      | Train Loss: 0.5144 | Train Acc: 0.9211
 Site-Real      | Train Loss: 0.4744 | Train Acc: 0.9221
 Site-Sketch    | Train Loss: 0.7225 | Train Acc: 0.8286
 Site-Sketch    | Train Loss: 0.7060 | Train Acc: 0.8143
 Site-Clipart   | Val  Loss: 0.3964 | Val  Acc: 0.9821
 Site-Clipart   | Val  Loss: 0.4713 | Val  Acc: 0.9286
 Site-Infograph | Val  Loss: 1.4779 | Val  Acc: 0.4500
 Site-Infograph | Val  Loss: 1.6710 | Val  Acc: 0.4634
 Site-Painting  | Val  Loss: 0.7644 | Val  Acc: 0.6842
 Site-Painting  | Val  Loss: 0.9737 | Val  Acc: 0.8205
 Site-QuickDraw | Val  Loss: 1.8136 | Val  Acc: 0.4286
 Site-QuickDraw | Val  Loss: 1.7638 | Val  Acc: 0.4762
 Site-Real      | Val  Loss: 0.4471 | Val  Acc: 0.9200
 Site-Real      | Val  Loss: 0.3740 | Val  Acc: 0.9216
 Site-Sketch    | Val  Loss: 0.7326 | Val  Acc: 0.8261
 Site-Sketch    | Val  Loss: 0.7782 | Val  Acc: 0.8478
Average Valid Accuracy: 0.7291
 Best site-Clipart    | Epoch:3 | Val Acc: 0.9821
 Best site-Clipart    | Epoch:3 | Val Acc: 0.9286
 Best site-Infograph  | Epoch:3 | Val Acc: 0.4500
 Best site-Infograph  | Epoch:3 | Val Acc: 0.4634
 Best site-Painting   | Epoch:3 | Val Acc: 0.6842
 Best site-Painting   | Epoch:3 | Val Acc: 0.8205
 Best site-QuickDraw  | Epoch:3 | Val Acc: 0.4286
 Best site-QuickDraw  | Epoch:3 | Val Acc: 0.4762
 Best site-Real       | Epoch:3 | Val Acc: 0.9200
 Best site-Real       | Epoch:3 | Val Acc: 0.9216
 Best site-Sketch     | Epoch:3 | Val Acc: 0.8261
 Best site-Sketch     | Epoch:3 | Val Acc: 0.8478
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1/harmo-fl...
============ Train epoch 4 ============
 Site-Clipart   | Train Loss: 0.5035 | Train Acc: 0.9048
 Site-Clipart   | Train Loss: 0.4151 | Train Acc: 0.9583
 Site-Infograph | Train Loss: 1.9503 | Train Acc: 0.2581
 Site-Infograph | Train Loss: 1.6169 | Train Acc: 0.4677
 Site-Painting  | Train Loss: 0.7541 | Train Acc: 0.7241
 Site-Painting  | Train Loss: 0.7642 | Train Acc: 0.8448
 Site-QuickDraw | Train Loss: 1.9310 | Train Acc: 0.3125
 Site-QuickDraw | Train Loss: 1.6209 | Train Acc: 0.5156
 Site-Real      | Train Loss: 0.3765 | Train Acc: 0.8947
 Site-Real      | Train Loss: 0.3761 | Train Acc: 0.9351
 Site-Sketch    | Train Loss: 0.5784 | Train Acc: 0.8571
 Site-Sketch    | Train Loss: 0.6055 | Train Acc: 0.8571
 Site-Clipart   | Val  Loss: 0.3552 | Val  Acc: 0.9643
 Site-Clipart   | Val  Loss: 0.3674 | Val  Acc: 0.9554
 Site-Infograph | Val  Loss: 1.7156 | Val  Acc: 0.4500
 Site-Infograph | Val  Loss: 1.5281 | Val  Acc: 0.5122
 Site-Painting  | Val  Loss: 0.6880 | Val  Acc: 0.6842
 Site-Painting  | Val  Loss: 0.8927 | Val  Acc: 0.8205
 Site-QuickDraw | Val  Loss: 1.6620 | Val  Acc: 0.5238
 Site-QuickDraw | Val  Loss: 1.6733 | Val  Acc: 0.5000
 Site-Real      | Val  Loss: 0.3733 | Val  Acc: 0.8800
 Site-Real      | Val  Loss: 0.2735 | Val  Acc: 0.9608
 Site-Sketch    | Val  Loss: 0.6753 | Val  Acc: 0.8261
 Site-Sketch    | Val  Loss: 0.7171 | Val  Acc: 0.7826
Average Valid Accuracy: 0.7383
 Best site-Clipart    | Epoch:4 | Val Acc: 0.9643
 Best site-Clipart    | Epoch:4 | Val Acc: 0.9554
 Best site-Infograph  | Epoch:4 | Val Acc: 0.4500
 Best site-Infograph  | Epoch:4 | Val Acc: 0.5122
 Best site-Painting   | Epoch:4 | Val Acc: 0.6842
 Best site-Painting   | Epoch:4 | Val Acc: 0.8205
 Best site-QuickDraw  | Epoch:4 | Val Acc: 0.5238
 Best site-QuickDraw  | Epoch:4 | Val Acc: 0.5000
 Best site-Real       | Epoch:4 | Val Acc: 0.8800
 Best site-Real       | Epoch:4 | Val Acc: 0.9608
 Best site-Sketch     | Epoch:4 | Val Acc: 0.8261
 Best site-Sketch     | Epoch:4 | Val Acc: 0.7826
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1/harmo-fl...
============ Train epoch 5 ============
 Site-Clipart   | Train Loss: 0.3972 | Train Acc: 0.9286
 Site-Clipart   | Train Loss: 0.3151 | Train Acc: 0.9583
 Site-Infograph | Train Loss: 1.9637 | Train Acc: 0.3548
 Site-Infograph | Train Loss: 1.5271 | Train Acc: 0.5161
 Site-Painting  | Train Loss: 0.7278 | Train Acc: 0.7931
 Site-Painting  | Train Loss: 0.6304 | Train Acc: 0.8448
 Site-QuickDraw | Train Loss: 1.7652 | Train Acc: 0.2812
 Site-QuickDraw | Train Loss: 1.5473 | Train Acc: 0.4688
 Site-Real      | Train Loss: 0.4002 | Train Acc: 0.8947
 Site-Real      | Train Loss: 0.3345 | Train Acc: 0.9481
 Site-Sketch    | Train Loss: 0.6464 | Train Acc: 0.8286
 Site-Sketch    | Train Loss: 0.5289 | Train Acc: 0.8714
 Site-Clipart   | Val  Loss: 0.3040 | Val  Acc: 0.9464
 Site-Clipart   | Val  Loss: 0.3130 | Val  Acc: 0.9464
 Site-Infograph | Val  Loss: 1.4684 | Val  Acc: 0.5000
 Site-Infograph | Val  Loss: 1.5040 | Val  Acc: 0.5366
 Site-Painting  | Val  Loss: 0.5559 | Val  Acc: 0.7368
 Site-Painting  | Val  Loss: 0.8759 | Val  Acc: 0.7692
 Site-QuickDraw | Val  Loss: 1.4061 | Val  Acc: 0.5714
 Site-QuickDraw | Val  Loss: 1.7238 | Val  Acc: 0.4286
 Site-Real      | Val  Loss: 0.3436 | Val  Acc: 0.9200
 Site-Real      | Val  Loss: 0.2762 | Val  Acc: 0.9412
 Site-Sketch    | Val  Loss: 0.5075 | Val  Acc: 0.8696
 Site-Sketch    | Val  Loss: 0.5562 | Val  Acc: 0.8913
Average Valid Accuracy: 0.7548
 Best site-Clipart    | Epoch:5 | Val Acc: 0.9464
 Best site-Clipart    | Epoch:5 | Val Acc: 0.9464
 Best site-Infograph  | Epoch:5 | Val Acc: 0.5000
 Best site-Infograph  | Epoch:5 | Val Acc: 0.5366
 Best site-Painting   | Epoch:5 | Val Acc: 0.7368
 Best site-Painting   | Epoch:5 | Val Acc: 0.7692
 Best site-QuickDraw  | Epoch:5 | Val Acc: 0.5714
 Best site-QuickDraw  | Epoch:5 | Val Acc: 0.4286
 Best site-Real       | Epoch:5 | Val Acc: 0.9200
 Best site-Real       | Epoch:5 | Val Acc: 0.9412
 Best site-Sketch     | Epoch:5 | Val Acc: 0.8696
 Best site-Sketch     | Epoch:5 | Val Acc: 0.8913
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1/harmo-fl...
============ Train epoch 6 ============
 Site-Clipart   | Train Loss: 0.3929 | Train Acc: 0.8929
 Site-Clipart   | Train Loss: 0.2555 | Train Acc: 0.9762
 Site-Infograph | Train Loss: 1.9337 | Train Acc: 0.3226
 Site-Infograph | Train Loss: 1.5699 | Train Acc: 0.5484
 Site-Painting  | Train Loss: 0.8233 | Train Acc: 0.7586
 Site-Painting  | Train Loss: 0.5525 | Train Acc: 0.8793
 Site-QuickDraw | Train Loss: 1.8187 | Train Acc: 0.2812
 Site-QuickDraw | Train Loss: 1.5412 | Train Acc: 0.4844
 Site-Real      | Train Loss: 0.3295 | Train Acc: 0.9211
 Site-Real      | Train Loss: 0.3037 | Train Acc: 0.9610
 Site-Sketch    | Train Loss: 0.5711 | Train Acc: 0.8286
 Site-Sketch    | Train Loss: 0.5599 | Train Acc: 0.8714
 Site-Clipart   | Val  Loss: 0.2072 | Val  Acc: 0.9821
 Site-Clipart   | Val  Loss: 0.2646 | Val  Acc: 0.9554
 Site-Infograph | Val  Loss: 1.4736 | Val  Acc: 0.6500
 Site-Infograph | Val  Loss: 1.4649 | Val  Acc: 0.5122
 Site-Painting  | Val  Loss: 0.4530 | Val  Acc: 0.7895
 Site-Painting  | Val  Loss: 0.7690 | Val  Acc: 0.8462
 Site-QuickDraw | Val  Loss: 1.3801 | Val  Acc: 0.5238
 Site-QuickDraw | Val  Loss: 1.5418 | Val  Acc: 0.5000
 Site-Real      | Val  Loss: 0.3164 | Val  Acc: 0.9200
 Site-Real      | Val  Loss: 0.2106 | Val  Acc: 0.9608
 Site-Sketch    | Val  Loss: 0.5522 | Val  Acc: 0.7826
 Site-Sketch    | Val  Loss: 0.5973 | Val  Acc: 0.8261
Average Valid Accuracy: 0.7707
 Best site-Clipart    | Epoch:6 | Val Acc: 0.9821
 Best site-Clipart    | Epoch:6 | Val Acc: 0.9554
 Best site-Infograph  | Epoch:6 | Val Acc: 0.6500
 Best site-Infograph  | Epoch:6 | Val Acc: 0.5122
 Best site-Painting   | Epoch:6 | Val Acc: 0.7895
 Best site-Painting   | Epoch:6 | Val Acc: 0.8462
 Best site-QuickDraw  | Epoch:6 | Val Acc: 0.5238
 Best site-QuickDraw  | Epoch:6 | Val Acc: 0.5000
 Best site-Real       | Epoch:6 | Val Acc: 0.9200
 Best site-Real       | Epoch:6 | Val Acc: 0.9608
 Best site-Sketch     | Epoch:6 | Val Acc: 0.7826
 Best site-Sketch     | Epoch:6 | Val Acc: 0.8261
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1/harmo-fl...
============ Train epoch 7 ============
 Site-Clipart   | Train Loss: 0.3120 | Train Acc: 0.9405
 Site-Clipart   | Train Loss: 0.2268 | Train Acc: 0.9702
 Site-Infograph | Train Loss: 1.8525 | Train Acc: 0.3226
 Site-Infograph | Train Loss: 1.5382 | Train Acc: 0.5645
 Site-Painting  | Train Loss: 0.6418 | Train Acc: 0.7931
 Site-Painting  | Train Loss: 0.6815 | Train Acc: 0.8621
 Site-QuickDraw | Train Loss: 1.8822 | Train Acc: 0.3438
 Site-QuickDraw | Train Loss: 1.4982 | Train Acc: 0.5312
 Site-Real      | Train Loss: 0.3106 | Train Acc: 0.9211
 Site-Real      | Train Loss: 0.2809 | Train Acc: 0.9481
 Site-Sketch    | Train Loss: 0.7139 | Train Acc: 0.8571
 Site-Sketch    | Train Loss: 0.4597 | Train Acc: 0.8857
 Site-Clipart   | Val  Loss: 0.2110 | Val  Acc: 0.9643
 Site-Clipart   | Val  Loss: 0.1947 | Val  Acc: 0.9732
 Site-Infograph | Val  Loss: 1.4466 | Val  Acc: 0.5000
 Site-Infograph | Val  Loss: 1.4445 | Val  Acc: 0.4878
 Site-Painting  | Val  Loss: 0.5725 | Val  Acc: 0.7895
 Site-Painting  | Val  Loss: 0.6776 | Val  Acc: 0.8462
 Site-QuickDraw | Val  Loss: 1.4323 | Val  Acc: 0.6190
 Site-QuickDraw | Val  Loss: 1.5219 | Val  Acc: 0.5000
 Site-Real      | Val  Loss: 0.2838 | Val  Acc: 0.9600
 Site-Real      | Val  Loss: 0.1577 | Val  Acc: 0.9804
 Site-Sketch    | Val  Loss: 0.5265 | Val  Acc: 0.8261
 Site-Sketch    | Val  Loss: 0.5839 | Val  Acc: 0.8478
Average Valid Accuracy: 0.7745
 Best site-Clipart    | Epoch:7 | Val Acc: 0.9643
 Best site-Clipart    | Epoch:7 | Val Acc: 0.9732
 Best site-Infograph  | Epoch:7 | Val Acc: 0.5000
 Best site-Infograph  | Epoch:7 | Val Acc: 0.4878
 Best site-Painting   | Epoch:7 | Val Acc: 0.7895
 Best site-Painting   | Epoch:7 | Val Acc: 0.8462
 Best site-QuickDraw  | Epoch:7 | Val Acc: 0.6190
 Best site-QuickDraw  | Epoch:7 | Val Acc: 0.5000
 Best site-Real       | Epoch:7 | Val Acc: 0.9600
 Best site-Real       | Epoch:7 | Val Acc: 0.9804
 Best site-Sketch     | Epoch:7 | Val Acc: 0.8261
 Best site-Sketch     | Epoch:7 | Val Acc: 0.8478
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1/harmo-fl...
============ Train epoch 8 ============
 Site-Clipart   | Train Loss: 0.2801 | Train Acc: 0.9643
 Site-Clipart   | Train Loss: 0.2116 | Train Acc: 0.9821
 Site-Infograph | Train Loss: 1.9692 | Train Acc: 0.2903
 Site-Infograph | Train Loss: 1.4859 | Train Acc: 0.5000
 Site-Painting  | Train Loss: 0.7421 | Train Acc: 0.7586
 Site-Painting  | Train Loss: 0.5585 | Train Acc: 0.8448
 Site-QuickDraw | Train Loss: 1.7651 | Train Acc: 0.3438
 Site-QuickDraw | Train Loss: 1.4347 | Train Acc: 0.5469
 Site-Real      | Train Loss: 0.3687 | Train Acc: 0.9211
 Site-Real      | Train Loss: 0.2390 | Train Acc: 0.9610
 Site-Sketch    | Train Loss: 0.5339 | Train Acc: 0.8857
 Site-Sketch    | Train Loss: 0.5014 | Train Acc: 0.8714
 Site-Clipart   | Val  Loss: 0.1607 | Val  Acc: 0.9821
 Site-Clipart   | Val  Loss: 0.2002 | Val  Acc: 0.9732
 Site-Infograph | Val  Loss: 1.6044 | Val  Acc: 0.5500
 Site-Infograph | Val  Loss: 1.4058 | Val  Acc: 0.6585
 Site-Painting  | Val  Loss: 0.4640 | Val  Acc: 0.7895
 Site-Painting  | Val  Loss: 0.7142 | Val  Acc: 0.8205
 Site-QuickDraw | Val  Loss: 1.5362 | Val  Acc: 0.4762
 Site-QuickDraw | Val  Loss: 1.5186 | Val  Acc: 0.5000
 Site-Real      | Val  Loss: 0.2896 | Val  Acc: 0.9200
 Site-Real      | Val  Loss: 0.1632 | Val  Acc: 0.9608
 Site-Sketch    | Val  Loss: 0.4664 | Val  Acc: 0.9130
 Site-Sketch    | Val  Loss: 0.5433 | Val  Acc: 0.8478
Average Valid Accuracy: 0.7826
 Best site-Clipart    | Epoch:8 | Val Acc: 0.9821
 Best site-Clipart    | Epoch:8 | Val Acc: 0.9732
 Best site-Infograph  | Epoch:8 | Val Acc: 0.5500
 Best site-Infograph  | Epoch:8 | Val Acc: 0.6585
 Best site-Painting   | Epoch:8 | Val Acc: 0.7895
 Best site-Painting   | Epoch:8 | Val Acc: 0.8205
 Best site-QuickDraw  | Epoch:8 | Val Acc: 0.4762
 Best site-QuickDraw  | Epoch:8 | Val Acc: 0.5000
 Best site-Real       | Epoch:8 | Val Acc: 0.9200
 Best site-Real       | Epoch:8 | Val Acc: 0.9608
 Best site-Sketch     | Epoch:8 | Val Acc: 0.9130
 Best site-Sketch     | Epoch:8 | Val Acc: 0.8478
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1/harmo-fl...
============ Train epoch 9 ============
 Site-Clipart   | Train Loss: 0.2759 | Train Acc: 0.9524
 Site-Clipart   | Train Loss: 0.1828 | Train Acc: 0.9881
 Site-Infograph | Train Loss: 1.8791 | Train Acc: 0.3548
 Site-Infograph | Train Loss: 1.4373 | Train Acc: 0.5968
 Site-Painting  | Train Loss: 0.5863 | Train Acc: 0.8276
 Site-Painting  | Train Loss: 0.4099 | Train Acc: 0.8966
 Site-QuickDraw | Train Loss: 1.8048 | Train Acc: 0.3750
 Site-QuickDraw | Train Loss: 1.4657 | Train Acc: 0.5156
 Site-Real      | Train Loss: 0.2655 | Train Acc: 0.9474
 Site-Real      | Train Loss: 0.1930 | Train Acc: 0.9610
 Site-Sketch    | Train Loss: 0.5489 | Train Acc: 0.8286
 Site-Sketch    | Train Loss: 0.4626 | Train Acc: 0.9000
 Site-Clipart   | Val  Loss: 0.1890 | Val  Acc: 0.9643
 Site-Clipart   | Val  Loss: 0.1488 | Val  Acc: 0.9911
 Site-Infograph | Val  Loss: 1.2541 | Val  Acc: 0.6000
 Site-Infograph | Val  Loss: 1.3117 | Val  Acc: 0.5854
 Site-Painting  | Val  Loss: 0.4696 | Val  Acc: 0.7368
 Site-Painting  | Val  Loss: 0.6456 | Val  Acc: 0.8205
 Site-QuickDraw | Val  Loss: 1.2620 | Val  Acc: 0.5238
 Site-QuickDraw | Val  Loss: 1.6093 | Val  Acc: 0.4524
 Site-Real      | Val  Loss: 0.2435 | Val  Acc: 0.9600
 Site-Real      | Val  Loss: 0.1498 | Val  Acc: 0.9804
 Site-Sketch    | Val  Loss: 0.4790 | Val  Acc: 0.8261
 Site-Sketch    | Val  Loss: 0.5086 | Val  Acc: 0.8043
Average Valid Accuracy: 0.7704
============ Train epoch 10 ============
 Site-Clipart   | Train Loss: 0.3105 | Train Acc: 0.9286
 Site-Clipart   | Train Loss: 0.1591 | Train Acc: 0.9881
 Site-Infograph | Train Loss: 1.9076 | Train Acc: 0.3226
 Site-Infograph | Train Loss: 1.3707 | Train Acc: 0.5806
 Site-Painting  | Train Loss: 0.5052 | Train Acc: 0.8621
 Site-Painting  | Train Loss: 0.3987 | Train Acc: 0.8793
 Site-QuickDraw | Train Loss: 1.6975 | Train Acc: 0.4375
 Site-QuickDraw | Train Loss: 1.4036 | Train Acc: 0.5312
 Site-Real      | Train Loss: 0.3164 | Train Acc: 0.9211
 Site-Real      | Train Loss: 0.1870 | Train Acc: 0.9740
 Site-Sketch    | Train Loss: 0.4640 | Train Acc: 0.9143
 Site-Sketch    | Train Loss: 0.3749 | Train Acc: 0.9000
 Site-Clipart   | Val  Loss: 0.1237 | Val  Acc: 0.9643
 Site-Clipart   | Val  Loss: 0.1403 | Val  Acc: 0.9821
 Site-Infograph | Val  Loss: 1.2464 | Val  Acc: 0.5500
 Site-Infograph | Val  Loss: 1.3879 | Val  Acc: 0.5366
 Site-Painting  | Val  Loss: 0.3704 | Val  Acc: 0.7895
 Site-Painting  | Val  Loss: 0.6731 | Val  Acc: 0.8205
 Site-QuickDraw | Val  Loss: 1.1483 | Val  Acc: 0.6667
 Site-QuickDraw | Val  Loss: 1.5165 | Val  Acc: 0.5000
 Site-Real      | Val  Loss: 0.2494 | Val  Acc: 0.9600
 Site-Real      | Val  Loss: 0.1201 | Val  Acc: 0.9804
 Site-Sketch    | Val  Loss: 0.4244 | Val  Acc: 0.8696
 Site-Sketch    | Val  Loss: 0.4495 | Val  Acc: 0.9348
Average Valid Accuracy: 0.7962
 Best site-Clipart    | Epoch:10 | Val Acc: 0.9643
 Best site-Clipart    | Epoch:10 | Val Acc: 0.9821
 Best site-Infograph  | Epoch:10 | Val Acc: 0.5500
 Best site-Infograph  | Epoch:10 | Val Acc: 0.5366
 Best site-Painting   | Epoch:10 | Val Acc: 0.7895
 Best site-Painting   | Epoch:10 | Val Acc: 0.8205
