===2023-04-21 07:54:59===
===Setting===
    dataset: domainnet
    lr: 0.01
    batch: 8
    iters: 50
    wk_iters: 1
    si: False
    lambda for constrastive: 0.5
data_number=[84,168,31,62,29,58,32,64,38,77,35,70,]
label set of clients: [10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 10, ]
domain number = 6
============ Train epoch 0 ============
 Site-Clipart   | Train Loss: 2.2738 | Train Acc: 0.1310
 Site-Infograph | Train Loss: 2.2759 | Train Acc: 0.1613
 Site-Infograph | Train Loss: 2.2742 | Train Acc: 0.1935
 Site-Painting  | Train Loss: 2.1991 | Train Acc: 0.4138
 Site-Painting  | Train Loss: 2.1920 | Train Acc: 0.4655
 Site-QuickDraw | Train Loss: 2.2982 | Train Acc: 0.0625
 Site-QuickDraw | Train Loss: 2.2718 | Train Acc: 0.1719
 Site-Real      | Train Loss: 2.1832 | Train Acc: 0.3421
 Site-Real      | Train Loss: 2.1746 | Train Acc: 0.4935
 Site-Sketch    | Train Loss: 2.1958 | Train Acc: 0.4857
 Site-Sketch    | Train Loss: 2.1976 | Train Acc: 0.4286
 Site-Clipart   | Val  Loss: 2.1773 | Val  Acc: 0.4286
 Site-Clipart   | Val  Loss: 2.1662 | Val  Acc: 0.4375
 Site-Infograph | Val  Loss: 2.2606 | Val  Acc: 0.2000
 Site-Infograph | Val  Loss: 2.2891 | Val  Acc: 0.1707
 Site-Painting  | Val  Loss: 2.1986 | Val  Acc: 0.4737
 Site-Painting  | Val  Loss: 2.1880 | Val  Acc: 0.4615
 Site-QuickDraw | Val  Loss: 2.2638 | Val  Acc: 0.1429
 Site-QuickDraw | Val  Loss: 2.2296 | Val  Acc: 0.2381
 Site-Real      | Val  Loss: 2.2000 | Val  Acc: 0.4400
 Site-Real      | Val  Loss: 2.1900 | Val  Acc: 0.4706
 Site-Sketch    | Val  Loss: 2.1928 | Val  Acc: 0.4348
 Site-Sketch    | Val  Loss: 2.1831 | Val  Acc: 0.4130
Average Valid Accuracy: 0.3593
 Best site-Clipart    | Epoch:2 | Val Acc: 0.4286
 Best site-Clipart    | Epoch:2 | Val Acc: 0.4375
 Best site-Infograph  | Epoch:2 | Val Acc: 0.2000
 Best site-Infograph  | Epoch:2 | Val Acc: 0.1707
 Best site-Painting   | Epoch:2 | Val Acc: 0.4737
 Best site-Painting   | Epoch:2 | Val Acc: 0.4615
 Best site-QuickDraw  | Epoch:2 | Val Acc: 0.1429
 Best site-QuickDraw  | Epoch:2 | Val Acc: 0.2381
 Best site-Real       | Epoch:2 | Val Acc: 0.4400
 Best site-Real       | Epoch:2 | Val Acc: 0.4706
 Best site-Sketch     | Epoch:2 | Val Acc: 0.4348
 Best site-Sketch     | Epoch:2 | Val Acc: 0.4130
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1/full...
============ Train epoch 3 ============
 Site-Clipart   | Train Loss: 2.1304 | Train Acc: 0.5238
 Site-Clipart   | Train Loss: 2.1131 | Train Acc: 0.5833
 Site-Infograph | Train Loss: 2.2421 | Train Acc: 0.2258
 Site-Infograph | Train Loss: 2.2706 | Train Acc: 0.2097
 Site-Painting  | Train Loss: 2.1670 | Train Acc: 0.4483
 Site-Painting  | Train Loss: 2.1180 | Train Acc: 0.6034
 Site-QuickDraw | Train Loss: 2.2707 | Train Acc: 0.1250
 Site-QuickDraw | Train Loss: 2.2496 | Train Acc: 0.2344
 Site-Real      | Train Loss: 2.1640 | Train Acc: 0.4474
 Site-Real      | Train Loss: 2.1402 | Train Acc: 0.5714
 Site-Sketch    | Train Loss: 2.1500 | Train Acc: 0.4857
 Site-Sketch    | Train Loss: 2.1517 | Train Acc: 0.4714
 Site-Clipart   | Val  Loss: 2.1206 | Val  Acc: 0.5357
 Site-Clipart   | Val  Loss: 2.1123 | Val  Acc: 0.6071
 Site-Infograph | Val  Loss: 2.2441 | Val  Acc: 0.2000
 Site-Infograph | Val  Loss: 2.2650 | Val  Acc: 0.2195
 Site-Painting  | Val  Loss: 2.1822 | Val  Acc: 0.4737
 Site-Painting  | Val  Loss: 2.1601 | Val  Acc: 0.6154
 Site-QuickDraw | Val  Loss: 2.2437 | Val  Acc: 0.2381
 Site-QuickDraw | Val  Loss: 2.2252 | Val  Acc: 0.1667
 Site-Real      | Val  Loss: 2.1543 | Val  Acc: 0.5600
 Site-Real      | Val  Loss: 2.1487 | Val  Acc: 0.5686
 Site-Sketch    | Val  Loss: 2.1409 | Val  Acc: 0.4783
 Site-Sketch    | Val  Loss: 2.1554 | Val  Acc: 0.5217
Average Valid Accuracy: 0.4321
 Best site-Clipart    | Epoch:3 | Val Acc: 0.5357
 Best site-Clipart    | Epoch:3 | Val Acc: 0.6071
 Best site-Infograph  | Epoch:3 | Val Acc: 0.2000
 Best site-Infograph  | Epoch:3 | Val Acc: 0.2195
 Best site-Painting   | Epoch:3 | Val Acc: 0.4737
 Best site-Painting   | Epoch:3 | Val Acc: 0.6154
 Best site-QuickDraw  | Epoch:3 | Val Acc: 0.2381
 Best site-QuickDraw  | Epoch:3 | Val Acc: 0.1667
 Best site-Real       | Epoch:3 | Val Acc: 0.5600
 Best site-Real       | Epoch:3 | Val Acc: 0.5686
 Best site-Sketch     | Epoch:3 | Val Acc: 0.4783
 Best site-Sketch     | Epoch:3 | Val Acc: 0.5217
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1/full...
============ Train epoch 4 ============
 Site-Clipart   | Train Loss: 2.0860 | Train Acc: 0.6786
 Site-Clipart   | Train Loss: 2.0554 | Train Acc: 0.7083
 Site-Infograph | Train Loss: 2.2499 | Train Acc: 0.2258
 Site-Infograph | Train Loss: 2.2546 | Train Acc: 0.2419
 Site-Painting  | Train Loss: 2.1455 | Train Acc: 0.5517
 Site-Painting  | Train Loss: 2.0997 | Train Acc: 0.6379
 Site-QuickDraw | Train Loss: 2.2505 | Train Acc: 0.1562
 Site-QuickDraw | Train Loss: 2.2234 | Train Acc: 0.2344
 Site-Real      | Train Loss: 2.1019 | Train Acc: 0.5789
 Site-Real      | Train Loss: 2.0907 | Train Acc: 0.6364
 Site-Sketch    | Train Loss: 2.0990 | Train Acc: 0.5143
 Site-Sketch    | Train Loss: 2.1052 | Train Acc: 0.6000
 Site-Clipart   | Val  Loss: 2.0597 | Val  Acc: 0.6250
 Site-Clipart   | Val  Loss: 2.0558 | Val  Acc: 0.7321
 Site-Infograph | Val  Loss: 2.2258 | Val  Acc: 0.2500
 Site-Infograph | Val  Loss: 2.2600 | Val  Acc: 0.1707
 Site-Painting  | Val  Loss: 2.1522 | Val  Acc: 0.5789
 Site-Painting  | Val  Loss: 2.1135 | Val  Acc: 0.7179
 Site-QuickDraw | Val  Loss: 2.2165 | Val  Acc: 0.1905
 Site-QuickDraw | Val  Loss: 2.2074 | Val  Acc: 0.2381
 Site-Real      | Val  Loss: 2.1131 | Val  Acc: 0.6400
 Site-Real      | Val  Loss: 2.1013 | Val  Acc: 0.6471
 Site-Sketch    | Val  Loss: 2.1084 | Val  Acc: 0.5652
 Site-Sketch    | Val  Loss: 2.1018 | Val  Acc: 0.5652
Average Valid Accuracy: 0.4934
 Best site-Clipart    | Epoch:4 | Val Acc: 0.6250
 Best site-Clipart    | Epoch:4 | Val Acc: 0.7321
 Best site-Infograph  | Epoch:4 | Val Acc: 0.2500
 Best site-Infograph  | Epoch:4 | Val Acc: 0.1707
 Best site-Painting   | Epoch:4 | Val Acc: 0.5789
 Best site-Painting   | Epoch:4 | Val Acc: 0.7179
 Best site-QuickDraw  | Epoch:4 | Val Acc: 0.1905
 Best site-QuickDraw  | Epoch:4 | Val Acc: 0.2381
 Best site-Real       | Epoch:4 | Val Acc: 0.6400
 Best site-Real       | Epoch:4 | Val Acc: 0.6471
 Best site-Sketch     | Epoch:4 | Val Acc: 0.5652
 Best site-Sketch     | Epoch:4 | Val Acc: 0.5652
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1/full...
============ Train epoch 5 ============
 Site-Clipart   | Train Loss: 2.0290 | Train Acc: 0.6786
 Site-Clipart   | Train Loss: 2.0139 | Train Acc: 0.7321
 Site-Infograph | Train Loss: 2.2244 | Train Acc: 0.2581
 Site-Infograph | Train Loss: 2.2448 | Train Acc: 0.1774
 Site-Painting  | Train Loss: 2.0993 | Train Acc: 0.6207
 Site-Painting  | Train Loss: 2.1008 | Train Acc: 0.6379
 Site-QuickDraw | Train Loss: 2.2567 | Train Acc: 0.0938
 Site-QuickDraw | Train Loss: 2.2060 | Train Acc: 0.2344
 Site-Real      | Train Loss: 2.0651 | Train Acc: 0.7368
 Site-Real      | Train Loss: 2.0517 | Train Acc: 0.6883
 Site-Sketch    | Train Loss: 2.0672 | Train Acc: 0.6000
 Site-Sketch    | Train Loss: 2.0780 | Train Acc: 0.6143
 Site-Clipart   | Val  Loss: 1.9968 | Val  Acc: 0.7143
 Site-Clipart   | Val  Loss: 1.9962 | Val  Acc: 0.7589
 Site-Infograph | Val  Loss: 2.2057 | Val  Acc: 0.2500
 Site-Infograph | Val  Loss: 2.2371 | Val  Acc: 0.1951
 Site-Painting  | Val  Loss: 2.1072 | Val  Acc: 0.6842
 Site-Painting  | Val  Loss: 2.1079 | Val  Acc: 0.6923
 Site-QuickDraw | Val  Loss: 2.1831 | Val  Acc: 0.2381
 Site-QuickDraw | Val  Loss: 2.1844 | Val  Acc: 0.3095
 Site-Real      | Val  Loss: 2.0721 | Val  Acc: 0.6400
 Site-Real      | Val  Loss: 2.0557 | Val  Acc: 0.6863
 Site-Sketch    | Val  Loss: 2.0524 | Val  Acc: 0.6087
 Site-Sketch    | Val  Loss: 2.0449 | Val  Acc: 0.6522
Average Valid Accuracy: 0.5358
 Best site-Clipart    | Epoch:5 | Val Acc: 0.7143
 Best site-Clipart    | Epoch:5 | Val Acc: 0.7589
 Best site-Infograph  | Epoch:5 | Val Acc: 0.2500
 Best site-Infograph  | Epoch:5 | Val Acc: 0.1951
 Best site-Painting   | Epoch:5 | Val Acc: 0.6842
 Best site-Painting   | Epoch:5 | Val Acc: 0.6923
 Best site-QuickDraw  | Epoch:5 | Val Acc: 0.2381
 Best site-QuickDraw  | Epoch:5 | Val Acc: 0.3095
 Best site-Real       | Epoch:5 | Val Acc: 0.6400
 Best site-Real       | Epoch:5 | Val Acc: 0.6863
 Best site-Sketch     | Epoch:5 | Val Acc: 0.6087
 Best site-Sketch     | Epoch:5 | Val Acc: 0.6522
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1/full...
============ Train epoch 6 ============
 Site-Clipart   | Train Loss: 1.9811 | Train Acc: 0.7024
 Site-Clipart   | Train Loss: 1.9511 | Train Acc: 0.8036
 Site-Infograph | Train Loss: 2.2174 | Train Acc: 0.3226
 Site-Infograph | Train Loss: 2.2347 | Train Acc: 0.1935
 Site-Painting  | Train Loss: 2.0299 | Train Acc: 0.6552
 Site-Painting  | Train Loss: 2.0169 | Train Acc: 0.6724
 Site-QuickDraw | Train Loss: 2.2287 | Train Acc: 0.1562
 Site-QuickDraw | Train Loss: 2.1963 | Train Acc: 0.2500
 Site-Real      | Train Loss: 2.0124 | Train Acc: 0.7105
 Site-Real      | Train Loss: 2.0146 | Train Acc: 0.7662
 Site-Sketch    | Train Loss: 1.9950 | Train Acc: 0.7143
 Site-Sketch    | Train Loss: 2.0284 | Train Acc: 0.6000
 Site-Clipart   | Val  Loss: 1.9461 | Val  Acc: 0.8393
 Site-Clipart   | Val  Loss: 1.9288 | Val  Acc: 0.8661
 Site-Infograph | Val  Loss: 2.1740 | Val  Acc: 0.3500
 Site-Infograph | Val  Loss: 2.2112 | Val  Acc: 0.3171
 Site-Painting  | Val  Loss: 2.0832 | Val  Acc: 0.6316
 Site-Painting  | Val  Loss: 2.0500 | Val  Acc: 0.6667
 Site-QuickDraw | Val  Loss: 2.1713 | Val  Acc: 0.2857
 Site-QuickDraw | Val  Loss: 2.1708 | Val  Acc: 0.2381
 Site-Real      | Val  Loss: 2.0061 | Val  Acc: 0.8000
 Site-Real      | Val  Loss: 2.0100 | Val  Acc: 0.8039
 Site-Sketch    | Val  Loss: 2.0136 | Val  Acc: 0.6087
 Site-Sketch    | Val  Loss: 2.0271 | Val  Acc: 0.6087
Average Valid Accuracy: 0.5846
 Best site-Clipart    | Epoch:6 | Val Acc: 0.8393
 Best site-Clipart    | Epoch:6 | Val Acc: 0.8661
 Best site-Infograph  | Epoch:6 | Val Acc: 0.3500
 Best site-Infograph  | Epoch:6 | Val Acc: 0.3171
 Best site-Painting   | Epoch:6 | Val Acc: 0.6316
 Best site-Painting   | Epoch:6 | Val Acc: 0.6667
 Best site-QuickDraw  | Epoch:6 | Val Acc: 0.2857
 Best site-QuickDraw  | Epoch:6 | Val Acc: 0.2381
 Best site-Real       | Epoch:6 | Val Acc: 0.8000
 Best site-Real       | Epoch:6 | Val Acc: 0.8039
 Best site-Sketch     | Epoch:6 | Val Acc: 0.6087
 Best site-Sketch     | Epoch:6 | Val Acc: 0.6087
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1/full...
============ Train epoch 7 ============
 Site-Clipart   | Train Loss: 1.9418 | Train Acc: 0.6905
 Site-Clipart   | Train Loss: 1.8951 | Train Acc: 0.8333
 Site-Infograph | Train Loss: 2.1973 | Train Acc: 0.3226
 Site-Infograph | Train Loss: 2.2085 | Train Acc: 0.2581
 Site-Painting  | Train Loss: 2.0149 | Train Acc: 0.6207
 Site-Painting  | Train Loss: 1.9701 | Train Acc: 0.7069
 Site-QuickDraw | Train Loss: 2.2111 | Train Acc: 0.1875
 Site-QuickDraw | Train Loss: 2.1797 | Train Acc: 0.2188
 Site-Real      | Train Loss: 1.9752 | Train Acc: 0.8158
 Site-Real      | Train Loss: 1.9568 | Train Acc: 0.8831
 Site-Sketch    | Train Loss: 1.9418 | Train Acc: 0.7429
 Site-Sketch    | Train Loss: 1.9656 | Train Acc: 0.7143
 Site-Clipart   | Val  Loss: 1.8828 | Val  Acc: 0.8036
 Site-Clipart   | Val  Loss: 1.8706 | Val  Acc: 0.8661
 Site-Infograph | Val  Loss: 2.1741 | Val  Acc: 0.2500
 Site-Infograph | Val  Loss: 2.2019 | Val  Acc: 0.2439
 Site-Painting  | Val  Loss: 2.0280 | Val  Acc: 0.7368
 Site-Painting  | Val  Loss: 2.0023 | Val  Acc: 0.7436
 Site-QuickDraw | Val  Loss: 2.1542 | Val  Acc: 0.1905
 Site-QuickDraw | Val  Loss: 2.1687 | Val  Acc: 0.2857
 Site-Real      | Val  Loss: 1.9736 | Val  Acc: 0.8800
 Site-Real      | Val  Loss: 1.9792 | Val  Acc: 0.8235
 Site-Sketch    | Val  Loss: 1.9319 | Val  Acc: 0.6957
 Site-Sketch    | Val  Loss: 1.9548 | Val  Acc: 0.7174
Average Valid Accuracy: 0.6031
 Best site-Clipart    | Epoch:7 | Val Acc: 0.8036
 Best site-Clipart    | Epoch:7 | Val Acc: 0.8661
 Best site-Infograph  | Epoch:7 | Val Acc: 0.2500
 Best site-Infograph  | Epoch:7 | Val Acc: 0.2439
 Best site-Painting   | Epoch:7 | Val Acc: 0.7368
 Best site-Painting   | Epoch:7 | Val Acc: 0.7436
 Best site-QuickDraw  | Epoch:7 | Val Acc: 0.1905
 Best site-QuickDraw  | Epoch:7 | Val Acc: 0.2857
 Best site-Real       | Epoch:7 | Val Acc: 0.8800
 Best site-Real       | Epoch:7 | Val Acc: 0.8235
 Best site-Sketch     | Epoch:7 | Val Acc: 0.6957
 Best site-Sketch     | Epoch:7 | Val Acc: 0.7174
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1/full...
============ Train epoch 8 ============
 Site-Clipart   | Train Loss: 1.8529 | Train Acc: 0.7500
 Site-Clipart   | Train Loss: 1.8310 | Train Acc: 0.8690
 Site-Infograph | Train Loss: 2.1881 | Train Acc: 0.3226
 Site-Infograph | Train Loss: 2.1699 | Train Acc: 0.3226
 Site-Painting  | Train Loss: 1.9700 | Train Acc: 0.7241
 Site-Painting  | Train Loss: 1.9233 | Train Acc: 0.7069
 Site-QuickDraw | Train Loss: 2.1995 | Train Acc: 0.1562
 Site-QuickDraw | Train Loss: 2.1487 | Train Acc: 0.2969
 Site-Real      | Train Loss: 1.9194 | Train Acc: 0.8684
 Site-Real      | Train Loss: 1.9173 | Train Acc: 0.8571
 Site-Sketch    | Train Loss: 1.8984 | Train Acc: 0.7714
 Site-Sketch    | Train Loss: 1.9166 | Train Acc: 0.7143
 Site-Clipart   | Val  Loss: 1.8149 | Val  Acc: 0.8393
 Site-Clipart   | Val  Loss: 1.8283 | Val  Acc: 0.8661
 Site-Infograph | Val  Loss: 2.1380 | Val  Acc: 0.3000
 Site-Infograph | Val  Loss: 2.1873 | Val  Acc: 0.2683
 Site-Painting  | Val  Loss: 2.0207 | Val  Acc: 0.6842
 Site-Painting  | Val  Loss: 1.9807 | Val  Acc: 0.7179
 Site-QuickDraw | Val  Loss: 2.1320 | Val  Acc: 0.2857
 Site-QuickDraw | Val  Loss: 2.1090 | Val  Acc: 0.2619
 Site-Real      | Val  Loss: 1.9337 | Val  Acc: 0.9600
 Site-Real      | Val  Loss: 1.9258 | Val  Acc: 0.8627
 Site-Sketch    | Val  Loss: 1.8921 | Val  Acc: 0.7826
 Site-Sketch    | Val  Loss: 1.9235 | Val  Acc: 0.6522
Average Valid Accuracy: 0.6234
 Best site-Clipart    | Epoch:8 | Val Acc: 0.8393
 Best site-Clipart    | Epoch:8 | Val Acc: 0.8661
 Best site-Infograph  | Epoch:8 | Val Acc: 0.3000
 Best site-Infograph  | Epoch:8 | Val Acc: 0.2683
 Best site-Painting   | Epoch:8 | Val Acc: 0.6842
 Best site-Painting   | Epoch:8 | Val Acc: 0.7179
 Best site-QuickDraw  | Epoch:8 | Val Acc: 0.2857
 Best site-QuickDraw  | Epoch:8 | Val Acc: 0.2619
 Best site-Real       | Epoch:8 | Val Acc: 0.9600
 Best site-Real       | Epoch:8 | Val Acc: 0.8627
 Best site-Sketch     | Epoch:8 | Val Acc: 0.7826
 Best site-Sketch     | Epoch:8 | Val Acc: 0.6522
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1/full...
============ Train epoch 9 ============
 Site-Clipart   | Train Loss: 1.8181 | Train Acc: 0.7976
 Site-Clipart   | Train Loss: 1.7637 | Train Acc: 0.8810
 Site-Infograph | Train Loss: 2.1623 | Train Acc: 0.2903
 Site-Infograph | Train Loss: 2.1468 | Train Acc: 0.3387
 Site-Painting  | Train Loss: 1.9466 | Train Acc: 0.6897
 Site-Painting  | Train Loss: 1.8412 | Train Acc: 0.7586
 Site-QuickDraw | Train Loss: 2.1811 | Train Acc: 0.2188
 Site-QuickDraw | Train Loss: 2.1368 | Train Acc: 0.2812
 Site-Real      | Train Loss: 1.8770 | Train Acc: 0.8421
 Site-Real      | Train Loss: 1.8633 | Train Acc: 0.8442
 Site-Sketch    | Train Loss: 1.8487 | Train Acc: 0.7714
 Site-Sketch    | Train Loss: 1.8570 | Train Acc: 0.7286
 Site-Clipart   | Val  Loss: 1.7713 | Val  Acc: 0.8750
 Site-Clipart   | Val  Loss: 1.7502 | Val  Acc: 0.8839
 Site-Infograph | Val  Loss: 2.1405 | Val  Acc: 0.2500
 Site-Infograph | Val  Loss: 2.1595 | Val  Acc: 0.2439
 Site-Painting  | Val  Loss: 1.9416 | Val  Acc: 0.7368
 Site-Painting  | Val  Loss: 1.9247 | Val  Acc: 0.7692
 Site-QuickDraw | Val  Loss: 2.0852 | Val  Acc: 0.3810
 Site-QuickDraw | Val  Loss: 2.0860 | Val  Acc: 0.3333
 Site-Real      | Val  Loss: 1.8838 | Val  Acc: 0.9600
 Site-Real      | Val  Loss: 1.8700 | Val  Acc: 0.8824
 Site-Sketch    | Val  Loss: 1.8075 | Val  Acc: 0.8261
 Site-Sketch    | Val  Loss: 1.8714 | Val  Acc: 0.6957
Average Valid Accuracy: 0.6531
 Best site-Clipart    | Epoch:9 | Val Acc: 0.8750
 Best site-Clipart    | Epoch:9 | Val Acc: 0.8839
 Best site-Infograph  | Epoch:9 | Val Acc: 0.2500
 Best site-Infograph  | Epoch:9 | Val Acc: 0.2439
 Best site-Painting   | Epoch:9 | Val Acc: 0.7368
 Best site-Painting   | Epoch:9 | Val Acc: 0.7692
 Best site-QuickDraw  | Epoch:9 | Val Acc: 0.3810
 Best site-QuickDraw  | Epoch:9 | Val Acc: 0.3333
 Best site-Real       | Epoch:9 | Val Acc: 0.9600
 Best site-Real       | Epoch:9 | Val Acc: 0.8824
 Best site-Sketch     | Epoch:9 | Val Acc: 0.8261
 Best site-Sketch     | Epoch:9 | Val Acc: 0.6957
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1/full...
 Test site-Clipart   | Epoch:9 | Test Acc: 0.8099
 Test site-Infograph | Epoch:9 | Test Acc: 0.4125
 Test site-Painting  | Epoch:9 | Test Acc: 0.7900
 Test site-QuickDraw | Epoch:9 | Test Acc: 0.3060
 Test site-Real      | Epoch:9 | Test Acc: 0.8414
 Test site-Sketch    | Epoch:9 | Test Acc: 0.7130
Average Test Accuracy: 0.6455
============ Train epoch 10 ============
 Site-Clipart   | Train Loss: 1.7755 | Train Acc: 0.7143
 Site-Clipart   | Train Loss: 1.7116 | Train Acc: 0.8750
 Site-Infograph | Train Loss: 2.1661 | Train Acc: 0.3548
 Site-Infograph | Train Loss: 2.1287 | Train Acc: 0.3226
 Site-Painting  | Train Loss: 1.8834 | Train Acc: 0.6207
 Site-Painting  | Train Loss: 1.8198 | Train Acc: 0.7759
 Site-QuickDraw | Train Loss: 2.1671 | Train Acc: 0.2500
 Site-QuickDraw | Train Loss: 2.1190 | Train Acc: 0.2969
 Site-Real      | Train Loss: 1.8442 | Train Acc: 0.8158
 Site-Real      | Train Loss: 1.8025 | Train Acc: 0.8961
 Site-Sketch    | Train Loss: 1.7640 | Train Acc: 0.7714
 Site-Sketch    | Train Loss: 1.7899 | Train Acc: 0.7714
 Site-Clipart   | Val  Loss: 1.6866 | Val  Acc: 0.8929
 Site-Clipart   | Val  Loss: 1.6874 | Val  Acc: 0.9107
