===2023-06-03 15:07:55===
===Setting===
    dataset: fairface
    lr: 0.01
    batch: 32
    iters: 50
    wk_iters: 1
    si: False
    domain_num: -1
    quantile: 0
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
data_number=[193,254,332,436,571,217,284,373,488,258,338,443,343,450,262,343,462,352,]
client_nums=[5,4,3,2,2,1,1,]
len_dataset=[2980,2274,1735,1324,1010,770,587,]
label set of clients: [9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, ]
domain number = -1
============ Train epoch 0 ============
denominator: 38756.765625
 Site-White                    | Train Loss: 2.1305 | Train Acc: 0.3264
 Best site-Middle_Eastern            | Epoch:0 | Val Acc: 0.2393
 Saving the gmap checkpoint to ../checkpoint/fed_fairface_uneven_1.31_1_random_dis_cluster_-1/ccop_q=1_gmap...
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven_1.31_1_random_dis_cluster_-1/q-ffl...
============ Train epoch 1 ============
denominator: 37576.02734375
 Site-White                    | Train Loss: 1.9936 | Train Acc: 0.3627
 Site-White                    | Train Loss: 2.0228 | Train Acc: 0.3189
 Site-White                    | Train Loss: 2.0300 | Train Acc: 0.3524
 Site-White                    | Train Loss: 2.0296 | Train Acc: 0.3349
 Site-White                    | Train Loss: 2.0336 | Train Acc: 0.3117
 Site-Latino_Hispanic          | Train Loss: 2.0803 | Train Acc: 0.2765
 Site-Latino_Hispanic          | Train Loss: 2.0464 | Train Acc: 0.3239
 Site-Latino_Hispanic          | Train Loss: 2.0751 | Train Acc: 0.2681
 Site-Latino_Hispanic          | Train Loss: 2.0635 | Train Acc: 0.2787
 Site-Black                    | Train Loss: 2.0842 | Train Acc: 0.2752
 Site-Black                    | Train Loss: 2.0868 | Train Acc: 0.2574
 Site-Black                    | Train Loss: 2.0930 | Train Acc: 0.2325
 Site-East_Asian               | Train Loss: 2.0265 | Train Acc: 0.3411
 Site-East_Asian               | Train Loss: 2.0324 | Train Acc: 0.3733
 Site-Indian                   | Train Loss: 2.0897 | Train Acc: 0.2710
 Site-Indian                   | Train Loss: 2.0944 | Train Acc: 0.1953
 Site-Southeast_Asian          | Train Loss: 2.0808 | Train Acc: 0.2771
 Site-Middle_Eastern           | Train Loss: 2.0776 | Train Acc: 0.2330
 Site-White                         | Val  Loss: 2.0909 | Val  Acc: 0.3178
 Site-White                         | Val  Loss: 1.9996 | Val  Acc: 0.3314
 Site-White                         | Val  Loss: 2.0390 | Val  Acc: 0.2986
 Site-White                         | Val  Loss: 2.0735 | Val  Acc: 0.3069
 Site-White                         | Val  Loss: 2.0237 | Val  Acc: 0.3368
 Site-Latino_Hispanic               | Val  Loss: 2.0644 | Val  Acc: 0.2569
 Site-Latino_Hispanic               | Val  Loss: 2.0521 | Val  Acc: 0.2963
 Site-Latino_Hispanic               | Val  Loss: 2.0566 | Val  Acc: 0.2903
 Site-Latino_Hispanic               | Val  Loss: 2.0568 | Val  Acc: 0.2677
 Site-Black                         | Val  Loss: 2.1227 | Val  Acc: 0.2151
 Site-Black                         | Val  Loss: 2.0786 | Val  Acc: 0.2356
 Site-Black                         | Val  Loss: 2.0926 | Val  Acc: 0.2644
 Site-East_Asian                    | Val  Loss: 2.0376 | Val  Acc: 0.3668
 Site-East_Asian                    | Val  Loss: 2.0252 | Val  Acc: 0.3579
 Site-Indian                        | Val  Loss: 2.0877 | Val  Acc: 0.2069
 Site-Indian                        | Val  Loss: 2.1104 | Val  Acc: 0.1965
 Site-Southeast_Asian               | Val  Loss: 2.0901 | Val  Acc: 0.2565
 Site-Middle_Eastern                | Val  Loss: 2.0886 | Val  Acc: 0.2607
Average Valid Accuracy: 0.2813
 Best site-White                     | Epoch:1 | Val Acc: 0.3178
 Best site-White                     | Epoch:1 | Val Acc: 0.3314
 Best site-White                     | Epoch:1 | Val Acc: 0.2986
 Best site-White                     | Epoch:1 | Val Acc: 0.3069
 Best site-White                     | Epoch:1 | Val Acc: 0.3368
 Best site-Latino_Hispanic           | Epoch:1 | Val Acc: 0.2569
 Best site-Latino_Hispanic           | Epoch:1 | Val Acc: 0.2963
 Best site-Latino_Hispanic           | Epoch:1 | Val Acc: 0.2903
 Best site-Latino_Hispanic           | Epoch:1 | Val Acc: 0.2677
 Best site-Black                     | Epoch:1 | Val Acc: 0.2151
 Best site-Black                     | Epoch:1 | Val Acc: 0.2356
 Best site-Black                     | Epoch:1 | Val Acc: 0.2644
 Best site-East_Asian                | Epoch:1 | Val Acc: 0.3668
 Best site-East_Asian                | Epoch:1 | Val Acc: 0.3579
 Best site-Indian                    | Epoch:1 | Val Acc: 0.2069
 Best site-Indian                    | Epoch:1 | Val Acc: 0.1965
 Best site-Southeast_Asian           | Epoch:1 | Val Acc: 0.2565
 Best site-Middle_Eastern            | Epoch:1 | Val Acc: 0.2607
 Saving the gmap checkpoint to ../checkpoint/fed_fairface_uneven_1.31_1_random_dis_cluster_-1/ccop_q=1_gmap...
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven_1.31_1_random_dis_cluster_-1/q-ffl...
============ Train epoch 2 ============
denominator: 36788.98828125
 Site-White                    | Train Loss: 1.9212 | Train Acc: 0.3834
 Site-White                    | Train Loss: 1.9749 | Train Acc: 0.3465
 Site-White                    | Train Loss: 1.9603 | Train Acc: 0.3404
 Site-White                    | Train Loss: 1.9816 | Train Acc: 0.3326
 Site-White                    | Train Loss: 1.9837 | Train Acc: 0.3433
 Site-Latino_Hispanic          | Train Loss: 2.0389 | Train Acc: 0.2857
 Site-Latino_Hispanic          | Train Loss: 2.0063 | Train Acc: 0.2958
 Site-Latino_Hispanic          | Train Loss: 2.0343 | Train Acc: 0.2601
 Site-Latino_Hispanic          | Train Loss: 2.0200 | Train Acc: 0.2930
 Site-Black                    | Train Loss: 2.0577 | Train Acc: 0.2597
 Site-Black                    | Train Loss: 2.0590 | Train Acc: 0.2426
 Site-Black                    | Train Loss: 2.0619 | Train Acc: 0.2370
 Site-East_Asian               | Train Loss: 1.9684 | Train Acc: 0.3732
 Site-East_Asian               | Train Loss: 1.9760 | Train Acc: 0.3956
 Site-Indian                   | Train Loss: 2.0613 | Train Acc: 0.2405
 Site-Indian                   | Train Loss: 2.0609 | Train Acc: 0.2332
 Site-Southeast_Asian          | Train Loss: 2.0458 | Train Acc: 0.3009
 Site-Middle_Eastern           | Train Loss: 2.0392 | Train Acc: 0.2670
 Site-White                         | Val  Loss: 2.0516 | Val  Acc: 0.3178
 Site-White                         | Val  Loss: 1.9288 | Val  Acc: 0.3787
 Site-White                         | Val  Loss: 1.9849 | Val  Acc: 0.3258
 Site-White                         | Val  Loss: 2.0287 | Val  Acc: 0.3138
 Site-White                         | Val  Loss: 1.9745 | Val  Acc: 0.3500
 Site-Latino_Hispanic               | Val  Loss: 2.0269 | Val  Acc: 0.2778
 Site-Latino_Hispanic               | Val  Loss: 2.0110 | Val  Acc: 0.2910
 Site-Latino_Hispanic               | Val  Loss: 2.0162 | Val  Acc: 0.3105
 Site-Latino_Hispanic               | Val  Loss: 2.0144 | Val  Acc: 0.2554
 Site-Black                         | Val  Loss: 2.1001 | Val  Acc: 0.2093
 Site-Black                         | Val  Loss: 2.0301 | Val  Acc: 0.2578
 Site-Black                         | Val  Loss: 2.0596 | Val  Acc: 0.2746
 Site-East_Asian                    | Val  Loss: 1.9822 | Val  Acc: 0.3755
 Site-East_Asian                    | Val  Loss: 1.9672 | Val  Acc: 0.3712
 Site-Indian                        | Val  Loss: 2.0712 | Val  Acc: 0.2126
 Site-Indian                        | Val  Loss: 2.0816 | Val  Acc: 0.1965
 Site-Southeast_Asian               | Val  Loss: 2.0514 | Val  Acc: 0.3019
 Site-Middle_Eastern                | Val  Loss: 2.0634 | Val  Acc: 0.2692
Average Valid Accuracy: 0.2939
 Best site-White                     | Epoch:2 | Val Acc: 0.3178
 Best site-White                     | Epoch:2 | Val Acc: 0.3787
 Best site-White                     | Epoch:2 | Val Acc: 0.3258
 Best site-White                     | Epoch:2 | Val Acc: 0.3138
 Best site-White                     | Epoch:2 | Val Acc: 0.3500
 Best site-Latino_Hispanic           | Epoch:2 | Val Acc: 0.2778
 Best site-Latino_Hispanic           | Epoch:2 | Val Acc: 0.2910
 Best site-Latino_Hispanic           | Epoch:2 | Val Acc: 0.3105
 Best site-Latino_Hispanic           | Epoch:2 | Val Acc: 0.2554
 Best site-Black                     | Epoch:2 | Val Acc: 0.2093
 Best site-Black                     | Epoch:2 | Val Acc: 0.2578
 Best site-Black                     | Epoch:2 | Val Acc: 0.2746
 Best site-East_Asian                | Epoch:2 | Val Acc: 0.3755
 Best site-East_Asian                | Epoch:2 | Val Acc: 0.3712
 Best site-Indian                    | Epoch:2 | Val Acc: 0.2126
 Best site-Indian                    | Epoch:2 | Val Acc: 0.1965
 Best site-Southeast_Asian           | Epoch:2 | Val Acc: 0.3019
 Best site-Middle_Eastern            | Epoch:2 | Val Acc: 0.2692
 Saving the gmap checkpoint to ../checkpoint/fed_fairface_uneven_1.31_1_random_dis_cluster_-1/ccop_q=1_gmap...
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven_1.31_1_random_dis_cluster_-1/q-ffl...
============ Train epoch 3 ============
denominator: 35994.1484375
 Site-White                    | Train Loss: 1.9865 | Train Acc: 0.3886
 Site-White                    | Train Loss: 1.9267 | Train Acc: 0.3425
 Site-White                    | Train Loss: 1.9258 | Train Acc: 0.3614
 Site-White                    | Train Loss: 1.9341 | Train Acc: 0.3463
 Site-White                    | Train Loss: 1.9378 | Train Acc: 0.3450
 Site-Latino_Hispanic          | Train Loss: 2.0105 | Train Acc: 0.2488
 Site-Latino_Hispanic          | Train Loss: 1.9725 | Train Acc: 0.2887
 Site-Latino_Hispanic          | Train Loss: 2.0010 | Train Acc: 0.2627
 Site-Latino_Hispanic          | Train Loss: 2.0018 | Train Acc: 0.2807
 Site-Black                    | Train Loss: 2.0387 | Train Acc: 0.2597
 Site-Black                    | Train Loss: 2.0298 | Train Acc: 0.2396
 Site-Black                    | Train Loss: 2.0271 | Train Acc: 0.2528
 Site-East_Asian               | Train Loss: 1.9219 | Train Acc: 0.3761
 Site-East_Asian               | Train Loss: 1.8808 | Train Acc: 0.4022
 Site-Indian                   | Train Loss: 2.0580 | Train Acc: 0.2443
 Site-Indian                   | Train Loss: 2.0386 | Train Acc: 0.2245
 Site-Southeast_Asian          | Train Loss: 2.0151 | Train Acc: 0.2987
 Site-Middle_Eastern           | Train Loss: 2.0097 | Train Acc: 0.2557
 Site-White                         | Val  Loss: 2.0434 | Val  Acc: 0.3178
 Site-White                         | Val  Loss: 1.8849 | Val  Acc: 0.4024
 Site-White                         | Val  Loss: 1.9427 | Val  Acc: 0.3258
 Site-White                         | Val  Loss: 1.9933 | Val  Acc: 0.3241
 Site-White                         | Val  Loss: 1.9299 | Val  Acc: 0.3553
 Site-Latino_Hispanic               | Val  Loss: 1.9898 | Val  Acc: 0.2639
 Site-Latino_Hispanic               | Val  Loss: 1.9817 | Val  Acc: 0.2804
 Site-Latino_Hispanic               | Val  Loss: 1.9768 | Val  Acc: 0.3024
 Site-Latino_Hispanic               | Val  Loss: 1.9858 | Val  Acc: 0.2738
 Site-Black                         | Val  Loss: 2.0790 | Val  Acc: 0.2267
 Site-Black                         | Val  Loss: 2.0076 | Val  Acc: 0.2489
 Site-Black                         | Val  Loss: 2.0324 | Val  Acc: 0.2542
 Site-East_Asian                    | Val  Loss: 1.9502 | Val  Acc: 0.3930
 Site-East_Asian                    | Val  Loss: 1.9216 | Val  Acc: 0.3679
 Site-Indian                        | Val  Loss: 2.0363 | Val  Acc: 0.2299
 Site-Indian                        | Val  Loss: 2.0609 | Val  Acc: 0.2271
 Site-Southeast_Asian               | Val  Loss: 2.0234 | Val  Acc: 0.3084
 Site-Middle_Eastern                | Val  Loss: 2.0329 | Val  Acc: 0.2521
Average Valid Accuracy: 0.2975
 Best site-White                     | Epoch:3 | Val Acc: 0.3178
 Best site-White                     | Epoch:3 | Val Acc: 0.4024
 Best site-White                     | Epoch:3 | Val Acc: 0.3258
 Best site-White                     | Epoch:3 | Val Acc: 0.3241
 Best site-White                     | Epoch:3 | Val Acc: 0.3553
 Best site-Latino_Hispanic           | Epoch:3 | Val Acc: 0.2639
 Best site-Latino_Hispanic           | Epoch:3 | Val Acc: 0.2804
 Best site-Latino_Hispanic           | Epoch:3 | Val Acc: 0.3024
 Best site-Latino_Hispanic           | Epoch:3 | Val Acc: 0.2738
 Best site-Black                     | Epoch:3 | Val Acc: 0.2267
 Best site-Black                     | Epoch:3 | Val Acc: 0.2489
 Best site-Black                     | Epoch:3 | Val Acc: 0.2542
 Best site-East_Asian                | Epoch:3 | Val Acc: 0.3930
 Best site-East_Asian                | Epoch:3 | Val Acc: 0.3679
 Best site-Indian                    | Epoch:3 | Val Acc: 0.2299
 Best site-Indian                    | Epoch:3 | Val Acc: 0.2271
 Best site-Southeast_Asian           | Epoch:3 | Val Acc: 0.3084
 Best site-Middle_Eastern            | Epoch:3 | Val Acc: 0.2521
 Saving the gmap checkpoint to ../checkpoint/fed_fairface_uneven_1.31_1_random_dis_cluster_-1/ccop_q=1_gmap...
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven_1.31_1_random_dis_cluster_-1/q-ffl...
============ Train epoch 4 ============
denominator: 35381.1171875
 Site-White                    | Train Loss: 1.8058 | Train Acc: 0.3834
 Site-White                    | Train Loss: 1.8906 | Train Acc: 0.3386
 Site-White                    | Train Loss: 1.9086 | Train Acc: 0.3524
 Site-White                    | Train Loss: 1.8908 | Train Acc: 0.3463
 Site-White                    | Train Loss: 1.9067 | Train Acc: 0.3450
 Site-Latino_Hispanic          | Train Loss: 1.9833 | Train Acc: 0.2673
 Site-Latino_Hispanic          | Train Loss: 1.9376 | Train Acc: 0.2993
 Site-Latino_Hispanic          | Train Loss: 1.9797 | Train Acc: 0.2654
 Site-Latino_Hispanic          | Train Loss: 1.9577 | Train Acc: 0.2848
 Site-Black                    | Train Loss: 1.9667 | Train Acc: 0.2636
 Site-Black                    | Train Loss: 2.0072 | Train Acc: 0.2456
 Site-Black                    | Train Loss: 2.0037 | Train Acc: 0.2415
 Site-East_Asian               | Train Loss: 1.8761 | Train Acc: 0.3790
 Site-East_Asian               | Train Loss: 1.8481 | Train Acc: 0.3978
 Site-Indian                   | Train Loss: 2.0305 | Train Acc: 0.2443
 Site-Indian                   | Train Loss: 2.0099 | Train Acc: 0.2362
 Site-Southeast_Asian          | Train Loss: 1.9842 | Train Acc: 0.3182
 Site-Middle_Eastern           | Train Loss: 1.9805 | Train Acc: 0.2585
 Site-White                         | Val  Loss: 2.0215 | Val  Acc: 0.3411
 Site-White                         | Val  Loss: 1.8348 | Val  Acc: 0.3905
 Site-White                         | Val  Loss: 1.9039 | Val  Acc: 0.3439
 Site-White                         | Val  Loss: 1.9666 | Val  Acc: 0.3379
 Site-White                         | Val  Loss: 1.8953 | Val  Acc: 0.3632
 Site-Latino_Hispanic               | Val  Loss: 1.9681 | Val  Acc: 0.2639
 Site-Latino_Hispanic               | Val  Loss: 1.9471 | Val  Acc: 0.2804
 Site-Latino_Hispanic               | Val  Loss: 1.9483 | Val  Acc: 0.2863
 Site-Latino_Hispanic               | Val  Loss: 1.9565 | Val  Acc: 0.2738
 Site-Black                         | Val  Loss: 2.0589 | Val  Acc: 0.2267
 Site-Black                         | Val  Loss: 1.9794 | Val  Acc: 0.2400
 Site-Black                         | Val  Loss: 2.0273 | Val  Acc: 0.2644
 Site-East_Asian                    | Val  Loss: 1.9106 | Val  Acc: 0.3843
 Site-East_Asian                    | Val  Loss: 1.8887 | Val  Acc: 0.3779
 Site-Indian                        | Val  Loss: 2.0225 | Val  Acc: 0.2471
 Site-Indian                        | Val  Loss: 2.0478 | Val  Acc: 0.2140
 Site-Southeast_Asian               | Val  Loss: 1.9983 | Val  Acc: 0.3052
 Site-Middle_Eastern                | Val  Loss: 2.0133 | Val  Acc: 0.2479
Average Valid Accuracy: 0.2994
 Best site-White                     | Epoch:4 | Val Acc: 0.3411
 Best site-White                     | Epoch:4 | Val Acc: 0.3905
 Best site-White                     | Epoch:4 | Val Acc: 0.3439
 Best site-White                     | Epoch:4 | Val Acc: 0.3379
 Best site-White                     | Epoch:4 | Val Acc: 0.3632
 Best site-Latino_Hispanic           | Epoch:4 | Val Acc: 0.2639
 Best site-Latino_Hispanic           | Epoch:4 | Val Acc: 0.2804
 Best site-Latino_Hispanic           | Epoch:4 | Val Acc: 0.2863
 Best site-Latino_Hispanic           | Epoch:4 | Val Acc: 0.2738
 Best site-Black                     | Epoch:4 | Val Acc: 0.2267
 Best site-Black                     | Epoch:4 | Val Acc: 0.2400
 Best site-Black                     | Epoch:4 | Val Acc: 0.2644
 Best site-East_Asian                | Epoch:4 | Val Acc: 0.3843
 Best site-East_Asian                | Epoch:4 | Val Acc: 0.3779
 Best site-Indian                    | Epoch:4 | Val Acc: 0.2471
 Best site-Indian                    | Epoch:4 | Val Acc: 0.2140
 Best site-Southeast_Asian           | Epoch:4 | Val Acc: 0.3052
 Best site-Middle_Eastern            | Epoch:4 | Val Acc: 0.2479
 Saving the gmap checkpoint to ../checkpoint/fed_fairface_uneven_1.31_1_random_dis_cluster_-1/ccop_q=1_gmap...
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven_1.31_1_random_dis_cluster_-1/q-ffl...
============ Train epoch 5 ============
denominator: 34934.09765625
 Site-White                    | Train Loss: 1.9024 | Train Acc: 0.3834
 Site-White                    | Train Loss: 1.8641 | Train Acc: 0.3346
 Site-White                    | Train Loss: 1.8650 | Train Acc: 0.3434
 Site-White                    | Train Loss: 1.8735 | Train Acc: 0.3440
 Site-White                    | Train Loss: 1.8698 | Train Acc: 0.3485
 Site-Latino_Hispanic          | Train Loss: 1.9543 | Train Acc: 0.2627
 Site-Latino_Hispanic          | Train Loss: 1.9125 | Train Acc: 0.2923
 Site-Latino_Hispanic          | Train Loss: 1.9523 | Train Acc: 0.2654
 Site-Latino_Hispanic          | Train Loss: 1.9475 | Train Acc: 0.2766
 Site-Black                    | Train Loss: 1.9816 | Train Acc: 0.2558
 Site-Black                    | Train Loss: 1.9828 | Train Acc: 0.2396
 Site-Black                    | Train Loss: 1.9855 | Train Acc: 0.2483
 Site-East_Asian               | Train Loss: 1.8560 | Train Acc: 0.3761
 Site-East_Asian               | Train Loss: 1.8646 | Train Acc: 0.3933
 Site-Indian                   | Train Loss: 1.9934 | Train Acc: 0.2366
 Site-Indian                   | Train Loss: 1.9899 | Train Acc: 0.2303
 Site-Southeast_Asian          | Train Loss: 1.9773 | Train Acc: 0.3074
 Site-Middle_Eastern           | Train Loss: 1.9642 | Train Acc: 0.2585
 Site-White                         | Val  Loss: 2.0010 | Val  Acc: 0.3178
 Site-White                         | Val  Loss: 1.8056 | Val  Acc: 0.3846
 Site-White                         | Val  Loss: 1.8786 | Val  Acc: 0.3348
 Site-White                         | Val  Loss: 1.9416 | Val  Acc: 0.3345
 Site-White                         | Val  Loss: 1.8651 | Val  Acc: 0.3553
 Site-Latino_Hispanic               | Val  Loss: 1.9560 | Val  Acc: 0.2639
 Site-Latino_Hispanic               | Val  Loss: 1.9353 | Val  Acc: 0.2646
 Site-Latino_Hispanic               | Val  Loss: 1.9288 | Val  Acc: 0.2903
 Site-Latino_Hispanic               | Val  Loss: 1.9307 | Val  Acc: 0.2769
 Site-Black                         | Val  Loss: 2.0396 | Val  Acc: 0.2326
 Site-Black                         | Val  Loss: 1.9506 | Val  Acc: 0.2578
 Site-Black                         | Val  Loss: 2.0047 | Val  Acc: 0.2576
 Site-East_Asian                    | Val  Loss: 1.8813 | Val  Acc: 0.3886
 Site-East_Asian                    | Val  Loss: 1.8644 | Val  Acc: 0.3712
 Site-Indian                        | Val  Loss: 1.9933 | Val  Acc: 0.2471
 Site-Indian                        | Val  Loss: 2.0378 | Val  Acc: 0.2358
 Site-Southeast_Asian               | Val  Loss: 1.9803 | Val  Acc: 0.3052
 Site-Middle_Eastern                | Val  Loss: 1.9982 | Val  Acc: 0.2436
Average Valid Accuracy: 0.2979
============ Train epoch 6 ============
denominator: 34628.21484375
 Site-White                    | Train Loss: 1.7970 | Train Acc: 0.3731
 Site-White                    | Train Loss: 1.8439 | Train Acc: 0.3307
 Site-White                    | Train Loss: 1.8385 | Train Acc: 0.3494
 Site-White                    | Train Loss: 1.8497 | Train Acc: 0.3509
 Site-White                    | Train Loss: 1.8483 | Train Acc: 0.3555
 Site-Latino_Hispanic          | Train Loss: 1.9408 | Train Acc: 0.2535
 Site-Latino_Hispanic          | Train Loss: 1.9017 | Train Acc: 0.2958
 Site-Latino_Hispanic          | Train Loss: 1.9423 | Train Acc: 0.2681
 Site-Latino_Hispanic          | Train Loss: 1.9215 | Train Acc: 0.2766
 Site-Black                    | Train Loss: 1.9459 | Train Acc: 0.2519
 Site-Black                    | Train Loss: 1.9754 | Train Acc: 0.2485
 Site-Black                    | Train Loss: 1.9711 | Train Acc: 0.2528
 Site-East_Asian               | Train Loss: 1.8167 | Train Acc: 0.3761
 Site-East_Asian               | Train Loss: 1.8402 | Train Acc: 0.3978
 Site-Indian                   | Train Loss: 2.0410 | Train Acc: 0.2328
 Site-Indian                   | Train Loss: 1.9762 | Train Acc: 0.2391
 Site-Southeast_Asian          | Train Loss: 1.9556 | Train Acc: 0.3095
 Site-Middle_Eastern           | Train Loss: 1.9440 | Train Acc: 0.2528
 Site-White                         | Val  Loss: 1.9767 | Val  Acc: 0.3411
 Site-White                         | Val  Loss: 1.7732 | Val  Acc: 0.3905
 Site-White                         | Val  Loss: 1.8540 | Val  Acc: 0.3484
 Site-White                         | Val  Loss: 1.9221 | Val  Acc: 0.3241
 Site-White                         | Val  Loss: 1.8409 | Val  Acc: 0.3579
 Site-Latino_Hispanic               | Val  Loss: 1.9292 | Val  Acc: 0.2639
 Site-Latino_Hispanic               | Val  Loss: 1.9098 | Val  Acc: 0.2646
 Site-Latino_Hispanic               | Val  Loss: 1.9100 | Val  Acc: 0.2944
 Site-Latino_Hispanic               | Val  Loss: 1.9112 | Val  Acc: 0.2677
 Site-Black                         | Val  Loss: 2.0388 | Val  Acc: 0.2267
 Site-Black                         | Val  Loss: 1.9338 | Val  Acc: 0.2489
 Site-Black                         | Val  Loss: 1.9821 | Val  Acc: 0.2542
 Site-East_Asian                    | Val  Loss: 1.8517 | Val  Acc: 0.3843
 Site-East_Asian                    | Val  Loss: 1.8371 | Val  Acc: 0.3779
 Site-Indian                        | Val  Loss: 1.9910 | Val  Acc: 0.2356
 Site-Indian                        | Val  Loss: 2.0283 | Val  Acc: 0.2271
 Site-Southeast_Asian               | Val  Loss: 1.9688 | Val  Acc: 0.3052
 Site-Middle_Eastern                | Val  Loss: 1.9854 | Val  Acc: 0.2521
Average Valid Accuracy: 0.2980
============ Train epoch 7 ============
denominator: 34244.94140625
 Site-White                    | Train Loss: 1.8900 | Train Acc: 0.3679
 Site-White                    | Train Loss: 1.8195 | Train Acc: 0.3386
 Site-White                    | Train Loss: 1.8297 | Train Acc: 0.3373
 Site-White                    | Train Loss: 1.8297 | Train Acc: 0.3463
 Site-White                    | Train Loss: 1.8310 | Train Acc: 0.3485
 Site-Latino_Hispanic          | Train Loss: 1.9246 | Train Acc: 0.2581
 Site-Latino_Hispanic          | Train Loss: 1.8822 | Train Acc: 0.2923
