===2023-06-03 13:39:43===
===Setting===
    dataset: digit
    lr: 0.01
    batch: 32
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 5
    quantile: 0
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
data_number=[371,1115,371,1115,371,1115,371,1115,371,1115,
client_nums=[2,2,2,2,2,]
len_dataset=[1859,1859,1859,1859,1859,]
domain number = 5
============ Train epoch 0 ============
 Site-MNIST                    | Train Loss: 2.2497 | Train Acc: 0.2264
 Site-MNIST                    | Train Loss: 2.1821 | Train Acc: 0.4475
 Site-USPS                     | Train Loss: 2.1383 | Train Acc: 0.5256
 Site-USPS                     | Train Loss: 2.1324 | Train Acc: 0.5668
 Site-SynthDigits              | Train Loss: 2.2707 | Train Acc: 0.1941
 Site-SynthDigits              | Train Loss: 2.2506 | Train Acc: 0.2565
 Site-MNIST-M                  | Train Loss: 2.2866 | Train Acc: 0.1348
 Site-MNIST-M                  | Train Loss: 2.2858 | Train Acc: 0.1220
 Site-SVHN                     | Train Loss: 2.2621 | Train Acc: 0.2183
 Site-SVHN                     | Train Loss: 2.2662 | Train Acc: 0.2018
 Site-MNIST                         | Val  Loss: 2.1902 | Val  Acc: 0.4022
 Site-MNIST                         | Val  Loss: 2.1744 | Val  Acc: 0.4640
 Site-USPS                          | Val  Loss: 2.1503 | Val  Acc: 0.4891
 Site-USPS                          | Val  Loss: 2.1460 | Val  Acc: 0.5144
 Site-SynthDigits                   | Val  Loss: 2.2550 | Val  Acc: 0.2500
 Site-SynthDigits                   | Val  Loss: 2.2656 | Val  Acc: 0.2014
 Site-MNIST-M                       | Val  Loss: 2.2924 | Val  Acc: 0.0543
 Site-MNIST-M                       | Val  Loss: 2.2861 | Val  Acc: 0.1043
 Site-SVHN                          | Val  Loss: 2.2576 | Val  Acc: 0.2391
 Site-SVHN                          | Val  Loss: 2.2627 | Val  Acc: 0.2194
Average Valid Accuracy: 0.2938
 Best site-MNIST                     | Epoch:2 | Val Acc: 0.4022
 Best site-MNIST                     | Epoch:2 | Val Acc: 0.4640
 Best site-USPS                      | Epoch:2 | Val Acc: 0.4891
 Best site-USPS                      | Epoch:2 | Val Acc: 0.5144
 Best site-SynthDigits               | Epoch:2 | Val Acc: 0.2500
 Best site-SynthDigits               | Epoch:2 | Val Acc: 0.2014
 Best site-MNIST-M                   | Epoch:2 | Val Acc: 0.0543
 Best site-MNIST-M                   | Epoch:2 | Val Acc: 0.1043
 Best site-SVHN                      | Epoch:2 | Val Acc: 0.2391
 Best site-SVHN                      | Epoch:2 | Val Acc: 0.2194
 Saving the gmap checkpoint to ../checkpoint/fed_digit_even_1.0_1/ccop_q=1_gmap...
 Saving the local and server checkpoint to ../checkpoint/fed_digit_even_1.0_1/fedavg...
============ Train epoch 3 ============
 Site-MNIST                    | Train Loss: 2.1117 | Train Acc: 0.5526
 Site-MNIST                    | Train Loss: 2.1439 | Train Acc: 0.4673
 Site-USPS                     | Train Loss: 2.0863 | Train Acc: 0.5553
 Site-USPS                     | Train Loss: 2.0791 | Train Acc: 0.5883
 Site-SynthDigits              | Train Loss: 2.2583 | Train Acc: 0.2210
 Site-SynthDigits              | Train Loss: 2.2346 | Train Acc: 0.2807
 Site-MNIST-M                  | Train Loss: 2.2787 | Train Acc: 0.1644
 Site-MNIST-M                  | Train Loss: 2.2791 | Train Acc: 0.1435
 Site-SVHN                     | Train Loss: 2.2516 | Train Acc: 0.2426
 Site-SVHN                     | Train Loss: 2.2574 | Train Acc: 0.2135
 Site-MNIST                         | Val  Loss: 2.1527 | Val  Acc: 0.4457
 Site-MNIST                         | Val  Loss: 2.1343 | Val  Acc: 0.4964
 Site-USPS                          | Val  Loss: 2.1025 | Val  Acc: 0.5217
 Site-USPS                          | Val  Loss: 2.0979 | Val  Acc: 0.5324
 Site-SynthDigits                   | Val  Loss: 2.2390 | Val  Acc: 0.2826
 Site-SynthDigits                   | Val  Loss: 2.2514 | Val  Acc: 0.2374
 Site-MNIST-M                       | Val  Loss: 2.2863 | Val  Acc: 0.0761
 Site-MNIST-M                       | Val  Loss: 2.2789 | Val  Acc: 0.1151
 Site-SVHN                          | Val  Loss: 2.2459 | Val  Acc: 0.2717
 Site-SVHN                          | Val  Loss: 2.2525 | Val  Acc: 0.2482
Average Valid Accuracy: 0.3227
 Best site-MNIST                     | Epoch:3 | Val Acc: 0.4457
 Best site-MNIST                     | Epoch:3 | Val Acc: 0.4964
 Best site-USPS                      | Epoch:3 | Val Acc: 0.5217
 Best site-USPS                      | Epoch:3 | Val Acc: 0.5324
 Best site-SynthDigits               | Epoch:3 | Val Acc: 0.2826
 Best site-SynthDigits               | Epoch:3 | Val Acc: 0.2374
 Best site-MNIST-M                   | Epoch:3 | Val Acc: 0.0761
 Best site-MNIST-M                   | Epoch:3 | Val Acc: 0.1151
 Best site-SVHN                      | Epoch:3 | Val Acc: 0.2717
 Best site-SVHN                      | Epoch:3 | Val Acc: 0.2482
 Saving the gmap checkpoint to ../checkpoint/fed_digit_even_1.0_1/ccop_q=1_gmap...
 Saving the local and server checkpoint to ../checkpoint/fed_digit_even_1.0_1/fedavg...
============ Train epoch 4 ============
 Site-MNIST                    | Train Loss: 2.0697 | Train Acc: 0.5795
 Site-MNIST                    | Train Loss: 2.1062 | Train Acc: 0.4888
 Site-USPS                     | Train Loss: 2.0339 | Train Acc: 0.5768
 Site-USPS                     | Train Loss: 2.0273 | Train Acc: 0.5955
 Site-SynthDigits              | Train Loss: 2.2452 | Train Acc: 0.2372
 Site-SynthDigits              | Train Loss: 2.2181 | Train Acc: 0.2996
 Site-MNIST-M                  | Train Loss: 2.2706 | Train Acc: 0.1833
 Site-MNIST-M                  | Train Loss: 2.2726 | Train Acc: 0.1596
 Site-SVHN                     | Train Loss: 2.2435 | Train Acc: 0.2453
 Site-SVHN                     | Train Loss: 2.2490 | Train Acc: 0.2287
 Site-MNIST                         | Val  Loss: 2.1153 | Val  Acc: 0.4674
 Site-MNIST                         | Val  Loss: 2.0948 | Val  Acc: 0.5180
 Site-USPS                          | Val  Loss: 2.0552 | Val  Acc: 0.5109
 Site-USPS                          | Val  Loss: 2.0505 | Val  Acc: 0.5288
 Site-SynthDigits                   | Val  Loss: 2.2232 | Val  Acc: 0.2935
 Site-SynthDigits                   | Val  Loss: 2.2370 | Val  Acc: 0.2446
 Site-MNIST-M                       | Val  Loss: 2.2799 | Val  Acc: 0.1413
 Site-MNIST-M                       | Val  Loss: 2.2720 | Val  Acc: 0.1547
 Site-SVHN                          | Val  Loss: 2.2356 | Val  Acc: 0.2717
 Site-SVHN                          | Val  Loss: 2.2432 | Val  Acc: 0.2626
Average Valid Accuracy: 0.3393
 Best site-MNIST                     | Epoch:4 | Val Acc: 0.4674
 Best site-MNIST                     | Epoch:4 | Val Acc: 0.5180
 Best site-USPS                      | Epoch:4 | Val Acc: 0.5109
 Best site-USPS                      | Epoch:4 | Val Acc: 0.5288
 Best site-SynthDigits               | Epoch:4 | Val Acc: 0.2935
 Best site-SynthDigits               | Epoch:4 | Val Acc: 0.2446
 Best site-MNIST-M                   | Epoch:4 | Val Acc: 0.1413
 Best site-MNIST-M                   | Epoch:4 | Val Acc: 0.1547
 Best site-SVHN                      | Epoch:4 | Val Acc: 0.2717
 Best site-SVHN                      | Epoch:4 | Val Acc: 0.2626
 Saving the gmap checkpoint to ../checkpoint/fed_digit_even_1.0_1/ccop_q=1_gmap...
 Saving the local and server checkpoint to ../checkpoint/fed_digit_even_1.0_1/fedavg...
============ Train epoch 5 ============
 Site-MNIST                    | Train Loss: 2.0272 | Train Acc: 0.6038
 Site-MNIST                    | Train Loss: 2.0685 | Train Acc: 0.4942
 Site-USPS                     | Train Loss: 1.9825 | Train Acc: 0.5930
 Site-USPS                     | Train Loss: 1.9785 | Train Acc: 0.6018
 Site-SynthDigits              | Train Loss: 2.2344 | Train Acc: 0.2399
 Site-SynthDigits              | Train Loss: 2.2016 | Train Acc: 0.3193
 Site-MNIST-M                  | Train Loss: 2.2634 | Train Acc: 0.1887
 Site-MNIST-M                  | Train Loss: 2.2655 | Train Acc: 0.1704
 Site-SVHN                     | Train Loss: 2.2358 | Train Acc: 0.2480
 Site-SVHN                     | Train Loss: 2.2417 | Train Acc: 0.2323
 Site-MNIST                         | Val  Loss: 2.0780 | Val  Acc: 0.4783
 Site-MNIST                         | Val  Loss: 2.0556 | Val  Acc: 0.5252
 Site-USPS                          | Val  Loss: 2.0107 | Val  Acc: 0.5217
 Site-USPS                          | Val  Loss: 2.0063 | Val  Acc: 0.5540
 Site-SynthDigits                   | Val  Loss: 2.2070 | Val  Acc: 0.3152
 Site-SynthDigits                   | Val  Loss: 2.2217 | Val  Acc: 0.2626
 Site-MNIST-M                       | Val  Loss: 2.2727 | Val  Acc: 0.1413
 Site-MNIST-M                       | Val  Loss: 2.2647 | Val  Acc: 0.1547
 Site-SVHN                          | Val  Loss: 2.2263 | Val  Acc: 0.3043
 Site-SVHN                          | Val  Loss: 2.2343 | Val  Acc: 0.2806
Average Valid Accuracy: 0.3538
 Best site-MNIST                     | Epoch:5 | Val Acc: 0.4783
 Best site-MNIST                     | Epoch:5 | Val Acc: 0.5252
 Best site-USPS                      | Epoch:5 | Val Acc: 0.5217
 Best site-USPS                      | Epoch:5 | Val Acc: 0.5540
 Best site-SynthDigits               | Epoch:5 | Val Acc: 0.3152
 Best site-SynthDigits               | Epoch:5 | Val Acc: 0.2626
 Best site-MNIST-M                   | Epoch:5 | Val Acc: 0.1413
 Best site-MNIST-M                   | Epoch:5 | Val Acc: 0.1547
 Best site-SVHN                      | Epoch:5 | Val Acc: 0.3043
 Best site-SVHN                      | Epoch:5 | Val Acc: 0.2806
 Saving the gmap checkpoint to ../checkpoint/fed_digit_even_1.0_1/ccop_q=1_gmap...
 Saving the local and server checkpoint to ../checkpoint/fed_digit_even_1.0_1/fedavg...
============ Train epoch 6 ============
 Site-MNIST                    | Train Loss: 1.9869 | Train Acc: 0.6092
 Site-MNIST                    | Train Loss: 2.0335 | Train Acc: 0.5004
 Site-USPS                     | Train Loss: 1.9367 | Train Acc: 0.5984
 Site-USPS                     | Train Loss: 1.9318 | Train Acc: 0.6179
 Site-SynthDigits              | Train Loss: 2.2194 | Train Acc: 0.2561
 Site-SynthDigits              | Train Loss: 2.1845 | Train Acc: 0.3372
 Site-MNIST-M                  | Train Loss: 2.2541 | Train Acc: 0.1941
 Site-MNIST-M                  | Train Loss: 2.2581 | Train Acc: 0.1919
 Site-SVHN                     | Train Loss: 2.2268 | Train Acc: 0.2480
 Site-SVHN                     | Train Loss: 2.2342 | Train Acc: 0.2323
 Site-MNIST                         | Val  Loss: 2.0416 | Val  Acc: 0.5109
 Site-MNIST                         | Val  Loss: 2.0191 | Val  Acc: 0.5468
 Site-USPS                          | Val  Loss: 1.9670 | Val  Acc: 0.5543
 Site-USPS                          | Val  Loss: 1.9627 | Val  Acc: 0.5719
 Site-SynthDigits                   | Val  Loss: 2.1909 | Val  Acc: 0.3370
 Site-SynthDigits                   | Val  Loss: 2.2058 | Val  Acc: 0.2842
 Site-MNIST-M                       | Val  Loss: 2.2647 | Val  Acc: 0.1413
 Site-MNIST-M                       | Val  Loss: 2.2565 | Val  Acc: 0.1763
 Site-SVHN                          | Val  Loss: 2.2181 | Val  Acc: 0.2935
 Site-SVHN                          | Val  Loss: 2.2257 | Val  Acc: 0.2770
Average Valid Accuracy: 0.3693
 Best site-MNIST                     | Epoch:6 | Val Acc: 0.5109
 Best site-MNIST                     | Epoch:6 | Val Acc: 0.5468
 Best site-USPS                      | Epoch:6 | Val Acc: 0.5543
 Best site-USPS                      | Epoch:6 | Val Acc: 0.5719
 Best site-SynthDigits               | Epoch:6 | Val Acc: 0.3370
 Best site-SynthDigits               | Epoch:6 | Val Acc: 0.2842
 Best site-MNIST-M                   | Epoch:6 | Val Acc: 0.1413
 Best site-MNIST-M                   | Epoch:6 | Val Acc: 0.1763
 Best site-SVHN                      | Epoch:6 | Val Acc: 0.2935
 Best site-SVHN                      | Epoch:6 | Val Acc: 0.2770
 Saving the gmap checkpoint to ../checkpoint/fed_digit_even_1.0_1/ccop_q=1_gmap...
 Saving the local and server checkpoint to ../checkpoint/fed_digit_even_1.0_1/fedavg...
============ Train epoch 7 ============
 Site-MNIST                    | Train Loss: 1.9483 | Train Acc: 0.6280
 Site-MNIST                    | Train Loss: 1.9993 | Train Acc: 0.5094
 Site-USPS                     | Train Loss: 1.8929 | Train Acc: 0.6065
 Site-USPS                     | Train Loss: 1.8860 | Train Acc: 0.6251
 Site-SynthDigits              | Train Loss: 2.2062 | Train Acc: 0.2642
 Site-SynthDigits              | Train Loss: 2.1676 | Train Acc: 0.3543
 Site-MNIST-M                  | Train Loss: 2.2444 | Train Acc: 0.2075
 Site-MNIST-M                  | Train Loss: 2.2511 | Train Acc: 0.2036
 Site-SVHN                     | Train Loss: 2.2229 | Train Acc: 0.2561
 Site-SVHN                     | Train Loss: 2.2277 | Train Acc: 0.2350
 Site-MNIST                         | Val  Loss: 2.0082 | Val  Acc: 0.5109
 Site-MNIST                         | Val  Loss: 1.9842 | Val  Acc: 0.5612
 Site-USPS                          | Val  Loss: 1.9251 | Val  Acc: 0.5435
 Site-USPS                          | Val  Loss: 1.9205 | Val  Acc: 0.5755
 Site-SynthDigits                   | Val  Loss: 2.1749 | Val  Acc: 0.3587
 Site-SynthDigits                   | Val  Loss: 2.1905 | Val  Acc: 0.3094
 Site-MNIST-M                       | Val  Loss: 2.2578 | Val  Acc: 0.1630
 Site-MNIST-M                       | Val  Loss: 2.2489 | Val  Acc: 0.1978
 Site-SVHN                          | Val  Loss: 2.2100 | Val  Acc: 0.2826
 Site-SVHN                          | Val  Loss: 2.2183 | Val  Acc: 0.2770
Average Valid Accuracy: 0.3780
 Best site-MNIST                     | Epoch:7 | Val Acc: 0.5109
 Best site-MNIST                     | Epoch:7 | Val Acc: 0.5612
 Best site-USPS                      | Epoch:7 | Val Acc: 0.5435
 Best site-USPS                      | Epoch:7 | Val Acc: 0.5755
 Best site-SynthDigits               | Epoch:7 | Val Acc: 0.3587
 Best site-SynthDigits               | Epoch:7 | Val Acc: 0.3094
 Best site-MNIST-M                   | Epoch:7 | Val Acc: 0.1630
 Best site-MNIST-M                   | Epoch:7 | Val Acc: 0.1978
 Best site-SVHN                      | Epoch:7 | Val Acc: 0.2826
 Best site-SVHN                      | Epoch:7 | Val Acc: 0.2770
 Saving the gmap checkpoint to ../checkpoint/fed_digit_even_1.0_1/ccop_q=1_gmap...
 Saving the local and server checkpoint to ../checkpoint/fed_digit_even_1.0_1/fedavg...
============ Train epoch 8 ============
 Site-MNIST                    | Train Loss: 1.9059 | Train Acc: 0.6361
 Site-MNIST                    | Train Loss: 1.9645 | Train Acc: 0.5265
 Site-USPS                     | Train Loss: 1.8513 | Train Acc: 0.5984
 Site-USPS                     | Train Loss: 1.8415 | Train Acc: 0.6422
 Site-SynthDigits              | Train Loss: 2.1924 | Train Acc: 0.2749
 Site-SynthDigits              | Train Loss: 2.1515 | Train Acc: 0.3659
 Site-MNIST-M                  | Train Loss: 2.2393 | Train Acc: 0.2264
 Site-MNIST-M                  | Train Loss: 2.2443 | Train Acc: 0.2117
 Site-SVHN                     | Train Loss: 2.2184 | Train Acc: 0.2588
 Site-SVHN                     | Train Loss: 2.2210 | Train Acc: 0.2368
 Site-MNIST                         | Val  Loss: 1.9755 | Val  Acc: 0.5217
 Site-MNIST                         | Val  Loss: 1.9487 | Val  Acc: 0.5791
 Site-USPS                          | Val  Loss: 1.8837 | Val  Acc: 0.5326
 Site-USPS                          | Val  Loss: 1.8792 | Val  Acc: 0.5791
 Site-SynthDigits                   | Val  Loss: 2.1596 | Val  Acc: 0.3696
 Site-SynthDigits                   | Val  Loss: 2.1760 | Val  Acc: 0.3237
 Site-MNIST-M                       | Val  Loss: 2.2518 | Val  Acc: 0.1848
 Site-MNIST-M                       | Val  Loss: 2.2421 | Val  Acc: 0.2158
 Site-SVHN                          | Val  Loss: 2.2021 | Val  Acc: 0.2935
 Site-SVHN                          | Val  Loss: 2.2112 | Val  Acc: 0.2770
Average Valid Accuracy: 0.3877
 Best site-MNIST                     | Epoch:8 | Val Acc: 0.5217
 Best site-MNIST                     | Epoch:8 | Val Acc: 0.5791
 Best site-USPS                      | Epoch:8 | Val Acc: 0.5326
 Best site-USPS                      | Epoch:8 | Val Acc: 0.5791
 Best site-SynthDigits               | Epoch:8 | Val Acc: 0.3696
 Best site-SynthDigits               | Epoch:8 | Val Acc: 0.3237
 Best site-MNIST-M                   | Epoch:8 | Val Acc: 0.1848
 Best site-MNIST-M                   | Epoch:8 | Val Acc: 0.2158
 Best site-SVHN                      | Epoch:8 | Val Acc: 0.2935
 Best site-SVHN                      | Epoch:8 | Val Acc: 0.2770
 Saving the gmap checkpoint to ../checkpoint/fed_digit_even_1.0_1/ccop_q=1_gmap...
 Saving the local and server checkpoint to ../checkpoint/fed_digit_even_1.0_1/fedavg...
============ Train epoch 9 ============
 Site-MNIST                    | Train Loss: 1.8680 | Train Acc: 0.6496
 Site-MNIST                    | Train Loss: 1.9313 | Train Acc: 0.5399
 Site-USPS                     | Train Loss: 1.8079 | Train Acc: 0.6092
 Site-USPS                     | Train Loss: 1.7987 | Train Acc: 0.6511
 Site-SynthDigits              | Train Loss: 2.1809 | Train Acc: 0.2776
 Site-SynthDigits              | Train Loss: 2.1361 | Train Acc: 0.3641
 Site-MNIST-M                  | Train Loss: 2.2301 | Train Acc: 0.2399
 Site-MNIST-M                  | Train Loss: 2.2380 | Train Acc: 0.2215
 Site-SVHN                     | Train Loss: 2.2069 | Train Acc: 0.2642
 Site-SVHN                     | Train Loss: 2.2150 | Train Acc: 0.2350
 Site-MNIST                         | Val  Loss: 1.9432 | Val  Acc: 0.5326
 Site-MNIST                         | Val  Loss: 1.9142 | Val  Acc: 0.5899
 Site-USPS                          | Val  Loss: 1.8440 | Val  Acc: 0.5543
 Site-USPS                          | Val  Loss: 1.8395 | Val  Acc: 0.5935
 Site-SynthDigits                   | Val  Loss: 2.1445 | Val  Acc: 0.3587
 Site-SynthDigits                   | Val  Loss: 2.1616 | Val  Acc: 0.3165
 Site-MNIST-M                       | Val  Loss: 2.2459 | Val  Acc: 0.2065
 Site-MNIST-M                       | Val  Loss: 2.2355 | Val  Acc: 0.2338
 Site-SVHN                          | Val  Loss: 2.1946 | Val  Acc: 0.2935
 Site-SVHN                          | Val  Loss: 2.2045 | Val  Acc: 0.2770
Average Valid Accuracy: 0.3956
 Best site-MNIST                     | Epoch:9 | Val Acc: 0.5326
 Best site-MNIST                     | Epoch:9 | Val Acc: 0.5899
 Best site-USPS                      | Epoch:9 | Val Acc: 0.5543
 Best site-USPS                      | Epoch:9 | Val Acc: 0.5935
 Best site-SynthDigits               | Epoch:9 | Val Acc: 0.3587
 Best site-SynthDigits               | Epoch:9 | Val Acc: 0.3165
 Best site-MNIST-M                   | Epoch:9 | Val Acc: 0.2065
 Best site-MNIST-M                   | Epoch:9 | Val Acc: 0.2338
 Best site-SVHN                      | Epoch:9 | Val Acc: 0.2935
 Best site-SVHN                      | Epoch:9 | Val Acc: 0.2770
 Saving the gmap checkpoint to ../checkpoint/fed_digit_even_1.0_1/ccop_q=1_gmap...
 Saving the local and server checkpoint to ../checkpoint/fed_digit_even_1.0_1/fedavg...
 Test site-MNIST                     | Epoch:9 | Test Acc: 0.5447
 Test site-USPS                      | Epoch:9 | Test Acc: 0.6333
 Test site-SynthDigits               | Epoch:9 | Test Acc: 0.3350
 Test site-MNIST-M                   | Epoch:9 | Test Acc: 0.2054
 Test site-SVHN                      | Epoch:9 | Test Acc: 0.2153
MNIST: 0.545, USPS: 0.633, SynthDigits: 0.335, MNIST-M: 0.205, SVHN: 0.215, 
Average Test Accuracy: 0.3868, domain std=0.1736, cluster std=-1.0000, individual std=0.1736, 
============ Train epoch 10 ============
 Site-MNIST                    | Train Loss: 1.8334 | Train Acc: 0.6523
 Site-MNIST                    | Train Loss: 1.8987 | Train Acc: 0.5489
 Site-USPS                     | Train Loss: 1.7658 | Train Acc: 0.6226
 Site-USPS                     | Train Loss: 1.7597 | Train Acc: 0.6538
 Site-SynthDigits              | Train Loss: 2.1680 | Train Acc: 0.2803
 Site-SynthDigits              | Train Loss: 2.1205 | Train Acc: 0.3749
 Site-MNIST-M                  | Train Loss: 2.2237 | Train Acc: 0.2561
 Site-MNIST-M                  | Train Loss: 2.2309 | Train Acc: 0.2278
 Site-SVHN                     | Train Loss: 2.2043 | Train Acc: 0.2588
 Site-SVHN                     | Train Loss: 2.2089 | Train Acc: 0.2332
 Site-MNIST                         | Val  Loss: 1.9115 | Val  Acc: 0.5543
 Site-MNIST                         | Val  Loss: 1.8811 | Val  Acc: 0.5971
 Site-USPS                          | Val  Loss: 1.8088 | Val  Acc: 0.5652
 Site-USPS                          | Val  Loss: 1.8034 | Val  Acc: 0.5971
 Site-SynthDigits                   | Val  Loss: 2.1297 | Val  Acc: 0.3587
 Site-SynthDigits                   | Val  Loss: 2.1472 | Val  Acc: 0.3129
 Site-MNIST-M                       | Val  Loss: 2.2400 | Val  Acc: 0.2283
 Site-MNIST-M                       | Val  Loss: 2.2285 | Val  Acc: 0.2518
 Site-SVHN                          | Val  Loss: 2.1879 | Val  Acc: 0.2935
 Site-SVHN                          | Val  Loss: 2.1984 | Val  Acc: 0.2770
Average Valid Accuracy: 0.4036
 Best site-MNIST                     | Epoch:10 | Val Acc: 0.5543
 Best site-MNIST                     | Epoch:10 | Val Acc: 0.5971
 Best site-USPS                      | Epoch:10 | Val Acc: 0.5652
 Best site-USPS                      | Epoch:10 | Val Acc: 0.5971
 Best site-SynthDigits               | Epoch:10 | Val Acc: 0.3587
 Best site-SynthDigits               | Epoch:10 | Val Acc: 0.3129
 Best site-MNIST-M                   | Epoch:10 | Val Acc: 0.2283
 Best site-MNIST-M                   | Epoch:10 | Val Acc: 0.2518
 Best site-SVHN                      | Epoch:10 | Val Acc: 0.2935
 Best site-SVHN                      | Epoch:10 | Val Acc: 0.2770
 Saving the gmap checkpoint to ../checkpoint/fed_digit_even_1.0_1/ccop_q=1_gmap...
 Saving the local and server checkpoint to ../checkpoint/fed_digit_even_1.0_1/fedavg...
============ Train epoch 11 ============
 Site-MNIST                    | Train Loss: 1.8036 | Train Acc: 0.6550
 Site-MNIST                    | Train Loss: 1.8669 | Train Acc: 0.5641
 Site-USPS                     | Train Loss: 1.7329 | Train Acc: 0.6226
