===2023-05-24 23:12:33===
===Setting===
    dataset: fairface
    lr: 0.01
    batch: 64
    iters: 2
    wk_iters: 1
    si: False
    lambda for constrastive: 0.5
data_number=[17,25,37,54,80,118,173,255,374,551,38,57,84,123,181,267,393,62,91,135,198,291,114,168,247,145,214,244,166,]
client_nums=[10,7,5,3,2,1,1,]
len_dataset=[2812,1912,1300,884,601,408,277,]
domain number = 7
multiply 100 for Ea!
use train loss for Ea
============ Train epoch 0 ============
cnt=[1, 12, 1, 10, 1, 1, 3, ]
power_decay: 0.9, powerI: 0.9500, powerC: 0.0500
sum of wi : 1.0000
 Site-White                    | Train Loss: 1.7431 | Train Acc: 0.3529
 Site-Middle_Eastern           | Train Loss: 1.8831 | Train Acc: 0.3614
 Site-White                     (3) | Val  Loss: 1.1877 | Val  Acc: 0.6364
 Site-White                     (3) | Val  Loss: 1.9770 | Val  Acc: 0.3125
 Site-White                     (5) | Val  Loss: 2.0864 | Val  Acc: 0.2500
 Site-White                     (3) | Val  Loss: 1.9785 | Val  Acc: 0.2222
 Site-White                     (3) | Val  Loss: 1.9265 | Val  Acc: 0.2642
 Site-White                     (0) | Val  Loss: 1.7640 | Val  Acc: 0.3205
 Site-White                     (3) | Val  Loss: 1.8687 | Val  Acc: 0.2870
 Site-White                     (3) | Val  Loss: 1.8849 | Val  Acc: 0.3373
 Site-White                     (3) | Val  Loss: 1.9128 | Val  Acc: 0.3092
 Site-White                     (3) | Val  Loss: 1.9016 | Val  Acc: 0.3052
 Site-Latino_Hispanic           (2) | Val  Loss: 2.3807 | Val  Acc: 0.1600
 Site-Latino_Hispanic           (3) | Val  Loss: 1.9193 | Val  Acc: 0.3158
 Site-Latino_Hispanic           (1) | Val  Loss: 1.7835 | Val  Acc: 0.3214
 Site-Latino_Hispanic           (1) | Val  Loss: 1.8459 | Val  Acc: 0.2927
 Site-Latino_Hispanic           (1) | Val  Loss: 1.8920 | Val  Acc: 0.3140
 Site-Latino_Hispanic           (1) | Val  Loss: 1.9305 | Val  Acc: 0.2584
 Site-Latino_Hispanic           (1) | Val  Loss: 2.1124 | Val  Acc: 0.2529
 Site-Black                     (1) | Val  Loss: 1.8996 | Val  Acc: 0.2195
 Site-Black                     (1) | Val  Loss: 2.0552 | Val  Acc: 0.2459
 Site-Black                     (1) | Val  Loss: 2.0560 | Val  Acc: 0.2333
 Site-Black                     (1) | Val  Loss: 2.1147 | Val  Acc: 0.3106
 Site-Black                     (1) | Val  Loss: 2.1418 | Val  Acc: 0.2423
 Site-East_Asian                (4) | Val  Loss: 1.6797 | Val  Acc: 0.3421
 Site-East_Asian                (6) | Val  Loss: 1.8486 | Val  Acc: 0.3750
 Site-East_Asian                (6) | Val  Loss: 1.8960 | Val  Acc: 0.3537
 Site-Indian                    (1) | Val  Loss: 2.0525 | Val  Acc: 0.2577
 Site-Indian                    (1) | Val  Loss: 2.0197 | Val  Acc: 0.2394
 Site-Southeast_Asian           (6) | Val  Loss: 2.0789 | Val  Acc: 0.3067
 Site-Middle_Eastern            (3) | Val  Loss: 1.8372 | Val  Acc: 0.3636
Average Valid Accuracy: 0.2983
Aggregated Acc | Val Acc: 0.2884
 Best site-White                    (3)  | Epoch:0 | Val Acc: 0.6364
 Best site-White                    (3)  | Epoch:0 | Val Acc: 0.3125
 Best site-White                    (5)  | Epoch:0 | Val Acc: 0.2500
 Best site-White                    (3)  | Epoch:0 | Val Acc: 0.2222
 Best site-White                    (3)  | Epoch:0 | Val Acc: 0.2642
 Best site-White                    (0)  | Epoch:0 | Val Acc: 0.3205
 Best site-White                    (3)  | Epoch:0 | Val Acc: 0.2870
 Best site-White                    (3)  | Epoch:0 | Val Acc: 0.3373
 Best site-White                    (3)  | Epoch:0 | Val Acc: 0.3092
 Best site-White                    (3)  | Epoch:0 | Val Acc: 0.3052
 Best site-Latino_Hispanic          (2)  | Epoch:0 | Val Acc: 0.1600
 Best site-Latino_Hispanic          (3)  | Epoch:0 | Val Acc: 0.3158
 Best site-Latino_Hispanic          (1)  | Epoch:0 | Val Acc: 0.3214
 Best site-Latino_Hispanic          (1)  | Epoch:0 | Val Acc: 0.2927
 Best site-Latino_Hispanic          (1)  | Epoch:0 | Val Acc: 0.3140
 Best site-Latino_Hispanic          (1)  | Epoch:0 | Val Acc: 0.2584
 Best site-Latino_Hispanic          (1)  | Epoch:0 | Val Acc: 0.2529
 Best site-Black                    (1)  | Epoch:0 | Val Acc: 0.2195
 Best site-Black                    (1)  | Epoch:0 | Val Acc: 0.2459
 Best site-Black                    (1)  | Epoch:0 | Val Acc: 0.2333
 Best site-Black                    (1)  | Epoch:0 | Val Acc: 0.3106
 Best site-Black                    (1)  | Epoch:0 | Val Acc: 0.2423
 Best site-East_Asian               (4)  | Epoch:0 | Val Acc: 0.3421
 Best site-East_Asian               (6)  | Epoch:0 | Val Acc: 0.3750
 Best site-East_Asian               (6)  | Epoch:0 | Val Acc: 0.3537
 Best site-Indian                   (1)  | Epoch:0 | Val Acc: 0.2577
 Best site-Indian                   (1)  | Epoch:0 | Val Acc: 0.2394
 Best site-Southeast_Asian          (6)  | Epoch:0 | Val Acc: 0.3067
 Best site-Middle_Eastern           (3)  | Epoch:0 | Val Acc: 0.3636
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven-raw_1.47_1/ccop_q=1...
============ Train epoch 1 ============
cnt=[1, 3, 10, 5, 1, 8, 1, ]
power_decay: 0.9, powerI: 0.9050, powerC: 0.0950
sum of wi : 1.0000
 Site-White                    | Train Loss: 1.6987 | Train Acc: 0.3529
 Site-White                    | Train Loss: 2.0696 | Train Acc: 0.2400
 Site-White                    | Train Loss: 1.9230 | Train Acc: 0.3243
 Site-White                    | Train Loss: 1.8109 | Train Acc: 0.3519
 Site-White                    | Train Loss: 1.8694 | Train Acc: 0.3750
 Site-White                    | Train Loss: 1.8577 | Train Acc: 0.3475
 Site-White                    | Train Loss: 1.8617 | Train Acc: 0.3237
 Site-White                    | Train Loss: 1.8797 | Train Acc: 0.3020
 Site-White                    | Train Loss: 1.8532 | Train Acc: 0.3262
 Site-White                    | Train Loss: 1.8839 | Train Acc: 0.3067
 Site-Latino_Hispanic          | Train Loss: 1.7977 | Train Acc: 0.2105
 Site-Latino_Hispanic          | Train Loss: 2.1125 | Train Acc: 0.1754
 Site-Latino_Hispanic          | Train Loss: 1.7987 | Train Acc: 0.2976
 Site-Latino_Hispanic          | Train Loss: 1.8976 | Train Acc: 0.2520
 Site-Latino_Hispanic          | Train Loss: 1.9363 | Train Acc: 0.2541
 Site-Latino_Hispanic          | Train Loss: 1.9283 | Train Acc: 0.2772
 Site-Latino_Hispanic          | Train Loss: 1.8593 | Train Acc: 0.2697
 Site-Black                    | Train Loss: 1.8488 | Train Acc: 0.3226
 Site-Black                    | Train Loss: 1.9859 | Train Acc: 0.2418
 Site-Black                    | Train Loss: 1.9419 | Train Acc: 0.2741
 Site-Black                    | Train Loss: 1.8731 | Train Acc: 0.2929
 Site-Black                    | Train Loss: 1.9370 | Train Acc: 0.2612
 Site-East_Asian               | Train Loss: 1.8252 | Train Acc: 0.3860
 Site-East_Asian               | Train Loss: 1.8675 | Train Acc: 0.3452
 Site-East_Asian               | Train Loss: 1.8259 | Train Acc: 0.3522
 Site-Indian                   | Train Loss: 2.0955 | Train Acc: 0.2138
 Site-Indian                   | Train Loss: 2.1028 | Train Acc: 0.2196
 Site-Southeast_Asian          | Train Loss: 2.0293 | Train Acc: 0.3279
 Site-Middle_Eastern           | Train Loss: 1.8179 | Train Acc: 0.3675
 Site-White                     (0) | Val  Loss: 1.2787 | Val  Acc: 0.6364
 Site-White                     (4) | Val  Loss: 1.9415 | Val  Acc: 0.3125
 Site-White                     (2) | Val  Loss: 2.0931 | Val  Acc: 0.2500
 Site-White                     (5) | Val  Loss: 1.9296 | Val  Acc: 0.3056
 Site-White                     (2) | Val  Loss: 1.8718 | Val  Acc: 0.3208
 Site-White                     (5) | Val  Loss: 1.7546 | Val  Acc: 0.3333
 Site-White                     (5) | Val  Loss: 1.8640 | Val  Acc: 0.3043
 Site-White                     (5) | Val  Loss: 1.8481 | Val  Acc: 0.3077
