===2023-05-25 01:25:27===
===Setting===
    dataset: fairface
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 7
data_number=[9,13,19,29,42,62,92,136,199,293,20,30,44,66,97,142,209,33,48,71,105,155,60,89,131,77,114,130,88,]
client_nums=[10,7,5,3,2,1,1,]
len_dataset=[1500,1020,693,471,320,217,147,]
domain number = 7
multiply 100 for Ea!
use train loss for Ea
============ Train epoch 0 ============
cnt=[1, 8, 10, 1, 1, 1, 7, ]
power_decay: 0.9, powerI: 0.9500, powerC: 0.0500
sum of wi : 1.0000
 Site-White                    | Train Loss: 1.9093 | Train Acc: 0.4444
 Site-East_Asian               | Train Loss: 2.0005 | Train Acc: 0.2833
 Site-East_Asian               | Train Loss: 1.9334 | Train Acc: 0.2247
 Site-East_Asian               | Train Loss: 2.0029 | Train Acc: 0.2519
 Site-Indian                   | Train Loss: 1.9499 | Train Acc: 0.2208
 Site-Indian                   | Train Loss: 2.0141 | Train Acc: 0.2368
 Site-Southeast_Asian          | Train Loss: 2.1739 | Train Acc: 0.1923
 Site-Middle_Eastern           | Train Loss: 2.1318 | Train Acc: 0.2614
 Site-White                     (6) | Val  Loss: 1.9842 | Val  Acc: 0.3333
 Site-White                     (2) | Val  Loss: 2.5408 | Val  Acc: 0.0000
 Site-White                     (5) | Val  Loss: 1.8864 | Val  Acc: 0.2308
 Site-White                     (4) | Val  Loss: 2.0184 | Val  Acc: 0.1053
 Site-White                     (2) | Val  Loss: 2.1530 | Val  Acc: 0.1786
 Site-White                     (0) | Val  Loss: 2.0009 | Val  Acc: 0.2439
 Site-White                     (2) | Val  Loss: 1.9123 | Val  Acc: 0.2951
 Site-White                     (2) | Val  Loss: 1.9068 | Val  Acc: 0.2556
 Site-White                     (2) | Val  Loss: 1.9165 | Val  Acc: 0.2180
 Site-White                     (2) | Val  Loss: 1.9930 | Val  Acc: 0.2667
 Site-Latino_Hispanic           (3) | Val  Loss: 1.6112 | Val  Acc: 0.5385
 Site-Latino_Hispanic           (2) | Val  Loss: 1.4826 | Val  Acc: 0.4500
 Site-Latino_Hispanic           (2) | Val  Loss: 2.2620 | Val  Acc: 0.0690
 Site-Latino_Hispanic           (6) | Val  Loss: 1.8981 | Val  Acc: 0.3636
 Site-Latino_Hispanic           (6) | Val  Loss: 1.8713 | Val  Acc: 0.2656
 Site-Latino_Hispanic           (1) | Val  Loss: 1.9211 | Val  Acc: 0.2947
 Site-Latino_Hispanic           (2) | Val  Loss: 1.9773 | Val  Acc: 0.2734
 Site-Black                     (1) | Val  Loss: 2.4236 | Val  Acc: 0.0000
 Site-Black                     (1) | Val  Loss: 1.8951 | Val  Acc: 0.2812
 Site-Black                     (1) | Val  Loss: 1.9039 | Val  Acc: 0.2766
 Site-Black                     (1) | Val  Loss: 2.1628 | Val  Acc: 0.2714
 Site-Black                     (1) | Val  Loss: 2.0007 | Val  Acc: 0.2427
 Site-East_Asian                (6) | Val  Loss: 1.9790 | Val  Acc: 0.2250
 Site-East_Asian                (6) | Val  Loss: 2.0337 | Val  Acc: 0.1864
 Site-East_Asian                (6) | Val  Loss: 1.9676 | Val  Acc: 0.2989
 Site-Indian                    (1) | Val  Loss: 1.9548 | Val  Acc: 0.2941
 Site-Indian                    (1) | Val  Loss: 1.9352 | Val  Acc: 0.2368
 Site-Southeast_Asian           (6) | Val  Loss: 2.1596 | Val  Acc: 0.1977
 Site-Middle_Eastern            (2) | Val  Loss: 2.1803 | Val  Acc: 0.1207
Average Valid Accuracy: 0.2418
Aggregated Acc | Val Acc: 0.2622
 Best site-White                    (6)  | Epoch:0 | Val Acc: 0.3333
 Best site-White                    (2)  | Epoch:0 | Val Acc: 0.0000
 Best site-White                    (5)  | Epoch:0 | Val Acc: 0.2308
 Best site-White                    (4)  | Epoch:0 | Val Acc: 0.1053
 Best site-White                    (2)  | Epoch:0 | Val Acc: 0.1786
 Best site-White                    (0)  | Epoch:0 | Val Acc: 0.2439
 Best site-White                    (2)  | Epoch:0 | Val Acc: 0.2951
 Best site-White                    (2)  | Epoch:0 | Val Acc: 0.2556
 Best site-White                    (2)  | Epoch:0 | Val Acc: 0.2180
 Best site-White                    (2)  | Epoch:0 | Val Acc: 0.2667
 Best site-Latino_Hispanic          (3)  | Epoch:0 | Val Acc: 0.5385
 Best site-Latino_Hispanic          (2)  | Epoch:0 | Val Acc: 0.4500
 Best site-Latino_Hispanic          (2)  | Epoch:0 | Val Acc: 0.0690
 Best site-Latino_Hispanic          (6)  | Epoch:0 | Val Acc: 0.3636
 Best site-Latino_Hispanic          (6)  | Epoch:0 | Val Acc: 0.2656
 Best site-Latino_Hispanic          (1)  | Epoch:0 | Val Acc: 0.2947
 Best site-Latino_Hispanic          (2)  | Epoch:0 | Val Acc: 0.2734
 Best site-Black                    (1)  | Epoch:0 | Val Acc: 0.0000
 Best site-Black                    (1)  | Epoch:0 | Val Acc: 0.2812
 Best site-Black                    (1)  | Epoch:0 | Val Acc: 0.2766
 Best site-Black                    (1)  | Epoch:0 | Val Acc: 0.2714
 Best site-Black                    (1)  | Epoch:0 | Val Acc: 0.2427
 Best site-East_Asian               (6)  | Epoch:0 | Val Acc: 0.2250
 Best site-East_Asian               (6)  | Epoch:0 | Val Acc: 0.1864
 Best site-East_Asian               (6)  | Epoch:0 | Val Acc: 0.2989
 Best site-Indian                   (1)  | Epoch:0 | Val Acc: 0.2941
 Best site-Indian                   (1)  | Epoch:0 | Val Acc: 0.2368
 Best site-Southeast_Asian          (6)  | Epoch:0 | Val Acc: 0.1977
 Best site-Middle_Eastern           (2)  | Epoch:0 | Val Acc: 0.1207
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven_1.47_1_single_cluster_7/ccop_q=1...
============ Train epoch 1 ============
cnt=[1, 7, 2, 6, 11, 1, 1, ]
power_decay: 0.9, powerI: 0.9050, powerC: 0.0950
sum of wi : 1.0000
 Site-White                    | Train Loss: 1.8359 | Train Acc: 0.4444
 Site-White                    | Train Loss: 2.2275 | Train Acc: 0.0769
 Site-White                    | Train Loss: 1.8905 | Train Acc: 0.3158
 Site-White                    | Train Loss: 1.8078 | Train Acc: 0.3103
 Site-White                    | Train Loss: 1.8914 | Train Acc: 0.3095
 Site-White                    | Train Loss: 1.9861 | Train Acc: 0.2581
 Site-White                    | Train Loss: 2.0494 | Train Acc: 0.2609
 Site-White                    | Train Loss: 1.9273 | Train Acc: 0.2353
 Site-White                    | Train Loss: 1.9351 | Train Acc: 0.2764
 Site-White                    | Train Loss: 1.9722 | Train Acc: 0.2457
 Site-Latino_Hispanic          | Train Loss: 2.0022 | Train Acc: 0.3000
 Site-Latino_Hispanic          | Train Loss: 1.9322 | Train Acc: 0.0667
 Site-Latino_Hispanic          | Train Loss: 1.8425 | Train Acc: 0.2955
 Site-Latino_Hispanic          | Train Loss: 2.0385 | Train Acc: 0.1667
 Site-Latino_Hispanic          | Train Loss: 1.9494 | Train Acc: 0.2268
 Site-Latino_Hispanic          | Train Loss: 1.9218 | Train Acc: 0.2113
 Site-Latino_Hispanic          | Train Loss: 1.9074 | Train Acc: 0.2392
 Site-Black                    | Train Loss: 1.8658 | Train Acc: 0.3636
 Site-Black                    | Train Loss: 2.0584 | Train Acc: 0.2500
 Site-Black                    | Train Loss: 1.8713 | Train Acc: 0.2394
 Site-Black                    | Train Loss: 2.0224 | Train Acc: 0.2190
 Site-Black                    | Train Loss: 1.9411 | Train Acc: 0.2452
 Site-East_Asian               | Train Loss: 1.9432 | Train Acc: 0.3500
 Site-East_Asian               | Train Loss: 1.9316 | Train Acc: 0.3371
 Site-East_Asian               | Train Loss: 1.9966 | Train Acc: 0.2977
 Site-Indian                   | Train Loss: 2.0639 | Train Acc: 0.2078
 Site-Indian                   | Train Loss: 2.0170 | Train Acc: 0.2544
 Site-Southeast_Asian          | Train Loss: 2.3575 | Train Acc: 0.2231
 Site-Middle_Eastern           | Train Loss: 2.0644 | Train Acc: 0.2045
 Site-White                     (0) | Val  Loss: 1.8979 | Val  Acc: 0.5000
 Site-White                     (4) | Val  Loss: 2.5749 | Val  Acc: 0.0000
 Site-White                     (6) | Val  Loss: 1.7717 | Val  Acc: 0.3077
 Site-White                     (2) | Val  Loss: 1.9412 | Val  Acc: 0.2105
 Site-White                     (4) | Val  Loss: 2.1181 | Val  Acc: 0.1429
 Site-White                     (3) | Val  Loss: 1.9670 | Val  Acc: 0.1951
 Site-White                     (3) | Val  Loss: 1.9164 | Val  Acc: 0.2623
 Site-White                     (3) | Val  Loss: 1.8464 | Val  Acc: 0.3222
 Site-White                     (4) | Val  Loss: 1.7993 | Val  Acc: 0.2782
 Site-White                     (3) | Val  Loss: 1.9420 | Val  Acc: 0.2718
 Site-Latino_Hispanic           (5) | Val  Loss: 1.6365 | Val  Acc: 0.2308
 Site-Latino_Hispanic           (3) | Val  Loss: 1.3500 | Val  Acc: 0.5500
 Site-Latino_Hispanic           (4) | Val  Loss: 2.1481 | Val  Acc: 0.2069
 Site-Latino_Hispanic           (4) | Val  Loss: 1.8826 | Val  Acc: 0.2273
 Site-Latino_Hispanic           (4) | Val  Loss: 1.8010 | Val  Acc: 0.2500
 Site-Latino_Hispanic           (4) | Val  Loss: 1.8510 | Val  Acc: 0.2421
 Site-Latino_Hispanic           (4) | Val  Loss: 1.9520 | Val  Acc: 0.2230
 Site-Black                     (1) | Val  Loss: 2.4417 | Val  Acc: 0.0000
 Site-Black                     (1) | Val  Loss: 1.8941 | Val  Acc: 0.2812
 Site-Black                     (1) | Val  Loss: 1.8386 | Val  Acc: 0.3191
 Site-Black                     (1) | Val  Loss: 2.1459 | Val  Acc: 0.3143
 Site-Black                     (1) | Val  Loss: 1.9674 | Val  Acc: 0.2136
 Site-East_Asian                (4) | Val  Loss: 1.9893 | Val  Acc: 0.2250
 Site-East_Asian                (2) | Val  Loss: 2.0042 | Val  Acc: 0.3390
 Site-East_Asian                (4) | Val  Loss: 1.9209 | Val  Acc: 0.3218
 Site-Indian                    (1) | Val  Loss: 1.9349 | Val  Acc: 0.2353
 Site-Indian                    (1) | Val  Loss: 1.9340 | Val  Acc: 0.2368
 Site-Southeast_Asian           (4) | Val  Loss: 2.1515 | Val  Acc: 0.2674
 Site-Middle_Eastern            (3) | Val  Loss: 2.1640 | Val  Acc: 0.1724
Average Valid Accuracy: 0.2533
Aggregated Acc | Val Acc: 0.2935
 Best site-White                    (0)  | Epoch:1 | Val Acc: 0.5000
 Best site-White                    (4)  | Epoch:1 | Val Acc: 0.0000
 Best site-White                    (6)  | Epoch:1 | Val Acc: 0.3077
 Best site-White                    (2)  | Epoch:1 | Val Acc: 0.2105
 Best site-White                    (4)  | Epoch:1 | Val Acc: 0.1429
 Best site-White                    (3)  | Epoch:1 | Val Acc: 0.1951
 Best site-White                    (3)  | Epoch:1 | Val Acc: 0.2623
 Best site-White                    (3)  | Epoch:1 | Val Acc: 0.3222
 Best site-White                    (4)  | Epoch:1 | Val Acc: 0.2782
 Best site-White                    (3)  | Epoch:1 | Val Acc: 0.2718
 Best site-Latino_Hispanic          (5)  | Epoch:1 | Val Acc: 0.2308
 Best site-Latino_Hispanic          (3)  | Epoch:1 | Val Acc: 0.5500
 Best site-Latino_Hispanic          (4)  | Epoch:1 | Val Acc: 0.2069
 Best site-Latino_Hispanic          (4)  | Epoch:1 | Val Acc: 0.2273
 Best site-Latino_Hispanic          (4)  | Epoch:1 | Val Acc: 0.2500
 Best site-Latino_Hispanic          (4)  | Epoch:1 | Val Acc: 0.2421
 Best site-Latino_Hispanic          (4)  | Epoch:1 | Val Acc: 0.2230
 Best site-Black                    (1)  | Epoch:1 | Val Acc: 0.0000
 Best site-Black                    (1)  | Epoch:1 | Val Acc: 0.2812
 Best site-Black                    (1)  | Epoch:1 | Val Acc: 0.3191
 Best site-Black                    (1)  | Epoch:1 | Val Acc: 0.3143
 Best site-Black                    (1)  | Epoch:1 | Val Acc: 0.2136
 Best site-East_Asian               (4)  | Epoch:1 | Val Acc: 0.2250
 Best site-East_Asian               (2)  | Epoch:1 | Val Acc: 0.3390
 Best site-East_Asian               (4)  | Epoch:1 | Val Acc: 0.3218
 Best site-Indian                   (1)  | Epoch:1 | Val Acc: 0.2353
 Best site-Indian                   (1)  | Epoch:1 | Val Acc: 0.2368
 Best site-Southeast_Asian          (4)  | Epoch:1 | Val Acc: 0.2674
 Best site-Middle_Eastern           (3)  | Epoch:1 | Val Acc: 0.1724
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven_1.47_1_single_cluster_7/ccop_q=1...
============ Train epoch 2 ============
cnt=[10, 10, 5, 1, 1, 1, 1, ]
power_decay: 0.9, powerI: 0.8645, powerC: 0.1355
sum of wi : 1.0000
 Site-White                    | Train Loss: 1.8135 | Train Acc: 0.4444
 Site-White                    | Train Loss: 2.1874 | Train Acc: 0.0769
 Site-White                    | Train Loss: 1.9305 | Train Acc: 0.2632
 Site-White                    | Train Loss: 1.7923 | Train Acc: 0.3103
 Site-White                    | Train Loss: 1.9222 | Train Acc: 0.3095
 Site-White                    | Train Loss: 1.9335 | Train Acc: 0.2258
 Site-White                    | Train Loss: 1.9326 | Train Acc: 0.2935
 Site-White                    | Train Loss: 1.8583 | Train Acc: 0.2426
 Site-White                    | Train Loss: 1.7908 | Train Acc: 0.2965
 Site-White                    | Train Loss: 1.9334 | Train Acc: 0.2730
 Site-Latino_Hispanic          | Train Loss: 2.0061 | Train Acc: 0.3000
 Site-Latino_Hispanic          | Train Loss: 1.9251 | Train Acc: 0.1000
 Site-Latino_Hispanic          | Train Loss: 1.7933 | Train Acc: 0.3182
 Site-Latino_Hispanic          | Train Loss: 2.1699 | Train Acc: 0.1970
 Site-Latino_Hispanic          | Train Loss: 1.9071 | Train Acc: 0.2474
 Site-Latino_Hispanic          | Train Loss: 1.9692 | Train Acc: 0.2183
 Site-Latino_Hispanic          | Train Loss: 1.9075 | Train Acc: 0.2488
 Site-Black                    | Train Loss: 1.8840 | Train Acc: 0.3333
 Site-Black                    | Train Loss: 2.0414 | Train Acc: 0.1458
 Site-Black                    | Train Loss: 2.1220 | Train Acc: 0.2676
 Site-Black                    | Train Loss: 1.9953 | Train Acc: 0.2476
 Site-Black                    | Train Loss: 1.9188 | Train Acc: 0.2452
 Site-East_Asian               | Train Loss: 1.9385 | Train Acc: 0.3333
 Site-East_Asian               | Train Loss: 1.8741 | Train Acc: 0.2921
 Site-East_Asian               | Train Loss: 1.8926 | Train Acc: 0.2824
 Site-Indian                   | Train Loss: 1.9570 | Train Acc: 0.1948
 Site-Indian                   | Train Loss: 2.0258 | Train Acc: 0.2544
 Site-Southeast_Asian          | Train Loss: 2.2741 | Train Acc: 0.2308
 Site-Middle_Eastern           | Train Loss: 2.1283 | Train Acc: 0.2045
 Site-White                     (5) | Val  Loss: 1.8753 | Val  Acc: 0.3333
 Site-White                     (3) | Val  Loss: 2.6170 | Val  Acc: 0.0000
 Site-White                     (4) | Val  Loss: 1.8054 | Val  Acc: 0.2308
 Site-White                     (6) | Val  Loss: 1.9793 | Val  Acc: 0.1579
 Site-White                     (1) | Val  Loss: 2.1192 | Val  Acc: 0.2500
 Site-White                     (1) | Val  Loss: 1.9257 | Val  Acc: 0.2195
 Site-White                     (1) | Val  Loss: 1.9053 | Val  Acc: 0.2951
 Site-White                     (1) | Val  Loss: 1.8277 | Val  Acc: 0.2667
 Site-White                     (1) | Val  Loss: 1.8250 | Val  Acc: 0.2932
 Site-White                     (1) | Val  Loss: 1.9473 | Val  Acc: 0.2564
 Site-Latino_Hispanic           (1) | Val  Loss: 1.5668 | Val  Acc: 0.2308
 Site-Latino_Hispanic           (0) | Val  Loss: 1.4446 | Val  Acc: 0.4000
 Site-Latino_Hispanic           (0) | Val  Loss: 2.1392 | Val  Acc: 0.1724
 Site-Latino_Hispanic           (1) | Val  Loss: 1.8533 | Val  Acc: 0.2500
 Site-Latino_Hispanic           (1) | Val  Loss: 1.7633 | Val  Acc: 0.3438
 Site-Latino_Hispanic           (0) | Val  Loss: 1.8323 | Val  Acc: 0.2421
 Site-Latino_Hispanic           (0) | Val  Loss: 1.9237 | Val  Acc: 0.2590
 Site-Black                     (2) | Val  Loss: 2.3837 | Val  Acc: 0.0000
 Site-Black                     (2) | Val  Loss: 1.8747 | Val  Acc: 0.3125
 Site-Black                     (2) | Val  Loss: 1.8539 | Val  Acc: 0.3617
 Site-Black                     (2) | Val  Loss: 2.1681 | Val  Acc: 0.3286
 Site-Black                     (2) | Val  Loss: 1.9646 | Val  Acc: 0.2330
 Site-East_Asian                (0) | Val  Loss: 1.9869 | Val  Acc: 0.2000
 Site-East_Asian                (0) | Val  Loss: 1.9925 | Val  Acc: 0.2542
 Site-East_Asian                (0) | Val  Loss: 1.8871 | Val  Acc: 0.2874
 Site-Indian                    (0) | Val  Loss: 1.9175 | Val  Acc: 0.2745
 Site-Indian                    (0) | Val  Loss: 1.9207 | Val  Acc: 0.2632
 Site-Southeast_Asian           (0) | Val  Loss: 2.1586 | Val  Acc: 0.2209
 Site-Middle_Eastern            (1) | Val  Loss: 2.1714 | Val  Acc: 0.1552
Average Valid Accuracy: 0.2446
Aggregated Acc | Val Acc: 0.2118
============ Train epoch 3 ============
cnt=[2, 6, 4, 1, 1, 5, 10, ]
power_decay: 0.9, powerI: 0.8280, powerC: 0.1720
sum of wi : 1.0000
 Site-White                    | Train Loss: 1.7766 | Train Acc: 0.4444
 Site-White                    | Train Loss: 2.1697 | Train Acc: 0.0769
 Site-White                    | Train Loss: 1.9222 | Train Acc: 0.2105
 Site-White                    | Train Loss: 1.7906 | Train Acc: 0.3103
 Site-White                    | Train Loss: 1.8522 | Train Acc: 0.3571
 Site-White                    | Train Loss: 1.9418 | Train Acc: 0.2419
 Site-White                    | Train Loss: 2.0907 | Train Acc: 0.2717
 Site-White                    | Train Loss: 2.0687 | Train Acc: 0.1912
 Site-White                    | Train Loss: 1.9082 | Train Acc: 0.2663
 Site-White                    | Train Loss: 1.9288 | Train Acc: 0.2560
 Site-Latino_Hispanic          | Train Loss: 2.0166 | Train Acc: 0.2500
 Site-Latino_Hispanic          | Train Loss: 1.8964 | Train Acc: 0.1000
 Site-Latino_Hispanic          | Train Loss: 1.7600 | Train Acc: 0.4091
 Site-Latino_Hispanic          | Train Loss: 2.2623 | Train Acc: 0.1970
 Site-Latino_Hispanic          | Train Loss: 1.9063 | Train Acc: 0.2474
 Site-Latino_Hispanic          | Train Loss: 1.8215 | Train Acc: 0.2394
 Site-Latino_Hispanic          | Train Loss: 1.8637 | Train Acc: 0.2297
 Site-Black                    | Train Loss: 1.8314 | Train Acc: 0.3030
 Site-Black                    | Train Loss: 1.9900 | Train Acc: 0.1875
 Site-Black                    | Train Loss: 2.0630 | Train Acc: 0.2113
 Site-Black                    | Train Loss: 1.9780 | Train Acc: 0.2190
 Site-Black                    | Train Loss: 1.9222 | Train Acc: 0.2258
 Site-East_Asian               | Train Loss: 1.9029 | Train Acc: 0.3167
 Site-East_Asian               | Train Loss: 1.9266 | Train Acc: 0.2697
 Site-East_Asian               | Train Loss: 1.8819 | Train Acc: 0.2672
 Site-Indian                   | Train Loss: 1.8862 | Train Acc: 0.1948
 Site-Indian                   | Train Loss: 1.9944 | Train Acc: 0.2807
 Site-Southeast_Asian          | Train Loss: 2.3501 | Train Acc: 0.2308
 Site-Middle_Eastern           | Train Loss: 2.0828 | Train Acc: 0.2045
 Site-White                     (2) | Val  Loss: 1.8736 | Val  Acc: 0.5000
 Site-White                     (4) | Val  Loss: 2.4510 | Val  Acc: 0.0000
 Site-White                     (6) | Val  Loss: 1.7771 | Val  Acc: 0.2308
 Site-White                     (6) | Val  Loss: 1.9789 | Val  Acc: 0.2105
 Site-White                     (6) | Val  Loss: 2.1219 | Val  Acc: 0.1429
 Site-White                     (6) | Val  Loss: 1.8846 | Val  Acc: 0.2683
 Site-White                     (6) | Val  Loss: 1.8784 | Val  Acc: 0.3279
 Site-White                     (6) | Val  Loss: 1.8311 | Val  Acc: 0.2889
 Site-White                     (6) | Val  Loss: 1.8185 | Val  Acc: 0.2556
 Site-White                     (6) | Val  Loss: 1.9320 | Val  Acc: 0.2667
 Site-Latino_Hispanic           (3) | Val  Loss: 1.5730 | Val  Acc: 0.3846
 Site-Latino_Hispanic           (1) | Val  Loss: 1.3548 | Val  Acc: 0.5500
 Site-Latino_Hispanic           (1) | Val  Loss: 2.1650 | Val  Acc: 0.1724
 Site-Latino_Hispanic           (2) | Val  Loss: 1.8398 | Val  Acc: 0.2955
 Site-Latino_Hispanic           (6) | Val  Loss: 1.7446 | Val  Acc: 0.2969
 Site-Latino_Hispanic           (1) | Val  Loss: 1.8056 | Val  Acc: 0.2737
 Site-Latino_Hispanic           (1) | Val  Loss: 1.9030 | Val  Acc: 0.2734
 Site-Black                     (5) | Val  Loss: 2.3776 | Val  Acc: 0.0000
 Site-Black                     (5) | Val  Loss: 1.8222 | Val  Acc: 0.3438
 Site-Black                     (5) | Val  Loss: 1.8110 | Val  Acc: 0.3191
 Site-Black                     (5) | Val  Loss: 2.1102 | Val  Acc: 0.3000
 Site-Black                     (5) | Val  Loss: 1.9176 | Val  Acc: 0.2427
 Site-East_Asian                (1) | Val  Loss: 1.9274 | Val  Acc: 0.2250
 Site-East_Asian                (2) | Val  Loss: 1.9629 | Val  Acc: 0.2881
 Site-East_Asian                (2) | Val  Loss: 1.8992 | Val  Acc: 0.2989
 Site-Indian                    (0) | Val  Loss: 1.9188 | Val  Acc: 0.2157
 Site-Indian                    (0) | Val  Loss: 1.8699 | Val  Acc: 0.2763
 Site-Southeast_Asian           (1) | Val  Loss: 2.1457 | Val  Acc: 0.2558
 Site-Middle_Eastern            (6) | Val  Loss: 2.1466 | Val  Acc: 0.2069
Average Valid Accuracy: 0.2659
Aggregated Acc | Val Acc: 0.2512
 Best site-White                    (2)  | Epoch:3 | Val Acc: 0.5000
 Best site-White                    (4)  | Epoch:3 | Val Acc: 0.0000
 Best site-White                    (6)  | Epoch:3 | Val Acc: 0.2308
 Best site-White                    (6)  | Epoch:3 | Val Acc: 0.2105
 Best site-White                    (6)  | Epoch:3 | Val Acc: 0.1429
 Best site-White                    (6)  | Epoch:3 | Val Acc: 0.2683
 Best site-White                    (6)  | Epoch:3 | Val Acc: 0.3279
 Best site-White                    (6)  | Epoch:3 | Val Acc: 0.2889
 Best site-White                    (6)  | Epoch:3 | Val Acc: 0.2556
 Best site-White                    (6)  | Epoch:3 | Val Acc: 0.2667
 Best site-Latino_Hispanic          (3)  | Epoch:3 | Val Acc: 0.3846
 Best site-Latino_Hispanic          (1)  | Epoch:3 | Val Acc: 0.5500
 Best site-Latino_Hispanic          (1)  | Epoch:3 | Val Acc: 0.1724
 Best site-Latino_Hispanic          (2)  | Epoch:3 | Val Acc: 0.2955
 Best site-Latino_Hispanic          (6)  | Epoch:3 | Val Acc: 0.2969
 Best site-Latino_Hispanic          (1)  | Epoch:3 | Val Acc: 0.2737
 Best site-Latino_Hispanic          (1)  | Epoch:3 | Val Acc: 0.2734
 Best site-Black                    (5)  | Epoch:3 | Val Acc: 0.0000
 Best site-Black                    (5)  | Epoch:3 | Val Acc: 0.3438
 Best site-Black                    (5)  | Epoch:3 | Val Acc: 0.3191
 Best site-Black                    (5)  | Epoch:3 | Val Acc: 0.3000
 Best site-Black                    (5)  | Epoch:3 | Val Acc: 0.2427
 Best site-East_Asian               (1)  | Epoch:3 | Val Acc: 0.2250
 Best site-East_Asian               (2)  | Epoch:3 | Val Acc: 0.2881
 Best site-East_Asian               (2)  | Epoch:3 | Val Acc: 0.2989
 Best site-Indian                   (0)  | Epoch:3 | Val Acc: 0.2157
 Best site-Indian                   (0)  | Epoch:3 | Val Acc: 0.2763
 Best site-Southeast_Asian          (1)  | Epoch:3 | Val Acc: 0.2558
 Best site-Middle_Eastern           (6)  | Epoch:3 | Val Acc: 0.2069
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven_1.47_1_single_cluster_7/ccop_q=1...
============ Train epoch 4 ============
cnt=[12, 5, 1, 1, 1, 8, 1, ]
power_decay: 0.9, powerI: 0.7952, powerC: 0.2048
sum of wi : 1.0000
 Site-White                    | Train Loss: 1.7157 | Train Acc: 0.4444
 Site-White                    | Train Loss: 2.2186 | Train Acc: 0.0769
 Site-White                    | Train Loss: 1.8995 | Train Acc: 0.3158
 Site-White                    | Train Loss: 1.7854 | Train Acc: 0.3103
 Site-White                    | Train Loss: 1.8965 | Train Acc: 0.3810
 Site-White                    | Train Loss: 1.9465 | Train Acc: 0.2903
 Site-White                    | Train Loss: 1.9797 | Train Acc: 0.2717
 Site-White                    | Train Loss: 1.9454 | Train Acc: 0.1985
 Site-White                    | Train Loss: 1.8660 | Train Acc: 0.2814
 Site-White                    | Train Loss: 1.8939 | Train Acc: 0.2662
 Site-Latino_Hispanic          | Train Loss: 2.0331 | Train Acc: 0.2000
 Site-Latino_Hispanic          | Train Loss: 1.8943 | Train Acc: 0.1333
 Site-Latino_Hispanic          | Train Loss: 1.7907 | Train Acc: 0.2955
 Site-Latino_Hispanic          | Train Loss: 1.7720 | Train Acc: 0.2121
 Site-Latino_Hispanic          | Train Loss: 1.8900 | Train Acc: 0.2784
 Site-Latino_Hispanic          | Train Loss: 1.8559 | Train Acc: 0.2394
 Site-Latino_Hispanic          | Train Loss: 1.8467 | Train Acc: 0.2536
 Site-Black                    | Train Loss: 1.8482 | Train Acc: 0.2121
 Site-Black                    | Train Loss: 1.9907 | Train Acc: 0.1875
 Site-Black                    | Train Loss: 1.8484 | Train Acc: 0.2113
