===2023-05-28 20:41:21===
===Setting===
    dataset: fairface
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 7
    quantile: 0.5
    std_rw: True
data_number=[18,26,39,57,85,125,183,270,397,584,41,60,89,131,192,283,416,66,97,143,210,309,121,178,262,154,227,259,176,]
client_nums=[10,7,5,3,2,1,1,]
len_dataset=[2980,2027,1378,937,637,433,294,]
label set of clients: [7, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, ]
domain number = 7
multiply 100 for Ea!
use train loss for Ea
============ Train epoch 0 ============
cnt=[2, 5, 1, 4, 6, 10, 1, ]
power_decay: 0.9, powerI: 0.9500, powerC: 0.0500
domain fairness std = 0.0
min_w=0.00346, quan_i=1.00, quan_c=1.00
minimize weight of clients:[]
 Site-White                    | Train Loss: 1.7079 | Train Acc: 0.4444
 Site-Black                    | Train Loss: 1.9609 | Train Acc: 0.1818
 Site-Black                    | Train Loss: 1.9683 | Train Acc: 0.2680
 Site-Black                    | Train Loss: 2.0518 | Train Acc: 0.2238
 Site-Black                    | Train Loss: 1.9471 | Train Acc: 0.2619
 Site-Black                    | Train Loss: 2.0156 | Train Acc: 0.2265
 Site-East_Asian               | Train Loss: 1.8166 | Train Acc: 0.4132
 Site-East_Asian               | Train Loss: 1.8565 | Train Acc: 0.3764
 Site-East_Asian               | Train Loss: 1.8110 | Train Acc: 0.3817
 Site-Indian                   | Train Loss: 2.1079 | Train Acc: 0.2338
 Site-Indian                   | Train Loss: 2.1095 | Train Acc: 0.2203
 Site-Southeast_Asian          | Train Loss: 2.1563 | Train Acc: 0.3127
 Site-Middle_Eastern           | Train Loss: 2.0073 | Train Acc: 0.2500
 Site-White                     (3) | Val  Loss: 2.2656 | Val  Acc: 0.0833
 Site-White                     (4) | Val  Loss: 1.6055 | Val  Acc: 0.4706
 Site-White                     (3) | Val  Loss: 1.6942 | Val  Acc: 0.4615
 Site-White                     (4) | Val  Loss: 1.8208 | Val  Acc: 0.4211
 Site-White                     (0) | Val  Loss: 1.7534 | Val  Acc: 0.3929
 Site-White                     (0) | Val  Loss: 1.8510 | Val  Acc: 0.3614
 Site-White                     (4) | Val  Loss: 1.8977 | Val  Acc: 0.3279
 Site-White                     (4) | Val  Loss: 1.8483 | Val  Acc: 0.3278
 Site-White                     (3) | Val  Loss: 1.9555 | Val  Acc: 0.3523
 Site-White                     (4) | Val  Loss: 1.9849 | Val  Acc: 0.3496
 Site-Latino_Hispanic           (2) | Val  Loss: 1.8695 | Val  Acc: 0.2963
 Site-Latino_Hispanic           (5) | Val  Loss: 1.8998 | Val  Acc: 0.3500
 Site-Latino_Hispanic           (6) | Val  Loss: 1.9612 | Val  Acc: 0.2373
 Site-Latino_Hispanic           (5) | Val  Loss: 1.9252 | Val  Acc: 0.2874
 Site-Latino_Hispanic           (5) | Val  Loss: 2.0047 | Val  Acc: 0.2500
 Site-Latino_Hispanic           (5) | Val  Loss: 1.9587 | Val  Acc: 0.2553
 Site-Latino_Hispanic           (5) | Val  Loss: 1.9486 | Val  Acc: 0.2563
 Site-Black                     (1) | Val  Loss: 2.0703 | Val  Acc: 0.1591
 Site-Black                     (1) | Val  Loss: 2.0026 | Val  Acc: 0.2500
 Site-Black                     (1) | Val  Loss: 2.0234 | Val  Acc: 0.2000
 Site-Black                     (1) | Val  Loss: 1.8284 | Val  Acc: 0.2214
 Site-Black                     (1) | Val  Loss: 1.9491 | Val  Acc: 0.2718
 Site-East_Asian                (3) | Val  Loss: 1.9081 | Val  Acc: 0.3875
 Site-East_Asian                (5) | Val  Loss: 1.7415 | Val  Acc: 0.4068
 Site-East_Asian                (5) | Val  Loss: 1.8369 | Val  Acc: 0.3793
 Site-Indian                    (5) | Val  Loss: 2.1350 | Val  Acc: 0.2255
 Site-Indian                    (5) | Val  Loss: 2.1736 | Val  Acc: 0.2185
 Site-Southeast_Asian           (5) | Val  Loss: 2.0170 | Val  Acc: 0.3121
 Site-Middle_Eastern            (4) | Val  Loss: 1.9616 | Val  Acc: 0.2650
Average Valid Accuracy: 0.3027
Aggregated Acc | Val Acc: 0.3010
 Best site-White                    (3)  | Epoch:0 | Val Acc: 0.0833
 Best site-White                    (4)  | Epoch:0 | Val Acc: 0.4706
 Best site-White                    (3)  | Epoch:0 | Val Acc: 0.4615
 Best site-White                    (4)  | Epoch:0 | Val Acc: 0.4211
 Best site-White                    (0)  | Epoch:0 | Val Acc: 0.3929
 Best site-White                    (0)  | Epoch:0 | Val Acc: 0.3614
 Best site-White                    (4)  | Epoch:0 | Val Acc: 0.3279
 Best site-White                    (4)  | Epoch:0 | Val Acc: 0.3278
 Best site-White                    (3)  | Epoch:0 | Val Acc: 0.3523
 Best site-White                    (4)  | Epoch:0 | Val Acc: 0.3496
 Best site-Latino_Hispanic          (2)  | Epoch:0 | Val Acc: 0.2963
 Best site-Latino_Hispanic          (5)  | Epoch:0 | Val Acc: 0.3500
 Best site-Latino_Hispanic          (6)  | Epoch:0 | Val Acc: 0.2373
 Best site-Latino_Hispanic          (5)  | Epoch:0 | Val Acc: 0.2874
 Best site-Latino_Hispanic          (5)  | Epoch:0 | Val Acc: 0.2500
 Best site-Latino_Hispanic          (5)  | Epoch:0 | Val Acc: 0.2553
 Best site-Latino_Hispanic          (5)  | Epoch:0 | Val Acc: 0.2563
 Best site-Black                    (1)  | Epoch:0 | Val Acc: 0.1591
 Best site-Black                    (1)  | Epoch:0 | Val Acc: 0.2500
 Best site-Black                    (1)  | Epoch:0 | Val Acc: 0.2000
 Best site-Black                    (1)  | Epoch:0 | Val Acc: 0.2214
 Best site-Black                    (1)  | Epoch:0 | Val Acc: 0.2718
 Best site-East_Asian               (3)  | Epoch:0 | Val Acc: 0.3875
 Best site-East_Asian               (5)  | Epoch:0 | Val Acc: 0.4068
 Best site-East_Asian               (5)  | Epoch:0 | Val Acc: 0.3793
 Best site-Indian                   (5)  | Epoch:0 | Val Acc: 0.2255
 Best site-Indian                   (5)  | Epoch:0 | Val Acc: 0.2185
 Best site-Southeast_Asian          (5)  | Epoch:0 | Val Acc: 0.3121
 Best site-Middle_Eastern           (4)  | Epoch:0 | Val Acc: 0.2650
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven-quan-std_1.47_1_random_dis_cluster_7/ccop_q=1...
============ Train epoch 1 ============
cnt=[1, 3, 11, 5, 1, 7, 1, ]
power_decay: 0.9, powerI: 0.9050, powerC: 0.0950
domain fairness std = 0.12000163964716594
min_w=0.00919, quan_i=1.96, quan_c=2.02
minimize weight of clients:[0, 2, 3, 4, 5, 6, 7, 8, 9, 22, 23, 24, ]
 Site-White                    | Train Loss: 1.6866 | Train Acc: 0.3889
 Site-White                    | Train Loss: 1.9786 | Train Acc: 0.2692
 Site-White                    | Train Loss: 1.8461 | Train Acc: 0.2051
 Site-White                    | Train Loss: 1.7950 | Train Acc: 0.2807
 Site-White                    | Train Loss: 1.8222 | Train Acc: 0.3176
 Site-White                    | Train Loss: 1.7831 | Train Acc: 0.3360
 Site-White                    | Train Loss: 1.8185 | Train Acc: 0.3552
 Site-White                    | Train Loss: 1.8276 | Train Acc: 0.3407
 Site-White                    | Train Loss: 1.8436 | Train Acc: 0.3375
 Site-White                    | Train Loss: 1.8274 | Train Acc: 0.3202
 Site-Latino_Hispanic          | Train Loss: 1.9204 | Train Acc: 0.2683
 Site-Latino_Hispanic          | Train Loss: 1.9419 | Train Acc: 0.2833
 Site-Latino_Hispanic          | Train Loss: 1.8509 | Train Acc: 0.2247
 Site-Latino_Hispanic          | Train Loss: 1.6422 | Train Acc: 0.2748
 Site-Latino_Hispanic          | Train Loss: 1.9579 | Train Acc: 0.2448
 Site-Latino_Hispanic          | Train Loss: 1.8866 | Train Acc: 0.2862
 Site-Latino_Hispanic          | Train Loss: 1.9135 | Train Acc: 0.2596
 Site-Black                    | Train Loss: 1.9146 | Train Acc: 0.1970
 Site-Black                    | Train Loss: 1.9079 | Train Acc: 0.2577
 Site-Black                    | Train Loss: 2.0198 | Train Acc: 0.2378
 Site-Black                    | Train Loss: 1.8634 | Train Acc: 0.2857
 Site-Black                    | Train Loss: 1.9638 | Train Acc: 0.2168
 Site-East_Asian               | Train Loss: 1.7972 | Train Acc: 0.3554
 Site-East_Asian               | Train Loss: 1.8284 | Train Acc: 0.3539
 Site-East_Asian               | Train Loss: 1.8084 | Train Acc: 0.3588
 Site-Indian                   | Train Loss: 2.0229 | Train Acc: 0.2857
 Site-Indian                   | Train Loss: 2.0943 | Train Acc: 0.1938
 Site-Southeast_Asian          | Train Loss: 1.8822 | Train Acc: 0.2973
 Site-Middle_Eastern           | Train Loss: 1.9640 | Train Acc: 0.2443
 Site-White                     (0) | Val  Loss: 2.2306 | Val  Acc: 0.2500
 Site-White                     (4) | Val  Loss: 1.6399 | Val  Acc: 0.5294
 Site-White                     (5) | Val  Loss: 1.6667 | Val  Acc: 0.5000
 Site-White                     (6) | Val  Loss: 1.7944 | Val  Acc: 0.3947
 Site-White                     (5) | Val  Loss: 1.7728 | Val  Acc: 0.2857
 Site-White                     (5) | Val  Loss: 1.8221 | Val  Acc: 0.3253
 Site-White                     (5) | Val  Loss: 1.8707 | Val  Acc: 0.2623
 Site-White                     (5) | Val  Loss: 1.8235 | Val  Acc: 0.3056
 Site-White                     (5) | Val  Loss: 1.9403 | Val  Acc: 0.3295
 Site-White                     (5) | Val  Loss: 1.9720 | Val  Acc: 0.3393
 Site-Latino_Hispanic           (2) | Val  Loss: 1.8547 | Val  Acc: 0.2222
 Site-Latino_Hispanic           (2) | Val  Loss: 1.8792 | Val  Acc: 0.3250
 Site-Latino_Hispanic           (2) | Val  Loss: 1.9057 | Val  Acc: 0.2373
 Site-Latino_Hispanic           (2) | Val  Loss: 1.8708 | Val  Acc: 0.2874
 Site-Latino_Hispanic           (2) | Val  Loss: 1.9284 | Val  Acc: 0.2656
 Site-Latino_Hispanic           (2) | Val  Loss: 1.9013 | Val  Acc: 0.2500
 Site-Latino_Hispanic           (2) | Val  Loss: 1.8985 | Val  Acc: 0.2599
 Site-Black                     (3) | Val  Loss: 2.0454 | Val  Acc: 0.2273
 Site-Black                     (3) | Val  Loss: 1.9396 | Val  Acc: 0.2031
 Site-Black                     (3) | Val  Loss: 1.9498 | Val  Acc: 0.2632
 Site-Black                     (3) | Val  Loss: 1.7456 | Val  Acc: 0.2643
 Site-Black                     (3) | Val  Loss: 1.8862 | Val  Acc: 0.2573
 Site-East_Asian                (1) | Val  Loss: 1.9037 | Val  Acc: 0.3500
 Site-East_Asian                (1) | Val  Loss: 1.6947 | Val  Acc: 0.4237
 Site-East_Asian                (1) | Val  Loss: 1.7983 | Val  Acc: 0.3333
 Site-Indian                    (2) | Val  Loss: 2.0644 | Val  Acc: 0.2549
 Site-Indian                    (2) | Val  Loss: 2.1124 | Val  Acc: 0.2185
 Site-Southeast_Asian           (2) | Val  Loss: 2.0126 | Val  Acc: 0.2601
 Site-Middle_Eastern            (2) | Val  Loss: 1.9223 | Val  Acc: 0.2222
Average Valid Accuracy: 0.2982
Aggregated Acc | Val Acc: 0.3395
============ Train epoch 2 ============
cnt=[8, 5, 4, 5, 1, 1, 5, ]
power_decay: 0.9, powerI: 0.8645, powerC: 0.1355
domain fairness std = 0.09180685056595664
min_w=0.00911, quan_i=1.89, quan_c=1.87
minimize weight of clients:[0, 2, 3, 6, 7, 8, 22, 23, 24, ]
 Site-White                    | Train Loss: 1.6008 | Train Acc: 0.5000
 Site-White                    | Train Loss: 1.9993 | Train Acc: 0.3846
 Site-White                    | Train Loss: 1.7998 | Train Acc: 0.3333
 Site-White                    | Train Loss: 1.7877 | Train Acc: 0.3333
 Site-White                    | Train Loss: 1.7987 | Train Acc: 0.3059
 Site-White                    | Train Loss: 1.7724 | Train Acc: 0.3600
 Site-White                    | Train Loss: 1.7790 | Train Acc: 0.3388
 Site-White                    | Train Loss: 1.8047 | Train Acc: 0.3519
 Site-White                    | Train Loss: 1.7656 | Train Acc: 0.3375
 Site-White                    | Train Loss: 1.8028 | Train Acc: 0.3425
 Site-Latino_Hispanic          | Train Loss: 1.8695 | Train Acc: 0.3415
 Site-Latino_Hispanic          | Train Loss: 1.8894 | Train Acc: 0.2667
 Site-Latino_Hispanic          | Train Loss: 1.8902 | Train Acc: 0.2697
 Site-Latino_Hispanic          | Train Loss: 1.8826 | Train Acc: 0.2901
 Site-Latino_Hispanic          | Train Loss: 1.9226 | Train Acc: 0.2500
 Site-Latino_Hispanic          | Train Loss: 1.8200 | Train Acc: 0.3039
 Site-Latino_Hispanic          | Train Loss: 1.8496 | Train Acc: 0.2572
 Site-Black                    | Train Loss: 1.8913 | Train Acc: 0.1818
 Site-Black                    | Train Loss: 1.9102 | Train Acc: 0.2990
 Site-Black                    | Train Loss: 2.0078 | Train Acc: 0.2238
 Site-Black                    | Train Loss: 1.8593 | Train Acc: 0.2952
 Site-Black                    | Train Loss: 1.9076 | Train Acc: 0.2201
 Site-East_Asian               | Train Loss: 1.7716 | Train Acc: 0.3636
 Site-East_Asian               | Train Loss: 1.7555 | Train Acc: 0.3820
 Site-East_Asian               | Train Loss: 1.7517 | Train Acc: 0.4008
 Site-Indian                   | Train Loss: 1.9866 | Train Acc: 0.2662
 Site-Indian                   | Train Loss: 2.0348 | Train Acc: 0.2026
 Site-Southeast_Asian          | Train Loss: 1.9533 | Train Acc: 0.3127
 Site-Middle_Eastern           | Train Loss: 1.9206 | Train Acc: 0.2500
 Site-White                     (5) | Val  Loss: 2.2359 | Val  Acc: 0.1667
 Site-White                     (4) | Val  Loss: 1.6089 | Val  Acc: 0.4706
 Site-White                     (6) | Val  Loss: 1.6562 | Val  Acc: 0.6154
 Site-White                     (6) | Val  Loss: 1.8259 | Val  Acc: 0.3947
 Site-White                     (3) | Val  Loss: 1.7634 | Val  Acc: 0.3393
 Site-White                     (3) | Val  Loss: 1.7932 | Val  Acc: 0.3855
 Site-White                     (6) | Val  Loss: 1.8518 | Val  Acc: 0.2787
 Site-White                     (6) | Val  Loss: 1.7856 | Val  Acc: 0.3278
 Site-White                     (6) | Val  Loss: 1.8885 | Val  Acc: 0.3750
 Site-White                     (3) | Val  Loss: 1.9562 | Val  Acc: 0.3393
 Site-Latino_Hispanic           (3) | Val  Loss: 1.8071 | Val  Acc: 0.2963
 Site-Latino_Hispanic           (0) | Val  Loss: 1.8240 | Val  Acc: 0.2750
 Site-Latino_Hispanic           (0) | Val  Loss: 1.8378 | Val  Acc: 0.2712
 Site-Latino_Hispanic           (0) | Val  Loss: 1.8180 | Val  Acc: 0.2414
 Site-Latino_Hispanic           (0) | Val  Loss: 1.9051 | Val  Acc: 0.2578
 Site-Latino_Hispanic           (0) | Val  Loss: 1.8479 | Val  Acc: 0.3138
 Site-Latino_Hispanic           (0) | Val  Loss: 1.8631 | Val  Acc: 0.2527
 Site-Black                     (1) | Val  Loss: 1.9664 | Val  Acc: 0.1818
 Site-Black                     (1) | Val  Loss: 1.8905 | Val  Acc: 0.2500
 Site-Black                     (1) | Val  Loss: 1.9128 | Val  Acc: 0.2211
 Site-Black                     (1) | Val  Loss: 1.7439 | Val  Acc: 0.2786
 Site-Black                     (1) | Val  Loss: 1.8398 | Val  Acc: 0.2621
 Site-East_Asian                (2) | Val  Loss: 1.8490 | Val  Acc: 0.3625
 Site-East_Asian                (2) | Val  Loss: 1.6536 | Val  Acc: 0.4407
 Site-East_Asian                (2) | Val  Loss: 1.7591 | Val  Acc: 0.3678
 Site-Indian                    (0) | Val  Loss: 2.0492 | Val  Acc: 0.2647
 Site-Indian                    (0) | Val  Loss: 2.0214 | Val  Acc: 0.2384
 Site-Southeast_Asian           (2) | Val  Loss: 1.9564 | Val  Acc: 0.3237
 Site-Middle_Eastern            (3) | Val  Loss: 1.8689 | Val  Acc: 0.2479
Average Valid Accuracy: 0.3117
Aggregated Acc | Val Acc: 0.3191
 Best site-White                    (5)  | Epoch:2 | Val Acc: 0.1667
 Best site-White                    (4)  | Epoch:2 | Val Acc: 0.4706
 Best site-White                    (6)  | Epoch:2 | Val Acc: 0.6154
 Best site-White                    (6)  | Epoch:2 | Val Acc: 0.3947
 Best site-White                    (3)  | Epoch:2 | Val Acc: 0.3393
 Best site-White                    (3)  | Epoch:2 | Val Acc: 0.3855
 Best site-White                    (6)  | Epoch:2 | Val Acc: 0.2787
 Best site-White                    (6)  | Epoch:2 | Val Acc: 0.3278
 Best site-White                    (6)  | Epoch:2 | Val Acc: 0.3750
 Best site-White                    (3)  | Epoch:2 | Val Acc: 0.3393
 Best site-Latino_Hispanic          (3)  | Epoch:2 | Val Acc: 0.2963
 Best site-Latino_Hispanic          (0)  | Epoch:2 | Val Acc: 0.2750
 Best site-Latino_Hispanic          (0)  | Epoch:2 | Val Acc: 0.2712
 Best site-Latino_Hispanic          (0)  | Epoch:2 | Val Acc: 0.2414
 Best site-Latino_Hispanic          (0)  | Epoch:2 | Val Acc: 0.2578
 Best site-Latino_Hispanic          (0)  | Epoch:2 | Val Acc: 0.3138
 Best site-Latino_Hispanic          (0)  | Epoch:2 | Val Acc: 0.2527
 Best site-Black                    (1)  | Epoch:2 | Val Acc: 0.1818
 Best site-Black                    (1)  | Epoch:2 | Val Acc: 0.2500
 Best site-Black                    (1)  | Epoch:2 | Val Acc: 0.2211
 Best site-Black                    (1)  | Epoch:2 | Val Acc: 0.2786
 Best site-Black                    (1)  | Epoch:2 | Val Acc: 0.2621
 Best site-East_Asian               (2)  | Epoch:2 | Val Acc: 0.3625
 Best site-East_Asian               (2)  | Epoch:2 | Val Acc: 0.4407
 Best site-East_Asian               (2)  | Epoch:2 | Val Acc: 0.3678
 Best site-Indian                   (0)  | Epoch:2 | Val Acc: 0.2647
 Best site-Indian                   (0)  | Epoch:2 | Val Acc: 0.2384
 Best site-Southeast_Asian          (2)  | Epoch:2 | Val Acc: 0.3237
 Best site-Middle_Eastern           (3)  | Epoch:2 | Val Acc: 0.2479
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven-quan-std_1.47_1_random_dis_cluster_7/ccop_q=1...
============ Train epoch 3 ============
cnt=[2, 7, 5, 5, 1, 1, 8, ]
power_decay: 0.9, powerI: 0.8280, powerC: 0.1720
domain fairness std = 0.12687474957419048
min_w=0.00799, quan_i=1.89, quan_c=1.85
minimize weight of clients:[0, 2, 4, 5, 6, 7, 9, 22, 23, 24, ]
 Site-White                    | Train Loss: 1.6265 | Train Acc: 0.5000
 Site-White                    | Train Loss: 1.8830 | Train Acc: 0.3462
 Site-White                    | Train Loss: 1.8366 | Train Acc: 0.2564
 Site-White                    | Train Loss: 1.7775 | Train Acc: 0.2281
 Site-White                    | Train Loss: 1.8458 | Train Acc: 0.3647
 Site-White                    | Train Loss: 1.7912 | Train Acc: 0.2640
 Site-White                    | Train Loss: 1.7776 | Train Acc: 0.3497
 Site-White                    | Train Loss: 1.8228 | Train Acc: 0.3407
 Site-White                    | Train Loss: 1.7853 | Train Acc: 0.3350
 Site-White                    | Train Loss: 1.7900 | Train Acc: 0.3579
 Site-Latino_Hispanic          | Train Loss: 1.8297 | Train Acc: 0.2927
 Site-Latino_Hispanic          | Train Loss: 1.8463 | Train Acc: 0.2833
 Site-Latino_Hispanic          | Train Loss: 1.7922 | Train Acc: 0.3034
 Site-Latino_Hispanic          | Train Loss: 1.8591 | Train Acc: 0.2901
 Site-Latino_Hispanic          | Train Loss: 1.8747 | Train Acc: 0.2708
 Site-Latino_Hispanic          | Train Loss: 1.8071 | Train Acc: 0.2933
 Site-Latino_Hispanic          | Train Loss: 1.8003 | Train Acc: 0.3053
 Site-Black                    | Train Loss: 1.9217 | Train Acc: 0.2273
 Site-Black                    | Train Loss: 1.8368 | Train Acc: 0.2990
 Site-Black                    | Train Loss: 1.9322 | Train Acc: 0.2867
 Site-Black                    | Train Loss: 1.8215 | Train Acc: 0.3190
 Site-Black                    | Train Loss: 1.8511 | Train Acc: 0.2395
 Site-East_Asian               | Train Loss: 1.7313 | Train Acc: 0.3719
 Site-East_Asian               | Train Loss: 1.7386 | Train Acc: 0.3876
 Site-East_Asian               | Train Loss: 1.7343 | Train Acc: 0.3817
 Site-Indian                   | Train Loss: 1.8850 | Train Acc: 0.2792
 Site-Indian                   | Train Loss: 1.9200 | Train Acc: 0.2203
 Site-Southeast_Asian          | Train Loss: 1.8761 | Train Acc: 0.3050
 Site-Middle_Eastern           | Train Loss: 1.8634 | Train Acc: 0.2727
 Site-White                     (4) | Val  Loss: 2.0910 | Val  Acc: 0.3333
 Site-White                     (5) | Val  Loss: 1.6368 | Val  Acc: 0.4118
 Site-White                     (6) | Val  Loss: 1.7253 | Val  Acc: 0.4615
 Site-White                     (1) | Val  Loss: 1.8163 | Val  Acc: 0.4737
 Site-White                     (6) | Val  Loss: 1.7267 | Val  Acc: 0.3929
 Site-White                     (6) | Val  Loss: 1.7727 | Val  Acc: 0.3373
 Site-White                     (6) | Val  Loss: 1.8507 | Val  Acc: 0.2213
 Site-White                     (6) | Val  Loss: 1.8198 | Val  Acc: 0.3500
 Site-White                     (1) | Val  Loss: 1.8287 | Val  Acc: 0.3712
 Site-White                     (6) | Val  Loss: 1.8641 | Val  Acc: 0.3290
 Site-Latino_Hispanic           (6) | Val  Loss: 1.8050 | Val  Acc: 0.3333
 Site-Latino_Hispanic           (1) | Val  Loss: 1.8094 | Val  Acc: 0.2500
 Site-Latino_Hispanic           (2) | Val  Loss: 1.8078 | Val  Acc: 0.3390
 Site-Latino_Hispanic           (1) | Val  Loss: 1.7795 | Val  Acc: 0.3218
 Site-Latino_Hispanic           (1) | Val  Loss: 1.7985 | Val  Acc: 0.3516
 Site-Latino_Hispanic           (1) | Val  Loss: 1.8270 | Val  Acc: 0.2979
 Site-Latino_Hispanic           (1) | Val  Loss: 1.8156 | Val  Acc: 0.2708
 Site-Black                     (3) | Val  Loss: 1.9095 | Val  Acc: 0.1818
 Site-Black                     (3) | Val  Loss: 1.8021 | Val  Acc: 0.2656
 Site-Black                     (3) | Val  Loss: 1.8503 | Val  Acc: 0.3158
 Site-Black                     (3) | Val  Loss: 1.6971 | Val  Acc: 0.3500
 Site-Black                     (3) | Val  Loss: 1.7941 | Val  Acc: 0.2864
 Site-East_Asian                (2) | Val  Loss: 1.7254 | Val  Acc: 0.4250
 Site-East_Asian                (2) | Val  Loss: 1.6676 | Val  Acc: 0.4322
 Site-East_Asian                (2) | Val  Loss: 1.6983 | Val  Acc: 0.3736
 Site-Indian                    (0) | Val  Loss: 1.9285 | Val  Acc: 0.2549
 Site-Indian                    (0) | Val  Loss: 1.9116 | Val  Acc: 0.2583
 Site-Southeast_Asian           (2) | Val  Loss: 1.8975 | Val  Acc: 0.3179
 Site-Middle_Eastern            (6) | Val  Loss: 1.7875 | Val  Acc: 0.2991
Average Valid Accuracy: 0.3313
Aggregated Acc | Val Acc: 0.3334
 Best site-White                    (4)  | Epoch:3 | Val Acc: 0.3333
 Best site-White                    (5)  | Epoch:3 | Val Acc: 0.4118
 Best site-White                    (6)  | Epoch:3 | Val Acc: 0.4615
 Best site-White                    (1)  | Epoch:3 | Val Acc: 0.4737
 Best site-White                    (6)  | Epoch:3 | Val Acc: 0.3929
 Best site-White                    (6)  | Epoch:3 | Val Acc: 0.3373
 Best site-White                    (6)  | Epoch:3 | Val Acc: 0.2213
 Best site-White                    (6)  | Epoch:3 | Val Acc: 0.3500
 Best site-White                    (1)  | Epoch:3 | Val Acc: 0.3712
 Best site-White                    (6)  | Epoch:3 | Val Acc: 0.3290
 Best site-Latino_Hispanic          (6)  | Epoch:3 | Val Acc: 0.3333
 Best site-Latino_Hispanic          (1)  | Epoch:3 | Val Acc: 0.2500
 Best site-Latino_Hispanic          (2)  | Epoch:3 | Val Acc: 0.3390
 Best site-Latino_Hispanic          (1)  | Epoch:3 | Val Acc: 0.3218
 Best site-Latino_Hispanic          (1)  | Epoch:3 | Val Acc: 0.3516
 Best site-Latino_Hispanic          (1)  | Epoch:3 | Val Acc: 0.2979
 Best site-Latino_Hispanic          (1)  | Epoch:3 | Val Acc: 0.2708
 Best site-Black                    (3)  | Epoch:3 | Val Acc: 0.1818
 Best site-Black                    (3)  | Epoch:3 | Val Acc: 0.2656
 Best site-Black                    (3)  | Epoch:3 | Val Acc: 0.3158
 Best site-Black                    (3)  | Epoch:3 | Val Acc: 0.3500
 Best site-Black                    (3)  | Epoch:3 | Val Acc: 0.2864
 Best site-East_Asian               (2)  | Epoch:3 | Val Acc: 0.4250
 Best site-East_Asian               (2)  | Epoch:3 | Val Acc: 0.4322
 Best site-East_Asian               (2)  | Epoch:3 | Val Acc: 0.3736
 Best site-Indian                   (0)  | Epoch:3 | Val Acc: 0.2549
 Best site-Indian                   (0)  | Epoch:3 | Val Acc: 0.2583
 Best site-Southeast_Asian          (2)  | Epoch:3 | Val Acc: 0.3179
 Best site-Middle_Eastern           (6)  | Epoch:3 | Val Acc: 0.2991
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven-quan-std_1.47_1_random_dis_cluster_7/ccop_q=1...
============ Train epoch 4 ============
cnt=[9, 3, 4, 4, 3, 5, 1, ]
power_decay: 0.9, powerI: 0.7952, powerC: 0.2048
domain fairness std = 0.08567266578396435
min_w=0.00857, quan_i=1.85, quan_c=1.83
minimize weight of clients:[0, 3, 5, 6, 8, 9, 22, 23, 24, ]
 Site-White                    | Train Loss: 1.5438 | Train Acc: 0.5000
 Site-White                    | Train Loss: 1.8649 | Train Acc: 0.3846
 Site-White                    | Train Loss: 1.7715 | Train Acc: 0.2821
