===2023-04-21 00:01:04===
===Setting===
    dataset: domainnet
    lr: 0.01
    batch: 16
    iters: 50
    wk_iters: 1
    si: False
    lambda for constrastive: 0.5
data_number=[25,50,75,100,31,8,17,26,35,32,38,35,]
label set of clients: [10, 10, 10, 10, 10, 6, 10, 10, 10, 10, 10, 9, ]
domain number = 6
============ Train epoch 0 ============
===2023-04-21 00:01:20===
===Setting===
    dataset: domainnet
    lr: 0.01
    batch: 1
    iters: 10
    wk_iters: 5
    si: False
    lambda for constrastive: 0.5
data_number=[25,50,75,100,31,8,17,26,35,32,38,35,]
label set of clients: [10, 10, 10, 10, 10, 6, 10, 10, 10, 10, 10, 9, ]
domain number = 6
Loading snapshots...
===2023-04-21 11:15:54===
===Setting===
    dataset: domainnet
    lr: 0.01
    batch: 16
    iters: 50
    wk_iters: 1
    si: False
    lambda for constrastive: 0.5
data_number=[25,50,75,100,31,8,17,26,35,32,38,35,]
label set of clients: [10, 10, 10, 10, 10, 6, 10, 10, 10, 10, 10, 9, ]
domain number = 6
============ Train epoch 0 ============
denominator: 27634.6015625
 Site-Clipart   | Train Loss: 2.2948 | Train Acc: 0.0800
denominator: 27560.26953125
 Site-Clipart   | Train Loss: 2.2756 | Train Acc: 0.1600
 Site-Clipart   | Train Loss: 2.3102 | Train Acc: 0.1800
 Site-Clipart   | Train Loss: 2.2763 | Train Acc: 0.1200
 Site-Clipart   | Train Loss: 2.2907 | Train Acc: 0.2000
 Site-Infograph | Train Loss: 2.2827 | Train Acc: 0.0968
 Site-Painting  | Train Loss: 2.2947 | Train Acc: 0.1250
 Site-Painting  | Train Loss: 2.4021 | Train Acc: 0.0588
 Site-Painting  | Train Loss: 2.2819 | Train Acc: 0.1154
 Site-Painting  | Train Loss: 2.2672 | Train Acc: 0.0857
 Site-QuickDraw | Train Loss: 2.2757 | Train Acc: 0.2500
 Site-Real      | Train Loss: 2.2559 | Train Acc: 0.1842
 Site-Sketch    | Train Loss: 2.2729 | Train Acc: 0.1143
 Site-Clipart   | Val  Loss: 2.2937 | Val  Acc: 0.0000
 Site-Clipart   | Val  Loss: 2.2980 | Val  Acc: 0.0606
 Site-Clipart   | Val  Loss: 2.2749 | Val  Acc: 0.0600
 Site-Clipart   | Val  Loss: 2.2748 | Val  Acc: 0.1194
 Site-Infograph | Val  Loss: 2.2902 | Val  Acc: 0.2000
 Site-Painting  | Val  Loss: 2.2632 | Val  Acc: 0.2000
 Site-Painting  | Val  Loss: 2.2994 | Val  Acc: 0.1818
 Site-Painting  | Val  Loss: 2.1740 | Val  Acc: 0.1176
 Site-Painting  | Val  Loss: 2.2572 | Val  Acc: 0.2609
 Site-QuickDraw | Val  Loss: 2.3336 | Val  Acc: 0.0476
 Site-Real      | Val  Loss: 2.2675 | Val  Acc: 0.1600
 Site-Sketch    | Val  Loss: 2.2658 | Val  Acc: 0.2174
Average Valid Accuracy: 0.1354
 Best site-Clipart    | Epoch:1 | Val Acc: 0.0000
 Best site-Clipart    | Epoch:1 | Val Acc: 0.0606
 Best site-Clipart    | Epoch:1 | Val Acc: 0.0600
 Best site-Clipart    | Epoch:1 | Val Acc: 0.1194
 Best site-Infograph  | Epoch:1 | Val Acc: 0.2000
 Best site-Painting   | Epoch:1 | Val Acc: 0.2000
 Best site-Painting   | Epoch:1 | Val Acc: 0.1818
 Best site-Painting   | Epoch:1 | Val Acc: 0.1176
 Best site-Painting   | Epoch:1 | Val Acc: 0.2609
 Best site-QuickDraw  | Epoch:1 | Val Acc: 0.0476
 Best site-Real       | Epoch:1 | Val Acc: 0.1600
 Best site-Sketch     | Epoch:1 | Val Acc: 0.2174
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-4_1/q-ffl...
============ Train epoch 2 ============
denominator: 27476.724609375
 Site-Clipart   | Train Loss: 2.2787 | Train Acc: 0.0400
 Site-Clipart   | Train Loss: 2.3069 | Train Acc: 0.2000
 Site-Clipart   | Train Loss: 2.2725 | Train Acc: 0.1333
 Site-Clipart   | Train Loss: 2.2696 | Train Acc: 0.1600
 Site-Infograph | Train Loss: 2.2840 | Train Acc: 0.0968
 Site-Painting  | Train Loss: 2.2937 | Train Acc: 0.1250
 Site-Painting  | Train Loss: 2.2729 | Train Acc: 0.0588
 Site-Painting  | Train Loss: 2.2774 | Train Acc: 0.1538
 Site-Painting  | Train Loss: 2.2842 | Train Acc: 0.0857
 Site-QuickDraw | Train Loss: 2.2747 | Train Acc: 0.1250
 Site-Real      | Train Loss: 2.2613 | Train Acc: 0.2632
 Site-Sketch    | Train Loss: 2.2699 | Train Acc: 0.2000
 Site-Clipart   | Val  Loss: 2.2819 | Val  Acc: 0.1250
 Site-Clipart   | Val  Loss: 2.2943 | Val  Acc: 0.0909
 Site-Clipart   | Val  Loss: 2.2558 | Val  Acc: 0.1200
 Site-Clipart   | Val  Loss: 2.2655 | Val  Acc: 0.1343
 Site-Infograph | Val  Loss: 2.2909 | Val  Acc: 0.2000
 Site-Painting  | Val  Loss: 2.2810 | Val  Acc: 0.4000
 Site-Painting  | Val  Loss: 2.2777 | Val  Acc: 0.0909
 Site-Painting  | Val  Loss: 2.1632 | Val  Acc: 0.1176
 Site-Painting  | Val  Loss: 2.2624 | Val  Acc: 0.1304
 Site-QuickDraw | Val  Loss: 2.3513 | Val  Acc: 0.0476
 Site-Real      | Val  Loss: 2.2602 | Val  Acc: 0.2400
 Site-Sketch    | Val  Loss: 2.2583 | Val  Acc: 0.2609
Average Valid Accuracy: 0.1631
 Best site-Clipart    | Epoch:2 | Val Acc: 0.1250
 Best site-Clipart    | Epoch:2 | Val Acc: 0.0909
 Best site-Clipart    | Epoch:2 | Val Acc: 0.1200
 Best site-Clipart    | Epoch:2 | Val Acc: 0.1343
 Best site-Infograph  | Epoch:2 | Val Acc: 0.2000
 Best site-Painting   | Epoch:2 | Val Acc: 0.4000
 Best site-Painting   | Epoch:2 | Val Acc: 0.0909
 Best site-Painting   | Epoch:2 | Val Acc: 0.1176
 Best site-Painting   | Epoch:2 | Val Acc: 0.1304
 Best site-QuickDraw  | Epoch:2 | Val Acc: 0.0476
 Best site-Real       | Epoch:2 | Val Acc: 0.2400
 Best site-Sketch     | Epoch:2 | Val Acc: 0.2609
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-4_1/q-ffl...
============ Train epoch 3 ============
denominator: 27275.421875
 Site-Clipart   | Train Loss: 2.2557 | Train Acc: 0.0400
 Site-Clipart   | Train Loss: 2.2868 | Train Acc: 0.2200
 Site-Clipart   | Train Loss: 2.2562 | Train Acc: 0.1333
 Site-Clipart   | Train Loss: 2.2830 | Train Acc: 0.1600
 Site-Infograph | Train Loss: 2.2690 | Train Acc: 0.1613
 Site-Painting  | Train Loss: 2.2850 | Train Acc: 0.1250
 Site-Painting  | Train Loss: 2.2374 | Train Acc: 0.1176
 Site-Painting  | Train Loss: 2.2365 | Train Acc: 0.3462
 Site-Painting  | Train Loss: 2.2899 | Train Acc: 0.1143
 Site-QuickDraw | Train Loss: 2.2702 | Train Acc: 0.2500
 Site-Real      | Train Loss: 2.2371 | Train Acc: 0.3684
 Site-Sketch    | Train Loss: 2.2834 | Train Acc: 0.1714
 Site-Clipart   | Val  Loss: 2.2700 | Val  Acc: 0.1250
 Site-Clipart   | Val  Loss: 2.2827 | Val  Acc: 0.1212
 Site-Clipart   | Val  Loss: 2.2417 | Val  Acc: 0.2400
 Site-Clipart   | Val  Loss: 2.2459 | Val  Acc: 0.1940
 Site-Infograph | Val  Loss: 2.2867 | Val  Acc: 0.2500
 Site-Painting  | Val  Loss: 2.2820 | Val  Acc: 0.4000
 Site-Painting  | Val  Loss: 2.2487 | Val  Acc: 0.2727
 Site-Painting  | Val  Loss: 2.2072 | Val  Acc: 0.1765
 Site-Painting  | Val  Loss: 2.2663 | Val  Acc: 0.2609
 Site-QuickDraw | Val  Loss: 2.3336 | Val  Acc: 0.0952
 Site-Real      | Val  Loss: 2.2635 | Val  Acc: 0.2400
 Site-Sketch    | Val  Loss: 2.2377 | Val  Acc: 0.2174
Average Valid Accuracy: 0.2161
 Best site-Clipart    | Epoch:3 | Val Acc: 0.1250
 Best site-Clipart    | Epoch:3 | Val Acc: 0.1212
 Best site-Clipart    | Epoch:3 | Val Acc: 0.2400
 Best site-Clipart    | Epoch:3 | Val Acc: 0.1940
 Best site-Infograph  | Epoch:3 | Val Acc: 0.2500
 Best site-Painting   | Epoch:3 | Val Acc: 0.4000
 Best site-Painting   | Epoch:3 | Val Acc: 0.2727
 Best site-Painting   | Epoch:3 | Val Acc: 0.1765
 Best site-Painting   | Epoch:3 | Val Acc: 0.2609
 Best site-QuickDraw  | Epoch:3 | Val Acc: 0.0952
 Best site-Real       | Epoch:3 | Val Acc: 0.2400
 Best site-Sketch     | Epoch:3 | Val Acc: 0.2174
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-4_1/q-ffl...
============ Train epoch 4 ============
denominator: 27090.060546875
 Site-Clipart   | Train Loss: 2.2468 | Train Acc: 0.1200
 Site-Clipart   | Train Loss: 2.2879 | Train Acc: 0.2400
 Site-Clipart   | Train Loss: 2.2496 | Train Acc: 0.1600
 Site-Clipart   | Train Loss: 2.2550 | Train Acc: 0.2700
 Site-Infograph | Train Loss: 2.2884 | Train Acc: 0.0968
 Site-Painting  | Train Loss: 2.2571 | Train Acc: 0.2500
 Site-Painting  | Train Loss: 2.3847 | Train Acc: 0.1765
 Site-Painting  | Train Loss: 2.2417 | Train Acc: 0.1923
 Site-Painting  | Train Loss: 2.2813 | Train Acc: 0.2286
 Site-QuickDraw | Train Loss: 2.2585 | Train Acc: 0.2188
 Site-Real      | Train Loss: 2.2223 | Train Acc: 0.3421
 Site-Sketch    | Train Loss: 2.2457 | Train Acc: 0.2571
 Site-Clipart   | Val  Loss: 2.2572 | Val  Acc: 0.1875
 Site-Clipart   | Val  Loss: 2.2654 | Val  Acc: 0.2424
 Site-Clipart   | Val  Loss: 2.2290 | Val  Acc: 0.2200
 Site-Clipart   | Val  Loss: 2.2380 | Val  Acc: 0.2388
 Site-Infograph | Val  Loss: 2.2913 | Val  Acc: 0.2000
 Site-Painting  | Val  Loss: 2.2258 | Val  Acc: 0.4000
 Site-Painting  | Val  Loss: 2.2381 | Val  Acc: 0.2727
 Site-Painting  | Val  Loss: 2.2156 | Val  Acc: 0.2353
 Site-Painting  | Val  Loss: 2.2516 | Val  Acc: 0.3043
 Site-QuickDraw | Val  Loss: 2.3291 | Val  Acc: 0.0476
 Site-Real      | Val  Loss: 2.2512 | Val  Acc: 0.2400
 Site-Sketch    | Val  Loss: 2.2338 | Val  Acc: 0.2609
Average Valid Accuracy: 0.2375
 Best site-Clipart    | Epoch:4 | Val Acc: 0.1875
 Best site-Clipart    | Epoch:4 | Val Acc: 0.2424
 Best site-Clipart    | Epoch:4 | Val Acc: 0.2200
 Best site-Clipart    | Epoch:4 | Val Acc: 0.2388
 Best site-Infograph  | Epoch:4 | Val Acc: 0.2000
 Best site-Painting   | Epoch:4 | Val Acc: 0.4000
 Best site-Painting   | Epoch:4 | Val Acc: 0.2727
 Best site-Painting   | Epoch:4 | Val Acc: 0.2353
 Best site-Painting   | Epoch:4 | Val Acc: 0.3043
 Best site-QuickDraw  | Epoch:4 | Val Acc: 0.0476
 Best site-Real       | Epoch:4 | Val Acc: 0.2400
 Best site-Sketch     | Epoch:4 | Val Acc: 0.2609
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-4_1/q-ffl...
============ Train epoch 5 ============
denominator: 27026.791015625
 Site-Clipart   | Train Loss: 2.2287 | Train Acc: 0.1600
 Site-Clipart   | Train Loss: 2.2426 | Train Acc: 0.2600
 Site-Clipart   | Train Loss: 2.2302 | Train Acc: 0.1600
 Site-Clipart   | Train Loss: 2.2455 | Train Acc: 0.2600
 Site-Infograph | Train Loss: 2.2792 | Train Acc: 0.0968
 Site-Painting  | Train Loss: 2.2719 | Train Acc: 0.2500
 Site-Painting  | Train Loss: 2.2023 | Train Acc: 0.2941
 Site-Painting  | Train Loss: 2.2403 | Train Acc: 0.2692
 Site-Painting  | Train Loss: 2.2454 | Train Acc: 0.2000
 Site-QuickDraw | Train Loss: 2.2653 | Train Acc: 0.2500
 Site-Real      | Train Loss: 2.1928 | Train Acc: 0.3684
 Site-Sketch    | Train Loss: 2.2051 | Train Acc: 0.2857
 Site-Clipart   | Val  Loss: 2.2465 | Val  Acc: 0.3125
 Site-Clipart   | Val  Loss: 2.2305 | Val  Acc: 0.2121
 Site-Clipart   | Val  Loss: 2.2159 | Val  Acc: 0.2600
 Site-Clipart   | Val  Loss: 2.2303 | Val  Acc: 0.2537
 Site-Infograph | Val  Loss: 2.2742 | Val  Acc: 0.2000
 Site-Painting  | Val  Loss: 2.2411 | Val  Acc: 0.4000
 Site-Painting  | Val  Loss: 2.2407 | Val  Acc: 0.4545
 Site-Painting  | Val  Loss: 2.1527 | Val  Acc: 0.2941
 Site-Painting  | Val  Loss: 2.2124 | Val  Acc: 0.3478
 Site-QuickDraw | Val  Loss: 2.3349 | Val  Acc: 0.0476
 Site-Real      | Val  Loss: 2.2399 | Val  Acc: 0.2400
 Site-Sketch    | Val  Loss: 2.2225 | Val  Acc: 0.3043
Average Valid Accuracy: 0.2772
 Best site-Clipart    | Epoch:5 | Val Acc: 0.3125
 Best site-Clipart    | Epoch:5 | Val Acc: 0.2121
 Best site-Clipart    | Epoch:5 | Val Acc: 0.2600
 Best site-Clipart    | Epoch:5 | Val Acc: 0.2537
 Best site-Infograph  | Epoch:5 | Val Acc: 0.2000
 Best site-Painting   | Epoch:5 | Val Acc: 0.4000
 Best site-Painting   | Epoch:5 | Val Acc: 0.4545
 Best site-Painting   | Epoch:5 | Val Acc: 0.2941
 Best site-Painting   | Epoch:5 | Val Acc: 0.3478
 Best site-QuickDraw  | Epoch:5 | Val Acc: 0.0476
 Best site-Real       | Epoch:5 | Val Acc: 0.2400
 Best site-Sketch     | Epoch:5 | Val Acc: 0.3043
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-4_1/q-ffl...
============ Train epoch 6 ============
denominator: 26964.837890625
 Site-Clipart   | Train Loss: 2.2288 | Train Acc: 0.2400
 Site-Clipart   | Train Loss: 2.2571 | Train Acc: 0.3000
 Site-Clipart   | Train Loss: 2.2191 | Train Acc: 0.2800
 Site-Clipart   | Train Loss: 2.2289 | Train Acc: 0.3500
 Site-Infograph | Train Loss: 2.2605 | Train Acc: 0.1290
 Site-Painting  | Train Loss: 2.2395 | Train Acc: 0.2500
 Site-Painting  | Train Loss: 2.2751 | Train Acc: 0.2941
 Site-Painting  | Train Loss: 2.2189 | Train Acc: 0.3462
 Site-Painting  | Train Loss: 2.2560 | Train Acc: 0.3143
 Site-QuickDraw | Train Loss: 2.2555 | Train Acc: 0.1875
 Site-Real      | Train Loss: 2.1829 | Train Acc: 0.3684
 Site-Sketch    | Train Loss: 2.2103 | Train Acc: 0.3429
 Site-Clipart   | Val  Loss: 2.2251 | Val  Acc: 0.3125
 Site-Clipart   | Val  Loss: 2.2260 | Val  Acc: 0.2727
 Site-Clipart   | Val  Loss: 2.2076 | Val  Acc: 0.2200
 Site-Clipart   | Val  Loss: 2.2187 | Val  Acc: 0.2239
 Site-Infograph | Val  Loss: 2.2822 | Val  Acc: 0.2000
 Site-Painting  | Val  Loss: 2.2135 | Val  Acc: 0.4000
 Site-Painting  | Val  Loss: 2.2051 | Val  Acc: 0.3636
 Site-Painting  | Val  Loss: 2.1941 | Val  Acc: 0.3529
 Site-Painting  | Val  Loss: 2.2333 | Val  Acc: 0.3043
 Site-QuickDraw | Val  Loss: 2.3343 | Val  Acc: 0.0476
 Site-Real      | Val  Loss: 2.2218 | Val  Acc: 0.3200
 Site-Sketch    | Val  Loss: 2.2100 | Val  Acc: 0.2609
Average Valid Accuracy: 0.2732
============ Train epoch 7 ============
denominator: 27020.794921875
 Site-Clipart   | Train Loss: 2.2429 | Train Acc: 0.2400
 Site-Clipart   | Train Loss: 2.2323 | Train Acc: 0.3000
 Site-Clipart   | Train Loss: 2.2067 | Train Acc: 0.3467
 Site-Clipart   | Train Loss: 2.2300 | Train Acc: 0.3200
 Site-Infograph | Train Loss: 2.2721 | Train Acc: 0.0645
 Site-Painting  | Train Loss: 2.2400 | Train Acc: 0.3750
 Site-Painting  | Train Loss: 2.2528 | Train Acc: 0.4118
 Site-Painting  | Train Loss: 2.2177 | Train Acc: 0.3462
 Site-Painting  | Train Loss: 2.2362 | Train Acc: 0.3429
 Site-QuickDraw | Train Loss: 2.2714 | Train Acc: 0.2188
 Site-Real      | Train Loss: 2.2075 | Train Acc: 0.2895
 Site-Sketch    | Train Loss: 2.2106 | Train Acc: 0.2286
 Site-Clipart   | Val  Loss: 2.2150 | Val  Acc: 0.3125
 Site-Clipart   | Val  Loss: 2.2338 | Val  Acc: 0.3030
 Site-Clipart   | Val  Loss: 2.1906 | Val  Acc: 0.2800
 Site-Clipart   | Val  Loss: 2.1886 | Val  Acc: 0.3433
 Site-Infograph | Val  Loss: 2.2855 | Val  Acc: 0.2000
 Site-Painting  | Val  Loss: 2.2039 | Val  Acc: 0.6000
 Site-Painting  | Val  Loss: 2.2136 | Val  Acc: 0.4545
 Site-Painting  | Val  Loss: 2.1657 | Val  Acc: 0.4118
 Site-Painting  | Val  Loss: 2.2154 | Val  Acc: 0.3913
 Site-QuickDraw | Val  Loss: 2.3334 | Val  Acc: 0.0476
 Site-Real      | Val  Loss: 2.2129 | Val  Acc: 0.2800
 Site-Sketch    | Val  Loss: 2.1982 | Val  Acc: 0.3043
Average Valid Accuracy: 0.3274
 Best site-Clipart    | Epoch:7 | Val Acc: 0.3125
 Best site-Clipart    | Epoch:7 | Val Acc: 0.3030
 Best site-Clipart    | Epoch:7 | Val Acc: 0.2800
 Best site-Clipart    | Epoch:7 | Val Acc: 0.3433
 Best site-Infograph  | Epoch:7 | Val Acc: 0.2000
 Best site-Painting   | Epoch:7 | Val Acc: 0.6000
 Best site-Painting   | Epoch:7 | Val Acc: 0.4545
 Best site-Painting   | Epoch:7 | Val Acc: 0.4118
 Best site-Painting   | Epoch:7 | Val Acc: 0.3913
 Best site-QuickDraw  | Epoch:7 | Val Acc: 0.0476
 Best site-Real       | Epoch:7 | Val Acc: 0.2800
 Best site-Sketch     | Epoch:7 | Val Acc: 0.3043
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-4_1/q-ffl...
============ Train epoch 8 ============
denominator: 26736.806640625
 Site-Clipart   | Train Loss: 2.2097 | Train Acc: 0.3600
 Site-Clipart   | Train Loss: 2.2142 | Train Acc: 0.3400
 Site-Clipart   | Train Loss: 2.2147 | Train Acc: 0.3333
 Site-Clipart   | Train Loss: 2.2254 | Train Acc: 0.3400
 Site-Infograph | Train Loss: 2.2776 | Train Acc: 0.0968
 Site-Painting  | Train Loss: 2.2561 | Train Acc: 0.1250
 Site-Painting  | Train Loss: 2.0981 | Train Acc: 0.2353
 Site-Painting  | Train Loss: 2.1961 | Train Acc: 0.4615
 Site-Painting  | Train Loss: 2.2186 | Train Acc: 0.4000
 Site-QuickDraw | Train Loss: 2.2612 | Train Acc: 0.2812
 Site-Real      | Train Loss: 2.1797 | Train Acc: 0.4737
 Site-Sketch    | Train Loss: 2.2069 | Train Acc: 0.4286
 Site-Clipart   | Val  Loss: 2.2142 | Val  Acc: 0.3125
 Site-Clipart   | Val  Loss: 2.2345 | Val  Acc: 0.1818
 Site-Clipart   | Val  Loss: 2.1854 | Val  Acc: 0.3800
 Site-Clipart   | Val  Loss: 2.2073 | Val  Acc: 0.3582
 Site-Infograph | Val  Loss: 2.2881 | Val  Acc: 0.2000
 Site-Painting  | Val  Loss: 2.2126 | Val  Acc: 0.6000
 Site-Painting  | Val  Loss: 2.1890 | Val  Acc: 0.4545
 Site-Painting  | Val  Loss: 2.1263 | Val  Acc: 0.5294
 Site-Painting  | Val  Loss: 2.2140 | Val  Acc: 0.3043
 Site-QuickDraw | Val  Loss: 2.3183 | Val  Acc: 0.0476
 Site-Real      | Val  Loss: 2.2177 | Val  Acc: 0.3200
 Site-Sketch    | Val  Loss: 2.1943 | Val  Acc: 0.3043
Average Valid Accuracy: 0.3327
 Best site-Clipart    | Epoch:8 | Val Acc: 0.3125
 Best site-Clipart    | Epoch:8 | Val Acc: 0.1818
 Best site-Clipart    | Epoch:8 | Val Acc: 0.3800
 Best site-Clipart    | Epoch:8 | Val Acc: 0.3582
 Best site-Infograph  | Epoch:8 | Val Acc: 0.2000
 Best site-Painting   | Epoch:8 | Val Acc: 0.6000
 Best site-Painting   | Epoch:8 | Val Acc: 0.4545
 Best site-Painting   | Epoch:8 | Val Acc: 0.5294
 Best site-Painting   | Epoch:8 | Val Acc: 0.3043
 Best site-QuickDraw  | Epoch:8 | Val Acc: 0.0476
 Best site-Real       | Epoch:8 | Val Acc: 0.3200
 Best site-Sketch     | Epoch:8 | Val Acc: 0.3043
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-4_1/q-ffl...
============ Train epoch 9 ============
denominator: 26662.724609375
 Site-Clipart   | Train Loss: 2.1943 | Train Acc: 0.4000
 Site-Clipart   | Train Loss: 2.2080 | Train Acc: 0.3000
 Site-Clipart   | Train Loss: 2.1867 | Train Acc: 0.3733
 Site-Clipart   | Train Loss: 2.1935 | Train Acc: 0.4100
 Site-Infograph | Train Loss: 2.2597 | Train Acc: 0.1613
 Site-Painting  | Train Loss: 2.2466 | Train Acc: 0.3750
 Site-Painting  | Train Loss: 2.3235 | Train Acc: 0.3529
 Site-Painting  | Train Loss: 2.1893 | Train Acc: 0.4615
 Site-Painting  | Train Loss: 2.2274 | Train Acc: 0.3429
 Site-QuickDraw | Train Loss: 2.2427 | Train Acc: 0.3125
 Site-Real      | Train Loss: 2.1470 | Train Acc: 0.4474
 Site-Sketch    | Train Loss: 2.2008 | Train Acc: 0.4000
 Site-Clipart   | Val  Loss: 2.2133 | Val  Acc: 0.3750
 Site-Clipart   | Val  Loss: 2.2158 | Val  Acc: 0.4848
 Site-Clipart   | Val  Loss: 2.1722 | Val  Acc: 0.3200
 Site-Clipart   | Val  Loss: 2.1865 | Val  Acc: 0.3731
 Site-Infograph | Val  Loss: 2.2874 | Val  Acc: 0.2000
 Site-Painting  | Val  Loss: 2.2168 | Val  Acc: 0.4000
 Site-Painting  | Val  Loss: 2.1823 | Val  Acc: 0.5455
 Site-Painting  | Val  Loss: 2.1734 | Val  Acc: 0.4118
 Site-Painting  | Val  Loss: 2.1870 | Val  Acc: 0.3913
 Site-QuickDraw | Val  Loss: 2.3186 | Val  Acc: 0.1429
 Site-Real      | Val  Loss: 2.1950 | Val  Acc: 0.2800
 Site-Sketch    | Val  Loss: 2.1796 | Val  Acc: 0.3478
Average Valid Accuracy: 0.3560
 Best site-Clipart    | Epoch:9 | Val Acc: 0.3750
 Best site-Clipart    | Epoch:9 | Val Acc: 0.4848
 Best site-Clipart    | Epoch:9 | Val Acc: 0.3200
 Best site-Clipart    | Epoch:9 | Val Acc: 0.3731
 Best site-Infograph  | Epoch:9 | Val Acc: 0.2000
 Best site-Painting   | Epoch:9 | Val Acc: 0.4000
 Best site-Painting   | Epoch:9 | Val Acc: 0.5455
 Best site-Painting   | Epoch:9 | Val Acc: 0.4118
 Best site-Painting   | Epoch:9 | Val Acc: 0.3913
 Best site-QuickDraw  | Epoch:9 | Val Acc: 0.1429
 Best site-Real       | Epoch:9 | Val Acc: 0.2800
 Best site-Sketch     | Epoch:9 | Val Acc: 0.3478
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-4_1/q-ffl...
 Test site-Clipart   | Epoch:9 | Test Acc: 0.3726
 Test site-Infograph | Epoch:9 | Test Acc: 0.1629
 Test site-Painting  | Epoch:9 | Test Acc: 0.4362
 Test site-QuickDraw | Epoch:9 | Test Acc: 0.1470
 Test site-Real      | Epoch:9 | Test Acc: 0.3993
 Test site-Sketch    | Epoch:9 | Test Acc: 0.3646
Average Test Accuracy: 0.3138
============ Train epoch 10 ============
denominator: 26463.7734375
