===2023-04-16 21:40:57===
===Setting===
    dataset: domainnet
    lr: 0.01
    batch: 16
    iters: 50
    wk_iters: 1
    tune: False
    lambda for constrastive: 0.5
data_number=[25,50,75,100,31,8,17,26,35,32,38,35,]
label set of clients: [10, 10, 10, 10, 10, 6, 10, 10, 10, 10, 10, 9, ]
domain number = 6
============ Train epoch 0 ============
denominator: 64710.5
 Site-Clipart   | Train Loss: 2.2402 | Train Acc: 0.1200
 Site-Sketch    | Val  Loss: 2.1695 | Val  Acc: 0.1739
Average Valid Accuracy: 0.1310
 Best site-Clipart    | Epoch:0 | Val Acc: 0.0625
 Best site-Clipart    | Epoch:0 | Val Acc: 0.0909
 Best site-Clipart    | Epoch:0 | Val Acc: 0.1000
 Best site-Clipart    | Epoch:0 | Val Acc: 0.1493
 Best site-Infograph  | Epoch:0 | Val Acc: 0.1000
 Best site-Painting   | Epoch:0 | Val Acc: 0.0000
 Best site-Painting   | Epoch:0 | Val Acc: 0.2727
 Best site-Painting   | Epoch:0 | Val Acc: 0.2353
 Best site-Painting   | Epoch:0 | Val Acc: 0.3478
 Best site-QuickDraw  | Epoch:0 | Val Acc: 0.0000
 Best site-Real       | Epoch:0 | Val Acc: 0.0400
 Best site-Sketch     | Epoch:0 | Val Acc: 0.1739
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-4_1/q-FFL...
============ Train epoch 1 ============
denominator: 60417.45703125
 Site-Clipart   | Train Loss: 2.1201 | Train Acc: 0.1600
 Site-Clipart   | Train Loss: 2.1485 | Train Acc: 0.2000
 Site-Clipart   | Train Loss: 2.2477 | Train Acc: 0.1200
 Site-Clipart   | Train Loss: 2.1959 | Train Acc: 0.2100
 Site-Infograph | Train Loss: 2.3008 | Train Acc: 0.1613
 Site-Painting  | Train Loss: 2.2857 | Train Acc: 0.1250
 Site-Painting  | Train Loss: 2.2960 | Train Acc: 0.1176
 Site-Painting  | Train Loss: 2.2329 | Train Acc: 0.3077
 Site-Painting  | Train Loss: 2.2907 | Train Acc: 0.0571
 Site-QuickDraw | Train Loss: 2.2961 | Train Acc: 0.1250
 Site-Real      | Train Loss: 2.2713 | Train Acc: 0.1053
 Site-Sketch    | Train Loss: 2.2241 | Train Acc: 0.1429
 Site-Clipart   | Val  Loss: 2.3992 | Val  Acc: 0.0625
 Site-Clipart   | Val  Loss: 2.1988 | Val  Acc: 0.0909
 Site-Clipart   | Val  Loss: 2.2295 | Val  Acc: 0.2200
 Site-Clipart   | Val  Loss: 2.2215 | Val  Acc: 0.1194
 Site-Infograph | Val  Loss: 2.4001 | Val  Acc: 0.1500
 Site-Painting  | Val  Loss: 2.3384 | Val  Acc: 0.0000
 Site-Painting  | Val  Loss: 2.1905 | Val  Acc: 0.1818
 Site-Painting  | Val  Loss: 2.2219 | Val  Acc: 0.1176
 Site-Painting  | Val  Loss: 2.2032 | Val  Acc: 0.3043
 Site-QuickDraw | Val  Loss: 2.4464 | Val  Acc: 0.0000
 Site-Real      | Val  Loss: 2.3526 | Val  Acc: 0.0800
 Site-Sketch    | Val  Loss: 2.0921 | Val  Acc: 0.2609
Average Valid Accuracy: 0.1323
 Best site-Clipart    | Epoch:1 | Val Acc: 0.0625
 Best site-Clipart    | Epoch:1 | Val Acc: 0.0909
 Best site-Clipart    | Epoch:1 | Val Acc: 0.2200
 Best site-Clipart    | Epoch:1 | Val Acc: 0.1194
 Best site-Infograph  | Epoch:1 | Val Acc: 0.1500
 Best site-Painting   | Epoch:1 | Val Acc: 0.0000
 Best site-Painting   | Epoch:1 | Val Acc: 0.1818
 Best site-Painting   | Epoch:1 | Val Acc: 0.1176
 Best site-Painting   | Epoch:1 | Val Acc: 0.3043
 Best site-QuickDraw  | Epoch:1 | Val Acc: 0.0000
 Best site-Real       | Epoch:1 | Val Acc: 0.0800
 Best site-Sketch     | Epoch:1 | Val Acc: 0.2609
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-4_1/q-FFL...
============ Train epoch 2 ============
denominator: 58203.12890625
 Site-Clipart   | Train Loss: 2.2165 | Train Acc: 0.1200
 Site-Clipart   | Train Loss: 2.1397 | Train Acc: 0.2600
 Site-Clipart   | Train Loss: 2.2003 | Train Acc: 0.1333
 Site-Clipart   | Train Loss: 2.1573 | Train Acc: 0.1700
 Site-Infograph | Train Loss: 2.2852 | Train Acc: 0.1290
 Site-Painting  | Train Loss: 2.2799 | Train Acc: 0.1250
 Site-Painting  | Train Loss: 2.3508 | Train Acc: 0.2353
 Site-Painting  | Train Loss: 2.1613 | Train Acc: 0.3077
 Site-Painting  | Train Loss: 2.2517 | Train Acc: 0.0857
 Site-QuickDraw | Train Loss: 2.2816 | Train Acc: 0.0938
 Site-Real      | Train Loss: 2.2553 | Train Acc: 0.0789
 Site-Sketch    | Train Loss: 2.1222 | Train Acc: 0.2000
 Site-Clipart   | Val  Loss: 2.2759 | Val  Acc: 0.0625
 Site-Clipart   | Val  Loss: 2.1204 | Val  Acc: 0.1212
 Site-Clipart   | Val  Loss: 2.1594 | Val  Acc: 0.2400
 Site-Clipart   | Val  Loss: 2.2393 | Val  Acc: 0.2090
 Site-Infograph | Val  Loss: 2.4013 | Val  Acc: 0.1500
 Site-Painting  | Val  Loss: 2.1880 | Val  Acc: 0.2000
 Site-Painting  | Val  Loss: 2.0848 | Val  Acc: 0.3636
 Site-Painting  | Val  Loss: 2.3196 | Val  Acc: 0.1765
 Site-Painting  | Val  Loss: 2.1810 | Val  Acc: 0.3043
 Site-QuickDraw | Val  Loss: 2.3638 | Val  Acc: 0.0476
 Site-Real      | Val  Loss: 2.2705 | Val  Acc: 0.0400
 Site-Sketch    | Val  Loss: 2.1320 | Val  Acc: 0.1739
Average Valid Accuracy: 0.1741
 Best site-Clipart    | Epoch:2 | Val Acc: 0.0625
 Best site-Clipart    | Epoch:2 | Val Acc: 0.1212
 Best site-Clipart    | Epoch:2 | Val Acc: 0.2400
 Best site-Clipart    | Epoch:2 | Val Acc: 0.2090
 Best site-Infograph  | Epoch:2 | Val Acc: 0.1500
 Best site-Painting   | Epoch:2 | Val Acc: 0.2000
 Best site-Painting   | Epoch:2 | Val Acc: 0.3636
 Best site-Painting   | Epoch:2 | Val Acc: 0.1765
 Best site-Painting   | Epoch:2 | Val Acc: 0.3043
 Best site-QuickDraw  | Epoch:2 | Val Acc: 0.0476
 Best site-Real       | Epoch:2 | Val Acc: 0.0400
 Best site-Sketch     | Epoch:2 | Val Acc: 0.1739
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-4_1/q-FFL...
============ Train epoch 3 ============
denominator: 56977.46875
 Site-Clipart   | Train Loss: 2.0541 | Train Acc: 0.3200
 Site-Clipart   | Train Loss: 2.1639 | Train Acc: 0.2800
 Site-Clipart   | Train Loss: 2.1182 | Train Acc: 0.2533
 Site-Clipart   | Train Loss: 2.1390 | Train Acc: 0.2500
 Site-Infograph | Train Loss: 2.3058 | Train Acc: 0.2258
 Site-Painting  | Train Loss: 2.3005 | Train Acc: 0.1250
 Site-Painting  | Train Loss: 2.2905 | Train Acc: 0.4118
 Site-Painting  | Train Loss: 2.0738 | Train Acc: 0.3846
 Site-Painting  | Train Loss: 2.2011 | Train Acc: 0.2000
 Site-QuickDraw | Train Loss: 2.2733 | Train Acc: 0.0625
 Site-Real      | Train Loss: 2.1001 | Train Acc: 0.2105
 Site-Sketch    | Train Loss: 2.2159 | Train Acc: 0.2000
 Site-Clipart   | Val  Loss: 2.2327 | Val  Acc: 0.1250
 Site-Clipart   | Val  Loss: 2.0227 | Val  Acc: 0.2424
 Site-Clipart   | Val  Loss: 2.1004 | Val  Acc: 0.2400
 Site-Clipart   | Val  Loss: 2.1699 | Val  Acc: 0.2388
 Site-Infograph | Val  Loss: 2.3513 | Val  Acc: 0.1500
 Site-Painting  | Val  Loss: 2.1598 | Val  Acc: 0.2000
 Site-Painting  | Val  Loss: 2.1234 | Val  Acc: 0.3636
 Site-Painting  | Val  Loss: 2.2761 | Val  Acc: 0.1765
 Site-Painting  | Val  Loss: 2.1047 | Val  Acc: 0.3043
 Site-QuickDraw | Val  Loss: 2.3622 | Val  Acc: 0.0476
 Site-Real      | Val  Loss: 2.2396 | Val  Acc: 0.1600
 Site-Sketch    | Val  Loss: 2.0807 | Val  Acc: 0.1739
Average Valid Accuracy: 0.2019
 Best site-Clipart    | Epoch:3 | Val Acc: 0.1250
 Best site-Clipart    | Epoch:3 | Val Acc: 0.2424
 Best site-Clipart    | Epoch:3 | Val Acc: 0.2400
 Best site-Clipart    | Epoch:3 | Val Acc: 0.2388
 Best site-Infograph  | Epoch:3 | Val Acc: 0.1500
 Best site-Painting   | Epoch:3 | Val Acc: 0.2000
 Best site-Painting   | Epoch:3 | Val Acc: 0.3636
 Best site-Painting   | Epoch:3 | Val Acc: 0.1765
 Best site-Painting   | Epoch:3 | Val Acc: 0.3043
 Best site-QuickDraw  | Epoch:3 | Val Acc: 0.0476
 Best site-Real       | Epoch:3 | Val Acc: 0.1600
 Best site-Sketch     | Epoch:3 | Val Acc: 0.1739
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-4_1/q-FFL...
============ Train epoch 4 ============
denominator: 55980.4296875
 Site-Clipart   | Train Loss: 2.0391 | Train Acc: 0.4000
 Site-Clipart   | Train Loss: 2.1742 | Train Acc: 0.2800
 Site-Clipart   | Train Loss: 2.0863 | Train Acc: 0.2533
 Site-Clipart   | Train Loss: 2.1139 | Train Acc: 0.3200
 Site-Infograph | Train Loss: 2.2763 | Train Acc: 0.1290
 Site-Painting  | Train Loss: 2.2717 | Train Acc: 0.2500
 Site-Painting  | Train Loss: 1.7936 | Train Acc: 0.3529
 Site-Painting  | Train Loss: 2.0897 | Train Acc: 0.3077
 Site-Painting  | Train Loss: 2.2069 | Train Acc: 0.2000
 Site-QuickDraw | Train Loss: 2.2414 | Train Acc: 0.1875
 Site-Real      | Train Loss: 2.1403 | Train Acc: 0.2895
 Site-Sketch    | Train Loss: 2.0404 | Train Acc: 0.2000
 Site-Clipart   | Val  Loss: 2.1496 | Val  Acc: 0.1875
 Site-Clipart   | Val  Loss: 1.9739 | Val  Acc: 0.3030
 Site-Clipart   | Val  Loss: 2.0710 | Val  Acc: 0.3200
 Site-Clipart   | Val  Loss: 2.1382 | Val  Acc: 0.2537
 Site-Infograph | Val  Loss: 2.4324 | Val  Acc: 0.1000
 Site-Painting  | Val  Loss: 2.1820 | Val  Acc: 0.2000
 Site-Painting  | Val  Loss: 2.0487 | Val  Acc: 0.1818
 Site-Painting  | Val  Loss: 2.1300 | Val  Acc: 0.2353
 Site-Painting  | Val  Loss: 2.1560 | Val  Acc: 0.3913
 Site-QuickDraw | Val  Loss: 2.3737 | Val  Acc: 0.0476
 Site-Real      | Val  Loss: 2.2203 | Val  Acc: 0.2400
 Site-Sketch    | Val  Loss: 2.0586 | Val  Acc: 0.2609
Average Valid Accuracy: 0.2268
 Best site-Clipart    | Epoch:4 | Val Acc: 0.1875
 Best site-Clipart    | Epoch:4 | Val Acc: 0.3030
 Best site-Clipart    | Epoch:4 | Val Acc: 0.3200
 Best site-Clipart    | Epoch:4 | Val Acc: 0.2537
 Best site-Infograph  | Epoch:4 | Val Acc: 0.1000
 Best site-Painting   | Epoch:4 | Val Acc: 0.2000
 Best site-Painting   | Epoch:4 | Val Acc: 0.1818
 Best site-Painting   | Epoch:4 | Val Acc: 0.2353
 Best site-Painting   | Epoch:4 | Val Acc: 0.3913
 Best site-QuickDraw  | Epoch:4 | Val Acc: 0.0476
 Best site-Real       | Epoch:4 | Val Acc: 0.2400
 Best site-Sketch     | Epoch:4 | Val Acc: 0.2609
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-4_1/q-FFL...
============ Train epoch 5 ============
denominator: 55021.90625
 Site-Clipart   | Train Loss: 2.0600 | Train Acc: 0.3200
 Site-Clipart   | Train Loss: 1.9947 | Train Acc: 0.3200
 Site-Clipart   | Train Loss: 2.0553 | Train Acc: 0.3333
 Site-Clipart   | Train Loss: 2.0078 | Train Acc: 0.3400
 Site-Infograph | Train Loss: 2.2463 | Train Acc: 0.2258
 Site-Painting  | Train Loss: 2.1906 | Train Acc: 0.1250
 Site-Painting  | Train Loss: 2.2572 | Train Acc: 0.3529
 Site-Painting  | Train Loss: 2.0160 | Train Acc: 0.4615
 Site-Painting  | Train Loss: 2.1661 | Train Acc: 0.2286
 Site-QuickDraw | Train Loss: 2.2467 | Train Acc: 0.1875
 Site-Real      | Train Loss: 2.0633 | Train Acc: 0.2105
 Site-Sketch    | Train Loss: 1.9680 | Train Acc: 0.2857
 Site-Clipart   | Val  Loss: 2.0888 | Val  Acc: 0.1875
 Site-Clipart   | Val  Loss: 1.9947 | Val  Acc: 0.3333
 Site-Clipart   | Val  Loss: 2.0424 | Val  Acc: 0.4200
 Site-Clipart   | Val  Loss: 2.0328 | Val  Acc: 0.2388
 Site-Infograph | Val  Loss: 2.3170 | Val  Acc: 0.1000
 Site-Painting  | Val  Loss: 2.0383 | Val  Acc: 0.2000
 Site-Painting  | Val  Loss: 2.0880 | Val  Acc: 0.3636
 Site-Painting  | Val  Loss: 2.2014 | Val  Acc: 0.2353
 Site-Painting  | Val  Loss: 2.0224 | Val  Acc: 0.3478
 Site-QuickDraw | Val  Loss: 2.3823 | Val  Acc: 0.0000
 Site-Real      | Val  Loss: 2.2024 | Val  Acc: 0.2000
 Site-Sketch    | Val  Loss: 2.0302 | Val  Acc: 0.3913
Average Valid Accuracy: 0.2515
 Best site-Clipart    | Epoch:5 | Val Acc: 0.1875
 Best site-Clipart    | Epoch:5 | Val Acc: 0.3333
 Best site-Clipart    | Epoch:5 | Val Acc: 0.4200
 Best site-Clipart    | Epoch:5 | Val Acc: 0.2388
 Best site-Infograph  | Epoch:5 | Val Acc: 0.1000
 Best site-Painting   | Epoch:5 | Val Acc: 0.2000
 Best site-Painting   | Epoch:5 | Val Acc: 0.3636
 Best site-Painting   | Epoch:5 | Val Acc: 0.2353
 Best site-Painting   | Epoch:5 | Val Acc: 0.3478
 Best site-QuickDraw  | Epoch:5 | Val Acc: 0.0000
 Best site-Real       | Epoch:5 | Val Acc: 0.2000
 Best site-Sketch     | Epoch:5 | Val Acc: 0.3913
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-4_1/q-FFL...
============ Train epoch 6 ============
denominator: 54288.0078125
 Site-Clipart   | Train Loss: 2.0251 | Train Acc: 0.4000
 Site-Clipart   | Train Loss: 2.0053 | Train Acc: 0.3600
 Site-Clipart   | Train Loss: 2.0290 | Train Acc: 0.3600
 Site-Clipart   | Train Loss: 1.9956 | Train Acc: 0.4000
 Site-Infograph | Train Loss: 2.2114 | Train Acc: 0.2258
 Site-Painting  | Train Loss: 2.1789 | Train Acc: 0.2500
 Site-Painting  | Train Loss: 2.2347 | Train Acc: 0.4118
 Site-Painting  | Train Loss: 1.9894 | Train Acc: 0.4231
 Site-Painting  | Train Loss: 2.2291 | Train Acc: 0.2571
 Site-QuickDraw | Train Loss: 2.2646 | Train Acc: 0.1250
 Site-Real      | Train Loss: 2.0529 | Train Acc: 0.4211
 Site-Sketch    | Train Loss: 2.0284 | Train Acc: 0.2857
 Site-Clipart   | Val  Loss: 2.0863 | Val  Acc: 0.3125
 Site-Clipart   | Val  Loss: 1.9981 | Val  Acc: 0.2727
 Site-Clipart   | Val  Loss: 1.9876 | Val  Acc: 0.3400
 Site-Clipart   | Val  Loss: 2.0572 | Val  Acc: 0.3134
 Site-Infograph | Val  Loss: 2.3978 | Val  Acc: 0.1000
 Site-Painting  | Val  Loss: 2.1479 | Val  Acc: 0.2000
 Site-Painting  | Val  Loss: 2.0045 | Val  Acc: 0.3636
 Site-Painting  | Val  Loss: 2.1103 | Val  Acc: 0.4118
 Site-Painting  | Val  Loss: 1.9690 | Val  Acc: 0.5652
 Site-QuickDraw | Val  Loss: 2.3576 | Val  Acc: 0.0476
 Site-Real      | Val  Loss: 2.1734 | Val  Acc: 0.2000
 Site-Sketch    | Val  Loss: 1.9812 | Val  Acc: 0.3043
Average Valid Accuracy: 0.2859
 Best site-Clipart    | Epoch:6 | Val Acc: 0.3125
 Best site-Clipart    | Epoch:6 | Val Acc: 0.2727
 Best site-Clipart    | Epoch:6 | Val Acc: 0.3400
 Best site-Clipart    | Epoch:6 | Val Acc: 0.3134
 Best site-Infograph  | Epoch:6 | Val Acc: 0.1000
 Best site-Painting   | Epoch:6 | Val Acc: 0.2000
 Best site-Painting   | Epoch:6 | Val Acc: 0.3636
 Best site-Painting   | Epoch:6 | Val Acc: 0.4118
 Best site-Painting   | Epoch:6 | Val Acc: 0.5652
 Best site-QuickDraw  | Epoch:6 | Val Acc: 0.0476
 Best site-Real       | Epoch:6 | Val Acc: 0.2000
 Best site-Sketch     | Epoch:6 | Val Acc: 0.3043
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-4_1/q-FFL...
============ Train epoch 7 ============
denominator: 53267.734375
 Site-Clipart   | Train Loss: 1.9853 | Train Acc: 0.4800
 Site-Clipart   | Train Loss: 1.9514 | Train Acc: 0.4400
 Site-Clipart   | Train Loss: 1.9901 | Train Acc: 0.4400
 Site-Clipart   | Train Loss: 1.9401 | Train Acc: 0.4400
 Site-Infograph | Train Loss: 2.2466 | Train Acc: 0.1290
 Site-Painting  | Train Loss: 2.1572 | Train Acc: 0.3750
 Site-Painting  | Train Loss: 2.1055 | Train Acc: 0.3529
 Site-Painting  | Train Loss: 1.9453 | Train Acc: 0.5385
 Site-Painting  | Train Loss: 2.0681 | Train Acc: 0.2286
 Site-QuickDraw | Train Loss: 2.2271 | Train Acc: 0.1250
 Site-Real      | Train Loss: 2.0084 | Train Acc: 0.4474
 Site-Sketch    | Train Loss: 1.9904 | Train Acc: 0.2857
 Site-Clipart   | Val  Loss: 1.9995 | Val  Acc: 0.4375
 Site-Clipart   | Val  Loss: 1.9344 | Val  Acc: 0.4545
 Site-Clipart   | Val  Loss: 1.9635 | Val  Acc: 0.4200
 Site-Clipart   | Val  Loss: 2.0180 | Val  Acc: 0.4030
 Site-Infograph | Val  Loss: 2.4380 | Val  Acc: 0.1000
 Site-Painting  | Val  Loss: 2.0389 | Val  Acc: 0.2000
 Site-Painting  | Val  Loss: 1.8780 | Val  Acc: 0.3636
 Site-Painting  | Val  Loss: 2.0297 | Val  Acc: 0.3529
 Site-Painting  | Val  Loss: 1.9577 | Val  Acc: 0.5652
 Site-QuickDraw | Val  Loss: 2.3407 | Val  Acc: 0.0952
 Site-Real      | Val  Loss: 2.1238 | Val  Acc: 0.2800
 Site-Sketch    | Val  Loss: 1.9237 | Val  Acc: 0.4348
Average Valid Accuracy: 0.3422
 Best site-Clipart    | Epoch:7 | Val Acc: 0.4375
 Best site-Clipart    | Epoch:7 | Val Acc: 0.4545
 Best site-Clipart    | Epoch:7 | Val Acc: 0.4200
 Best site-Clipart    | Epoch:7 | Val Acc: 0.4030
 Best site-Infograph  | Epoch:7 | Val Acc: 0.1000
 Best site-Painting   | Epoch:7 | Val Acc: 0.2000
 Best site-Painting   | Epoch:7 | Val Acc: 0.3636
 Best site-Painting   | Epoch:7 | Val Acc: 0.3529
 Best site-Painting   | Epoch:7 | Val Acc: 0.5652
 Best site-QuickDraw  | Epoch:7 | Val Acc: 0.0952
 Best site-Real       | Epoch:7 | Val Acc: 0.2800
 Best site-Sketch     | Epoch:7 | Val Acc: 0.4348
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-4_1/q-FFL...
============ Train epoch 8 ============
denominator: 52046.21484375
 Site-Clipart   | Train Loss: 1.9053 | Train Acc: 0.4800
 Site-Clipart   | Train Loss: 1.9927 | Train Acc: 0.4200
 Site-Clipart   | Train Loss: 1.9496 | Train Acc: 0.3733
 Site-Clipart   | Train Loss: 1.9058 | Train Acc: 0.4800
 Site-Infograph | Train Loss: 2.2611 | Train Acc: 0.1613
 Site-Painting  | Train Loss: 2.1552 | Train Acc: 0.2500
 Site-Painting  | Train Loss: 2.0837 | Train Acc: 0.5294
 Site-Painting  | Train Loss: 1.8850 | Train Acc: 0.5385
 Site-Painting  | Train Loss: 2.1310 | Train Acc: 0.3143
 Site-QuickDraw | Train Loss: 2.2463 | Train Acc: 0.1250
 Site-Real      | Train Loss: 1.9915 | Train Acc: 0.4211
 Site-Sketch    | Train Loss: 1.9350 | Train Acc: 0.4571
 Site-Clipart   | Val  Loss: 1.9722 | Val  Acc: 0.4375
 Site-Clipart   | Val  Loss: 1.9050 | Val  Acc: 0.5455
 Site-Clipart   | Val  Loss: 1.8656 | Val  Acc: 0.5000
 Site-Clipart   | Val  Loss: 1.9533 | Val  Acc: 0.3881
 Site-Infograph | Val  Loss: 2.3602 | Val  Acc: 0.2000
 Site-Painting  | Val  Loss: 1.8872 | Val  Acc: 0.6000
 Site-Painting  | Val  Loss: 1.9500 | Val  Acc: 0.4545
 Site-Painting  | Val  Loss: 1.9669 | Val  Acc: 0.4118
 Site-Painting  | Val  Loss: 1.9024 | Val  Acc: 0.6087
 Site-QuickDraw | Val  Loss: 2.2851 | Val  Acc: 0.1429
 Site-Real      | Val  Loss: 2.1393 | Val  Acc: 0.2400
 Site-Sketch    | Val  Loss: 1.9057 | Val  Acc: 0.3913
Average Valid Accuracy: 0.4100
 Best site-Clipart    | Epoch:8 | Val Acc: 0.4375
 Best site-Clipart    | Epoch:8 | Val Acc: 0.5455
 Best site-Clipart    | Epoch:8 | Val Acc: 0.5000
 Best site-Clipart    | Epoch:8 | Val Acc: 0.3881
 Best site-Infograph  | Epoch:8 | Val Acc: 0.2000
 Best site-Painting   | Epoch:8 | Val Acc: 0.6000
 Best site-Painting   | Epoch:8 | Val Acc: 0.4545
 Best site-Painting   | Epoch:8 | Val Acc: 0.4118
 Best site-Painting   | Epoch:8 | Val Acc: 0.6087
 Best site-QuickDraw  | Epoch:8 | Val Acc: 0.1429
 Best site-Real       | Epoch:8 | Val Acc: 0.2400
 Best site-Sketch     | Epoch:8 | Val Acc: 0.3913
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven-4_1/q-FFL...
============ Train epoch 9 ============
denominator: 51909.921875
 Site-Clipart   | Train Loss: 1.9142 | Train Acc: 0.5200
 Site-Clipart   | Train Loss: 1.9626 | Train Acc: 0.5000
 Site-Clipart   | Train Loss: 1.8791 | Train Acc: 0.4800
 Site-Clipart   | Train Loss: 1.8437 | Train Acc: 0.5400
 Site-Infograph | Train Loss: 2.2216 | Train Acc: 0.2581
 Site-Painting  | Train Loss: 2.0419 | Train Acc: 0.3750
 Site-Painting  | Train Loss: 2.0871 | Train Acc: 0.4706
 Site-Painting  | Train Loss: 1.8566 | Train Acc: 0.6154
 Site-Painting  | Train Loss: 2.1282 | Train Acc: 0.4286
 Site-QuickDraw | Train Loss: 2.2097 | Train Acc: 0.2188
 Site-Real      | Train Loss: 1.9480 | Train Acc: 0.4211
 Site-Sketch    | Train Loss: 1.9470 | Train Acc: 0.4000
 Site-Clipart   | Val  Loss: 2.0169 | Val  Acc: 0.3125
 Site-Clipart   | Val  Loss: 1.7529 | Val  Acc: 0.5758
 Site-Clipart   | Val  Loss: 1.8852 | Val  Acc: 0.4600
 Site-Clipart   | Val  Loss: 1.9321 | Val  Acc: 0.4776
 Site-Infograph | Val  Loss: 2.4465 | Val  Acc: 0.2000
 Site-Painting  | Val  Loss: 1.8471 | Val  Acc: 0.4000
 Site-Painting  | Val  Loss: 1.9620 | Val  Acc: 0.4545
 Site-Painting  | Val  Loss: 1.8268 | Val  Acc: 0.4118
 Site-Painting  | Val  Loss: 1.8640 | Val  Acc: 0.6087
 Site-QuickDraw | Val  Loss: 2.3051 | Val  Acc: 0.1429
 Site-Real      | Val  Loss: 2.0583 | Val  Acc: 0.3200
 Site-Sketch    | Val  Loss: 1.8846 | Val  Acc: 0.4348
Average Valid Accuracy: 0.3999
============ Train epoch 10 ============
denominator: 51125.4921875
 Site-Clipart   | Train Loss: 1.8837 | Train Acc: 0.5600
 Site-Clipart   | Train Loss: 1.8657 | Train Acc: 0.5200
 Site-Clipart   | Train Loss: 1.8363 | Train Acc: 0.5067
 Site-Clipart   | Train Loss: 1.8344 | Train Acc: 0.5600
 Site-Infograph | Train Loss: 2.2435 | Train Acc: 0.1613
 Site-Painting  | Train Loss: 1.9751 | Train Acc: 0.3750
 Site-Painting  | Train Loss: 1.8211 | Train Acc: 0.5882
 Site-Painting  | Train Loss: 1.8543 | Train Acc: 0.6923
 Site-Painting  | Train Loss: 2.0859 | Train Acc: 0.3714
 Site-QuickDraw | Train Loss: 2.1978 | Train Acc: 0.0938
 Site-Real      | Train Loss: 1.9157 | Train Acc: 0.4737
 Site-Sketch    | Train Loss: 1.7359 | Train Acc: 0.4000
 Site-Clipart   | Val  Loss: 1.9929 | Val  Acc: 0.4375
 Site-Clipart   | Val  Loss: 1.7909 | Val  Acc: 0.4545
 Site-Clipart   | Val  Loss: 1.7977 | Val  Acc: 0.5200
 Site-Clipart   | Val  Loss: 1.8494 | Val  Acc: 0.4627
 Site-Infograph | Val  Loss: 2.3270 | Val  Acc: 0.1000
 Site-Painting  | Val  Loss: 1.9298 | Val  Acc: 0.4000
 Site-Painting  | Val  Loss: 1.8455 | Val  Acc: 0.4545
 Site-Painting  | Val  Loss: 1.9229 | Val  Acc: 0.4706
 Site-Painting  | Val  Loss: 1.8288 | Val  Acc: 0.5652
 Site-QuickDraw | Val  Loss: 2.2912 | Val  Acc: 0.1905
 Site-Real      | Val  Loss: 2.0150 | Val  Acc: 0.3600
 Site-Sketch    | Val  Loss: 1.8868 | Val  Acc: 0.3913
Average Valid Accuracy: 0.4006
============ Train epoch 11 ============
denominator: 49316.4609375
 Site-Clipart   | Train Loss: 1.8636 | Train Acc: 0.5600
